From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2021-11-23 02:00:00,2021-11-23 03:00:00,161.5,234.75,0.18,9.7,5.32,68.67,5.5,,34.1,0.3,1.1,0.2,0.95,,76.5,,,3.0,,0.3,0.0,22.82
2021-11-23 03:00:00,2021-11-23 04:00:00,163.25,225.0,0.17,10.05,5.48,67.58,5.1,,31.62,0.3,1.1,0.2,0.97,,79.5,,,3.0,,0.3,0.0,22.58
2021-11-23 04:00:00,2021-11-23 05:00:00,163.75,227.25,0.25,10.9,5.97,66.25,4.93,,30.1,0.3,1.1,0.2,1.0,,80.75,,,3.0,,0.3,0.0,22.45
2021-11-23 05:00:00,2021-11-23 06:00:00,161.75,221.5,0.35,11.58,6.43,71.47,4.75,2.6,22.25,0.3,1.1,0.2,0.97,,85.5,,,3.25,,0.3,0.0,22.25
2021-11-23 06:00:00,2021-11-23 07:00:00,159.5,214.0,0.2,11.4,6.2,70.35,4.72,6.04,28.3,0.3,1.05,0.2,1.05,,81.75,,,14.25,,0.3,0.0,22.2
2021-11-23 07:00:00,2021-11-23 08:00:00,168.5,222.5,0.3,11.52,6.38,65.12,5.4,6.04,30.37,0.3,1.15,0.23,1.2,,73.0,,,61.5,,0.4,0.0,22.65
2021-11-23 08:00:00,2021-11-23 09:00:00,171.25,247.25,0.33,11.63,6.47,63.37,5.53,5.78,42.05,0.4,1.22,0.3,1.3,,64.0,,,157.25,,0.4,0.0,23.6
2021-11-23 09:00:00,2021-11-23 10:00:00,173.75,265.0,0.15,11.55,6.3,56.7,5.75,5.59,56.52,0.4,1.28,0.3,1.5,,55.5,,,228.5,,0.53,0.0,24.5
2021-11-23 10:00:00,2021-11-23 11:00:00,161.5,238.0,0.1,10.8,5.83,61.97,5.9,6.03,77.65,0.38,1.12,0.3,1.45,,46.75,,,293.0,,0.47,0.0,25.5
2021-11-23 11:00:00,2021-11-23 12:00:00,132.75,209.75,0.18,10.52,5.7,59.85,6.0,5.7,92.0,0.3,1.1,0.2,1.12,,42.75,,,303.25,,0.33,0.0,26.15
2021-11-23 12:00:00,2021-11-23 13:00:00,113.5,188.5,0.13,9.8,5.3,57.58,6.2,5.24,108.22,0.3,1.1,0.2,1.1,,37.25,,,248.75,,0.3,0.0,26.57
2021-11-23 13:00:00,2021-11-23 14:00:00,93.5,162.75,0.17,9.88,5.43,49.8,6.85,4.55,109.02,0.3,1.02,0.2,1.1,,36.75,,,66.0,,0.3,0.0,26.73
2021-11-23 14:00:00,2021-11-23 15:00:00,81.25,151.5,0.1,8.95,4.8,54.27,6.23,3.51,100.18,0.3,1.08,0.2,1.02,,32.25,,,47.0,,0.3,0.0,26.52
2021-11-23 15:00:00,2021-11-23 16:00:00,59.0,133.25,,8.78,4.67,68.92,6.28,2.72,97.58,0.25,0.9,0.2,0.88,,41.5,,,26.75,,0.3,0.0,26.0
2021-11-23 16:00:00,2021-11-23 17:00:00,73.25,156.5,0.2,10.9,5.9,112.17,5.7,3.46,69.42,0.38,1.12,0.25,0.95,,54.25,,,8.0,,0.38,0.0,24.85
2021-11-23 17:00:00,2021-11-23 18:00:00,116.5,220.5,28.12,44.2,46.38,111.67,7.02,6.16,3.0,0.62,2.17,0.68,2.23,,66.25,,,3.0,,0.97,0.0,23.73
2021-11-23 18:00:00,2021-11-23 19:00:00,218.75,443.5,41.92,42.67,56.78,110.53,8.95,6.3,2.7,0.88,3.4,1.75,4.62,,73.5,,,3.0,,2.68,0.0,23.35
2021-11-23 19:00:00,2021-11-23 20:00:00,269.0,530.5,13.3,37.15,30.55,98.95,7.22,5.02,2.27,0.82,3.23,1.4,4.25,,76.5,,,3.0,,2.23,0.0,22.98
2021-11-23 20:00:00,2021-11-23 21:00:00,230.25,380.75,12.28,36.38,29.35,89.92,6.35,4.73,1.72,0.8,3.08,1.15,3.85,,78.25,,,3.0,,1.93,0.0,22.87
2021-11-23 21:00:00,2021-11-23 22:00:00,215.5,375.75,7.45,29.15,21.52,92.33,5.62,3.62,3.97,0.75,2.82,0.9,3.38,,81.0,,,3.5,,1.45,0.0,22.65
2021-11-23 22:00:00,2021-11-23 23:00:00,179.25,305.75,1.75,21.6,12.93,77.97,4.9,2.67,11.1,0.5,2.0,0.55,2.35,,74.5,,,3.5,,0.9,0.0,22.7
2021-11-23 23:00:00,2021-11-24 00:00:00,133.75,242.75,2.78,22.35,14.13,71.08,4.63,1.91,4.62,0.4,1.42,0.33,1.73,,73.75,,,3.0,,0.65,0.0,22.28
2021-11-24 00:00:00,2021-11-24 01:00:00,152.25,275.25,1.98,19.3,11.9,68.4,1.85,,7.08,0.4,1.3,0.3,1.52,,79.5,,,3.0,,0.55,0.0,21.95
2021-11-24 01:00:00,2021-11-24 02:00:00,152.0,241.0,2.55,18.05,11.68,66.72,2.6,,3.55,0.4,1.2,0.3,1.42,,86.75,,,3.25,,0.5,0.0,21.85
2021-11-24 02:00:00,2021-11-24 03:00:00,164.75,263.75,1.38,16.02,9.62,66.2,2.95,2.13,4.55,0.4,1.22,0.3,1.42,,87.25,,,3.5,,0.55,0.0,21.62
2021-11-24 03:00:00,2021-11-24 04:00:00,191.25,283.25,13.57,20.65,22.02,64.85,3.65,1.89,2.38,0.4,1.32,0.3,1.5,,85.0,,,3.0,,0.53,0.0,21.62
2021-11-24 04:00:00,2021-11-24 05:00:00,214.5,370.5,6.05,18.02,14.53,65.95,3.0,2.76,2.9,0.4,1.35,0.3,1.48,,89.0,,,3.0,,0.53,0.0,21.6
2021-11-24 05:00:00,2021-11-24 06:00:00,216.25,306.0,6.88,16.25,14.25,59.45,3.57,2.6,2.65,0.4,1.35,0.3,1.37,,90.75,,,3.25,,0.5,0.0,21.5
2021-11-24 06:00:00,2021-11-24 07:00:00,236.5,349.25,4.95,15.73,12.4,64.47,3.23,3.64,2.62,0.43,1.4,0.25,1.27,,90.75,,,14.0,,0.47,0.0,21.65
2021-11-24 07:00:00,2021-11-24 08:00:00,266.25,378.0,3.38,16.48,11.5,69.02,3.58,4.66,7.83,0.58,1.52,0.3,1.3,,78.75,,,64.5,,0.6,0.0,22.38
2021-11-24 08:00:00,2021-11-24 09:00:00,261.75,358.0,1.0,14.8,8.7,69.73,4.4,3.45,25.25,0.5,1.5,0.22,1.18,,68.5,,,168.0,,0.47,0.0,23.4
2021-11-24 09:00:00,2021-11-24 10:00:00,247.75,336.0,0.35,12.55,6.95,64.15,4.55,,40.75,0.45,1.42,0.28,1.4,,58.75,,,244.5,,0.55,0.0,24.48
2021-11-24 10:00:00,2021-11-24 11:00:00,216.25,282.75,0.17,10.75,5.85,65.77,4.57,2.03,73.28,0.4,1.2,0.25,1.4,,42.75,,,298.0,,0.45,0.0,25.5
2021-11-24 11:00:00,2021-11-24 12:00:00,164.0,222.75,0.1,9.5,5.12,58.97,4.92,2.31,92.65,0.4,1.1,0.15,0.92,,34.0,,,303.25,,0.3,0.0,26.52
2021-11-24 12:00:00,2021-11-24 13:00:00,107.5,166.0,0.1,9.4,5.05,59.43,4.45,,102.95,0.38,1.1,0.18,0.88,,33.5,,,239.0,,0.3,0.0,26.95
2021-11-24 13:00:00,2021-11-24 14:00:00,88.0,142.25,0.1,8.32,4.47,61.35,3.48,2.43,102.25,0.25,0.9,0.15,0.83,,31.75,,,64.75,,0.3,0.0,26.9
2021-11-24 14:00:00,2021-11-24 15:00:00,63.25,107.25,,9.27,4.95,61.7,3.67,3.85,94.88,0.2,0.82,0.2,0.97,,35.5,,,50.25,,0.3,0.0,26.27
2021-11-24 15:00:00,2021-11-24 16:00:00,68.33,110.33,,9.43,4.93,84.0,3.47,3.69,92.93,0.2,0.9,0.2,1.0,,41.67,,,25.33,,0.3,0.0,25.5
2021-11-24 16:00:00,2021-11-24 17:00:00,78.75,138.5,7.67,32.27,21.85,98.28,4.28,3.18,24.48,0.3,1.35,0.32,1.58,,55.75,,,7.75,,0.53,0.0,24.35
2021-11-24 17:00:00,2021-11-24 18:00:00,159.75,318.25,45.93,48.02,62.88,103.85,8.32,6.84,3.0,0.82,3.42,1.75,4.6,,68.75,,,3.0,,2.58,0.0,23.25
2021-11-24 18:00:00,2021-11-24 19:00:00,330.25,573.5,44.45,43.72,59.4,97.05,8.4,5.93,2.52,0.9,3.8,2.3,5.15,,73.75,,,3.0,,3.32,0.0,22.8
2021-11-24 19:00:00,2021-11-24 20:00:00,289.0,534.5,32.45,35.8,45.4,92.12,6.55,4.13,2.1,0.9,3.77,2.15,4.9,,81.25,,,3.0,,3.2,0.0,22.55
2021-11-24 20:00:00,2021-11-24 21:00:00,259.0,457.5,30.45,29.48,40.43,85.27,6.42,4.25,2.1,0.8,3.62,1.82,4.4,,85.5,,,3.25,,2.73,0.0,22.38
2021-11-24 21:00:00,2021-11-24 22:00:00,257.5,426.0,27.5,33.17,40.05,75.35,6.72,5.0,1.75,0.88,3.55,1.65,4.22,,79.5,,,3.0,,2.47,0.0,22.25
2021-11-24 22:00:00,2021-11-24 23:00:00,254.0,423.0,29.78,34.27,42.45,76.58,5.25,5.41,1.57,0.88,3.15,1.1,3.67,,81.5,,,3.0,,1.88,0.0,22.17
2021-11-24 23:00:00,2021-11-25 00:00:00,273.75,500.5,21.65,27.05,32.0,82.7,4.63,4.39,1.3,0.8,2.72,0.85,3.08,,86.75,,,3.0,,1.47,0.0,22.15
2021-11-25 00:00:00,2021-11-25 01:00:00,266.5,408.5,12.63,23.95,23.0,77.92,2.65,,1.3,0.65,2.15,0.5,2.23,,89.0,,,3.0,,0.95,0.0,22.07
2021-11-25 01:00:00,2021-11-25 02:00:00,207.75,320.25,6.43,23.38,17.68,75.25,2.25,2.13,1.2,0.53,1.78,0.35,1.77,,88.5,,,3.0,,0.72,0.0,22.05
2021-11-25 02:00:00,2021-11-25 03:00:00,184.5,264.0,14.27,21.6,23.08,70.9,2.38,2.88,0.82,0.5,1.82,0.35,1.73,,90.75,,,3.0,,0.67,0.0,21.8
2021-11-25 03:00:00,2021-11-25 04:00:00,186.75,275.75,19.45,21.25,27.12,70.12,2.83,2.49,1.0,0.5,2.25,0.5,2.17,,91.5,,,3.0,,0.82,0.0,21.7
2021-11-25 04:00:00,2021-11-25 05:00:00,188.5,286.25,11.12,21.47,20.48,70.22,1.83,3.48,0.97,0.5,2.1,0.45,1.97,,91.75,,,3.25,,0.78,0.0,21.52
2021-11-25 05:00:00,2021-11-25 06:00:00,186.5,260.75,15.55,19.05,22.77,67.45,1.9,4.35,0.88,0.5,1.65,0.38,1.68,,93.75,,,3.25,,0.62,0.0,21.4
2021-11-25 06:00:00,2021-11-25 07:00:00,203.25,285.75,23.65,19.45,29.57,65.28,2.73,5.31,1.1,0.55,2.0,0.53,2.05,,94.75,,,13.75,,0.82,0.0,21.42
2021-11-25 07:00:00,2021-11-25 08:00:00,263.75,381.25,14.48,23.92,24.5,69.83,2.47,5.14,2.7,0.75,2.55,0.75,2.67,,85.75,,,58.0,,1.2,0.0,22.05
2021-11-25 08:00:00,2021-11-25 09:00:00,288.25,411.5,4.07,28.5,18.5,69.67,2.2,4.51,12.8,0.75,2.33,0.65,2.35,,65.25,,,145.25,,1.1,0.0,23.9
2021-11-25 09:00:00,2021-11-25 10:00:00,234.0,355.25,1.15,17.3,10.15,65.05,3.2,5.17,42.62,0.65,1.9,0.53,2.25,,49.25,,,219.25,,0.92,0.0,25.12
2021-11-25 10:00:00,2021-11-25 11:00:00,164.25,237.25,0.3,17.07,9.32,64.07,4.15,5.0,74.98,0.5,1.45,0.38,1.92,,41.5,,,258.5,,0.68,0.0,25.9
2021-11-25 11:00:00,2021-11-25 12:00:00,132.0,214.25,0.15,14.25,7.7,62.58,5.2,5.1,96.68,0.5,1.35,0.3,1.5,,39.25,,,267.0,,0.47,0.0,26.42
2021-11-25 12:00:00,2021-11-25 13:00:00,111.0,188.5,0.12,12.78,6.92,54.8,5.23,4.51,111.4,0.4,1.35,0.3,1.37,,39.5,,,220.25,,0.4,0.0,26.65
2021-11-25 13:00:00,2021-11-25 14:00:00,107.75,178.75,0.1,12.28,6.6,55.75,5.43,2.62,118.68,0.4,1.35,0.25,1.28,,43.0,,,78.0,,0.4,0.0,26.77
2021-11-25 14:00:00,2021-11-25 15:00:00,107.75,183.5,0.1,10.53,5.6,68.33,6.0,1.65,114.97,0.33,1.2,0.2,1.02,,45.0,,,56.75,,0.3,0.0,26.25
2021-11-25 15:00:00,2021-11-25 16:00:00,112.0,179.5,0.1,10.98,5.88,93.0,5.08,3.23,109.15,0.3,1.2,0.2,1.0,,51.75,,,29.5,,0.3,0.0,25.57
2021-11-25 16:00:00,2021-11-25 17:00:00,118.75,187.5,1.38,19.83,11.7,118.7,4.42,2.35,58.52,0.32,1.4,0.23,1.1,,61.75,,,8.0,,0.32,0.0,24.55
2021-11-25 17:00:00,2021-11-25 18:00:00,155.0,259.75,18.3,46.95,39.83,110.9,6.12,6.11,2.42,0.65,2.83,0.88,3.2,,74.25,,,3.0,,1.3,0.0,23.55
2021-11-25 18:00:00,2021-11-25 19:00:00,248.25,439.75,50.35,45.38,65.1,106.48,9.15,8.71,2.08,0.97,3.55,1.97,4.88,,81.5,,,3.0,,2.85,0.0,23.12
2021-11-25 19:00:00,2021-11-25 20:00:00,269.75,472.0,22.75,36.3,37.77,94.75,6.55,6.13,2.03,0.92,3.55,2.03,4.82,,84.25,,,3.0,,2.85,0.0,22.8
2021-11-25 20:00:00,2021-11-25 21:00:00,297.75,450.5,29.7,37.25,43.92,95.55,6.5,6.26,1.52,0.95,3.48,1.77,4.57,,85.75,,,3.25,,2.58,0.0,22.5
2021-11-25 21:00:00,2021-11-25 22:00:00,309.5,483.0,21.6,38.95,38.25,79.73,5.47,6.51,1.83,0.92,3.33,1.6,4.4,,85.75,,,3.5,,2.35,0.0,22.45
2021-11-25 22:00:00,2021-11-25 23:00:00,286.0,469.75,21.05,35.5,36.05,72.35,5.4,6.48,1.42,0.9,3.12,1.3,3.98,,87.75,,,3.25,,1.9,0.0,22.35
2021-11-25 23:00:00,2021-11-26 00:00:00,293.25,497.5,25.68,32.75,38.3,72.83,5.53,7.12,1.45,0.8,2.98,1.1,3.7,,90.25,,,4.0,,1.6,0.0,22.23
2021-11-26 00:00:00,2021-11-26 01:00:00,305.0,496.75,15.28,27.82,27.23,70.2,4.53,,0.98,0.8,2.58,0.78,2.92,,92.25,,,3.25,,1.2,0.0,22.02
2021-11-26 01:00:00,2021-11-26 02:00:00,302.25,421.75,13.38,22.52,22.85,68.45,4.6,,1.1,0.7,2.23,0.65,2.47,,95.0,,,3.5,,1.0,0.0,22.1
2021-11-26 02:00:00,2021-11-26 03:00:00,275.5,392.0,10.0,18.65,18.05,67.28,4.3,,1.23,0.6,1.88,0.45,2.05,,96.5,,,3.25,,0.75,0.0,22.1
2021-11-26 03:00:00,2021-11-26 04:00:00,247.75,342.25,6.1,17.77,14.42,65.1,3.35,1.95,1.68,0.55,1.68,0.35,1.73,,96.25,,,3.25,,0.67,0.0,22.0
2021-11-26 04:00:00,2021-11-26 05:00:00,237.25,312.0,3.98,16.95,12.28,56.92,4.25,2.54,1.7,0.5,1.62,0.33,1.65,,96.25,,,3.0,,0.53,0.0,22.02
2021-11-26 05:00:00,2021-11-26 06:00:00,239.0,319.5,4.05,17.93,12.83,62.28,4.7,3.11,2.22,0.5,1.6,0.3,1.55,,95.0,,,3.25,,0.5,0.0,21.92
2021-11-26 06:00:00,2021-11-26 07:00:00,242.0,324.5,3.4,16.92,11.75,62.8,3.95,3.41,2.12,0.5,1.7,0.3,1.5,,95.25,,,12.25,,0.5,0.0,21.88
2021-11-26 07:00:00,2021-11-26 08:00:00,254.75,350.75,11.1,17.25,18.2,62.6,4.4,4.36,1.5,0.6,1.9,0.35,1.65,,93.0,,,49.0,,0.6,0.0,22.52
2021-11-26 08:00:00,2021-11-26 09:00:00,262.0,407.5,5.33,25.23,17.77,65.6,4.63,3.92,26.5,0.7,1.9,0.38,1.67,,75.75,,,105.75,,0.6,0.0,23.6
2021-11-26 09:00:00,2021-11-26 10:00:00,253.0,392.75,0.9,25.3,14.15,69.85,4.3,2.75,29.38,0.6,1.75,0.32,1.8,,67.25,,,161.0,,0.68,0.0,24.7
2021-11-26 10:00:00,2021-11-26 11:00:00,247.75,391.5,0.33,21.45,11.7,76.05,5.02,3.74,50.3,0.6,1.78,0.38,1.9,,64.0,,,188.25,,0.65,0.0,25.25
2021-11-26 11:00:00,2021-11-26 12:00:00,238.75,369.0,0.25,17.45,9.45,74.75,5.05,3.89,79.03,0.6,1.62,0.3,1.38,,58.25,,,192.25,,0.45,0.0,25.77
2021-11-26 12:00:00,2021-11-26 13:00:00,181.5,284.0,0.1,12.55,6.75,88.4,4.3,3.45,91.68,0.47,1.4,0.22,1.1,,55.75,,,165.25,,0.33,0.0,26.08
2021-11-26 13:00:00,2021-11-26 14:00:00,160.0,232.0,0.15,10.85,5.9,80.8,3.9,2.35,97.35,0.4,1.1,0.2,1.0,,55.5,,,94.0,,0.3,0.0,26.15
2021-11-26 14:00:00,2021-11-26 15:00:00,142.0,211.0,0.1,11.57,6.23,82.8,4.03,3.07,89.77,0.4,1.2,0.2,1.07,,60.33,,,63.33,,0.3,0.0,25.7
2021-11-26 15:00:00,2021-11-26 16:00:00,148.33,208.33,0.1,12.0,6.47,98.13,4.53,3.23,83.1,0.4,1.23,0.23,1.2,,65.0,,,24.67,,0.33,0.0,25.17
2021-11-26 16:00:00,2021-11-26 17:00:00,157.75,236.0,0.47,26.1,14.25,104.22,4.0,4.06,29.28,0.45,1.75,0.4,1.7,,74.75,,,6.25,,0.53,0.0,24.27
2021-11-26 17:00:00,2021-11-26 18:00:00,186.0,317.5,21.0,44.22,40.62,100.42,5.67,5.75,1.75,0.72,3.03,1.12,3.73,,83.0,,,2.0,,1.68,0.0,23.4
2021-11-26 18:00:00,2021-11-26 19:00:00,247.25,433.75,39.28,42.58,54.55,90.42,7.85,7.09,1.75,0.9,3.4,1.75,4.75,,87.0,,,2.0,,2.62,0.0,23.05
2021-11-26 19:00:00,2021-11-26 20:00:00,299.5,506.5,44.25,38.35,56.4,87.15,9.03,7.14,2.0,0.97,3.52,2.12,5.07,,90.5,,,2.0,,3.12,0.0,22.88
2021-11-26 20:00:00,2021-11-26 21:00:00,355.5,520.0,17.08,29.95,29.85,69.32,6.53,4.91,1.88,0.82,3.27,1.6,4.35,,92.25,,,2.75,,2.25,0.0,22.87
2021-11-26 21:00:00,2021-11-26 22:00:00,306.5,448.75,5.85,25.3,18.25,81.42,5.38,5.45,2.53,0.82,2.85,0.93,3.43,,93.5,,,2.0,,1.53,0.0,22.78
2021-11-26 22:00:00,2021-11-26 23:00:00,334.0,479.25,22.52,26.9,32.62,77.6,5.75,5.83,1.37,0.7,2.65,0.7,2.9,,94.0,,,2.75,,1.2,0.0,22.75
2021-11-26 23:00:00,2021-11-27 00:00:00,327.0,532.5,10.57,26.2,22.52,79.35,4.67,4.26,4.92,0.7,2.88,0.9,3.38,,92.0,,,2.5,,1.35,0.0,22.62
2021-11-27 00:00:00,2021-11-27 01:00:00,306.25,459.5,15.53,26.9,26.98,75.22,3.57,1.21,1.0,0.65,2.42,0.53,2.42,,92.0,,,3.0,,0.9,0.0,22.45
2021-11-27 01:00:00,2021-11-27 02:00:00,309.25,517.75,14.12,23.27,23.88,73.5,3.55,1.5,0.9,0.6,2.02,0.4,1.98,,93.75,,,3.0,,0.73,0.0,22.37
2021-11-27 02:00:00,2021-11-27 03:00:00,291.75,436.25,17.6,19.5,24.65,70.18,3.45,1.68,1.02,0.6,1.9,0.4,1.8,,94.5,,,2.75,,0.62,0.0,22.28
2021-11-27 03:00:00,2021-11-27 04:00:00,278.75,412.25,20.55,18.65,26.68,71.15,3.35,2.04,0.88,0.6,2.07,0.45,2.05,,95.75,,,2.75,,0.75,0.0,22.2
2021-11-27 04:00:00,2021-11-27 05:00:00,276.5,405.25,11.15,18.55,18.93,80.35,2.5,1.9,0.85,0.57,1.85,0.4,1.88,,96.5,,,3.0,,0.73,0.0,22.12
2021-11-27 05:00:00,2021-11-27 06:00:00,264.5,357.75,7.2,18.65,15.75,71.32,2.12,2.58,1.98,0.5,1.55,0.33,1.62,,97.0,,,3.25,,0.6,0.0,22.05
2021-11-27 06:00:00,2021-11-27 07:00:00,261.5,338.75,3.95,16.62,12.03,66.1,2.62,,2.88,0.5,1.48,0.3,1.5,,98.0,,,12.75,,0.55,0.0,22.13
2021-11-27 07:00:00,2021-11-27 08:00:00,224.25,283.25,2.07,15.9,10.12,67.58,2.25,1.68,6.2,0.5,1.4,0.3,1.4,,94.0,,,43.25,,0.47,0.0,22.35
2021-11-27 08:00:00,2021-11-27 09:00:00,266.75,350.25,1.18,16.98,9.98,72.57,2.6,2.17,14.52,0.57,1.48,0.3,1.45,,85.25,,,89.75,,0.5,0.0,23.05
2021-11-27 09:00:00,2021-11-27 10:00:00,307.75,425.0,0.57,16.8,9.4,75.48,2.0,2.48,27.75,0.6,1.5,0.3,1.45,,74.25,,,138.5,,0.5,0.0,24.08
2021-11-27 10:00:00,2021-11-27 11:00:00,344.25,468.5,0.27,14.38,7.9,74.9,2.3,1.31,51.75,0.57,1.45,0.3,1.35,,67.0,,,178.25,,0.43,0.0,24.85
2021-11-27 11:00:00,2021-11-27 12:00:00,318.0,413.0,0.15,12.0,6.5,,2.9,1.46,69.8,0.5,1.37,0.3,1.17,,60.5,,,201.0,,0.4,0.0,25.67
2021-11-27 12:00:00,2021-11-27 13:00:00,291.0,389.75,0.18,10.45,5.7,,3.27,2.92,82.45,0.5,1.32,0.2,0.97,,58.5,,,173.0,,0.3,0.0,26.13
2021-11-27 13:00:00,2021-11-27 14:00:00,263.5,350.0,0.1,9.53,5.15,,3.08,2.71,84.28,0.4,1.2,0.2,0.85,,58.25,,,89.0,,0.3,0.0,26.17
2021-11-27 14:00:00,2021-11-27 15:00:00,207.75,276.0,0.15,9.88,5.38,,3.38,3.95,80.2,0.4,1.15,0.18,0.8,,59.0,,,57.25,,0.3,0.0,25.93
2021-11-27 15:00:00,2021-11-27 16:00:00,179.0,247.75,0.27,13.65,7.47,111.2,2.55,4.81,61.77,0.35,1.15,0.1,0.8,,64.5,,,25.5,,0.3,0.0,25.4
2021-11-27 16:00:00,2021-11-27 17:00:00,186.0,274.5,3.73,30.47,19.23,124.48,3.45,4.51,11.45,0.5,2.0,0.38,1.8,,76.75,,,6.0,,0.57,0.0,24.48
2021-11-27 17:00:00,2021-11-27 18:00:00,251.0,420.75,20.1,37.9,36.52,127.92,4.62,6.17,1.38,0.75,3.05,1.07,3.83,,86.0,,,2.0,,1.65,0.0,23.62
2021-11-27 18:00:00,2021-11-27 19:00:00,353.25,549.5,41.9,35.02,52.68,120.72,6.45,7.53,1.62,0.88,3.38,1.75,4.65,,89.25,,,2.25,,2.52,0.0,23.25
2021-11-27 19:00:00,2021-11-27 20:00:00,388.25,620.5,34.98,34.58,46.85,127.77,6.05,6.5,1.25,0.97,3.38,1.8,4.67,,90.75,,,2.25,,2.67,0.0,23.05
2021-11-27 20:00:00,2021-11-27 21:00:00,427.0,617.25,33.98,30.9,44.05,,5.55,6.79,1.32,0.95,3.27,1.67,4.5,,93.25,,,3.0,,2.5,0.0,22.9
2021-11-27 21:00:00,2021-11-27 22:00:00,424.75,589.0,22.68,26.52,32.52,,4.85,7.55,1.07,1.0,3.15,1.4,4.15,,94.75,,,3.0,,2.1,0.0,22.75
2021-11-27 22:00:00,2021-11-27 23:00:00,394.25,532.75,7.82,23.47,18.82,,3.47,5.95,1.1,0.85,2.75,0.88,3.27,,96.0,,,2.5,,1.38,0.0,22.65
2021-11-27 23:00:00,2021-11-28 00:00:00,383.5,508.0,21.65,19.4,27.9,,4.07,5.24,0.68,0.77,2.3,0.6,2.55,,96.0,,,3.0,,1.0,0.0,22.52
2021-11-28 00:00:00,2021-11-28 01:00:00,365.25,544.0,18.88,23.3,27.73,,4.2,1.84,1.1,0.7,2.38,0.62,2.6,,96.0,,,3.0,,1.0,0.0,22.42
2021-11-28 01:00:00,2021-11-28 02:00:00,321.25,443.25,7.78,24.23,19.23,,4.22,2.05,2.12,0.62,1.97,0.45,2.12,,96.25,,,3.0,,0.75,0.0,22.32
2021-11-28 02:00:00,2021-11-28 03:00:00,292.5,388.5,2.32,20.0,12.53,,3.4,1.88,9.22,0.5,1.62,0.35,1.67,,96.75,,,3.0,,0.6,0.0,22.38
2021-11-28 03:00:00,2021-11-28 04:00:00,294.5,384.0,0.53,13.85,7.8,,4.17,2.27,13.3,0.5,1.42,0.3,1.38,,96.0,,,3.0,,0.5,0.0,22.48
2021-11-28 04:00:00,2021-11-28 05:00:00,298.5,400.25,2.5,15.22,10.15,,4.2,3.07,2.92,0.5,1.42,0.25,1.23,,96.75,,,3.0,,0.4,0.0,22.35
