From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-19 03:00:00,2023-02-19 04:00:00,,,0.98,42.4,23.4,26.08,3.58,1.16,32.9,0.4,3.12,0.1,0.1,0.03,69.75,1.18,237.5,8.0,19.18,0.0,
2023-02-19 04:00:00,2023-02-19 05:00:00,,,1.23,32.08,18.05,27.88,3.32,1.2,41.0,0.43,3.07,0.1,0.1,,73.0,1.73,321.75,8.0,19.02,0.0,
2023-02-19 05:00:00,2023-02-19 06:00:00,,,2.02,36.85,21.25,30.58,3.6,1.31,33.17,0.53,3.12,0.12,0.1,,74.75,2.62,294.0,8.0,18.85,0.0,
2023-02-19 06:00:00,2023-02-19 07:00:00,,,2.15,38.1,22.0,34.07,4.05,1.41,31.7,0.92,3.15,0.12,0.1,,74.25,2.7,295.5,10.25,18.78,0.0,
2023-02-19 07:00:00,2023-02-19 08:00:00,,,7.35,51.65,33.45,28.77,4.25,1.49,26.52,0.88,3.32,0.17,0.12,0.03,69.25,1.27,111.0,98.0,18.98,0.0,
2023-02-19 08:00:00,2023-02-19 09:00:00,,,8.62,58.42,38.08,29.35,5.8,1.67,35.5,1.05,3.65,0.2,0.23,,58.75,0.55,22.75,268.25,20.02,0.0,
2023-02-19 09:00:00,2023-02-19 10:00:00,,,5.12,37.25,24.0,32.52,7.92,1.38,80.85,0.85,3.9,0.22,0.25,,45.5,0.65,42.5,302.75,21.6,0.0,
2023-02-19 10:00:00,2023-02-19 11:00:00,,,3.3,34.7,21.1,38.95,9.17,1.2,111.2,0.5,3.73,0.2,0.2,0.03,33.5,0.48,34.25,344.25,23.05,0.0,
2023-02-19 11:00:00,2023-02-19 12:00:00,,,2.32,31.7,18.75,38.4,7.8,1.1,127.88,0.4,4.35,0.25,0.28,0.05,25.0,0.5,12.75,359.0,23.97,0.0,
2023-02-19 12:00:00,2023-02-19 13:00:00,43.5,49.0,1.55,24.05,14.0,33.27,6.0,0.92,134.65,0.35,4.48,0.25,0.3,0.08,18.75,0.72,150.25,368.5,24.6,0.0,
2023-02-19 13:00:00,2023-02-19 14:00:00,31.0,43.0,1.35,21.0,12.27,27.32,4.12,0.75,123.37,0.15,3.43,0.12,0.12,,13.75,0.73,155.25,320.75,24.95,0.0,
2023-02-19 14:00:00,2023-02-19 15:00:00,18.0,35.0,1.32,22.05,12.82,21.88,3.67,0.76,116.7,0.12,3.48,0.17,0.23,0.05,13.75,0.55,110.75,227.5,25.0,0.0,
2023-02-19 15:00:00,2023-02-19 16:00:00,16.0,31.75,0.85,20.93,11.8,19.35,3.4,0.72,114.97,0.12,4.22,0.22,0.35,0.1,14.0,0.62,120.25,121.75,24.9,0.0,
2023-02-19 16:00:00,2023-02-19 17:00:00,17.5,30.0,0.98,18.0,10.35,17.97,3.15,0.69,116.92,0.1,3.08,0.1,0.05,,13.25,1.28,219.25,85.25,24.75,0.0,
2023-02-19 17:00:00,2023-02-19 18:00:00,21.25,29.5,0.78,24.2,13.5,16.75,4.03,0.89,102.82,0.12,3.78,0.23,0.1,0.03,17.25,0.35,215.5,48.5,24.12,0.0,
2023-02-19 18:00:00,2023-02-19 19:00:00,26.0,36.33,1.25,90.55,49.17,17.18,11.07,2.15,41.48,0.55,15.38,3.07,2.12,0.52,28.0,0.17,194.5,19.75,22.48,0.0,
2023-02-19 19:00:00,2023-02-19 20:00:00,,,55.22,138.1,118.3,16.52,17.77,4.02,3.38,1.83,15.8,2.8,3.52,1.17,34.75,0.23,126.5,19.0,21.73,0.0,
2023-02-19 20:00:00,2023-02-19 21:00:00,123.0,128.0,29.0,114.45,84.43,25.98,8.0,2.57,4.23,1.67,23.0,3.5,2.45,2.38,35.0,0.2,150.25,19.0,21.48,0.0,
2023-02-19 21:00:00,2023-02-19 22:00:00,102.25,116.75,2.33,50.6,28.82,32.92,5.05,1.29,43.5,0.62,10.57,1.3,1.23,0.72,40.0,0.4,20.75,19.0,21.58,0.0,
2023-02-19 22:00:00,2023-02-19 23:00:00,51.5,82.0,1.25,38.47,21.48,30.92,5.2,1.14,55.23,0.4,6.25,0.4,0.52,0.15,46.25,0.55,15.5,19.0,21.3,0.0,
2023-02-19 23:00:00,2023-02-20 00:00:00,46.67,62.33,0.95,36.5,20.15,27.7,4.47,1.11,57.67,0.4,4.88,0.3,0.3,0.1,49.75,0.38,31.25,20.0,20.9,0.0,
2023-02-20 00:00:00,2023-02-20 01:00:00,,,0.9,31.77,17.65,27.43,2.62,1.04,57.18,0.33,4.35,0.3,0.22,0.03,49.75,0.57,42.0,20.0,20.58,0.0,
2023-02-20 01:00:00,2023-02-20 02:00:00,37.0,38.0,0.65,26.05,14.35,28.2,2.25,0.97,52.58,0.22,3.98,0.2,0.2,,46.5,0.8,69.0,20.0,20.35,0.0,
2023-02-20 02:00:00,2023-02-20 03:00:00,36.67,37.67,0.82,26.02,14.5,26.6,2.32,0.91,52.87,0.2,3.93,0.2,0.2,,43.5,1.4,81.75,20.0,20.25,0.0,
2023-02-20 03:00:00,2023-02-20 04:00:00,25.0,28.0,0.95,29.35,16.35,22.6,3.03,0.85,57.85,0.18,3.45,0.18,0.1,,43.75,0.85,72.5,20.0,20.1,0.0,
2023-02-20 04:00:00,2023-02-20 05:00:00,25.0,28.0,0.95,40.08,22.08,21.38,3.02,0.86,52.9,0.12,3.17,0.1,0.1,0.03,46.5,0.6,48.75,20.0,19.95,0.0,
2023-02-20 05:00:00,2023-02-20 06:00:00,,,1.23,30.28,17.1,22.5,3.45,0.93,54.6,0.2,3.12,0.1,0.1,,47.5,1.55,65.25,20.0,19.8,0.0,
2023-02-20 06:00:00,2023-02-20 07:00:00,,,1.07,27.3,15.42,23.4,4.55,1.04,51.33,0.25,3.1,0.1,0.1,,46.75,2.0,79.5,22.0,19.73,0.0,
2023-02-20 07:00:00,2023-02-20 08:00:00,,,2.0,34.77,20.12,24.25,7.23,1.23,43.75,0.38,3.17,0.1,0.1,,43.75,1.97,81.25,75.5,19.93,0.0,
2023-02-20 08:00:00,2023-02-20 09:00:00,46.0,54.0,2.98,28.27,17.45,22.45,6.45,1.02,56.92,0.33,3.3,0.12,0.15,,35.5,0.68,82.0,183.75,21.12,0.0,
2023-02-20 09:00:00,2023-02-20 10:00:00,43.0,79.25,2.65,22.65,14.2,21.62,5.97,0.9,71.15,0.2,3.15,0.1,0.1,,27.5,1.23,134.75,291.0,22.55,0.0,
2023-02-20 10:00:00,2023-02-20 11:00:00,31.75,112.75,2.05,19.03,11.8,22.18,4.7,0.74,89.35,0.12,2.98,0.1,0.08,,21.75,1.05,100.25,386.75,23.7,0.0,
2023-02-20 11:00:00,2023-02-20 12:00:00,19.25,49.5,1.3,17.78,10.52,24.05,4.45,0.69,92.38,0.1,2.77,0.1,0.1,,15.75,0.9,108.25,426.0,24.38,0.0,
2023-02-20 12:00:00,2023-02-20 13:00:00,13.0,42.25,1.65,18.35,11.1,22.15,5.65,0.71,92.15,0.1,2.42,0.1,0.1,,12.5,1.25,158.5,379.25,24.8,0.0,
2023-02-20 13:00:00,2023-02-20 14:00:00,11.75,45.5,1.4,20.75,12.15,19.52,6.97,0.69,95.08,0.05,2.6,0.1,0.08,,8.75,2.1,114.75,337.25,25.08,0.0,
2023-02-20 14:00:00,2023-02-20 15:00:00,8.0,32.5,1.2,20.77,12.0,18.48,9.3,0.68,98.8,0.0,2.7,0.1,0.08,,9.0,1.12,134.5,293.0,25.12,0.0,
2023-02-20 15:00:00,2023-02-20 16:00:00,6.75,28.25,1.2,18.55,10.82,14.97,7.55,0.72,101.65,0.0,2.78,0.1,,,10.25,1.05,148.0,128.25,25.15,0.0,
2023-02-20 16:00:00,2023-02-20 17:00:00,8.0,30.25,1.18,17.45,10.22,14.62,7.58,0.73,100.97,0.03,2.9,0.1,0.03,,11.0,0.73,143.75,91.75,24.9,0.0,
2023-02-20 17:00:00,2023-02-20 18:00:00,9.25,35.0,0.95,19.2,11.0,13.9,7.62,0.72,95.33,0.0,2.7,0.1,,,11.75,0.4,166.25,59.25,24.4,0.0,
2023-02-20 18:00:00,2023-02-20 19:00:00,21.0,60.5,28.95,83.28,67.85,6.97,5.9,2.19,31.2,0.15,4.35,0.25,0.53,0.15,19.5,0.12,190.0,10.25,22.92,0.0,
2023-02-20 19:00:00,2023-02-20 20:00:00,60.25,96.75,36.45,119.18,93.05,9.27,9.53,3.33,1.15,1.15,14.77,1.52,2.3,1.67,25.0,0.18,177.75,8.25,22.17,0.0,
2023-02-20 20:00:00,2023-02-20 21:00:00,106.75,128.0,133.07,109.4,166.38,9.83,10.28,4.82,0.8,1.53,16.4,1.78,0.95,1.9,33.0,0.12,168.5,8.25,21.55,0.0,
2023-02-20 21:00:00,2023-02-20 22:00:00,124.5,132.5,172.45,108.0,197.68,12.55,10.32,3.96,0.5,2.32,24.23,2.98,0.1,3.42,33.25,0.17,131.0,8.5,21.23,0.0,
2023-02-20 22:00:00,2023-02-20 23:00:00,116.0,125.0,4.55,56.52,33.75,22.53,4.0,1.16,18.48,0.9,9.85,0.97,1.3,0.95,29.5,0.1,125.0,8.25,21.0,0.0,
2023-02-20 23:00:00,2023-02-21 00:00:00,40.5,59.5,1.07,38.7,21.48,20.92,3.05,0.9,35.78,0.33,4.95,0.3,0.55,0.12,31.0,0.1,150.75,9.0,20.75,0.0,
2023-02-21 00:00:00,2023-02-21 01:00:00,31.5,40.5,0.97,23.38,13.22,20.35,2.95,0.79,45.52,0.2,3.9,0.2,0.25,0.08,37.0,0.28,121.75,9.0,20.35,0.0,
2023-02-21 01:00:00,2023-02-21 02:00:00,28.25,35.0,0.82,18.07,10.3,19.8,3.12,0.82,43.0,0.2,3.42,0.12,0.15,0.03,47.75,0.22,156.5,9.0,19.95,0.0,
2023-02-21 02:00:00,2023-02-21 03:00:00,24.33,30.0,0.82,17.48,9.95,19.52,3.05,0.86,39.4,0.2,3.2,0.1,0.1,0.03,57.5,0.15,164.5,9.0,19.52,0.0,
2023-02-21 03:00:00,2023-02-21 04:00:00,36.0,37.0,0.75,17.02,9.65,19.62,2.45,0.93,38.4,0.2,3.02,0.1,0.1,,73.25,0.15,154.25,9.0,19.28,0.0,
