From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2022-09-20 00:00:00,2022-09-20 01:00:00,53.25,215.25,3.35,15.92,11.18,40.12,4.88,1.28,18.48,2.35,137.25,4.25,12.38,,92.25,0.1,109.25,14.0,26.0,0.0,6.0
2022-09-20 01:00:00,2022-09-20 02:00:00,43.5,253.25,1.1,9.3,5.87,20.7,5.03,,24.62,1.5,139.5,,10.95,,92.25,0.12,117.75,13.5,25.92,0.0,5.58
2022-09-20 02:00:00,2022-09-20 03:00:00,36.5,226.25,0.85,5.0,3.33,17.35,4.97,,31.55,1.1,139.85,0.75,10.6,,93.5,0.25,96.5,13.75,26.05,0.0,5.43
2022-09-20 03:00:00,2022-09-20 04:00:00,28.25,164.5,0.72,2.52,1.95,18.98,4.88,,32.65,0.78,141.3,4.17,10.12,,93.25,0.5,101.25,14.0,26.23,0.0,5.3
2022-09-20 04:00:00,2022-09-20 05:00:00,28.25,285.33,0.65,2.02,1.62,11.75,4.5,,31.62,0.57,140.45,4.1,9.72,,93.75,0.53,78.5,14.0,26.05,0.0,5.18
2022-09-20 05:00:00,2022-09-20 06:00:00,25.25,102.0,0.62,2.1,1.62,12.4,4.1,,29.92,0.45,138.55,5.9,9.12,,94.5,0.47,38.25,14.25,25.85,0.0,4.97
2022-09-20 06:00:00,2022-09-20 07:00:00,21.33,92.75,0.8,4.6,3.12,19.48,4.12,,26.85,0.4,137.38,7.5,8.72,,95.25,0.6,39.0,26.75,25.7,0.0,4.77
2022-09-20 07:00:00,2022-09-20 08:00:00,27.0,71.33,0.97,3.13,2.47,23.32,4.1,,28.72,0.33,135.72,4.72,8.23,,90.5,0.73,103.0,50.0,26.15,0.0,4.55
2022-09-20 08:00:00,2022-09-20 09:00:00,50.5,79.0,1.2,4.5,3.4,48.75,4.1,,30.03,0.32,136.38,4.92,7.68,,83.75,0.62,115.5,62.25,26.77,0.0,4.3
2022-09-20 09:00:00,2022-09-20 10:00:00,23.0,84.5,1.32,4.43,3.42,25.25,4.15,,,0.4,140.1,4.85,7.57,,74.0,0.55,137.5,89.5,27.5,0.0,4.25
2022-09-20 10:00:00,2022-09-20 11:00:00,22.75,99.5,1.48,5.12,3.92,22.4,4.33,,45.62,0.4,140.5,5.28,7.42,,65.5,0.6,121.25,118.5,28.32,0.0,4.12
2022-09-20 11:00:00,2022-09-20 12:00:00,30.0,114.25,1.38,4.72,3.62,24.53,4.05,0.31,57.88,0.38,133.03,5.65,6.7,,59.75,0.6,114.25,318.5,28.98,0.0,3.77
2022-09-20 12:00:00,2022-09-20 13:00:00,36.5,121.25,1.12,4.33,3.22,28.88,3.77,0.31,65.62,0.3,127.2,3.8,6.03,,56.5,0.57,136.5,370.5,29.55,0.0,3.5
2022-09-20 13:00:00,2022-09-20 14:00:00,38.0,115.75,1.12,4.55,3.35,30.9,3.3,0.34,70.9,0.35,117.45,3.45,5.35,,54.25,0.67,139.5,366.25,29.62,0.0,3.2
2022-09-20 14:00:00,2022-09-20 15:00:00,45.25,117.0,1.32,5.15,3.77,27.58,3.17,0.34,74.1,0.35,96.2,3.27,4.45,,53.0,0.67,143.25,320.75,29.8,0.0,2.6
2022-09-20 15:00:00,2022-09-20 16:00:00,47.25,147.5,1.18,5.17,3.72,26.6,2.98,0.34,75.88,0.3,78.15,1.7,3.65,,55.25,0.57,138.0,198.5,29.73,0.0,2.1
2022-09-20 16:00:00,2022-09-20 17:00:00,49.0,204.75,1.27,8.75,5.7,29.1,3.12,0.44,64.62,0.35,88.4,3.25,4.05,,69.25,0.85,200.75,53.25,27.73,0.0,2.3
2022-09-20 17:00:00,2022-09-20 18:00:00,46.0,138.25,1.55,13.62,8.5,23.88,8.0,0.56,51.62,1.05,97.05,12.35,36.95,,81.0,0.7,198.5,32.75,26.7,0.0,20.1
2022-09-20 18:00:00,2022-09-20 19:00:00,40.5,86.5,2.33,21.15,13.07,30.38,39.75,0.82,37.5,7.7,107.53,122.58,423.0,,78.25,0.5,202.25,13.5,26.7,0.0,210.98
2022-09-20 19:00:00,2022-09-20 20:00:00,31.75,82.0,1.27,15.28,9.18,31.07,39.42,0.73,43.88,5.97,117.68,109.17,394.57,,77.0,0.45,183.25,13.25,26.68,0.0,215.45
2022-09-20 20:00:00,2022-09-20 21:00:00,33.25,79.25,1.07,15.27,9.0,25.92,33.45,0.68,41.95,4.27,128.65,67.62,348.35,,75.25,0.25,157.25,13.75,26.8,0.0,204.5
2022-09-20 21:00:00,2022-09-20 22:00:00,39.0,86.25,0.82,11.9,7.0,27.1,27.58,0.67,39.62,3.05,131.45,69.95,302.78,,76.0,0.17,139.5,14.0,26.8,0.0,183.25
2022-09-20 22:00:00,2022-09-20 23:00:00,35.5,77.25,0.53,8.82,5.12,24.75,22.73,0.58,39.95,2.3,132.4,57.32,268.47,,77.75,0.17,106.0,14.0,26.7,0.0,166.78
2022-09-20 23:00:00,2022-09-21 00:00:00,28.5,68.25,0.77,6.98,4.3,23.32,14.2,0.52,37.65,1.67,132.82,44.02,227.35,,80.0,0.17,108.75,14.0,26.52,0.0,146.6
2022-09-21 00:00:00,2022-09-21 01:00:00,33.5,65.25,0.65,4.85,3.08,26.55,1.07,0.44,40.23,1.3,132.97,34.28,185.8,,89.75,0.5,105.25,14.75,26.18,0.5,127.05
2022-09-21 01:00:00,2022-09-21 02:00:00,34.0,73.0,0.67,2.08,1.68,18.85,,0.35,46.95,0.88,133.9,25.7,148.35,,93.0,0.62,130.75,14.5,25.52,0.0,107.62
2022-09-21 02:00:00,2022-09-21 03:00:00,22.0,65.75,0.6,1.77,1.45,15.47,,0.31,48.6,0.65,134.28,20.23,120.0,,95.5,0.38,138.5,14.25,25.23,0.0,91.75
2022-09-21 03:00:00,2022-09-21 04:00:00,11.75,74.5,0.73,1.9,1.6,17.82,,0.29,44.95,0.53,135.25,16.5,100.05,,96.25,0.25,135.5,13.75,25.18,0.0,79.53
2022-09-21 04:00:00,2022-09-21 05:00:00,15.25,159.5,0.7,1.75,1.52,11.58,,0.27,43.22,0.43,136.6,13.88,86.3,,98.25,0.45,127.75,14.0,25.18,0.0,71.1
2022-09-21 05:00:00,2022-09-21 06:00:00,21.0,193.5,0.62,2.15,1.62,10.75,,0.26,38.62,0.4,135.4,11.95,75.8,,,0.47,114.25,14.0,25.25,0.0,64.75
2022-09-21 06:00:00,2022-09-21 07:00:00,25.0,123.5,0.8,3.7,2.62,18.02,,0.26,32.62,0.4,134.27,10.1,63.45,,,0.5,118.0,30.0,25.4,0.0,56.33
2022-09-21 07:00:00,2022-09-21 08:00:00,19.75,90.25,0.87,4.0,2.8,27.23,,0.29,30.23,0.3,134.75,8.33,53.3,,95.5,0.6,125.0,59.5,25.97,0.0,48.55
2022-09-21 08:00:00,2022-09-21 09:00:00,25.25,71.25,0.9,4.0,2.9,43.7,,0.32,33.3,0.35,135.42,7.02,44.95,,86.25,0.62,128.75,102.75,26.57,0.0,41.23
2022-09-21 09:00:00,2022-09-21 10:00:00,27.75,77.0,0.9,3.5,2.6,24.32,,0.38,,0.4,138.95,6.18,37.7,,79.0,0.62,109.25,137.0,27.18,0.0,34.58
2022-09-21 10:00:00,2022-09-21 11:00:00,30.0,165.0,1.3,4.4,3.4,17.7,,0.41,45.08,0.4,136.85,5.42,32.05,,77.25,0.67,116.25,178.0,27.42,0.0,29.95
2022-09-21 11:00:00,2022-09-21 12:00:00,38.75,302.75,1.27,4.62,3.47,17.35,3.77,0.43,51.42,0.4,128.22,4.23,25.07,,72.5,0.72,123.75,266.25,27.88,0.0,23.85
2022-09-21 12:00:00,2022-09-21 13:00:00,43.25,158.75,1.33,5.08,3.77,9.45,3.3,0.41,58.35,0.4,88.82,1.62,13.87,,67.5,0.75,129.75,268.5,28.3,0.0,14.02
2022-09-21 13:00:00,2022-09-21 14:00:00,47.5,102.25,1.05,4.7,3.35,34.3,3.25,0.42,58.08,0.33,93.2,2.6,11.97,,67.5,0.72,126.25,202.5,28.4,0.0,12.42
2022-09-21 14:00:00,2022-09-21 15:00:00,50.0,103.25,1.18,4.9,3.53,54.75,2.95,0.45,52.15,0.4,100.42,2.58,11.22,,66.0,0.82,117.5,180.75,28.47,0.0,11.55
2022-09-21 15:00:00,2022-09-21 16:00:00,35.0,99.5,1.27,5.15,3.77,32.25,2.83,0.44,46.45,0.35,112.88,2.88,11.4,,69.5,0.72,141.25,60.0,28.0,0.0,11.6
2022-09-21 16:00:00,2022-09-21 17:00:00,29.25,94.0,1.93,13.85,8.92,22.95,2.7,0.61,38.78,0.47,127.7,3.28,12.07,,79.25,0.53,180.75,30.25,27.15,0.0,11.8
2022-09-21 17:00:00,2022-09-21 18:00:00,30.5,97.0,2.12,13.82,9.07,20.6,2.58,0.62,38.1,0.55,134.47,3.63,12.38,,84.0,0.65,186.5,17.5,26.4,0.0,11.68
2022-09-21 18:00:00,2022-09-21 19:00:00,25.0,71.0,1.83,14.2,9.05,21.6,2.62,0.66,33.5,0.67,137.65,2.35,11.8,,84.0,0.5,174.75,13.25,26.2,0.0,11.12
2022-09-21 19:00:00,2022-09-21 20:00:00,22.25,64.0,1.28,13.05,7.97,17.45,2.58,0.61,31.18,0.67,139.95,1.73,11.35,,85.0,0.33,154.0,13.75,26.28,0.25,10.62
2022-09-21 20:00:00,2022-09-21 21:00:00,27.33,108.25,1.35,15.82,9.53,21.2,2.73,0.74,18.6,0.72,138.77,1.95,11.15,,95.0,0.2,173.75,14.0,25.9,0.25,10.3
2022-09-21 21:00:00,2022-09-21 22:00:00,45.33,160.75,1.18,12.1,7.38,22.08,2.5,0.72,16.07,0.73,136.7,1.55,10.75,,97.0,0.15,159.75,14.0,25.85,0.0,9.8
2022-09-21 22:00:00,2022-09-21 23:00:00,92.33,84.0,1.02,7.08,4.58,20.32,2.35,0.5,32.75,0.62,136.67,1.25,9.92,,,0.45,116.0,14.5,25.65,0.5,9.18
2022-09-21 23:00:00,2022-09-22 00:00:00,14.0,42.0,0.6,3.28,2.23,33.85,2.6,0.36,44.45,0.4,135.27,2.25,8.62,,,0.7,75.25,14.25,25.38,0.0,8.22
2022-09-22 00:00:00,2022-09-22 01:00:00,17.0,54.0,0.6,2.07,1.6,22.97,3.88,0.28,43.27,0.3,135.25,0.62,7.8,,,0.73,76.25,13.75,25.35,0.0,7.5
2022-09-22 01:00:00,2022-09-22 02:00:00,16.5,54.25,0.47,1.75,1.32,15.42,4.02,0.24,43.0,0.25,133.95,1.57,7.35,,96.33,0.75,91.75,14.0,25.35,0.0,6.95
2022-09-22 02:00:00,2022-09-22 03:00:00,15.75,54.5,0.6,1.5,1.25,12.88,3.98,0.23,40.4,0.2,135.17,1.58,6.82,,93.0,0.68,71.75,13.75,25.42,0.0,6.45
2022-09-22 03:00:00,2022-09-22 04:00:00,19.25,54.75,0.6,1.68,1.4,13.1,3.88,0.22,36.92,0.2,135.05,1.27,6.57,,92.0,0.6,73.0,14.0,25.4,0.0,6.15
2022-09-22 04:00:00,2022-09-22 05:00:00,21.0,68.5,0.62,1.68,1.4,6.88,3.75,0.2,33.2,0.2,135.7,1.55,6.57,,92.0,0.6,78.25,14.0,25.4,0.0,6.12
2022-09-22 05:00:00,2022-09-22 06:00:00,17.5,78.5,0.7,1.77,1.52,29.97,3.55,0.18,30.85,0.2,133.73,2.08,6.3,,91.5,0.68,63.0,14.0,25.45,0.0,5.95
2022-09-22 06:00:00,2022-09-22 07:00:00,16.25,53.0,0.55,1.8,1.4,33.55,3.38,0.18,30.03,0.2,133.98,2.15,6.05,,90.25,0.7,69.25,18.25,25.58,0.0,5.68
2022-09-22 07:00:00,2022-09-22 08:00:00,20.0,62.5,0.63,2.17,1.7,24.12,3.37,0.19,28.27,0.2,132.72,2.07,5.85,,90.5,0.7,71.0,30.0,25.65,0.0,5.47
2022-09-22 08:00:00,2022-09-22 09:00:00,19.25,71.25,0.9,2.8,2.2,27.2,2.9,0.22,27.73,0.2,137.22,1.83,5.75,,88.25,0.8,76.25,63.5,25.82,0.0,5.38
2022-09-22 09:00:00,2022-09-22 10:00:00,21.5,85.5,1.15,3.07,2.6,20.5,2.97,0.23,,0.25,138.68,1.15,5.6,,85.0,0.88,94.0,70.0,25.9,0.0,5.28
2022-09-22 10:00:00,2022-09-22 11:00:00,20.0,77.75,1.52,3.82,3.27,15.65,3.2,0.25,27.0,0.3,136.8,0.33,5.35,,85.5,0.75,89.5,121.25,26.0,0.0,5.03
2022-09-22 11:00:00,2022-09-22 12:00:00,20.75,80.75,1.5,3.88,3.27,15.5,3.03,0.25,30.05,0.27,134.9,1.4,5.17,,79.75,0.8,70.75,135.75,26.57,0.0,4.8
2022-09-22 12:00:00,2022-09-22 13:00:00,22.75,97.25,1.58,4.23,3.53,27.88,2.27,0.23,30.55,,,,,,82.5,0.7,64.75,118.25,26.5,0.0,
2022-09-22 13:00:00,2022-09-22 14:00:00,24.5,90.25,1.47,4.42,3.52,30.8,2.02,0.2,32.55,,,,,,81.5,0.62,63.75,87.25,26.65,0.0,
2022-09-22 14:00:00,2022-09-22 15:00:00,27.0,92.0,1.23,4.08,3.17,22.93,2.02,0.18,38.8,,,,,,76.0,0.72,73.0,123.0,27.05,0.0,
2022-09-22 15:00:00,2022-09-22 16:00:00,26.33,105.33,1.3,4.03,3.17,19.32,1.98,0.2,36.85,,,,,,77.5,0.73,56.0,56.25,26.88,0.0,
2022-09-22 16:00:00,2022-09-22 17:00:00,20.5,92.75,1.1,4.4,3.23,21.38,1.95,0.2,34.33,,,,,,77.0,0.72,78.0,62.25,26.82,0.0,
2022-09-22 17:00:00,2022-09-22 18:00:00,21.25,87.0,1.02,4.4,3.12,20.07,2.08,0.21,31.77,,,,,,79.5,0.67,68.0,31.5,26.65,0.0,
2022-09-22 18:00:00,2022-09-22 19:00:00,21.5,73.25,1.18,5.22,3.72,22.4,1.65,0.21,28.2,,,,,,83.25,0.77,49.0,14.0,26.3,0.0,
2022-09-22 19:00:00,2022-09-22 20:00:00,18.5,60.75,0.93,4.17,2.98,23.75,1.75,0.19,31.55,,,,,,82.75,0.85,60.0,13.0,26.2,0.0,
2022-09-22 20:00:00,2022-09-22 21:00:00,23.75,67.25,0.58,3.1,2.12,17.5,1.85,0.17,31.67,,,,,,82.5,0.8,59.5,13.0,26.08,0.0,
2022-09-22 21:00:00,2022-09-22 22:00:00,21.25,68.25,0.72,2.75,2.02,16.9,1.77,0.16,31.62,,,,,,84.75,0.8,43.25,13.0,26.0,0.0,
2022-09-22 22:00:00,2022-09-22 23:00:00,18.0,70.25,0.7,2.33,1.8,16.85,1.9,0.16,34.18,,,,,,84.75,0.97,47.5,13.0,26.05,0.0,
2022-09-22 23:00:00,2022-09-23 00:00:00,22.0,75.25,0.6,2.55,1.9,21.95,2.47,0.18,40.08,,,,,,84.75,1.0,48.75,14.0,26.0,0.0,
2022-09-23 00:00:00,2022-09-23 01:00:00,25.25,78.25,0.78,2.32,1.88,29.25,4.55,0.23,43.15,,,,,,84.25,0.93,58.5,14.0,25.92,0.0,
2022-09-23 01:00:00,2022-09-23 02:00:00,25.0,72.25,0.7,2.22,1.75,22.25,4.62,0.23,41.47,,,,,,85.5,0.92,61.25,14.0,25.75,0.0,
2022-09-23 02:00:00,2022-09-23 03:00:00,32.5,65.0,0.55,2.23,1.62,20.95,4.47,0.22,39.52,,,,,,86.25,0.97,65.75,14.0,25.58,0.0,
2022-09-23 03:00:00,2022-09-23 04:00:00,22.0,51.75,0.7,1.75,1.53,20.77,4.67,0.22,40.45,,,,,,91.75,1.0,75.5,13.75,25.2,0.0,
2022-09-23 04:00:00,2022-09-23 05:00:00,10.0,48.5,0.55,1.42,1.18,15.8,4.6,0.21,40.2,,,,,,95.25,1.0,58.5,14.75,25.1,0.0,
2022-09-23 05:00:00,2022-09-23 06:00:00,10.5,74.5,0.65,1.32,1.23,12.88,4.47,0.22,38.35,,,,,,94.75,1.05,41.0,15.25,25.18,0.0,
2022-09-23 06:00:00,2022-09-23 07:00:00,15.67,64.0,0.62,1.5,1.32,12.03,4.6,0.21,38.55,,,,,,90.25,1.1,40.5,23.75,25.2,0.0,
2022-09-23 07:00:00,2022-09-23 08:00:00,10.0,43.0,0.63,2.1,1.6,9.15,4.1,0.2,35.23,,,,,,90.5,0.95,39.5,29.0,25.05,0.0,
2022-09-23 08:00:00,2022-09-23 09:00:00,,20.0,0.9,2.2,1.9,43.65,3.3,0.19,33.63,,,,,,92.25,1.0,46.0,45.25,25.0,0.0,
2022-09-23 09:00:00,2022-09-23 10:00:00,10.33,19.75,0.95,2.43,2.08,26.38,3.62,0.22,,,,,,,92.5,0.85,42.5,40.5,25.07,0.0,
2022-09-23 10:00:00,2022-09-23 11:00:00,6.25,16.0,0.95,3.33,2.55,18.9,3.7,0.23,25.7,,,,,,93.25,1.03,40.5,42.75,25.1,0.0,
2022-09-23 11:00:00,2022-09-23 12:00:00,5.67,16.0,1.12,3.15,2.58,19.08,3.67,0.23,29.8,,,,,,94.75,1.02,27.75,74.5,25.03,0.0,
2022-09-23 12:00:00,2022-09-23 13:00:00,9.25,30.0,1.3,3.58,2.98,14.83,3.62,0.23,26.75,,,,,,94.0,0.93,40.5,69.5,25.2,0.0,
2022-09-23 13:00:00,2022-09-23 14:00:00,9.0,31.75,1.12,3.55,2.77,12.12,3.73,0.23,27.4,,,,,,95.0,0.98,44.75,45.0,25.0,2.0,
2022-09-23 14:00:00,2022-09-23 15:00:00,8.33,53.25,1.12,3.23,2.62,12.02,3.68,0.24,32.08,,,,,,93.25,0.95,46.75,54.25,25.02,0.5,
2022-09-23 15:00:00,2022-09-23 16:00:00,39.33,108.75,0.95,3.1,2.4,9.05,3.42,0.24,31.07,,,,,,92.0,0.88,43.75,58.25,25.18,0.0,
2022-09-23 16:00:00,2022-09-23 17:00:00,54.75,129.75,0.85,3.95,2.75,28.2,3.33,0.25,30.38,,,,,,89.0,0.75,34.75,35.25,25.48,0.0,
2022-09-23 17:00:00,2022-09-23 18:00:00,19.25,92.0,0.7,3.65,2.52,24.43,3.33,0.26,28.4,,,,,,90.5,0.93,18.75,17.25,25.35,0.0,
2022-09-23 18:00:00,2022-09-23 19:00:00,20.67,80.5,0.8,4.15,2.85,22.27,3.52,0.29,28.15,,,,,,93.5,1.2,15.75,13.75,25.0,0.0,
2022-09-23 19:00:00,2022-09-23 20:00:00,32.0,98.25,0.8,3.38,2.48,16.1,3.65,0.26,28.18,,,,,,93.0,0.97,22.5,14.0,24.9,0.0,
2022-09-23 20:00:00,2022-09-23 21:00:00,35.0,108.75,0.73,2.95,2.15,12.98,3.62,0.26,27.52,,,,,,92.25,0.93,21.0,14.0,24.98,0.0,
2022-09-23 21:00:00,2022-09-23 22:00:00,19.5,91.0,0.65,2.63,1.93,12.38,3.62,0.25,27.92,,,,,,92.0,0.9,23.5,13.75,25.0,0.0,
2022-09-23 22:00:00,2022-09-23 23:00:00,20.67,81.75,0.68,2.15,1.68,8.97,3.33,0.24,25.35,,,,,,92.0,0.82,27.25,14.0,25.0,0.0,
2022-09-23 23:00:00,2022-09-24 00:00:00,15.0,74.33,0.65,1.88,1.58,33.95,3.37,0.22,25.98,,,,,,92.0,0.82,33.0,14.0,25.0,0.0,
2022-09-24 00:00:00,2022-09-24 01:00:00,,47.0,0.53,1.75,1.35,21.83,4.4,0.2,25.2,,,,,,91.5,0.8,37.0,14.0,25.08,0.0,
2022-09-24 01:00:00,2022-09-24 02:00:00,14.0,47.33,0.6,1.65,1.35,18.5,4.47,0.2,23.7,,,,,,92.5,0.68,28.75,14.0,25.0,0.0,
2022-09-24 02:00:00,2022-09-24 03:00:00,,53.0,0.77,1.48,1.4,19.65,4.65,0.21,25.0,,,,,,91.75,0.8,38.5,14.0,24.95,0.0,
2022-09-24 03:00:00,2022-09-24 04:00:00,34.33,63.0,0.53,1.6,1.27,15.25,4.8,0.21,25.4,,,,,,91.5,0.8,23.75,13.75,25.0,0.0,
2022-09-24 04:00:00,2022-09-24 05:00:00,57.67,91.25,0.58,1.67,1.4,12.47,4.78,0.21,25.2,,,,,,91.25,0.75,34.0,14.0,25.02,0.0,
2022-09-24 05:00:00,2022-09-24 06:00:00,26.33,100.0,0.75,1.68,1.5,12.2,4.88,0.21,27.97,,,,,,89.0,0.9,44.0,14.0,25.15,0.0,
2022-09-24 06:00:00,2022-09-24 07:00:00,45.25,88.0,0.65,2.15,1.65,11.9,4.25,0.21,27.55,,,,,,88.0,0.85,36.5,24.75,25.25,0.0,
2022-09-24 07:00:00,2022-09-24 08:00:00,18.25,70.5,0.8,2.23,1.83,,4.33,0.21,26.62,,,,,,86.5,1.03,29.0,55.25,25.48,0.0,
2022-09-24 08:00:00,2022-09-24 09:00:00,19.33,58.75,0.8,2.3,1.9,,3.6,0.21,28.17,,,,,,81.75,1.07,38.0,104.0,26.0,0.0,
2022-09-24 09:00:00,2022-09-24 10:00:00,25.0,60.0,0.8,2.2,1.82,,3.7,0.21,,,,,,,78.75,1.25,39.75,131.5,26.33,0.0,
2022-09-24 10:00:00,2022-09-24 11:00:00,45.5,73.5,0.97,2.07,1.9,,3.55,0.23,38.6,,,,,,74.0,1.25,46.25,156.25,26.77,0.0,
2022-09-24 11:00:00,2022-09-24 12:00:00,23.75,82.0,0.82,1.95,1.7,,3.25,0.24,41.9,,,,,,68.25,1.2,44.25,300.5,27.27,0.0,
2022-09-24 12:00:00,2022-09-24 13:00:00,19.33,79.5,0.75,2.12,1.75,17.02,3.1,0.24,42.6,,,,,,64.0,1.02,47.5,314.75,27.75,0.0,
2022-09-24 13:00:00,2022-09-24 14:00:00,34.67,73.25,0.73,2.5,1.92,22.65,3.02,0.26,46.45,,,,,,63.5,0.77,57.0,235.5,27.82,0.0,
2022-09-24 14:00:00,2022-09-24 15:00:00,49.67,78.0,0.88,2.2,1.9,21.12,2.77,0.25,44.88,,,,,,61.5,0.75,71.0,198.5,28.05,0.0,
2022-09-24 15:00:00,2022-09-24 16:00:00,30.33,69.0,0.6,2.3,1.73,21.77,2.48,0.24,46.23,,,,,,61.5,0.85,41.0,175.5,28.15,0.0,
2022-09-24 16:00:00,2022-09-24 17:00:00,46.0,72.5,0.77,2.52,1.95,20.4,2.62,0.25,45.57,,,,,,62.5,0.7,45.5,92.5,28.05,0.0,
2022-09-24 17:00:00,2022-09-24 18:00:00,23.75,68.75,0.82,3.6,2.55,20.02,2.7,0.27,42.15,,,,,,68.5,0.38,46.75,29.25,27.52,0.0,
2022-09-24 18:00:00,2022-09-24 19:00:00,21.67,75.5,0.83,8.25,5.08,20.18,2.67,0.41,36.3,,,,,,75.25,0.28,15.25,13.25,27.05,0.0,
2022-09-24 19:00:00,2022-09-24 20:00:00,27.0,91.67,0.8,6.77,4.25,16.4,3.1,0.36,34.2,,,,,,81.0,0.72,16.5,13.0,26.75,0.0,
2022-09-24 20:00:00,2022-09-24 21:00:00,,61.0,0.68,3.05,2.17,16.7,3.97,0.31,35.17,,,,,,82.75,0.65,19.75,13.0,26.38,0.0,
2022-09-24 21:00:00,2022-09-24 22:00:00,29.67,67.75,0.62,2.9,2.05,16.25,4.15,0.3,33.1,,,,,,87.0,0.52,38.25,13.25,25.95,0.0,
2022-09-24 22:00:00,2022-09-24 23:00:00,44.5,77.5,0.65,2.93,2.08,21.62,4.05,0.26,32.75,,,,,,87.75,0.55,35.5,14.0,25.7,0.0,
2022-09-24 23:00:00,2022-09-25 00:00:00,16.25,59.25,0.7,2.0,1.62,25.1,3.97,0.25,32.1,,,,,,89.25,0.47,41.75,14.0,25.55,0.0,
2022-09-25 00:00:00,2022-09-25 01:00:00,19.67,54.75,0.75,2.1,1.7,20.62,4.17,0.24,30.57,,,,,,88.25,0.43,69.75,14.0,25.55,0.0,
2022-09-25 01:00:00,2022-09-25 02:00:00,27.0,59.0,0.75,2.7,2.02,20.32,4.15,0.24,32.92,,,,,,87.0,0.35,74.75,14.0,25.5,0.0,
