From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2023-03-03 21:00:00,2023-03-03 22:00:00,29.75,139.25,0.35,17.7,9.7,16.05,10.85,0.61,96.3,0.2,2.73,0.33,0.8,0.4,33.25,1.12,68.5,13.75,,,31.08,0.0
2023-03-03 22:00:00,2023-03-03 23:00:00,25.0,121.75,0.35,15.9,8.72,16.73,9.43,0.48,95.57,0.2,2.58,0.3,0.6,0.35,35.0,0.88,64.5,14.0,,,30.7,0.0
2023-03-03 23:00:00,2023-03-04 00:00:00,22.0,90.75,0.1,9.97,5.35,18.72,8.72,0.38,96.57,0.12,2.4,0.25,0.65,0.27,37.0,1.08,66.75,14.0,,,30.42,0.0
2023-03-04 00:00:00,2023-03-04 01:00:00,21.25,74.75,0.2,7.88,4.25,19.02,8.95,0.33,97.55,0.1,2.3,0.2,0.5,0.2,39.0,1.07,65.75,13.0,,,30.32,0.0
2023-03-04 01:00:00,2023-03-04 02:00:00,18.75,65.75,,6.68,3.45,19.58,9.5,0.33,97.35,0.1,2.2,0.2,0.4,0.2,40.5,1.23,63.5,13.0,,,30.07,0.0
2023-03-04 02:00:00,2023-03-04 03:00:00,16.25,58.25,0.23,6.62,3.7,19.4,9.68,0.32,94.17,0.1,2.15,0.1,0.3,0.1,43.25,1.4,65.0,13.0,,,29.73,0.0
2023-03-04 03:00:00,2023-03-04 04:00:00,15.0,57.5,0.35,6.8,3.92,18.0,9.6,0.31,92.75,0.1,2.1,0.1,0.27,0.1,45.5,1.15,66.25,13.0,,,29.45,0.0
2023-03-04 04:00:00,2023-03-04 05:00:00,20.0,62.5,0.1,6.28,3.38,27.35,10.55,0.33,83.9,0.1,2.25,0.1,0.3,0.1,48.0,1.35,67.25,13.25,,,29.15,0.0
2023-03-04 05:00:00,2023-03-04 06:00:00,14.75,61.75,0.1,8.53,4.45,11.47,9.38,0.36,85.07,0.1,2.38,0.1,0.25,0.1,52.0,1.5,68.25,13.0,,,28.85,0.0
2023-03-04 06:00:00,2023-03-04 07:00:00,18.5,66.75,0.25,7.53,4.25,19.15,9.25,0.41,75.1,0.1,2.3,0.1,0.2,0.1,54.0,1.07,69.25,13.5,,,28.75,0.0
2023-03-04 07:00:00,2023-03-04 08:00:00,24.75,74.0,0.38,13.55,7.53,29.72,10.23,0.56,67.2,0.1,2.38,0.1,0.25,0.1,54.0,0.95,74.25,31.75,,,28.93,0.0
2023-03-04 08:00:00,2023-03-04 09:00:00,26.75,113.75,0.93,14.28,8.38,20.15,11.1,0.48,81.25,0.1,2.68,0.1,0.27,0.1,50.25,0.98,113.5,89.0,,,29.47,0.0
2023-03-04 09:00:00,2023-03-04 10:00:00,26.25,136.5,1.48,13.47,8.35,13.9,10.25,0.43,97.65,0.1,2.6,0.1,0.2,0.1,43.5,1.32,168.5,160.25,,,30.55,0.0
2023-03-04 10:00:00,2023-03-04 11:00:00,28.25,174.5,0.93,11.8,7.02,13.3,9.85,0.44,111.45,0.1,2.3,0.1,0.2,0.08,38.5,1.3,176.75,222.75,,,31.32,0.0
2023-03-04 11:00:00,2023-03-04 12:00:00,28.75,181.0,0.18,10.22,5.6,10.5,9.62,0.43,127.6,0.1,2.02,0.1,0.18,,33.5,1.4,183.75,285.0,,,32.18,0.0
2023-03-04 12:00:00,2023-03-04 13:00:00,27.5,162.0,0.55,10.65,6.12,8.03,9.3,0.46,143.88,0.1,1.78,0.1,0.15,,29.5,1.0,176.25,303.75,,,33.0,0.0
2023-03-04 13:00:00,2023-03-04 14:00:00,25.5,149.0,0.35,8.55,4.82,7.68,11.65,0.49,155.43,0.1,1.65,0.1,0.08,,27.0,0.68,173.0,296.75,,,33.58,0.0
2023-03-04 14:00:00,2023-03-04 15:00:00,27.25,137.75,0.53,9.38,5.4,10.4,12.93,0.51,159.85,0.1,1.7,0.1,0.2,0.05,24.75,0.77,169.25,250.5,,,33.77,0.0
2023-03-04 15:00:00,2023-03-04 16:00:00,24.25,132.25,0.53,8.07,4.72,10.17,11.08,0.48,160.05,0.1,1.8,0.1,0.2,0.05,24.0,0.83,184.75,158.75,,,33.68,0.0
2023-03-04 16:00:00,2023-03-04 17:00:00,23.25,129.5,0.57,11.65,6.68,11.2,10.8,0.66,142.72,0.1,1.7,0.1,0.23,0.1,24.5,0.83,102.5,54.75,,,33.47,0.0
2023-03-04 17:00:00,2023-03-04 18:00:00,30.0,209.25,0.28,16.0,8.75,13.35,8.22,0.57,133.17,0.1,1.8,0.1,0.3,0.1,35.25,1.7,270.5,36.0,,,31.7,0.0
2023-03-04 18:00:00,2023-03-04 19:00:00,36.25,367.25,0.22,16.45,8.93,10.43,8.53,0.51,121.85,0.1,1.73,0.1,0.3,0.1,40.75,1.07,229.0,24.0,,,30.92,0.0
2023-03-04 19:00:00,2023-03-04 20:00:00,24.75,115.0,0.2,16.07,8.53,13.68,8.5,0.45,116.32,0.1,1.75,0.1,0.3,0.1,46.5,1.25,114.25,13.25,,,30.0,0.0
2023-03-04 20:00:00,2023-03-04 21:00:00,24.75,111.0,0.3,12.68,6.83,14.6,7.8,0.4,111.28,0.1,1.8,0.1,0.3,0.1,46.75,1.27,90.0,13.25,,,29.82,0.0
2023-03-04 21:00:00,2023-03-04 22:00:00,19.5,92.75,0.2,9.78,5.35,14.75,7.9,0.35,115.83,0.1,1.88,0.1,0.12,0.1,52.5,1.15,90.0,13.25,,,29.45,0.0
2023-03-04 22:00:00,2023-03-04 23:00:00,25.5,72.0,0.45,7.9,4.55,7.08,6.97,0.42,115.62,0.1,1.82,0.1,0.15,0.08,54.0,1.18,78.5,13.0,,,29.43,0.0
2023-03-04 23:00:00,2023-03-05 00:00:00,17.25,55.5,0.15,6.38,3.55,8.62,6.83,0.38,106.05,0.1,1.82,0.1,0.2,0.03,58.5,1.1,85.25,13.0,,,29.1,0.0
2023-03-05 00:00:00,2023-03-05 01:00:00,17.5,42.25,0.13,6.15,3.38,7.9,5.67,0.38,102.42,0.1,1.9,0.1,0.12,0.03,62.25,0.85,104.5,13.0,,,28.82,0.0
2023-03-05 01:00:00,2023-03-05 02:00:00,14.5,34.5,0.1,5.93,3.18,13.9,5.58,0.35,97.62,0.1,1.95,0.1,0.2,0.03,63.75,0.93,91.0,13.0,,,28.6,0.0
2023-03-05 02:00:00,2023-03-05 03:00:00,10.5,28.25,0.3,6.0,3.42,15.85,5.6,0.35,93.43,0.1,2.0,0.1,0.2,,64.75,0.92,86.0,13.0,,,28.48,0.0
2023-03-05 03:00:00,2023-03-05 04:00:00,12.0,36.75,0.23,6.58,3.62,15.85,5.53,0.37,83.85,0.1,2.05,0.1,0.2,0.05,67.5,1.12,68.75,13.0,,,28.17,0.0
2023-03-05 04:00:00,2023-03-05 05:00:00,12.25,42.75,0.3,7.33,4.03,16.4,5.8,0.38,74.53,0.1,2.15,0.1,0.2,0.05,71.5,1.35,70.75,13.0,,,27.88,0.0
2023-03-05 05:00:00,2023-03-05 06:00:00,13.25,43.0,0.15,8.3,4.47,16.6,5.33,0.38,66.28,0.1,2.2,0.1,0.2,0.03,73.0,1.35,63.0,13.0,,,27.73,0.0
2023-03-05 06:00:00,2023-03-05 07:00:00,15.0,46.0,0.5,8.47,4.73,20.77,3.9,0.41,64.92,0.1,2.3,0.1,0.15,0.08,72.75,1.05,69.75,13.5,,,27.78,0.0
2023-03-05 07:00:00,2023-03-05 08:00:00,23.0,63.25,0.9,13.85,8.12,17.8,4.12,0.59,63.1,0.1,2.32,0.1,0.2,0.1,70.5,1.07,64.75,32.5,,,27.92,0.0
2023-03-05 08:00:00,2023-03-05 09:00:00,39.75,112.25,1.48,15.32,9.35,16.62,4.5,0.5,69.45,0.1,2.4,0.1,0.2,0.1,65.75,1.1,74.25,93.5,,,28.32,0.0
2023-03-05 09:00:00,2023-03-05 10:00:00,37.25,91.5,1.15,15.25,9.05,17.15,5.67,0.54,85.38,0.1,2.38,0.1,0.2,0.05,55.75,0.77,113.0,173.5,,,29.57,0.0
2023-03-05 10:00:00,2023-03-05 11:00:00,33.0,110.75,0.75,13.7,7.88,18.07,7.32,0.52,106.3,0.1,2.35,0.1,0.2,0.1,46.25,1.2,81.0,249.25,,,30.75,0.0
2023-03-05 11:00:00,2023-03-05 12:00:00,23.75,109.5,0.72,10.62,6.22,17.5,7.45,0.44,122.35,0.1,2.23,0.1,0.2,0.08,32.5,1.18,90.25,304.0,,,32.33,0.0
2023-03-05 12:00:00,2023-03-05 13:00:00,14.5,77.5,0.53,7.83,4.6,14.92,32.23,0.31,130.73,0.1,2.05,0.1,0.2,0.1,23.0,1.02,98.25,328.5,,,33.05,0.0
2023-03-05 13:00:00,2023-03-05 14:00:00,10.75,54.0,0.62,7.03,4.28,13.38,10.07,0.3,133.28,0.1,1.92,0.1,0.12,0.05,21.5,1.03,137.5,325.75,,,33.23,0.0
2023-03-05 14:00:00,2023-03-05 15:00:00,13.25,56.25,0.38,6.9,3.97,16.73,11.45,0.34,139.57,0.1,1.85,0.1,0.2,0.05,21.25,1.03,80.5,289.0,,,33.35,0.0
2023-03-05 15:00:00,2023-03-05 16:00:00,14.75,55.0,0.4,5.6,3.23,8.42,32.67,0.24,154.17,0.1,1.65,0.08,0.12,,19.5,0.8,117.25,219.0,,,33.5,0.0
2023-03-05 16:00:00,2023-03-05 17:00:00,16.75,57.75,0.3,5.6,3.22,8.43,29.9,0.21,146.1,0.05,1.45,0.05,0.12,,19.0,0.88,120.5,148.25,,,33.38,0.0
2023-03-05 17:00:00,2023-03-05 18:00:00,16.25,60.5,0.57,14.75,8.15,8.52,36.02,0.33,130.25,0.05,1.48,0.08,0.17,,18.5,0.57,142.0,58.75,,,33.33,0.0
2023-03-05 18:00:00,2023-03-05 19:00:00,17.5,85.5,6.85,52.05,33.28,7.75,37.77,1.44,66.8,0.1,1.55,0.08,0.25,0.05,20.25,0.23,109.25,17.25,,,32.38,0.0
2023-03-05 19:00:00,2023-03-05 20:00:00,28.75,216.5,60.95,110.12,108.12,,19.55,4.33,6.28,0.17,3.0,0.38,1.45,0.5,28.25,0.28,132.75,13.0,,,31.47,0.0
2023-03-05 20:00:00,2023-03-05 21:00:00,69.75,462.0,60.25,102.12,103.33,,11.1,5.25,8.5,0.45,4.88,0.88,3.08,1.2,35.25,0.15,58.25,13.0,,,30.85,0.0
2023-03-05 21:00:00,2023-03-05 22:00:00,89.75,406.25,7.0,45.48,29.9,26.8,10.45,1.49,46.3,0.6,5.83,1.4,3.85,1.7,27.0,0.57,60.5,13.25,,,31.02,0.0
