From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2021-06-07 01:00:00,2021-06-07 02:00:00,,88.73,6.36,8.31,14.34,63.94,6.31,0.65,0.69,10.34,,,,,46.26,1.33,211.11,3.46,736.12,32.38,0.0,
2021-06-07 02:00:00,2021-06-07 03:00:00,,85.57,5.78,5.3,11.25,59.54,6.65,0.53,1.0,7.56,,,,,49.56,0.97,192.95,3.46,735.88,31.18,0.0,
2021-06-07 03:00:00,2021-06-07 04:00:00,,89.79,5.98,3.76,10.28,58.04,6.59,0.47,0.03,8.15,,2.38,,,50.45,1.02,78.53,3.47,735.78,31.03,0.0,
2021-06-07 04:00:00,2021-06-07 05:00:00,,99.71,5.15,4.15,9.57,48.8,6.17,0.44,0.85,7.42,,0.34,3.34,,50.8,0.83,102.0,3.48,735.88,31.17,0.0,
2021-06-07 05:00:00,2021-06-07 06:00:00,,86.38,5.15,6.01,11.04,44.16,5.61,0.43,1.59,0.0,,0.27,7.37,,50.44,1.09,124.14,14.08,736.19,31.35,0.0,
2021-06-07 06:00:00,2021-06-07 07:00:00,,104.5,4.75,23.45,24.4,44.98,5.82,0.46,35.67,2.07,,0.09,4.45,,49.87,0.86,147.41,120.35,736.61,32.08,0.0,
2021-06-07 07:00:00,2021-06-07 08:00:00,,108.72,4.36,14.39,16.74,43.07,6.09,0.41,77.01,2.33,,,1.65,,43.74,1.72,174.82,271.34,736.99,33.84,0.0,
2021-06-07 08:00:00,2021-06-07 09:00:00,,133.68,3.82,8.37,11.29,42.79,5.57,0.32,87.45,0.47,,0.1,0.82,,41.65,1.7,192.84,419.27,737.25,35.92,0.0,
2021-06-07 09:00:00,2021-06-07 10:00:00,15.7,119.5,4.21,5.0,9.1,58.71,6.32,0.27,92.0,4.36,,0.93,0.88,,38.05,1.67,221.19,601.68,737.32,37.6,0.0,
2021-06-07 10:00:00,2021-06-07 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-06-07 11:00:00,2021-06-07 12:00:00,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,0.0,
2021-06-07 12:00:00,2021-06-07 13:00:00,,104.34,266.96,0.18,51.82,23.04,4.58,0.03,54.16,0.0,,,,,,,,,,,0.0,
2021-06-07 13:00:00,2021-06-07 14:00:00,,22.83,3.79,0.63,5.09,113.31,5.79,0.16,64.67,45.13,,0.17,0.25,,,,,,,,0.0,
2021-06-07 14:00:00,2021-06-07 15:00:00,,,3.65,0.5,4.78,63.28,4.74,0.19,87.88,6.47,,1.21,2.55,,20.36,2.49,231.18,591.39,734.98,36.59,0.0,
2021-06-07 15:00:00,2021-06-07 16:00:00,33.76,65.5,3.58,0.67,4.77,60.58,4.92,0.19,113.69,0.34,,,0.44,,23.63,2.77,269.26,559.15,734.36,41.55,0.0,
2021-06-07 16:00:00,2021-06-07 17:00:00,18.29,69.8,3.29,0.56,4.33,28.45,5.36,0.18,167.8,0.8,,0.09,0.15,,23.85,2.79,271.57,404.19,733.77,41.21,0.0,
2021-06-07 17:00:00,2021-06-07 18:00:00,13.49,70.14,3.28,0.63,4.43,22.14,6.21,0.2,175.51,0.84,,,0.11,,26.5,2.64,276.92,204.29,733.52,40.33,0.0,
2021-06-07 18:00:00,2021-06-07 19:00:00,19.12,82.88,3.1,2.38,5.67,21.41,6.69,0.26,175.15,1.32,,,0.11,,29.14,2.0,292.69,58.71,733.72,38.88,0.0,
2021-06-07 19:00:00,2021-06-07 20:00:00,25.0,98.34,3.54,11.3,13.29,36.84,7.4,0.45,143.65,4.13,,0.75,1.36,,33.41,1.11,304.2,4.63,734.16,37.23,0.0,
2021-06-07 20:00:00,2021-06-07 21:00:00,42.05,142.29,3.74,20.62,20.94,41.77,7.29,0.58,112.62,6.83,,0.76,3.07,,36.13,0.64,89.93,3.46,734.54,36.39,0.0,
2021-06-07 21:00:00,2021-06-07 22:00:00,37.44,168.44,3.82,18.7,19.5,46.08,6.94,0.67,117.19,8.14,,1.81,4.13,,35.95,0.58,85.93,3.47,734.82,36.12,0.0,
2021-06-07 22:00:00,2021-06-07 23:00:00,45.01,148.6,4.0,49.55,44.26,48.92,6.46,0.95,63.71,10.99,,5.34,4.05,,37.8,0.65,138.22,3.46,734.95,35.62,0.0,
2021-06-07 23:00:00,2021-06-08 00:00:00,46.16,158.06,4.01,45.92,41.34,45.51,6.36,0.85,70.75,10.78,,3.77,7.44,,38.15,1.36,157.69,3.46,734.86,35.49,0.0,
2021-06-08 00:00:00,2021-06-08 01:00:00,43.14,134.48,3.79,11.02,13.36,36.02,5.86,0.34,79.75,0.0,,,2.88,,38.86,1.91,157.75,3.46,734.41,34.76,0.0,
2021-06-08 01:00:00,2021-06-08 02:00:00,26.8,88.13,3.5,5.62,8.71,28.91,5.6,0.2,74.87,0.0,,,1.4,,39.68,2.2,159.85,3.46,733.95,34.04,0.0,
2021-06-08 02:00:00,2021-06-08 03:00:00,16.73,51.13,3.56,5.52,8.71,29.41,6.19,0.17,66.81,0.0,,,1.11,,42.12,1.69,168.06,3.47,733.64,33.37,0.0,
2021-06-08 03:00:00,2021-06-08 04:00:00,13.8,60.47,3.5,6.21,9.19,28.83,5.41,0.19,54.57,0.0,,,0.88,,42.82,1.56,189.75,3.45,733.59,33.41,0.0,
2021-06-08 04:00:00,2021-06-08 05:00:00,16.15,68.96,3.43,6.54,9.39,26.58,5.25,0.18,46.32,4.37,,0.41,1.48,,46.18,1.4,205.21,3.47,733.81,32.55,0.0,
2021-06-08 05:00:00,2021-06-08 06:00:00,14.73,68.07,3.5,8.87,11.31,27.07,6.01,0.2,38.51,3.82,,0.54,1.74,,48.56,1.23,200.8,11.22,734.2,31.8,0.0,
2021-06-08 06:00:00,2021-06-08 07:00:00,16.93,75.67,3.84,8.98,11.8,25.56,6.56,0.24,38.62,3.77,,0.7,2.23,,46.35,1.54,193.17,102.48,734.77,32.98,0.0,
2021-06-08 07:00:00,2021-06-08 08:00:00,21.67,84.67,4.12,9.46,12.53,24.95,6.33,0.29,39.36,4.64,,0.73,2.25,,43.73,1.58,203.58,245.57,735.36,34.65,0.0,
2021-06-08 08:00:00,2021-06-08 09:00:00,20.47,89.27,3.86,5.75,9.26,23.37,6.61,0.24,55.98,2.44,,0.05,1.05,,39.45,1.79,205.68,388.02,735.7,36.73,0.0,
2021-06-08 09:00:00,2021-06-08 10:00:00,20.13,92.33,3.82,2.52,6.64,19.34,6.0,0.19,77.98,1.54,,,0.15,,35.75,2.23,234.35,556.81,735.89,38.49,0.0,
2021-06-08 10:00:00,2021-06-08 11:00:00,16.53,113.73,3.43,1.5,5.37,16.29,5.8,0.15,88.59,0.98,,,,,33.06,2.58,243.08,664.7,735.79,39.86,0.0,
2021-06-08 11:00:00,2021-06-08 12:00:00,18.09,223.4,3.45,0.47,4.41,14.02,6.12,0.15,66.26,0.22,,,0.17,,29.38,2.69,244.56,728.48,735.44,41.26,0.0,
2021-06-08 12:00:00,2021-06-08 13:00:00,27.7,198.97,3.5,0.27,4.25,17.93,5.73,0.15,46.07,3.06,,1.02,3.07,,27.0,2.81,250.97,731.11,734.94,42.05,0.0,
2021-06-08 13:00:00,2021-06-08 14:00:00,65.26,214.58,3.65,0.06,3.97,18.2,5.71,0.14,52.38,5.88,,1.32,,,25.37,2.41,253.28,674.24,734.35,42.91,0.0,
2021-06-08 14:00:00,2021-06-08 15:00:00,86.0,199.2,3.59,0.14,3.84,18.02,5.86,0.13,47.84,6.84,,0.92,,,23.77,2.54,258.94,560.25,733.69,43.22,0.0,
2021-06-08 15:00:00,2021-06-08 16:00:00,88.14,189.14,3.4,0.04,3.72,17.56,6.14,0.13,53.06,7.24,,1.59,,,24.71,2.29,251.53,349.69,732.97,42.29,0.0,
2021-06-08 16:00:00,2021-06-08 17:00:00,35.92,178.36,3.4,0.1,3.85,17.4,6.42,0.13,50.89,5.78,,0.55,1.08,,24.43,2.46,261.93,326.56,732.39,42.53,0.0,
2021-06-08 17:00:00,2021-06-08 18:00:00,69.07,165.11,71.39,0.16,58.28,15.71,4.25,0.12,53.8,61.16,,0.5,1.98,,25.42,2.22,260.83,173.5,732.0,41.54,0.0,
2021-06-08 18:00:00,2021-06-08 19:00:00,4.55,11.25,3.39,1.42,5.18,16.39,6.42,0.14,69.27,7.64,,3.08,1.22,,28.13,1.44,264.43,51.65,732.02,40.3,0.0,
2021-06-08 19:00:00,2021-06-08 20:00:00,,,3.44,5.04,8.2,19.16,6.02,0.21,71.07,7.54,,3.3,,,31.02,0.94,279.85,4.73,732.26,38.72,0.0,
2021-06-08 20:00:00,2021-06-08 21:00:00,45.48,170.56,3.47,4.32,7.69,21.68,6.23,0.23,69.81,9.2,,4.34,,,32.19,0.73,243.07,3.45,732.65,37.88,0.0,
2021-06-08 21:00:00,2021-06-08 22:00:00,38.38,166.13,3.92,21.83,22.11,30.71,6.41,0.53,40.86,10.29,,1.79,0.81,,33.16,1.02,166.59,3.45,733.12,37.49,0.0,
2021-06-08 22:00:00,2021-06-08 23:00:00,43.75,174.89,4.0,18.4,19.48,28.0,6.44,0.44,30.51,0.72,,,5.23,,31.89,1.16,176.5,3.45,733.21,37.11,0.0,
2021-06-08 23:00:00,2021-06-09 00:00:00,34.48,130.01,4.06,9.43,12.42,25.31,6.85,0.37,21.17,0.0,,,5.86,,33.73,1.53,191.21,3.46,733.14,36.46,0.0,
2021-06-09 00:00:00,2021-06-09 01:00:00,22.2,93.47,3.98,6.59,10.07,23.36,7.4,0.28,21.79,0.0,,,5.2,,35.2,1.61,201.58,3.46,732.97,35.51,0.0,
2021-06-09 01:00:00,2021-06-09 02:00:00,17.29,77.76,3.91,4.09,8.0,22.03,6.7,0.24,21.55,0.0,,,4.7,,36.21,1.66,197.8,3.46,732.87,35.14,0.0,
2021-06-09 02:00:00,2021-06-09 03:00:00,17.6,68.87,3.93,3.38,7.45,21.43,6.46,0.21,19.85,8.07,,4.79,0.25,,37.55,1.75,203.92,3.45,732.68,34.76,0.0,
2021-06-09 03:00:00,2021-06-09 04:00:00,16.53,66.73,3.89,2.83,7.0,21.07,6.59,0.19,24.87,7.53,,4.54,,,40.14,1.39,208.68,3.46,732.47,34.0,0.0,
2021-06-09 04:00:00,2021-06-09 05:00:00,16.43,59.67,3.91,3.86,7.82,21.3,6.56,0.19,17.05,6.56,,4.38,,,42.38,1.5,197.58,3.45,732.54,33.44,0.0,
2021-06-09 05:00:00,2021-06-09 06:00:00,16.2,63.73,3.98,4.55,8.45,22.01,6.26,0.19,16.19,6.48,,3.24,,,44.22,1.5,198.66,9.82,732.83,33.11,0.0,
2021-06-09 06:00:00,2021-06-09 07:00:00,18.13,70.13,4.14,3.96,8.17,22.91,6.75,0.21,16.21,3.51,,1.62,2.85,,44.94,1.44,202.21,81.0,733.12,33.32,0.0,
2021-06-09 07:00:00,2021-06-09 08:00:00,18.47,69.73,4.2,3.14,7.61,21.52,7.09,0.2,13.59,0.0,,,3.83,,43.77,1.79,202.46,210.84,733.46,34.47,0.0,
2021-06-09 08:00:00,2021-06-09 09:00:00,19.27,82.33,4.11,2.4,6.91,20.02,7.16,0.21,17.53,0.0,,,3.67,,39.82,1.89,218.53,359.73,733.79,36.53,0.0,
2021-06-09 09:00:00,2021-06-09 10:00:00,17.6,101.0,4.0,1.44,6.0,18.12,6.95,0.18,20.88,0.0,,,3.32,,36.08,2.2,230.59,516.35,733.9,38.32,0.0,
2021-06-09 10:00:00,2021-06-09 11:00:00,25.53,276.13,3.94,1.76,6.18,17.26,6.95,0.15,28.59,0.99,,0.52,3.42,,32.6,2.51,232.04,625.24,734.01,39.88,0.0,
2021-06-09 11:00:00,2021-06-09 12:00:00,34.53,288.67,3.82,0.98,5.36,16.27,6.44,0.13,44.64,6.86,,2.47,0.29,,29.01,1.73,241.05,673.69,733.98,41.72,0.0,
2021-06-09 12:00:00,2021-06-09 13:00:00,42.46,287.35,3.5,0.57,4.67,16.87,6.86,0.13,58.95,7.27,,2.2,,,26.78,1.51,233.25,683.31,733.59,43.3,0.0,
2021-06-09 13:00:00,2021-06-09 14:00:00,55.8,279.67,3.59,0.21,4.21,15.53,7.06,0.13,67.94,9.22,,2.93,,,25.23,1.32,228.82,615.18,733.05,43.83,0.0,
2021-06-09 14:00:00,2021-06-09 15:00:00,74.93,308.94,3.52,0.15,4.03,15.38,6.57,0.13,68.34,10.73,,3.34,0.69,,25.39,1.96,262.95,491.91,732.6,43.48,0.0,
2021-06-09 15:00:00,2021-06-09 16:00:00,79.71,319.44,3.5,0.17,3.99,15.12,6.37,0.13,82.62,0.62,,,3.38,,24.81,1.12,184.93,344.18,732.14,43.62,0.0,
2021-06-09 16:00:00,2021-06-09 17:00:00,77.22,269.2,2.96,0.33,3.72,23.45,6.32,0.14,90.6,0.98,,,1.28,,26.98,1.54,236.34,280.5,731.63,43.02,0.0,
2021-06-09 17:00:00,2021-06-09 18:00:00,59.38,280.26,,,0.0,25.47,4.04,0.18,96.57,0.08,,,2.61,,30.57,1.71,195.25,161.8,731.41,41.66,0.0,
2021-06-09 18:00:00,2021-06-09 19:00:00,66.39,292.18,,,0.0,27.52,2.31,1.17,100.46,1.37,,,0.89,,32.8,1.38,293.65,43.99,731.37,40.35,0.0,
2021-06-09 19:00:00,2021-06-09 20:00:00,55.07,290.1,0.76,13.61,8.79,33.28,2.71,0.07,88.25,2.51,,1.86,2.28,,35.78,0.98,173.45,4.43,731.59,39.28,0.0,
2021-06-09 20:00:00,2021-06-09 21:00:00,78.1,337.79,0.49,7.78,6.71,105.47,2.92,0.04,102.29,3.13,,0.52,1.93,,41.38,1.38,100.64,3.45,732.19,37.62,0.0,
2021-06-09 21:00:00,2021-06-09 22:00:00,62.07,292.44,0.4,6.53,5.66,29.25,2.36,0.07,90.04,4.31,,4.38,4.48,,43.18,1.5,62.44,3.47,732.79,36.92,0.0,
2021-06-09 22:00:00,2021-06-09 23:00:00,67.81,322.68,0.33,9.51,7.94,34.65,2.36,0.13,88.12,5.9,,,2.8,,44.23,1.84,71.2,3.44,733.05,36.5,0.0,
2021-06-09 23:00:00,2021-06-10 00:00:00,80.16,404.91,0.48,13.22,11.0,36.5,1.99,0.16,64.3,4.92,,,,,46.55,2.68,65.53,3.42,732.97,35.88,0.0,
2021-06-10 00:00:00,2021-06-10 01:00:00,84.29,346.89,0.38,5.8,5.04,25.91,1.23,0.14,46.1,0.0,,0.48,,,54.64,2.6,84.89,3.43,732.78,34.59,0.0,
2021-06-10 01:00:00,2021-06-10 02:00:00,48.11,174.57,0.34,4.95,4.3,21.35,1.21,0.12,49.05,0.0,,0.28,,,54.47,1.57,140.94,3.41,732.48,34.5,0.0,
2021-06-10 02:00:00,2021-06-10 03:00:00,36.12,147.24,0.26,6.71,5.61,21.5,1.01,0.1,33.24,0.0,,0.13,,,58.96,2.13,76.28,3.45,732.14,33.3,0.0,
2021-06-10 03:00:00,2021-06-10 04:00:00,26.87,104.25,0.35,10.77,8.92,24.9,0.78,0.08,24.92,1.75,,0.99,,,63.91,1.13,118.75,3.44,731.83,31.94,0.0,
2021-06-10 04:00:00,2021-06-10 05:00:00,24.62,70.74,0.42,8.95,7.6,32.54,0.62,0.07,21.86,9.38,,3.56,,,66.74,0.95,116.41,3.45,731.76,31.1,0.0,
2021-06-10 05:00:00,2021-06-10 06:00:00,24.21,65.19,0.53,6.48,5.77,43.79,0.96,0.07,19.68,10.39,,,,,69.03,1.41,182.52,11.08,732.41,30.26,0.0,
2021-06-10 06:00:00,2021-06-10 07:00:00,21.38,62.64,1.13,6.99,6.9,46.77,0.97,0.09,19.38,9.8,,1.12,,,70.25,1.32,146.07,53.3,732.84,30.12,0.0,
2021-06-10 07:00:00,2021-06-10 08:00:00,25.41,70.61,3.25,11.04,12.73,34.76,1.32,0.09,21.53,8.76,,0.35,,,68.48,1.63,145.2,200.82,733.62,31.01,0.0,
2021-06-10 08:00:00,2021-06-10 09:00:00,29.63,66.83,0.71,5.7,5.33,19.55,1.03,0.09,39.17,0.62,,,1.48,,62.69,1.95,159.74,369.31,734.37,32.75,0.0,
