From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-01-02 15:00:00,2020-01-02 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 16:00:00,2020-01-02 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 17:00:00,2020-01-02 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 18:00:00,2020-01-02 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 19:00:00,2020-01-02 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 20:00:00,2020-01-02 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 21:00:00,2020-01-02 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 22:00:00,2020-01-02 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-02 23:00:00,2020-01-03 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 00:00:00,2020-01-03 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 01:00:00,2020-01-03 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 02:00:00,2020-01-03 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 03:00:00,2020-01-03 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 04:00:00,2020-01-03 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 05:00:00,2020-01-03 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 06:00:00,2020-01-03 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 07:00:00,2020-01-03 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 08:00:00,2020-01-03 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 09:00:00,2020-01-03 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 10:00:00,2020-01-03 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 11:00:00,2020-01-03 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 12:00:00,2020-01-03 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 13:00:00,2020-01-03 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 14:00:00,2020-01-03 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 15:00:00,2020-01-03 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 16:00:00,2020-01-03 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 17:00:00,2020-01-03 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 18:00:00,2020-01-03 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 19:00:00,2020-01-03 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 20:00:00,2020-01-03 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 21:00:00,2020-01-03 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 22:00:00,2020-01-03 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-03 23:00:00,2020-01-04 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 00:00:00,2020-01-04 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 01:00:00,2020-01-04 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 02:00:00,2020-01-04 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 03:00:00,2020-01-04 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 04:00:00,2020-01-04 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 05:00:00,2020-01-04 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 06:00:00,2020-01-04 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 07:00:00,2020-01-04 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 08:00:00,2020-01-04 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 09:00:00,2020-01-04 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 10:00:00,2020-01-04 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 11:00:00,2020-01-04 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 12:00:00,2020-01-04 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 13:00:00,2020-01-04 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 14:00:00,2020-01-04 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 15:00:00,2020-01-04 16:00:00,13.24,47.27,0.15,1.6,1.7,4.18,5.93,0.53,56.03,,3.0,,,34.37,3.67,242.8,179.29,931.4,0.95,29.44,0.0
2020-01-04 16:00:00,2020-01-04 17:00:00,17.96,44.81,0.29,2.31,2.52,4.73,5.65,0.49,55.5,,3.0,,,35.75,3.53,257.84,185.06,931.4,0.95,29.19,0.0
2020-01-04 17:00:00,2020-01-04 18:00:00,19.02,57.28,0.12,2.11,2.2,4.53,4.0,0.42,56.23,,3.0,,,41.47,3.24,251.15,222.57,931.33,0.95,28.1,0.0
2020-01-04 18:00:00,2020-01-04 19:00:00,18.23,64.33,0.55,5.05,5.6,6.85,3.88,0.58,46.21,,3.01,,,47.64,2.51,284.47,267.48,931.3,0.95,27.12,0.0
2020-01-04 19:00:00,2020-01-04 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 20:00:00,2020-01-04 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 21:00:00,2020-01-04 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 22:00:00,2020-01-04 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-04 23:00:00,2020-01-05 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 00:00:00,2020-01-05 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 01:00:00,2020-01-05 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 02:00:00,2020-01-05 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 03:00:00,2020-01-05 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 04:00:00,2020-01-05 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 05:00:00,2020-01-05 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 06:00:00,2020-01-05 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 07:00:00,2020-01-05 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 08:00:00,2020-01-05 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 09:00:00,2020-01-05 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 10:00:00,2020-01-05 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 11:00:00,2020-01-05 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 12:00:00,2020-01-05 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 13:00:00,2020-01-05 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 14:00:00,2020-01-05 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 15:00:00,2020-01-05 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 16:00:00,2020-01-05 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 17:00:00,2020-01-05 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 18:00:00,2020-01-05 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 19:00:00,2020-01-05 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 20:00:00,2020-01-05 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 21:00:00,2020-01-05 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 22:00:00,2020-01-05 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-05 23:00:00,2020-01-06 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 00:00:00,2020-01-06 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 01:00:00,2020-01-06 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 02:00:00,2020-01-06 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 03:00:00,2020-01-06 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 04:00:00,2020-01-06 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 05:00:00,2020-01-06 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 06:00:00,2020-01-06 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 07:00:00,2020-01-06 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 08:00:00,2020-01-06 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 09:00:00,2020-01-06 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 10:00:00,2020-01-06 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 11:00:00,2020-01-06 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 12:00:00,2020-01-06 13:00:00,31.15,,0.35,3.61,3.97,5.72,5.96,0.58,63.95,,3.03,,,54.08,2.72,91.21,322.01,931.2,0.96,28.22,0.0
2020-01-06 13:00:00,2020-01-06 14:00:00,31.3,63.82,0.31,3.96,4.27,5.96,5.33,0.59,62.78,,3.0,,,51.3,2.01,101.39,300.85,931.25,0.95,29.01,0.0
2020-01-06 14:00:00,2020-01-06 15:00:00,28.29,67.5,0.65,4.16,4.8,6.29,5.45,0.58,65.72,,3.0,,,47.79,2.38,93.26,273.23,931.17,0.95,30.04,0.0
2020-01-06 15:00:00,2020-01-06 16:00:00,26.26,70.43,0.6,4.62,5.22,6.58,6.68,0.65,63.34,,3.02,,,47.06,2.15,95.78,260.53,931.1,0.95,29.87,0.0
2020-01-06 16:00:00,2020-01-06 17:00:00,27.15,78.14,0.5,4.73,5.21,6.59,7.02,0.67,66.6,,3.0,,,44.5,2.04,107.72,235.82,931.1,0.95,30.2,0.0
2020-01-06 17:00:00,2020-01-06 18:00:00,29.97,83.74,0.26,6.3,6.53,7.55,5.92,0.71,65.0,,3.0,,,46.44,1.73,107.27,256.41,931.22,0.95,29.48,0.0
2020-01-06 18:00:00,2020-01-06 19:00:00,26.99,82.74,0.84,13.23,14.08,12.74,5.85,1.33,38.65,,3.0,,,50.77,1.16,99.03,286.52,931.1,0.95,28.26,0.0
2020-01-06 19:00:00,2020-01-06 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 20:00:00,2020-01-06 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 21:00:00,2020-01-06 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 22:00:00,2020-01-06 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-06 23:00:00,2020-01-07 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 00:00:00,2020-01-07 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 01:00:00,2020-01-07 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 02:00:00,2020-01-07 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 03:00:00,2020-01-07 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 04:00:00,2020-01-07 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 05:00:00,2020-01-07 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 06:00:00,2020-01-07 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 07:00:00,2020-01-07 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 08:00:00,2020-01-07 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 09:00:00,2020-01-07 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 10:00:00,2020-01-07 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 11:00:00,2020-01-07 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 12:00:00,2020-01-07 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 13:00:00,2020-01-07 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 14:00:00,2020-01-07 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 15:00:00,2020-01-07 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 16:00:00,2020-01-07 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 17:00:00,2020-01-07 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 18:00:00,2020-01-07 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 19:00:00,2020-01-07 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 20:00:00,2020-01-07 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 21:00:00,2020-01-07 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 22:00:00,2020-01-07 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-07 23:00:00,2020-01-08 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 00:00:00,2020-01-08 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 01:00:00,2020-01-08 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 02:00:00,2020-01-08 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 03:00:00,2020-01-08 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 04:00:00,2020-01-08 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 05:00:00,2020-01-08 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 06:00:00,2020-01-08 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 07:00:00,2020-01-08 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 08:00:00,2020-01-08 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 09:00:00,2020-01-08 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 10:00:00,2020-01-08 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 11:00:00,2020-01-08 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 12:00:00,2020-01-08 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 13:00:00,2020-01-08 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 14:00:00,2020-01-08 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 15:00:00,2020-01-08 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 16:00:00,2020-01-08 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 17:00:00,2020-01-08 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 18:00:00,2020-01-08 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 19:00:00,2020-01-08 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 20:00:00,2020-01-08 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 21:00:00,2020-01-08 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 22:00:00,2020-01-08 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-08 23:00:00,2020-01-09 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 00:00:00,2020-01-09 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 01:00:00,2020-01-09 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 02:00:00,2020-01-09 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 03:00:00,2020-01-09 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 04:00:00,2020-01-09 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 05:00:00,2020-01-09 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 06:00:00,2020-01-09 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 07:00:00,2020-01-09 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 08:00:00,2020-01-09 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 09:00:00,2020-01-09 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 10:00:00,2020-01-09 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 11:00:00,2020-01-09 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 12:00:00,2020-01-09 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 13:00:00,2020-01-09 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 14:00:00,2020-01-09 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 15:00:00,2020-01-09 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 16:00:00,2020-01-09 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 17:00:00,2020-01-09 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 18:00:00,2020-01-09 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 19:00:00,2020-01-09 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 20:00:00,2020-01-09 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 21:00:00,2020-01-09 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 22:00:00,2020-01-09 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-09 23:00:00,2020-01-10 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 00:00:00,2020-01-10 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 01:00:00,2020-01-10 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 02:00:00,2020-01-10 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 03:00:00,2020-01-10 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 04:00:00,2020-01-10 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 05:00:00,2020-01-10 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 06:00:00,2020-01-10 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 07:00:00,2020-01-10 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 08:00:00,2020-01-10 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 09:00:00,2020-01-10 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 10:00:00,2020-01-10 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 11:00:00,2020-01-10 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 12:00:00,2020-01-10 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 13:00:00,2020-01-10 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 14:00:00,2020-01-10 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 15:00:00,2020-01-10 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 16:00:00,2020-01-10 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 17:00:00,2020-01-10 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 18:00:00,2020-01-10 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 19:00:00,2020-01-10 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 20:00:00,2020-01-10 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 21:00:00,2020-01-10 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 22:00:00,2020-01-10 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-10 23:00:00,2020-01-11 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 00:00:00,2020-01-11 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 01:00:00,2020-01-11 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 02:00:00,2020-01-11 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 03:00:00,2020-01-11 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 04:00:00,2020-01-11 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 05:00:00,2020-01-11 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 06:00:00,2020-01-11 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 07:00:00,2020-01-11 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 08:00:00,2020-01-11 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 09:00:00,2020-01-11 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 10:00:00,2020-01-11 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 11:00:00,2020-01-11 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 12:00:00,2020-01-11 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 13:00:00,2020-01-11 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 14:00:00,2020-01-11 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 15:00:00,2020-01-11 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 16:00:00,2020-01-11 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 17:00:00,2020-01-11 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 18:00:00,2020-01-11 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 19:00:00,2020-01-11 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 20:00:00,2020-01-11 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 21:00:00,2020-01-11 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 22:00:00,2020-01-11 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-11 23:00:00,2020-01-12 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 00:00:00,2020-01-12 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 01:00:00,2020-01-12 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 02:00:00,2020-01-12 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 03:00:00,2020-01-12 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 04:00:00,2020-01-12 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 05:00:00,2020-01-12 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 06:00:00,2020-01-12 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 07:00:00,2020-01-12 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 08:00:00,2020-01-12 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 09:00:00,2020-01-12 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 10:00:00,2020-01-12 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 11:00:00,2020-01-12 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 12:00:00,2020-01-12 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 13:00:00,2020-01-12 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 14:00:00,2020-01-12 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 15:00:00,2020-01-12 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 16:00:00,2020-01-12 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 17:00:00,2020-01-12 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 18:00:00,2020-01-12 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 19:00:00,2020-01-12 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 20:00:00,2020-01-12 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 21:00:00,2020-01-12 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 22:00:00,2020-01-12 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-12 23:00:00,2020-01-13 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-01-13 00:00:00,2020-01-13 01:00:00,,,,,,,,,,,,,,,,,,,,,
