From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-02-05 08:00:00,2022-02-05 09:00:00,94.1,148.9,5.53,11.16,15.18,0.66,3.44,1.07,0.01,9.56,,94.46,186.1,,78.55,0.47,108.59,205.68,738.14,,14.83,0.0
2022-02-05 09:00:00,2022-02-05 10:00:00,111.9,158.0,4.46,10.67,13.52,0.53,3.12,1.06,,15.36,,93.74,187.95,,69.04,0.67,134.64,331.29,738.54,,17.29,0.0
2022-02-05 10:00:00,2022-02-05 11:00:00,91.9,138.9,4.72,10.33,13.55,0.48,4.64,1.03,,12.8,,92.78,185.21,,54.71,0.75,124.58,188.5,738.88,,19.93,0.0
2022-02-05 11:00:00,2022-02-05 12:00:00,66.1,144.8,3.14,6.66,8.87,0.83,4.05,0.96,1.99,4.67,,93.6,185.23,,48.21,0.91,114.83,307.05,738.76,,20.69,0.0
2022-02-05 12:00:00,2022-02-05 13:00:00,50.9,111.2,3.62,5.85,8.82,0.62,3.38,0.92,0.42,16.19,,96.1,190.36,,41.9,0.69,162.88,702.34,738.35,,22.78,0.0
2022-02-05 13:00:00,2022-02-05 14:00:00,39.6,97.4,4.98,6.46,10.9,0.32,5.34,0.89,,5.01,,99.25,194.79,,38.87,0.88,202.16,722.62,737.83,,23.01,0.0
2022-02-05 14:00:00,2022-02-05 15:00:00,36.8,110.0,2.92,4.33,6.81,0.75,4.56,0.83,4.33,5.04,,104.51,199.76,,34.47,1.18,221.94,678.89,737.4,,23.55,0.0
2022-02-05 15:00:00,2022-02-05 16:00:00,33.5,110.8,3.09,3.44,6.31,0.64,3.67,0.82,0.72,17.7,,112.75,208.78,,36.63,1.03,236.05,506.82,737.18,,23.45,0.0
2022-02-05 16:00:00,2022-02-05 17:00:00,33.4,95.2,4.64,4.58,9.05,0.4,5.55,0.8,,5.84,,113.78,208.46,,38.72,0.72,192.45,315.22,737.33,,23.24,0.0
2022-02-05 17:00:00,2022-02-05 18:00:00,30.4,89.9,2.88,3.67,6.24,0.71,4.47,0.75,15.16,4.59,,118.9,213.16,,41.42,0.51,176.41,92.75,737.73,,21.48,0.0
2022-02-05 18:00:00,2022-02-05 19:00:00,35.6,115.8,4.05,5.59,9.13,0.49,3.67,0.8,0.62,17.54,,116.28,211.7,,56.31,0.2,52.87,0.01,737.99,,18.01,0.0
2022-02-05 19:00:00,2022-02-05 20:00:00,55.3,184.6,6.09,11.63,16.22,0.28,5.24,0.93,,15.86,,118.92,214.05,,56.43,0.68,128.13,0.0,738.59,,17.15,0.0
2022-02-05 20:00:00,2022-02-05 21:00:00,68.9,154.0,3.58,10.52,12.37,0.55,4.17,0.92,2.42,5.01,,120.39,215.22,,62.16,1.02,45.36,0.0,739.17,,15.9,0.0
2022-02-05 21:00:00,2022-02-05 22:00:00,47.4,105.2,3.91,9.45,11.93,0.46,3.55,0.9,0.27,15.54,,114.5,211.13,,65.57,0.43,61.28,0.0,739.69,,14.55,0.1
2022-02-05 22:00:00,2022-02-05 23:00:00,44.9,109.0,5.2,9.8,13.74,0.41,4.92,0.9,,16.71,,112.81,207.96,,68.84,0.12,90.26,0.0,739.95,,13.63,0.06
2022-02-05 23:00:00,2022-02-06 00:00:00,47.8,138.6,18.87,16.57,35.15,0.55,4.04,1.04,0.07,9.75,,114.82,209.78,,76.15,0.08,183.07,0.0,739.85,,12.41,0.07
2022-02-06 00:00:00,2022-02-06 01:00:00,80.1,236.7,21.88,16.36,38.55,0.36,3.69,1.06,0.07,14.8,,109.5,206.85,,76.91,0.12,164.42,0.0,739.71,,11.73,0.0
2022-02-06 01:00:00,2022-02-06 02:00:00,60.2,148.0,18.49,18.69,36.35,0.27,4.81,1.02,,16.26,,105.95,202.91,,72.24,0.26,30.61,0.0,739.8,,12.27,0.0
2022-02-06 02:00:00,2022-02-06 03:00:00,39.2,88.9,9.89,16.87,24.76,0.71,3.8,0.94,2.29,9.42,,107.26,203.43,,74.32,0.33,34.59,0.0,739.58,,11.93,0.0
2022-02-06 03:00:00,2022-02-06 04:00:00,44.2,88.9,7.08,15.6,20.44,0.41,3.36,0.89,0.09,14.38,,101.99,200.46,,76.33,0.52,32.91,0.0,739.43,,11.56,0.0
2022-02-06 04:00:00,2022-02-06 05:00:00,47.7,88.9,5.32,14.02,17.13,0.44,4.41,0.83,,15.8,,97.62,194.38,,81.55,0.11,110.74,0.0,739.34,,10.54,0.0
2022-02-06 05:00:00,2022-02-06 06:00:00,45.7,89.8,5.87,12.67,16.74,0.65,3.53,0.8,0.08,8.92,,96.55,192.75,,84.83,0.12,193.92,0.0,739.48,,9.69,0.0
2022-02-06 06:00:00,2022-02-06 07:00:00,63.4,113.6,8.33,13.67,20.43,0.49,3.26,0.8,0.01,13.34,,93.85,192.55,,86.5,0.17,221.36,0.04,739.9,,9.51,0.0
2022-02-06 07:00:00,2022-02-06 08:00:00,75.2,121.4,7.65,15.61,21.11,0.46,4.34,0.8,,14.81,,91.15,188.8,,85.43,0.21,242.48,65.07,740.12,,10.13,0.0
2022-02-06 08:00:00,2022-02-06 09:00:00,88.8,140.2,5.96,13.92,17.83,0.61,3.54,0.83,1.07,13.33,,92.36,188.96,,70.03,0.77,215.72,243.64,740.52,,14.4,0.0
2022-02-06 09:00:00,2022-02-06 10:00:00,56.0,99.6,5.02,12.59,15.69,0.58,3.2,0.81,0.38,15.86,,89.02,188.11,,56.88,1.25,188.54,358.26,741.06,,17.18,0.0
2022-02-06 10:00:00,2022-02-06 11:00:00,46.5,96.3,5.1,11.45,14.89,0.4,4.75,0.79,,14.45,,87.01,183.5,,46.75,0.8,210.41,143.16,741.26,,20.32,0.0
2022-02-06 11:00:00,2022-02-06 12:00:00,31.0,77.4,3.64,7.42,10.04,0.76,4.05,0.75,4.41,4.46,,91.44,187.52,,39.68,0.9,221.61,266.68,741.05,,22.28,0.0
2022-02-06 12:00:00,2022-02-06 13:00:00,37.2,78.2,4.29,7.48,10.88,0.55,3.6,0.73,0.17,16.19,,92.08,191.73,,30.69,0.78,179.45,744.72,740.2,,24.07,0.0
2022-02-06 13:00:00,2022-02-06 14:00:00,18.9,59.5,5.03,6.88,11.27,0.38,5.53,0.71,,9.25,,94.67,194.83,,33.91,0.94,130.92,733.78,739.45,,24.39,0.0
2022-02-06 14:00:00,2022-02-06 15:00:00,24.6,163.4,3.03,4.72,7.25,0.65,4.66,0.67,6.28,2.27,,49.53,198.31,,31.21,0.93,106.66,669.46,739.09,,25.04,0.0
2022-02-06 15:00:00,2022-02-06 16:00:00,24.7,125.5,4.04,5.04,8.7,0.5,3.7,0.67,1.12,15.36,,98.55,199.98,,32.46,1.16,75.6,504.59,738.88,,24.65,0.0
2022-02-06 16:00:00,2022-02-06 17:00:00,27.4,119.9,4.87,6.52,10.8,0.54,5.78,0.65,,8.87,,98.65,198.92,,36.7,1.34,51.77,301.63,738.86,,23.34,0.0
2022-02-06 17:00:00,2022-02-06 18:00:00,22.1,83.7,3.26,9.43,11.14,0.76,4.6,0.64,10.08,4.14,,50.04,201.5,,45.38,0.95,67.92,91.7,738.82,,21.48,0.0
2022-02-06 18:00:00,2022-02-06 19:00:00,42.6,131.1,4.17,10.11,12.75,0.5,3.54,0.69,0.81,14.58,,100.72,203.01,,51.23,0.55,62.03,0.06,738.82,,19.03,0.0
2022-02-06 19:00:00,2022-02-06 20:00:00,60.4,165.1,5.04,11.9,15.16,0.33,5.21,0.77,,13.25,,105.63,208.28,,57.14,0.3,56.22,0.0,739.53,,17.37,0.0
2022-02-06 20:00:00,2022-02-06 21:00:00,71.7,159.5,5.02,21.81,22.8,0.5,4.03,0.92,3.63,4.7,,110.44,212.77,,59.34,0.41,90.53,0.0,739.99,,16.79,0.0
2022-02-06 21:00:00,2022-02-06 22:00:00,61.4,171.3,5.89,17.27,20.32,0.3,3.66,0.95,0.47,15.31,,108.86,213.44,,65.43,0.41,55.29,0.0,740.45,,15.79,0.0
2022-02-06 22:00:00,2022-02-06 23:00:00,64.9,155.9,6.09,17.25,20.54,0.2,4.95,0.95,,14.12,,106.91,209.28,,68.84,0.38,107.45,0.0,740.45,,14.8,0.0
2022-02-06 23:00:00,2022-02-07 00:00:00,56.5,138.0,4.03,13.79,15.43,0.56,3.94,0.9,2.2,8.56,,107.5,209.41,,63.82,1.28,171.26,0.0,740.18,,15.7,0.0
2022-02-07 00:00:00,2022-02-07 01:00:00,45.9,154.9,3.46,10.0,11.82,0.66,3.29,0.84,1.23,14.86,,101.65,206.96,,72.24,0.94,206.93,0.0,739.85,,14.14,0.0
2022-02-07 01:00:00,2022-02-07 02:00:00,48.6,105.2,4.68,9.48,12.85,0.41,4.61,0.8,0.01,15.8,,94.15,196.2,,77.89,0.35,236.13,0.0,739.57,,12.94,0.0
2022-02-07 02:00:00,2022-02-07 03:00:00,39.5,70.5,3.72,8.95,11.32,0.71,3.66,0.76,2.88,8.54,,96.36,197.25,,78.69,0.26,241.9,0.0,739.23,,12.79,0.0
2022-02-07 03:00:00,2022-02-07 04:00:00,47.7,77.2,4.31,9.09,12.12,0.49,3.33,0.74,0.52,13.15,,92.18,195.59,,79.3,0.24,206.44,0.0,738.95,,12.48,0.0
2022-02-07 04:00:00,2022-02-07 05:00:00,43.9,74.3,4.91,9.93,13.47,0.48,4.53,0.72,0.01,13.7,,89.9,190.4,,83.72,0.32,73.31,0.0,739.06,,11.71,0.0
2022-02-07 05:00:00,2022-02-07 06:00:00,50.2,82.7,5.13,9.73,13.6,0.7,3.71,0.73,0.32,7.85,,90.01,189.82,,87.61,0.1,98.51,0.0,739.24,,10.89,0.0
2022-02-07 06:00:00,2022-02-07 07:00:00,61.7,108.2,7.9,11.03,17.88,0.56,3.36,0.74,0.35,12.9,,85.91,187.98,,87.75,0.51,92.3,0.04,739.65,,10.75,0.0
2022-02-07 07:00:00,2022-02-07 08:00:00,68.1,120.1,7.92,13.11,19.5,0.52,4.36,0.75,0.03,14.42,,84.41,185.81,,86.74,0.44,132.99,59.45,739.94,,11.01,0.0
2022-02-07 08:00:00,2022-02-07 09:00:00,67.2,137.3,6.62,12.18,17.25,0.66,3.63,0.79,0.38,9.12,,84.78,185.2,,78.27,0.68,200.96,220.34,740.38,,13.6,0.0
2022-02-07 09:00:00,2022-02-07 10:00:00,78.4,234.2,6.6,11.68,16.85,0.53,3.23,0.78,0.54,14.25,,82.48,185.88,,58.88,0.48,203.88,344.41,740.73,,18.76,0.0
2022-02-07 10:00:00,2022-02-07 11:00:00,53.5,140.3,5.87,11.67,15.98,0.43,4.87,0.78,,12.14,,83.45,184.07,,49.3,1.1,195.6,169.99,740.77,,21.07,0.0
2022-02-07 11:00:00,2022-02-07 12:00:00,30.2,108.7,3.82,8.4,11.03,0.78,4.08,0.74,7.58,4.35,,87.55,188.3,,41.39,1.16,216.0,274.46,740.36,,23.83,0.08
2022-02-07 12:00:00,2022-02-07 13:00:00,32.0,90.1,2.13,7.79,8.53,1.15,2.48,0.46,49.16,13.6,,38.52,89.37,,33.62,0.96,245.95,698.39,739.59,,25.98,0.21
2022-02-07 13:00:00,2022-02-07 14:00:00,29.0,87.5,1.8,7.13,7.64,1.05,4.09,0.43,67.66,3.0,,4.52,11.08,,28.07,0.73,189.87,697.93,738.85,,27.77,0.03
2022-02-07 14:00:00,2022-02-07 15:00:00,30.8,117.4,1.97,3.96,5.38,0.99,3.16,0.43,21.96,4.08,,13.19,32.04,,32.85,1.4,82.97,633.88,738.25,,27.35,0.0
2022-02-07 15:00:00,2022-02-07 16:00:00,37.5,137.0,2.65,3.84,6.12,0.89,2.42,0.52,5.54,12.43,,28.49,71.73,,40.12,1.42,59.46,466.95,737.88,,26.21,0.0
2022-02-07 16:00:00,2022-02-07 17:00:00,41.0,132.8,2.69,7.94,9.32,0.95,4.0,0.49,40.94,3.94,,25.22,59.21,,41.15,0.84,58.29,273.11,737.67,,25.84,0.0
2022-02-07 17:00:00,2022-02-07 18:00:00,30.9,128.0,1.82,11.51,11.04,1.08,3.05,0.54,37.53,3.78,,11.93,28.72,,48.07,0.58,80.94,72.34,737.58,,23.94,0.0
2022-02-07 18:00:00,2022-02-07 19:00:00,43.6,155.9,3.13,8.54,10.32,0.78,2.38,0.6,2.93,11.11,,30.62,77.41,,56.96,0.27,87.04,0.02,737.79,,21.21,0.0
2022-02-07 19:00:00,2022-02-07 20:00:00,62.7,238.3,5.62,14.03,17.51,0.6,4.08,0.79,,8.83,,47.04,112.67,,58.26,0.39,120.93,0.0,738.2,,20.22,0.0
2022-02-07 20:00:00,2022-02-07 21:00:00,79.0,372.6,3.65,14.65,15.63,0.75,3.58,0.83,10.32,5.34,,61.72,144.58,,58.83,0.89,148.97,0.0,738.53,,20.39,0.0
2022-02-07 21:00:00,2022-02-07 22:00:00,47.6,138.4,4.09,11.71,13.89,0.63,3.02,0.88,1.57,15.32,,66.55,160.36,,62.54,0.58,149.94,0.0,738.7,,19.47,0.0
2022-02-07 22:00:00,2022-02-07 23:00:00,54.4,175.1,5.36,12.22,15.78,0.48,4.55,0.93,0.01,18.6,,71.27,166.66,,73.48,0.16,230.28,0.0,738.83,,17.11,0.0
2022-02-07 23:00:00,2022-02-08 00:00:00,66.5,191.7,6.25,16.95,20.5,0.75,3.79,0.95,3.74,7.32,,78.48,177.87,,78.51,0.3,231.03,0.0,738.7,,15.94,0.0
2022-02-08 00:00:00,2022-02-08 01:00:00,73.3,155.7,6.74,12.39,17.56,0.61,3.38,0.97,0.76,16.0,,78.78,182.63,,78.79,0.26,230.47,0.0,738.39,,15.68,0.0
2022-02-08 01:00:00,2022-02-08 02:00:00,52.6,120.6,6.0,12.03,16.43,0.47,4.73,0.94,,18.87,,79.19,180.98,,80.16,0.16,157.84,0.0,738.14,,15.43,0.0
2022-02-08 02:00:00,2022-02-08 03:00:00,60.4,130.4,5.51,13.88,17.27,0.72,3.88,0.92,0.7,7.17,,85.43,188.93,,84.74,0.22,52.05,0.0,737.79,,14.62,0.0
2022-02-08 03:00:00,2022-02-08 04:00:00,67.8,137.5,5.5,9.58,13.94,0.65,3.34,0.92,0.69,16.77,,86.07,194.02,,87.81,0.29,83.23,0.0,737.49,,13.92,0.0
2022-02-08 04:00:00,2022-02-08 05:00:00,70.4,146.5,6.47,9.51,15.01,0.57,4.53,0.89,0.01,18.9,,82.35,186.07,,89.3,0.23,172.6,0.0,737.35,,13.18,0.0
2022-02-08 05:00:00,2022-02-08 06:00:00,62.5,134.8,9.5,10.61,19.44,0.79,3.79,0.87,0.57,10.35,,85.23,189.18,,91.2,0.15,193.13,0.0,737.43,,12.62,0.0
2022-02-08 06:00:00,2022-02-08 07:00:00,79.4,174.1,12.65,7.89,21.09,0.7,3.44,0.9,0.67,16.12,,84.04,191.21,,92.33,0.09,214.25,0.04,737.84,,12.31,0.0
2022-02-08 07:00:00,2022-02-08 08:00:00,105.2,198.0,21.43,8.55,31.99,0.47,4.77,1.0,0.01,19.25,,79.12,180.62,,89.64,0.16,223.49,56.49,738.37,,12.91,0.0
2022-02-08 08:00:00,2022-02-08 09:00:00,179.0,284.1,26.46,11.71,40.38,0.52,4.04,1.11,1.24,11.86,,82.91,184.78,,77.67,0.54,212.0,213.01,738.84,,16.8,0.0
2022-02-08 09:00:00,2022-02-08 10:00:00,103.2,213.3,23.62,11.93,37.21,0.57,3.7,1.12,0.62,18.16,,82.44,187.97,,58.53,0.48,218.52,331.93,739.24,,21.36,0.0
2022-02-08 10:00:00,2022-02-08 11:00:00,91.1,194.1,17.9,14.87,32.69,0.34,5.43,1.1,,11.41,,81.58,183.29,,47.09,0.72,246.57,178.02,739.37,,24.3,0.05
2022-02-08 11:00:00,2022-02-08 12:00:00,76.9,202.7,8.11,15.67,21.69,0.63,4.45,0.99,17.53,7.17,,86.43,189.38,,36.32,0.87,259.52,266.19,738.94,,26.3,0.06
2022-02-08 12:00:00,2022-02-08 13:00:00,49.2,162.8,9.31,51.18,50.55,0.55,4.08,2.04,13.53,24.61,,65.46,148.86,,28.6,0.67,222.26,698.1,738.19,,28.33,0.0
2022-02-08 13:00:00,2022-02-08 14:00:00,34.6,130.4,43.99,78.09,112.44,0.69,6.41,4.25,5.62,34.23,,20.12,40.87,,26.79,0.91,160.12,725.84,737.31,,28.74,0.32
2022-02-08 14:00:00,2022-02-08 15:00:00,27.4,111.3,2.54,7.44,8.77,1.29,3.86,0.55,22.76,6.81,,21.47,16.11,,30.62,1.02,98.55,651.96,736.64,,28.05,0.03
2022-02-08 15:00:00,2022-02-08 16:00:00,37.1,117.9,4.09,6.07,9.53,1.07,2.66,0.54,14.25,14.94,,21.78,53.79,,33.98,1.41,85.59,492.91,736.16,,27.2,0.0
2022-02-08 16:00:00,2022-02-08 17:00:00,32.4,111.1,2.75,4.3,6.58,1.35,3.93,0.36,42.83,6.2,,10.55,24.47,,37.46,1.31,59.43,279.53,736.01,,26.19,0.0
2022-02-08 17:00:00,2022-02-08 18:00:00,28.0,110.2,2.48,9.65,10.38,1.29,3.58,0.49,29.43,4.55,,13.68,52.48,,43.14,0.59,83.16,73.94,736.11,,24.66,0.0
2022-02-08 18:00:00,2022-02-08 19:00:00,47.1,172.4,5.11,8.59,12.68,0.97,2.69,0.61,5.1,13.25,,38.83,94.66,,52.68,0.15,136.47,0.03,736.34,,22.1,0.0
2022-02-08 19:00:00,2022-02-08 20:00:00,103.4,364.0,14.87,14.82,29.06,0.74,4.7,0.95,0.13,10.92,,53.1,124.46,,57.51,0.07,156.79,0.0,736.86,,20.73,0.0
2022-02-08 20:00:00,2022-02-08 21:00:00,122.4,669.7,13.02,28.79,37.66,0.81,3.84,1.17,16.6,6.78,,67.41,155.06,,55.02,0.21,90.19,0.0,737.26,,20.73,0.0
2022-02-08 21:00:00,2022-02-08 22:00:00,65.5,247.7,13.44,18.54,30.25,0.6,3.31,1.22,1.58,19.23,,71.66,169.84,,55.16,0.39,102.59,0.0,737.59,,20.13,0.0
2022-02-08 22:00:00,2022-02-08 23:00:00,67.4,279.4,11.08,18.28,27.19,0.51,4.87,1.18,0.08,18.2,,76.1,175.98,,57.63,0.33,132.67,0.0,737.67,,19.24,0.0
2022-02-08 23:00:00,2022-02-09 00:00:00,50.8,201.9,4.92,15.62,17.91,0.88,3.91,1.0,11.83,11.41,,81.81,185.15,,55.98,0.82,137.64,0.0,737.54,,19.81,0.0
2022-02-09 00:00:00,2022-02-09 01:00:00,52.4,194.0,4.96,12.59,15.6,0.71,3.42,1.01,1.89,18.01,,80.13,187.28,,60.55,0.77,178.53,0.0,737.22,,18.89,0.0
2022-02-09 01:00:00,2022-02-09 02:00:00,52.9,186.2,5.34,11.06,14.88,0.63,4.84,0.94,0.07,17.06,,78.8,181.9,,69.89,1.16,181.91,0.0,736.82,,17.19,0.0
2022-02-09 02:00:00,2022-02-09 03:00:00,56.3,159.8,3.39,6.86,9.3,0.84,3.94,0.83,13.11,9.7,,82.14,186.08,,70.37,0.57,149.94,0.0,736.4,,16.73,0.0
2022-02-09 03:00:00,2022-02-09 04:00:00,50.8,120.3,4.54,6.66,10.53,0.79,3.47,0.84,1.45,16.81,,80.67,188.09,,76.28,0.15,142.07,0.0,736.1,,15.6,0.0
2022-02-09 04:00:00,2022-02-09 05:00:00,49.1,140.0,5.42,7.64,12.32,0.59,4.89,0.79,0.13,16.39,,79.7,183.44,,79.09,0.19,174.26,0.0,735.85,,14.74,0.07
2022-02-09 05:00:00,2022-02-09 06:00:00,44.0,109.4,3.92,7.13,10.15,0.92,3.79,0.71,4.05,9.26,,83.59,188.54,,82.21,0.15,62.15,0.0,736.04,,14.37,0.2
2022-02-09 06:00:00,2022-02-09 07:00:00,50.9,121.9,5.31,6.88,11.6,0.78,3.47,0.75,1.24,15.3,,80.74,188.22,,84.69,0.42,84.48,0.05,736.6,,13.89,0.01
2022-02-09 07:00:00,2022-02-09 08:00:00,64.8,153.8,6.57,8.3,14.21,0.63,4.74,0.76,0.18,19.49,,78.42,181.17,,84.12,0.22,103.47,61.77,737.0,,14.25,0.0
2022-02-09 08:00:00,2022-02-09 09:00:00,77.1,177.6,6.53,7.83,13.79,0.93,3.87,0.84,2.18,10.6,,81.9,186.37,,68.88,0.25,149.94,217.38,737.73,,18.39,0.0
2022-02-09 09:00:00,2022-02-09 10:00:00,105.2,211.9,6.86,9.28,15.27,0.74,3.71,0.88,0.9,17.54,,78.78,184.5,,53.5,0.65,267.06,337.65,738.21,,22.4,0.0
2022-02-09 10:00:00,2022-02-09 11:00:00,70.5,200.3,6.42,9.84,15.21,0.73,5.74,0.89,,16.68,,79.82,182.83,,47.58,0.92,262.71,172.51,738.5,,24.51,0.16
2022-02-09 11:00:00,2022-02-09 12:00:00,50.5,155.7,3.5,6.23,8.96,1.02,4.86,0.85,4.18,6.61,,86.81,193.57,,50.53,1.34,229.84,270.5,738.5,,24.74,0.0
2022-02-09 12:00:00,2022-02-09 13:00:00,53.3,152.3,3.68,4.83,8.06,0.84,3.87,0.8,3.24,16.18,,86.99,199.76,,53.02,1.81,160.12,674.19,738.06,,23.64,0.0
2022-02-09 13:00:00,2022-02-09 14:00:00,53.6,168.9,5.51,5.83,11.02,0.91,5.7,0.74,0.93,5.18,,78.5,182.12,,55.98,2.65,58.55,660.06,737.65,,23.18,0.0
2022-02-09 14:00:00,2022-02-09 15:00:00,66.5,178.3,2.89,3.03,5.76,1.03,4.61,0.73,3.75,5.78,,75.83,176.29,,58.6,2.53,74.61,602.3,737.39,,22.33,0.0
2022-02-09 15:00:00,2022-02-09 16:00:00,85.4,153.7,3.26,2.64,5.91,1.01,3.24,0.72,6.64,13.76,,64.99,155.19,,58.98,2.59,37.94,443.46,737.3,,22.18,0.04
2022-02-09 16:00:00,2022-02-09 17:00:00,80.0,142.7,4.85,4.01,8.84,0.91,4.81,0.71,3.07,5.1,,55.36,129.1,,60.26,2.12,56.22,228.04,737.54,,21.7,0.12
2022-02-09 17:00:00,2022-02-09 18:00:00,83.2,135.1,2.88,2.49,5.33,1.23,4.08,0.73,3.41,5.31,,58.48,135.46,,68.7,1.82,56.08,50.4,738.12,,20.33,0.0
2022-02-09 18:00:00,2022-02-09 19:00:00,94.6,153.3,4.13,3.75,7.79,1.04,3.17,0.78,3.1,15.4,,55.77,133.01,,78.36,1.25,58.77,0.0,738.81,,18.43,0.0
2022-02-09 19:00:00,2022-02-09 20:00:00,124.8,184.4,4.72,4.99,9.44,1.04,4.6,0.83,0.65,15.24,,58.0,134.17,,84.73,1.36,75.22,0.0,739.61,,16.99,0.0
2022-02-09 20:00:00,2022-02-09 21:00:00,143.3,202.4,2.93,3.66,6.31,1.14,3.87,0.92,2.3,9.39,,63.75,145.34,,87.37,1.25,69.33,0.0,740.1,,15.99,0.0
2022-02-09 21:00:00,2022-02-09 22:00:00,144.5,190.1,3.88,3.66,7.39,1.11,3.21,0.95,2.12,16.85,,62.72,147.99,,89.4,1.05,55.56,0.0,740.53,,15.42,0.0
2022-02-09 22:00:00,2022-02-09 23:00:00,132.9,180.9,4.55,4.26,8.67,1.02,4.51,0.97,0.47,19.57,,61.59,141.8,,90.84,0.72,62.75,0.0,740.77,,14.78,0.0
2022-02-09 23:00:00,2022-02-10 00:00:00,122.7,171.1,3.07,2.64,5.67,1.2,3.75,0.99,2.7,10.56,,66.08,150.65,,91.83,0.77,118.52,0.0,740.69,,14.44,0.0
2022-02-10 00:00:00,2022-02-10 01:00:00,119.9,153.9,3.24,1.94,5.34,1.12,3.14,0.98,2.2,15.96,,69.28,162.98,,92.76,0.86,131.99,0.0,740.46,,14.03,0.0
