From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-07-20 20:00:00,2021-07-20 21:00:00,45.14,81.65,11.25,29.95,44.65,40.73,1.4,0.42,4.9,1.31,,0.89,0.89,,87.89,1.41,276.61,,734.97,,27.47,0.27
2021-07-20 21:00:00,2021-07-20 22:00:00,28.7,46.6,1.94,8.31,10.68,35.87,1.28,0.32,20.56,1.26,,0.66,1.0,,97.01,1.25,109.14,,735.42,,24.86,1.79
2021-07-20 22:00:00,2021-07-20 23:00:00,4.9,5.25,0.99,9.78,10.68,31.84,1.27,0.27,21.45,1.18,,0.72,1.17,,97.73,0.74,89.28,,734.89,,24.45,0.58
2021-07-20 23:00:00,2021-07-21 00:00:00,3.35,3.68,1.42,11.73,13.14,28.38,1.23,0.25,22.4,0.85,,0.52,0.92,,97.19,0.43,140.5,,734.3,,24.6,0.0
2021-07-21 00:00:00,2021-07-21 01:00:00,,,1.12,13.11,14.02,34.08,1.29,0.26,15.33,0.78,,0.52,0.94,,98.12,0.55,191.44,,734.11,,24.93,0.08
2021-07-21 01:00:00,2021-07-21 02:00:00,3.84,7.92,4.13,22.77,27.54,43.6,1.28,0.26,7.54,0.85,,0.53,0.96,,98.19,0.52,195.41,,733.68,,25.07,0.04
2021-07-21 02:00:00,2021-07-21 03:00:00,8.1,13.18,13.98,28.38,47.16,37.2,1.42,0.26,3.86,0.99,,0.63,1.17,,98.6,0.43,257.41,,733.24,,25.17,0.0
2021-07-21 03:00:00,2021-07-21 04:00:00,10.98,12.41,10.91,28.0,42.3,23.83,1.25,0.25,6.08,0.76,,0.43,0.85,,98.67,0.52,191.46,,733.01,,25.21,0.0
2021-07-21 04:00:00,2021-07-21 05:00:00,10.97,11.11,16.97,33.55,56.38,17.34,1.11,0.28,0.36,0.67,,0.26,0.5,,98.9,0.31,146.73,,733.08,,25.3,0.0
2021-07-21 05:00:00,2021-07-21 06:00:00,17.03,22.0,6.46,19.68,28.0,16.9,1.01,0.27,3.17,0.89,,0.36,0.67,,98.88,0.46,99.24,2.01,733.44,,25.45,0.0
2021-07-21 06:00:00,2021-07-21 07:00:00,9.3,16.09,4.65,10.78,16.93,18.39,0.92,0.28,5.66,1.04,,0.45,0.88,,98.55,0.57,109.31,15.52,733.87,,25.53,0.0
2021-07-21 07:00:00,2021-07-21 08:00:00,16.27,19.36,3.04,10.59,14.42,18.87,0.84,0.3,8.8,1.08,,0.41,0.85,,96.83,0.52,146.03,81.31,734.19,,25.93,0.03
2021-07-21 08:00:00,2021-07-21 09:00:00,14.88,22.06,9.09,24.68,36.52,27.42,1.21,0.41,2.7,1.14,,0.32,0.67,,92.04,0.55,140.34,255.65,734.51,,27.49,0.04
2021-07-21 09:00:00,2021-07-21 10:00:00,35.11,57.79,8.34,18.66,29.75,35.01,1.38,0.37,7.08,1.47,,0.56,1.15,,88.04,0.81,96.55,247.69,734.82,,28.46,0.0
2021-07-21 10:00:00,2021-07-21 11:00:00,19.77,32.7,2.6,9.54,12.81,33.32,1.3,0.33,14.39,1.41,,0.64,1.25,,89.19,0.98,120.92,134.94,735.06,,27.63,0.0
2021-07-21 11:00:00,2021-07-21 12:00:00,7.4,18.47,2.04,7.17,9.76,36.53,1.51,0.31,15.83,1.54,,0.75,1.46,,86.37,0.97,91.98,273.8,734.57,,28.17,0.02
2021-07-21 12:00:00,2021-07-21 13:00:00,9.54,16.17,1.4,6.92,8.56,30.24,1.33,0.28,20.86,1.62,,0.81,1.49,,81.69,0.82,89.43,275.34,733.92,,29.03,0.01
2021-07-21 13:00:00,2021-07-21 14:00:00,15.85,17.87,1.4,7.46,9.11,36.95,1.16,0.26,21.58,1.46,,0.63,1.11,,77.86,0.74,115.13,310.1,733.32,,29.96,0.0
2021-07-21 14:00:00,2021-07-21 15:00:00,7.57,18.79,1.75,6.48,8.67,62.4,1.91,0.26,9.98,1.6,,0.69,0.84,,73.2,0.71,140.32,379.24,732.63,,31.41,0.0
2021-07-21 15:00:00,2021-07-21 16:00:00,4.62,22.44,0.96,3.78,4.95,31.08,1.73,0.22,27.75,1.62,,0.63,1.27,,73.4,0.57,147.14,239.32,732.18,,31.6,0.0
2021-07-21 16:00:00,2021-07-21 17:00:00,12.47,15.75,0.67,3.89,4.63,37.4,1.43,0.2,32.88,1.01,,0.29,0.69,,74.86,0.68,162.43,172.01,731.89,,31.6,0.0
2021-07-21 17:00:00,2021-07-21 18:00:00,14.19,28.7,0.66,4.92,5.28,36.24,1.19,0.27,38.97,0.88,,0.22,0.42,,77.85,0.59,116.77,110.1,731.85,,31.02,0.02
2021-07-21 18:00:00,2021-07-21 19:00:00,19.45,43.87,0.45,6.19,6.52,28.62,1.11,0.36,37.1,1.1,,0.2,0.3,,80.78,0.33,119.28,39.05,731.89,,30.34,0.0
2021-07-21 19:00:00,2021-07-21 20:00:00,35.2,49.83,0.88,19.03,19.28,39.49,1.19,0.62,19.36,0.76,,0.18,0.27,,86.37,0.21,141.79,2.59,732.06,,29.29,0.0
2021-07-21 20:00:00,2021-07-21 21:00:00,30.39,75.98,2.22,32.42,33.9,56.01,1.55,0.83,6.02,1.22,,0.42,0.82,,89.64,0.25,150.88,,732.38,,28.79,0.0
2021-07-21 21:00:00,2021-07-21 22:00:00,45.9,90.35,2.33,27.19,29.11,67.94,1.45,0.92,2.53,1.56,,0.58,0.78,,92.7,0.35,128.01,,732.68,,28.44,0.0
2021-07-21 22:00:00,2021-07-21 23:00:00,52.1,115.3,10.41,23.81,37.63,76.88,1.41,1.25,0.6,2.29,,0.84,1.01,,95.0,0.25,129.58,,732.92,,28.15,0.0
2021-07-21 23:00:00,2021-07-22 00:00:00,66.67,129.53,4.54,16.1,21.81,76.95,1.44,0.77,6.88,1.84,,0.58,0.81,,91.94,0.38,186.47,,733.03,,28.51,0.0
2021-07-22 00:00:00,2021-07-22 01:00:00,24.56,52.59,13.2,26.32,44.06,73.69,1.49,0.65,0.24,1.01,,0.28,0.48,,90.19,0.5,149.95,,732.67,,28.74,0.02
2021-07-22 01:00:00,2021-07-22 02:00:00,,,11.52,24.04,26.25,75.8,1.43,0.38,,0.77,,0.26,0.48,,90.66,0.81,167.5,,732.02,,28.59,0.0
2021-07-22 02:00:00,2021-07-22 03:00:00,,,16.28,24.63,46.97,69.0,1.43,0.5,1.45,1.07,,0.39,0.64,,91.16,0.51,125.16,,731.93,,28.41,0.0
2021-07-22 03:00:00,2021-07-22 04:00:00,,,6.24,12.36,20.75,64.43,1.43,0.47,4.04,1.14,,1.03,0.82,,93.0,0.6,149.68,,731.67,,28.07,0.0
2021-07-22 04:00:00,2021-07-22 05:00:00,,,18.82,18.5,44.86,67.99,1.64,0.48,0.57,0.95,,1.02,0.82,,93.67,0.87,227.21,,731.51,,27.99,0.01
2021-07-22 05:00:00,2021-07-22 06:00:00,,,23.05,24.55,56.67,65.33,1.83,0.43,2.02,1.4,,0.83,1.27,,94.74,0.63,249.53,2.51,731.84,,26.66,0.21
2021-07-22 06:00:00,2021-07-22 07:00:00,,,14.82,20.13,40.53,48.97,1.67,0.4,5.54,1.28,,0.76,1.26,,95.28,0.32,102.43,12.41,732.06,,26.67,0.03
2021-07-22 07:00:00,2021-07-22 08:00:00,,,7.84,8.96,19.87,50.55,1.48,0.43,10.63,1.5,,0.54,0.91,,94.06,0.42,109.18,42.87,732.45,,27.17,0.0
2021-07-22 08:00:00,2021-07-22 09:00:00,,,5.37,11.53,18.69,53.02,1.48,0.46,10.92,1.16,,0.48,0.83,,90.34,0.53,225.77,158.89,732.87,,28.22,0.0
2021-07-22 09:00:00,2021-07-22 10:00:00,14.99,33.91,20.53,28.78,56.99,48.23,1.67,0.49,2.29,1.6,,0.56,1.03,,83.84,0.64,188.85,330.88,733.07,,29.93,0.0
2021-07-22 10:00:00,2021-07-22 11:00:00,26.3,53.9,24.92,32.24,66.67,44.62,1.74,0.49,0.91,2.17,,0.92,1.62,,79.87,0.73,122.38,291.58,733.01,,31.0,0.0
2021-07-22 11:00:00,2021-07-22 12:00:00,35.01,48.74,17.32,44.18,66.94,43.92,1.54,0.53,8.22,1.99,,0.79,1.34,,80.04,0.8,99.6,221.78,733.13,,30.96,0.01
2021-07-22 12:00:00,2021-07-22 13:00:00,39.36,57.57,2.01,26.1,27.61,48.6,1.29,0.52,38.09,1.29,,0.55,0.7,,77.83,0.83,114.06,298.49,732.82,,31.55,0.02
2021-07-22 13:00:00,2021-07-22 14:00:00,19.62,39.37,1.26,13.59,14.71,46.27,1.19,0.46,45.0,1.59,,0.59,0.69,,68.23,0.76,118.07,461.32,732.09,,33.41,0.0
2021-07-22 14:00:00,2021-07-22 15:00:00,16.29,25.29,1.23,10.02,11.29,47.97,1.2,0.43,48.17,1.94,,0.7,0.75,,66.38,0.89,108.06,459.33,731.27,,33.8,0.0
2021-07-22 15:00:00,2021-07-22 16:00:00,10.2,24.69,1.24,8.89,10.22,48.31,1.34,0.38,45.91,1.58,,0.53,0.64,,72.26,1.01,140.29,83.75,730.95,,32.34,0.07
2021-07-22 16:00:00,2021-07-22 17:00:00,9.76,30.57,2.89,12.32,15.86,93.26,1.91,0.37,16.53,1.67,,0.55,0.56,,95.59,1.67,142.32,9.17,731.29,,25.24,4.25
2021-07-22 17:00:00,2021-07-22 18:00:00,4.33,10.31,3.16,16.24,19.93,91.03,3.02,0.52,5.26,1.8,,1.76,,,96.62,1.11,129.19,8.58,730.82,,25.61,2.44
2021-07-22 18:00:00,2021-07-22 19:00:00,4.57,14.79,2.94,12.49,16.11,87.36,4.07,0.5,0.54,1.73,,2.62,0.02,,97.1,1.08,105.59,2.24,731.43,,25.63,0.12
2021-07-22 19:00:00,2021-07-22 20:00:00,3.08,8.13,3.13,17.11,20.72,93.45,4.84,0.56,9.38,0.53,,1.33,0.54,,96.92,0.71,127.94,,731.64,,26.0,0.0
2021-07-22 20:00:00,2021-07-22 21:00:00,12.44,19.56,3.5,16.72,20.91,100.38,4.92,0.64,1.93,0.15,,,1.21,,96.62,0.38,192.23,,732.09,,26.18,0.0
2021-07-22 21:00:00,2021-07-22 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2021-07-22 22:00:00,2021-07-22 23:00:00,,,,,,,,,,,,,,,,,,,,,,
