From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-04-20 09:00:00,2022-04-20 10:00:00,16.93,24.92,5.33,7.72,13.29,8.76,22.46,0.23,33.84,0.32,,0.28,0.31,,91.35,0.64,151.44,0.0,,,18.5,0.0
2022-04-20 10:00:00,2022-04-20 11:00:00,20.08,28.68,5.38,10.7,15.81,8.78,22.41,0.28,27.2,0.39,,0.33,0.37,,86.61,0.65,107.78,0.0,,,19.71,0.0
2022-04-20 11:00:00,2022-04-20 12:00:00,23.0,38.62,5.46,10.54,15.81,8.96,22.43,0.33,26.91,0.46,,0.39,0.44,,81.41,0.68,138.31,0.0,,,20.75,0.02
2022-04-20 12:00:00,2022-04-20 13:00:00,23.55,37.33,5.35,10.84,15.9,9.09,22.88,0.36,32.36,0.51,,0.44,0.49,,76.84,0.63,205.3,0.0,,,22.08,0.0
2022-04-20 13:00:00,2022-04-20 14:00:00,21.73,41.98,5.38,9.6,14.94,8.97,22.86,0.32,35.29,0.44,,0.38,0.43,,72.38,0.98,133.02,0.0,,,22.18,0.0
2022-04-20 14:00:00,2022-04-20 15:00:00,15.92,38.25,5.39,8.67,14.11,9.1,23.09,0.27,29.52,0.37,,0.32,0.35,,69.2,1.22,109.9,0.0,,,22.82,0.0
2022-04-20 15:00:00,2022-04-20 16:00:00,12.42,38.0,5.36,8.44,13.89,9.29,23.09,0.27,25.65,0.37,,0.32,0.36,,68.73,1.33,161.18,0.0,,,23.48,0.0
2022-04-20 16:00:00,2022-04-20 17:00:00,21.0,46.14,5.45,8.42,13.98,9.37,23.27,0.28,28.65,0.39,,0.34,0.38,,79.37,1.11,293.56,0.0,,,21.35,0.0
2022-04-20 17:00:00,2022-04-20 18:00:00,23.55,39.08,5.3,9.01,14.33,8.83,22.89,0.28,26.71,0.4,,0.35,0.39,,84.61,1.1,233.46,0.0,,,20.27,0.0
2022-04-20 18:00:00,2022-04-20 19:00:00,22.92,39.28,5.64,12.51,17.65,9.14,22.62,0.39,15.66,0.54,,0.47,0.53,,88.73,0.46,162.34,0.0,,,19.61,0.0
2022-04-20 19:00:00,2022-04-20 20:00:00,36.67,103.38,5.9,19.83,24.14,9.49,22.86,0.64,5.04,0.88,,0.76,0.85,,91.9,0.67,188.48,0.0,,,19.27,0.0
2022-04-20 20:00:00,2022-04-20 21:00:00,50.57,134.75,5.68,17.95,22.24,9.39,22.73,0.68,1.74,0.95,,0.81,0.92,,94.62,0.56,201.91,0.0,,,18.79,0.0
2022-04-20 21:00:00,2022-04-20 22:00:00,48.28,107.62,5.83,14.77,19.83,9.31,22.72,0.66,,0.92,,0.78,0.89,,97.06,0.5,166.8,0.0,,,17.93,0.0
2022-04-20 22:00:00,2022-04-20 23:00:00,52.17,131.25,6.02,16.27,21.32,9.24,22.81,0.7,,0.98,,0.84,0.95,,98.37,0.61,94.48,0.0,,,17.61,0.0
2022-04-20 23:00:00,2022-04-21 00:00:00,50.42,115.8,5.56,12.65,17.69,8.91,22.75,0.59,0.19,0.82,,0.7,0.79,,98.36,0.54,191.11,0.0,,,17.06,0.0
2022-04-21 00:00:00,2022-04-21 01:00:00,38.09,73.56,5.61,9.42,15.14,8.69,22.61,0.5,,0.7,,0.59,0.67,,99.27,0.86,255.61,0.0,,,16.67,0.0
2022-04-21 01:00:00,2022-04-21 02:00:00,36.67,70.07,5.59,9.3,15.02,8.66,22.58,0.51,,0.71,,0.61,0.69,,99.81,0.53,155.37,0.0,,,16.43,0.0
2022-04-21 02:00:00,2022-04-21 03:00:00,35.33,70.25,5.46,9.65,15.11,8.44,22.41,0.49,,0.69,,0.59,0.66,,100.0,0.53,150.37,0.0,,,16.24,0.0
2022-04-21 03:00:00,2022-04-21 04:00:00,29.67,56.39,5.34,8.32,13.78,8.13,22.21,0.43,,0.6,,0.52,0.58,,100.0,0.25,172.81,0.0,,,15.82,0.0
2022-04-21 04:00:00,2022-04-21 05:00:00,26.95,51.28,5.37,8.26,13.75,7.92,22.3,0.38,,0.53,,0.44,0.51,,100.0,0.34,132.3,0.0,,,16.13,0.0
2022-04-21 05:00:00,2022-04-21 06:00:00,21.0,50.45,5.33,7.61,13.17,7.7,22.01,0.32,,0.45,,0.38,0.43,,99.81,0.45,95.71,0.0,,,16.89,0.0
2022-04-21 06:00:00,2022-04-21 07:00:00,20.25,49.0,5.65,8.79,14.61,7.88,22.16,0.34,,0.48,,0.42,0.47,,93.1,0.66,92.55,0.0,,,18.32,0.0
2022-04-21 07:00:00,2022-04-21 08:00:00,32.14,61.5,5.46,8.82,14.38,8.15,22.02,0.36,5.48,0.51,,0.43,0.49,,85.53,0.9,207.69,0.0,,,20.18,0.0
2022-04-21 08:00:00,2022-04-21 09:00:00,32.14,56.5,5.29,7.25,12.8,8.4,22.07,0.3,12.84,0.42,,0.36,0.4,,79.32,1.05,189.97,0.0,,,21.91,0.0
2022-04-21 09:00:00,2022-04-21 10:00:00,23.67,49.0,5.41,7.48,13.14,9.14,22.27,0.29,20.41,0.41,,0.35,0.39,,66.1,0.96,174.26,0.0,,,25.86,0.0
2022-04-21 10:00:00,2022-04-21 11:00:00,22.12,46.45,5.35,6.18,12.08,9.2,22.34,0.25,26.53,0.35,,0.3,0.34,,58.86,1.18,222.9,0.0,,,26.78,0.0
2022-04-21 11:00:00,2022-04-21 12:00:00,16.0,36.0,5.26,5.67,11.52,9.68,22.55,0.21,37.36,0.29,,0.25,0.28,,55.32,1.44,191.74,0.0,,,27.48,0.0
2022-04-21 12:00:00,2022-04-21 13:00:00,11.0,27.22,5.51,5.44,11.66,10.71,22.57,0.19,32.31,0.27,,0.23,0.26,,48.11,1.42,233.94,0.0,,,29.5,0.0
2022-04-21 13:00:00,2022-04-21 14:00:00,9.94,22.0,5.48,5.5,11.67,12.0,22.91,0.18,35.08,0.25,,0.22,0.24,,43.86,1.48,248.91,0.0,,,30.51,0.0
2022-04-21 14:00:00,2022-04-21 15:00:00,8.44,20.78,5.59,5.95,12.18,13.77,23.03,0.18,29.28,0.27,,0.23,0.26,,41.26,1.38,204.36,0.0,,,31.95,0.0
2022-04-21 15:00:00,2022-04-21 16:00:00,9.5,21.62,5.59,6.25,12.36,14.6,23.4,0.19,29.09,0.27,,0.23,0.26,,40.05,1.16,238.56,0.0,,,32.57,0.0
2022-04-21 16:00:00,2022-04-21 17:00:00,9.89,20.83,5.55,6.58,12.58,14.32,23.95,0.19,30.0,0.27,,0.23,0.27,,42.48,1.01,240.51,0.0,,,30.38,0.0
2022-04-21 17:00:00,2022-04-21 18:00:00,12.35,31.39,5.77,8.55,14.41,14.28,24.11,0.25,16.55,0.35,,0.3,0.34,,51.55,0.91,284.0,0.0,,,27.09,0.0
2022-04-21 18:00:00,2022-04-21 19:00:00,16.58,41.03,6.24,8.46,14.92,14.31,24.3,0.29,7.6,0.4,,0.35,0.39,,75.08,1.3,273.51,0.0,,,23.93,0.0
2022-04-21 19:00:00,2022-04-21 20:00:00,14.14,39.36,6.25,7.18,13.95,14.01,24.27,0.24,9.69,0.35,,0.3,0.34,,79.74,1.11,236.84,0.0,,,22.96,0.0
2022-04-21 20:00:00,2022-04-21 21:00:00,13.19,47.0,6.33,7.17,14.05,13.62,24.17,0.25,9.86,0.35,,0.3,0.34,,80.3,0.75,225.6,0.0,,,22.56,0.0
2022-04-21 21:00:00,2022-04-21 22:00:00,13.44,48.25,6.27,7.11,13.94,13.25,24.09,0.25,6.37,0.35,,0.3,0.33,,85.23,0.48,224.0,0.0,,,21.62,0.0
2022-04-21 22:00:00,2022-04-21 23:00:00,17.75,59.38,6.28,9.91,16.27,12.8,24.11,0.31,1.52,0.43,,0.37,0.41,,90.9,0.67,185.62,0.0,,,20.65,0.0
2022-04-21 23:00:00,2022-04-22 00:00:00,23.33,75.67,6.29,9.76,16.17,12.46,23.81,0.32,0.41,0.44,,0.38,0.43,,93.19,0.66,192.1,0.0,,,19.96,0.0
2022-04-22 00:00:00,2022-04-22 01:00:00,23.22,65.62,6.42,9.68,16.28,12.18,23.5,0.33,0.13,0.46,,0.4,0.45,,93.63,0.67,130.52,0.0,,,19.72,0.0
2022-04-22 01:00:00,2022-04-22 02:00:00,20.89,47.08,5.99,8.05,14.37,11.79,23.65,0.29,0.45,0.41,,0.35,0.39,,92.89,0.58,144.62,0.0,,,19.46,0.0
2022-04-22 02:00:00,2022-04-22 03:00:00,17.14,33.32,5.91,8.16,14.35,11.35,23.36,0.28,,0.39,,0.33,0.37,,92.86,0.46,122.16,0.0,,,19.24,0.0
2022-04-22 03:00:00,2022-04-22 04:00:00,19.67,31.45,5.88,7.64,13.89,10.86,23.36,0.26,,0.36,,0.31,0.35,,93.5,0.49,117.34,0.0,,,18.6,0.0
2022-04-22 04:00:00,2022-04-22 05:00:00,18.92,34.83,5.84,7.47,13.72,10.48,23.16,0.23,,0.33,,0.28,0.31,,92.74,0.42,167.99,0.0,,,18.64,0.0
2022-04-22 05:00:00,2022-04-22 06:00:00,18.25,35.39,5.97,7.29,13.73,10.31,23.22,0.24,,0.33,,0.29,0.32,,89.16,0.39,179.73,0.0,,,19.92,0.0
2022-04-22 06:00:00,2022-04-22 07:00:00,27.88,56.38,6.06,8.84,15.18,10.43,23.26,0.31,,0.43,,0.37,0.41,,87.61,0.47,123.59,0.0,,,20.33,0.07
2022-04-22 07:00:00,2022-04-22 08:00:00,34.59,71.64,6.27,10.67,16.93,10.65,22.99,0.39,,0.55,,0.47,0.53,,89.14,0.51,138.25,0.0,,,20.36,0.36
2022-04-22 08:00:00,2022-04-22 09:00:00,37.25,62.25,6.33,13.1,19.0,10.68,22.8,0.45,1.56,0.62,,0.54,0.6,,84.29,0.83,202.05,0.0,,,21.86,0.02
2022-04-22 09:00:00,2022-04-22 10:00:00,36.88,64.25,6.1,12.7,18.36,10.77,22.79,0.42,2.28,0.58,,0.5,0.56,,92.18,1.3,170.41,0.0,,,20.62,0.03
2022-04-22 10:00:00,2022-04-22 11:00:00,28.85,57.2,6.03,11.75,17.5,10.58,22.83,0.35,3.75,0.49,,0.41,0.47,,97.67,1.06,188.57,0.0,,,19.83,3.6
2022-04-22 11:00:00,2022-04-22 12:00:00,16.57,33.08,5.96,10.04,16.0,10.89,22.46,0.29,16.91,0.42,,0.35,0.4,,92.61,1.31,156.07,0.0,,,21.39,1.26
2022-04-22 12:00:00,2022-04-22 13:00:00,16.84,24.5,5.88,8.49,14.64,11.13,22.68,0.26,22.37,0.36,,0.31,0.35,,82.9,1.25,187.41,0.0,,,23.56,0.0
2022-04-22 13:00:00,2022-04-22 14:00:00,20.88,28.78,5.85,7.71,13.91,10.99,22.83,0.24,17.39,0.34,,0.29,0.32,,88.54,0.9,180.02,0.0,,,22.21,0.61
2022-04-22 14:00:00,2022-04-22 15:00:00,19.46,24.54,6.11,7.83,14.34,11.4,22.91,0.25,17.85,0.35,,0.3,0.34,,81.33,0.61,146.12,0.0,,,24.29,0.55
2022-04-22 15:00:00,2022-04-22 16:00:00,16.75,24.12,6.02,7.17,13.7,11.49,23.16,0.23,18.81,0.33,,0.29,0.32,,77.99,0.7,219.04,0.0,,,24.95,0.0
2022-04-22 16:00:00,2022-04-22 17:00:00,16.15,27.83,6.04,6.98,13.55,11.53,23.16,0.23,14.8,0.32,,0.28,0.31,,80.48,0.47,225.9,0.0,,,24.51,0.0
2022-04-22 17:00:00,2022-04-22 18:00:00,15.83,27.22,6.2,10.88,17.02,11.64,23.23,0.33,8.4,0.46,,0.4,0.45,,89.5,0.46,137.91,0.0,,,22.29,0.0
2022-04-22 18:00:00,2022-04-22 19:00:00,21.05,76.62,6.63,18.96,24.33,11.76,23.18,0.61,0.45,0.86,,0.74,0.83,,93.97,0.64,162.1,0.0,,,21.29,0.0
2022-04-22 19:00:00,2022-04-22 20:00:00,28.92,88.62,6.34,14.58,20.32,11.56,23.22,0.6,0.11,0.84,,0.72,0.8,,95.55,0.56,194.81,0.0,,,21.0,0.0
2022-04-22 20:00:00,2022-04-22 21:00:00,39.44,89.32,6.63,14.38,20.46,11.6,23.02,0.71,,0.99,,0.85,0.96,,97.38,0.47,157.4,0.0,,,20.72,0.0
2022-04-22 21:00:00,2022-04-22 22:00:00,50.5,107.67,7.66,17.42,24.26,11.73,23.07,0.95,,1.33,,1.14,1.28,,97.59,0.33,167.49,0.0,,,20.65,0.0
2022-04-22 22:00:00,2022-04-22 23:00:00,57.45,108.5,7.14,16.12,22.56,11.56,22.92,1.0,,1.4,,1.2,1.35,,97.22,0.73,219.35,0.0,,,20.57,0.0
2022-04-22 23:00:00,2022-04-23 00:00:00,53.89,104.0,7.12,15.05,21.6,11.44,22.98,0.92,,1.29,,1.1,1.24,,98.57,0.63,73.63,0.0,,,20.0,0.0
2022-04-23 00:00:00,2022-04-23 01:00:00,41.0,88.57,6.56,10.85,17.44,11.27,22.9,0.72,,1.01,,0.86,0.97,,99.45,0.34,141.42,0.0,,,19.41,0.0
2022-04-23 01:00:00,2022-04-23 02:00:00,32.7,53.25,6.4,8.4,15.27,10.88,22.72,0.57,,0.8,,0.68,0.76,,99.92,0.41,169.69,0.0,,,18.95,0.0
2022-04-23 02:00:00,2022-04-23 03:00:00,26.84,45.25,6.35,8.45,15.19,10.52,22.68,0.46,,0.64,,0.54,0.62,,100.0,0.64,159.18,0.0,,,18.76,0.0
2022-04-23 03:00:00,2022-04-23 04:00:00,22.9,37.6,6.08,7.44,13.96,10.45,22.66,0.4,,0.56,,0.47,0.54,,100.0,0.61,245.24,0.0,,,18.48,0.0
2022-04-23 04:00:00,2022-04-23 05:00:00,21.45,33.2,6.38,7.93,14.77,10.27,22.71,0.38,,0.54,,0.46,0.52,,100.0,0.93,162.42,0.0,,,18.76,0.0
2022-04-23 05:00:00,2022-04-23 06:00:00,23.92,43.5,6.18,9.51,15.9,10.18,22.5,0.38,,0.53,,0.45,0.51,,100.0,1.04,146.03,0.0,,,19.27,0.0
2022-04-23 06:00:00,2022-04-23 07:00:00,24.83,50.0,6.0,7.86,14.24,10.11,22.41,0.33,0.53,0.47,,0.4,0.45,,99.88,0.61,131.38,0.0,,,20.11,0.0
2022-04-23 07:00:00,2022-04-23 08:00:00,24.0,48.12,6.03,7.38,13.84,10.53,22.44,0.3,4.22,0.42,,0.36,0.41,,85.3,0.95,131.33,0.0,,,23.51,0.0
2022-04-23 08:00:00,2022-04-23 09:00:00,26.27,45.16,6.06,7.0,13.58,11.52,22.84,0.27,12.54,0.39,,0.33,0.37,,69.7,1.23,180.77,0.0,,,27.25,0.0
2022-04-23 09:00:00,2022-04-23 10:00:00,25.08,43.39,6.04,5.8,12.65,11.78,23.03,0.22,17.95,0.32,,0.27,0.3,,68.78,1.86,279.64,0.0,,,26.41,0.0
2022-04-23 10:00:00,2022-04-23 11:00:00,21.31,39.25,6.09,5.42,12.43,11.88,23.1,0.2,16.46,0.28,,0.24,0.27,,63.21,1.72,215.0,0.0,,,28.02,0.0
2022-04-23 11:00:00,2022-04-23 12:00:00,20.0,38.17,6.19,5.82,12.84,12.64,23.43,0.19,17.59,0.27,,0.23,0.26,,59.32,1.58,216.41,0.0,,,29.33,0.0
2022-04-23 12:00:00,2022-04-23 13:00:00,23.38,46.72,6.36,5.44,12.68,13.11,23.53,0.2,23.5,0.28,,0.24,0.27,,59.65,2.29,207.6,0.0,,,29.09,0.0
2022-04-23 13:00:00,2022-04-23 14:00:00,23.75,56.16,6.61,5.28,12.85,13.57,23.61,0.2,29.77,0.28,,0.24,0.27,,60.98,2.17,259.99,0.0,,,28.88,0.0
2022-04-23 14:00:00,2022-04-23 15:00:00,24.92,55.88,6.67,5.84,13.39,14.27,24.04,0.21,21.51,0.29,,0.25,0.28,,59.61,1.52,167.49,0.0,,,29.43,0.0
2022-04-23 15:00:00,2022-04-23 16:00:00,25.92,54.0,6.87,6.25,13.98,14.84,24.43,0.21,16.46,0.3,,0.25,0.29,,60.58,1.5,198.31,0.0,,,29.24,0.0
2022-04-23 16:00:00,2022-04-23 17:00:00,29.0,58.16,6.85,6.45,14.13,15.12,24.8,0.22,15.95,0.31,,0.26,0.29,,63.79,1.5,200.45,0.0,,,28.13,0.0
2022-04-23 17:00:00,2022-04-23 18:00:00,27.25,65.28,6.96,7.53,15.11,15.15,25.02,0.27,14.24,0.37,,0.32,0.35,,74.16,0.78,252.19,0.0,,,25.38,0.0
2022-04-23 18:00:00,2022-04-23 19:00:00,38.06,84.25,7.02,10.31,17.5,15.18,24.84,0.39,7.44,0.55,,0.47,0.53,,81.87,0.57,240.35,0.0,,,23.52,0.0
2022-04-23 19:00:00,2022-04-23 20:00:00,48.43,107.5,7.28,15.5,22.19,14.75,25.05,0.56,3.72,0.79,,0.68,0.76,,85.46,0.52,195.97,0.0,,,22.84,0.0
2022-04-23 20:00:00,2022-04-23 21:00:00,68.78,218.82,7.25,17.17,23.51,14.48,24.73,0.72,1.74,1.01,,0.86,0.97,,84.5,0.81,216.98,0.0,,,22.88,0.0
2022-04-23 21:00:00,2022-04-23 22:00:00,59.94,167.66,6.9,7.76,15.25,13.63,24.84,0.4,24.22,0.56,,0.47,0.54,,77.37,1.72,218.61,0.0,,,24.18,0.0
2022-04-23 22:00:00,2022-04-23 23:00:00,39.22,92.47,6.78,9.2,16.31,13.09,24.65,0.37,11.67,0.52,,0.44,0.5,,84.4,0.65,163.41,0.0,,,22.43,0.0
2022-04-23 23:00:00,2022-04-24 00:00:00,30.25,74.34,6.5,6.22,13.47,12.62,24.4,0.29,19.4,0.39,,0.34,0.38,,80.0,0.99,220.94,0.0,,,23.34,0.0
2022-04-24 00:00:00,2022-04-24 01:00:00,29.5,74.38,6.66,9.64,16.53,12.5,24.26,0.39,3.0,0.55,,0.48,0.54,,89.74,0.47,187.38,0.0,,,21.79,0.0
2022-04-24 01:00:00,2022-04-24 02:00:00,37.5,78.75,6.72,9.79,16.75,12.29,24.12,0.42,0.59,0.58,,0.5,0.56,,92.35,0.48,139.9,0.0,,,21.47,0.01
2022-04-24 02:00:00,2022-04-24 03:00:00,36.84,70.06,6.58,7.42,14.6,12.07,24.24,0.34,16.58,0.47,,0.4,0.45,,84.08,1.16,147.36,0.0,,,22.64,0.02
2022-04-24 03:00:00,2022-04-24 04:00:00,29.84,59.75,6.4,6.09,13.27,11.74,24.16,0.24,16.92,0.33,,0.29,0.32,,85.73,0.64,176.36,0.0,,,21.82,0.0
2022-04-24 04:00:00,2022-04-24 05:00:00,25.89,57.92,6.41,7.17,14.18,11.34,24.0,0.22,8.84,0.32,,0.27,0.3,,90.31,0.44,202.83,0.0,,,20.66,0.0
2022-04-24 05:00:00,2022-04-24 06:00:00,30.62,70.0,6.83,10.64,17.59,11.12,23.79,0.27,0.71,0.38,,0.33,0.36,,91.57,0.46,159.64,0.0,,,20.73,0.0
2022-04-24 06:00:00,2022-04-24 07:00:00,38.94,124.06,7.0,16.0,22.3,11.48,23.83,0.4,5.03,0.56,,0.48,0.54,,75.7,0.62,121.46,0.0,,,25.09,0.0
2022-04-24 07:00:00,2022-04-24 08:00:00,38.97,119.62,6.36,9.61,16.17,11.81,23.81,0.33,15.69,0.46,,0.39,0.44,,68.32,1.16,189.23,0.0,,,26.2,0.0
2022-04-24 08:00:00,2022-04-24 09:00:00,30.81,87.43,6.26,8.15,14.81,12.1,24.08,0.27,27.94,0.38,,0.33,0.36,,62.41,1.1,171.94,0.0,,,28.07,0.0
2022-04-24 09:00:00,2022-04-24 10:00:00,30.67,73.67,6.46,6.51,13.69,12.57,24.45,0.24,31.85,0.34,,0.29,0.32,,58.43,1.42,229.92,0.0,,,29.34,0.0
2022-04-24 10:00:00,2022-04-24 11:00:00,28.06,69.0,6.46,5.88,13.15,12.75,24.36,0.22,29.5,0.3,,0.26,0.29,,60.02,2.15,203.68,0.0,,,28.83,0.0
2022-04-24 11:00:00,2022-04-24 12:00:00,26.88,63.6,6.59,5.8,13.26,13.38,24.52,0.21,30.0,0.29,,0.24,0.28,,56.84,2.42,207.47,0.0,,,30.01,0.0
2022-04-24 12:00:00,2022-04-24 13:00:00,30.73,71.0,6.79,5.7,13.42,14.05,25.05,0.21,34.66,0.3,,0.26,0.29,,53.55,2.5,271.21,0.0,,,30.96,0.0
2022-04-24 13:00:00,2022-04-24 14:00:00,36.08,73.53,6.69,5.7,13.29,14.49,25.69,0.21,41.38,0.3,,0.25,0.29,,50.36,2.66,271.03,0.0,,,31.65,0.0
2022-04-24 14:00:00,2022-04-24 15:00:00,33.75,86.62,6.29,5.64,12.73,13.32,25.87,0.21,61.7,0.29,,0.25,0.28,,49.58,2.92,274.83,0.0,,,31.66,0.0
2022-04-24 15:00:00,2022-04-24 16:00:00,31.75,101.91,6.41,5.79,13.02,13.27,25.47,0.21,49.72,0.29,,0.25,0.28,,48.65,1.83,241.52,0.0,,,32.13,0.0
2022-04-24 16:00:00,2022-04-24 17:00:00,33.0,96.25,6.7,6.31,13.81,13.73,25.53,0.21,29.55,0.3,,0.25,0.29,,51.8,0.95,141.06,0.0,,,31.65,0.0
2022-04-24 17:00:00,2022-04-24 18:00:00,34.75,98.94,7.1,7.5,15.36,15.02,25.64,0.25,17.61,0.36,,0.31,0.34,,63.64,0.81,89.16,0.0,,,27.98,0.0
2022-04-24 18:00:00,2022-04-24 19:00:00,47.0,128.5,7.41,13.3,20.64,16.03,26.4,0.43,9.74,0.61,,0.53,0.6,,73.8,0.5,164.43,0.0,,,25.61,0.0
2022-04-24 19:00:00,2022-04-24 20:00:00,82.44,262.38,7.79,21.27,27.69,16.26,26.35,0.76,2.35,1.06,,0.91,1.02,,75.39,0.69,179.64,0.0,,,25.09,0.0
2022-04-24 20:00:00,2022-04-24 21:00:00,83.56,275.12,7.66,15.12,22.44,15.66,26.48,0.65,7.8,0.91,,0.78,0.88,,78.29,0.63,226.66,0.0,,,24.42,0.0
2022-04-24 21:00:00,2022-04-24 22:00:00,63.92,203.22,7.43,11.54,19.13,14.91,26.39,0.49,13.88,0.68,,0.58,0.66,,77.06,0.92,170.59,0.0,,,24.59,0.0
