From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-03-06 20:00:00,2021-03-06 21:00:00,62.5,175.81,71.93,60.49,132.41,23.95,16.17,1.35,0.63,1.14,,1.3,3.33,99.9,48.64,143.24,,,,30.59,
2021-03-06 21:00:00,2021-03-06 22:00:00,67.95,163.67,146.47,61.3,207.65,25.0,19.09,1.96,0.76,1.24,,,4.71,99.9,44.94,237.33,,,,29.56,
2021-03-06 22:00:00,2021-03-06 23:00:00,81.17,217.81,184.85,57.09,242.13,23.62,20.31,2.12,3.0,1.45,,0.94,5.92,99.9,1.59,273.26,,,,28.74,
2021-03-06 23:00:00,2021-03-07 00:00:00,104.45,312.56,273.0,279.79,295.12,20.62,23.52,2.05,1.19,1.65,,4.25,6.16,99.9,1.95,172.09,,,,27.82,
2021-03-07 00:00:00,2021-03-07 01:00:00,99.84,357.19,468.06,473.71,,15.11,26.7,2.01,0.32,1.76,,5.52,9.13,99.9,1.45,202.56,,,,27.48,
2021-03-07 01:00:00,2021-03-07 02:00:00,117.35,316.86,272.63,225.97,385.26,23.88,23.21,1.78,0.89,1.82,,6.78,10.68,99.9,1.13,208.32,,,,26.72,
2021-03-07 02:00:00,2021-03-07 03:00:00,103.23,264.72,214.91,60.86,275.81,26.26,21.93,1.83,1.3,1.97,,6.84,10.77,99.9,1.03,193.43,,,,26.12,
2021-03-07 03:00:00,2021-03-07 04:00:00,98.13,251.78,139.14,49.74,188.8,25.13,21.72,1.59,0.65,2.24,,7.05,10.77,99.9,1.26,216.61,,,,25.86,
2021-03-07 04:00:00,2021-03-07 05:00:00,93.2,202.67,121.55,35.84,157.4,27.02,23.72,1.48,0.76,2.35,,6.92,10.63,99.9,1.23,250.45,,,,25.12,
2021-03-07 05:00:00,2021-03-07 06:00:00,90.47,178.11,194.19,33.73,227.85,23.68,23.88,1.66,1.17,2.44,,6.59,10.29,99.9,1.28,228.2,,,,24.78,
2021-03-07 06:00:00,2021-03-07 07:00:00,99.55,238.05,132.79,41.41,174.23,24.05,21.82,1.51,0.86,2.51,,6.21,10.12,99.9,3.15,265.84,,,,24.38,
2021-03-07 07:00:00,2021-03-07 08:00:00,113.6,224.81,207.58,37.37,244.96,22.16,24.11,2.1,0.96,2.4,,5.43,9.41,99.9,2.01,254.34,13.73,,,24.85,
2021-03-07 08:00:00,2021-03-07 09:00:00,133.1,286.47,99.17,67.08,166.34,24.85,22.52,1.52,1.79,2.14,,4.43,9.19,99.9,2.4,235.75,53.73,,,29.26,
2021-03-07 09:00:00,2021-03-07 10:00:00,146.27,269.1,38.01,56.76,94.77,24.65,24.99,1.18,7.22,2.02,,1.33,5.93,99.47,7.0,261.09,286.87,,,34.34,
2021-03-07 10:00:00,2021-03-07 11:00:00,108.35,221.65,17.45,29.59,47.09,26.98,42.23,0.67,37.06,1.93,,3.03,1.06,73.22,,163.27,462.15,,,37.91,
2021-03-07 11:00:00,2021-03-07 12:00:00,74.25,207.34,9.79,38.08,47.83,27.15,31.47,0.61,48.61,1.69,,0.88,5.9,52.17,,34.98,574.76,,,40.95,
2021-03-07 12:00:00,2021-03-07 13:00:00,53.33,169.7,6.74,32.74,39.48,21.77,23.61,0.51,68.44,1.42,,1.29,4.75,46.89,,81.75,620.01,,,41.09,
2021-03-07 13:00:00,2021-03-07 14:00:00,44.5,299.56,2.59,27.03,29.63,19.77,19.29,0.43,83.1,1.1,,0.47,3.65,44.61,,218.47,603.31,,,41.17,
2021-03-07 14:00:00,2021-03-07 15:00:00,35.74,144.85,2.17,24.19,26.37,19.16,16.8,0.3,71.73,0.9,,0.18,2.87,43.85,,162.2,543.2,,,41.42,
2021-03-07 15:00:00,2021-03-07 16:00:00,26.3,73.36,1.94,20.45,22.39,17.55,16.65,0.31,69.79,0.49,,0.42,1.87,43.26,,79.47,418.77,,,40.95,
2021-03-07 16:00:00,2021-03-07 17:00:00,23.25,68.77,2.25,22.58,24.83,17.96,14.47,0.26,68.1,0.35,,0.15,1.33,42.16,,123.52,265.32,,,40.23,
2021-03-07 17:00:00,2021-03-07 18:00:00,21.4,65.58,2.23,26.97,29.21,18.78,14.33,0.34,55.37,0.3,,0.18,1.13,48.69,,76.08,111.9,,,38.83,
2021-03-07 18:00:00,2021-03-07 19:00:00,24.35,65.0,3.76,42.17,45.94,19.93,12.55,0.45,27.4,0.34,,0.32,1.03,57.76,,80.95,13.99,,,35.65,
2021-03-07 19:00:00,2021-03-07 20:00:00,26.88,73.89,31.53,66.63,98.2,17.47,15.52,0.79,10.45,0.44,,0.66,1.86,62.2,,80.48,,,,32.58,
2021-03-07 20:00:00,2021-03-07 21:00:00,35.35,94.75,167.61,73.0,240.54,15.8,21.25,2.11,2.72,0.56,,0.97,2.79,70.5,48.88,109.82,,,,31.07,
2021-03-07 21:00:00,2021-03-07 22:00:00,74.65,192.12,188.94,69.01,257.97,17.48,25.2,2.69,3.69,0.93,,1.7,4.12,77.22,1.34,150.98,,,,29.75,
2021-03-07 22:00:00,2021-03-07 23:00:00,141.0,294.26,206.39,62.88,269.68,18.31,27.35,3.15,3.97,1.45,,3.12,5.78,80.9,1.32,201.81,,,,28.37,
2021-03-07 23:00:00,2021-03-08 00:00:00,168.9,334.89,172.84,59.71,232.76,18.19,26.46,2.61,3.04,1.68,,3.83,6.96,82.98,1.23,212.19,,,,27.44,
2021-03-08 00:00:00,2021-03-08 01:00:00,156.53,270.33,105.57,57.52,163.01,17.3,22.52,1.75,3.11,1.83,,4.19,7.23,84.29,1.45,217.61,,,,26.92,
2021-03-08 01:00:00,2021-03-08 02:00:00,132.0,179.93,148.05,47.81,195.83,20.66,26.18,1.69,2.49,1.86,,2.61,6.82,92.65,1.04,223.42,,,,26.43,
2021-03-08 02:00:00,2021-03-08 03:00:00,109.65,215.43,131.11,48.21,179.31,18.14,31.95,1.55,2.46,1.96,,2.94,7.2,93.81,1.87,214.73,,,,25.92,
2021-03-08 03:00:00,2021-03-08 04:00:00,128.65,204.13,183.02,43.21,226.26,15.0,34.4,1.35,3.18,2.03,,2.02,6.95,93.18,1.01,231.44,,,,25.58,
2021-03-08 04:00:00,2021-03-08 05:00:00,112.77,187.53,199.81,41.27,240.98,14.39,32.03,1.25,3.18,2.0,,1.84,6.74,92.73,1.26,206.65,,,,25.63,
2021-03-08 05:00:00,2021-03-08 06:00:00,106.23,176.85,218.82,33.35,252.18,12.88,29.59,1.47,3.42,1.97,,1.36,6.41,96.21,2.75,232.63,,,,25.22,
2021-03-08 06:00:00,2021-03-08 07:00:00,126.0,208.64,373.46,32.35,405.89,10.05,36.2,2.52,3.4,1.95,,2.56,6.38,99.75,3.33,227.01,,,,24.7,
2021-03-08 07:00:00,2021-03-08 08:00:00,151.67,273.3,390.76,35.71,426.4,7.49,41.47,2.96,2.73,1.94,,3.07,6.4,99.34,1.83,219.9,12.84,,,25.35,
2021-03-08 08:00:00,2021-03-08 09:00:00,149.12,336.5,161.25,40.53,201.67,11.41,44.84,1.7,4.86,2.0,,2.89,6.34,78.23,2.37,229.26,61.24,,,30.17,
2021-03-08 09:00:00,2021-03-08 10:00:00,99.01,184.78,24.76,31.76,56.52,13.97,36.4,0.72,22.14,1.74,,2.33,5.47,61.52,19.25,211.33,299.13,,,35.6,
2021-03-08 10:00:00,2021-03-08 11:00:00,77.7,131.21,14.2,37.47,51.63,16.41,38.23,0.87,49.68,1.39,,1.7,4.46,56.18,,121.09,443.34,,,38.21,
2021-03-08 11:00:00,2021-03-08 12:00:00,95.33,143.11,9.32,38.62,47.86,14.04,26.51,0.68,49.33,1.17,,0.96,2.71,50.45,41.43,178.0,548.66,,,40.59,
2021-03-08 12:00:00,2021-03-08 13:00:00,74.59,245.62,11.3,57.66,68.98,13.76,28.33,0.7,51.4,1.16,,0.86,2.34,50.13,,163.82,578.12,,,42.25,
2021-03-08 13:00:00,2021-03-08 14:00:00,66.05,150.19,9.14,39.91,49.08,13.96,26.91,0.66,67.52,1.04,,0.81,1.92,46.66,,175.7,564.24,,,43.27,
2021-03-08 14:00:00,2021-03-08 15:00:00,52.18,111.33,2.09,33.16,35.24,13.5,20.91,0.59,99.35,0.8,,0.34,1.59,46.56,8.73,301.19,497.41,,,42.96,
2021-03-08 15:00:00,2021-03-08 16:00:00,42.41,92.08,1.48,22.11,23.59,13.29,17.09,0.35,80.55,0.62,,0.54,0.98,50.76,15.58,212.65,392.47,,,41.88,
2021-03-08 16:00:00,2021-03-08 17:00:00,30.71,79.81,2.25,25.07,27.33,13.91,17.72,0.36,57.41,0.45,,0.28,0.82,59.72,,125.65,248.08,,,40.44,
2021-03-08 17:00:00,2021-03-08 18:00:00,26.65,73.79,3.42,33.59,37.02,13.61,16.89,0.41,40.39,0.42,,0.04,1.17,68.56,,125.2,101.44,,,38.89,
2021-03-08 18:00:00,2021-03-08 19:00:00,27.75,72.19,13.2,51.13,64.28,15.13,15.71,0.63,20.29,0.44,,0.33,1.09,85.47,,125.45,14.36,,,35.61,
2021-03-08 19:00:00,2021-03-08 20:00:00,44.53,109.0,138.87,74.89,213.73,13.98,18.78,2.24,0.67,0.57,,1.17,,98.54,,78.38,,,,32.75,
2021-03-08 20:00:00,2021-03-08 21:00:00,60.0,171.83,158.02,72.15,230.2,15.11,20.43,2.32,1.37,0.85,,0.7,1.98,99.9,,35.55,,,,31.23,
2021-03-08 21:00:00,2021-03-08 22:00:00,69.4,201.06,236.03,63.44,299.55,17.33,23.51,3.19,3.83,1.21,,0.93,4.43,99.9,,113.84,,,,30.06,
2021-03-08 22:00:00,2021-03-08 23:00:00,123.93,410.58,246.12,60.57,306.56,21.35,26.4,3.03,3.89,1.94,,1.5,7.89,99.9,1.54,130.1,,,,28.97,
2021-03-08 23:00:00,2021-03-09 00:00:00,159.2,462.22,398.74,239.42,432.24,17.03,31.25,3.32,1.84,2.56,,4.96,5.93,99.9,1.6,205.24,,,,28.43,
2021-03-09 00:00:00,2021-03-09 01:00:00,166.67,496.33,325.64,282.17,,20.25,30.83,2.69,1.4,3.35,,6.4,10.25,99.9,1.3,212.46,,,,27.67,
2021-03-09 01:00:00,2021-03-09 02:00:00,165.3,447.58,364.74,168.33,,19.77,31.37,2.78,1.03,4.53,,8.16,13.43,99.9,1.27,208.51,,,,26.9,
2021-03-09 02:00:00,2021-03-09 03:00:00,165.1,445.59,387.01,62.05,449.23,21.12,32.1,2.8,0.58,5.17,,9.41,14.54,99.9,1.2,157.5,,,,26.61,
2021-03-09 03:00:00,2021-03-09 04:00:00,162.12,417.78,301.27,43.36,344.81,20.07,29.45,2.54,0.6,5.62,,9.87,14.82,99.9,1.35,195.1,,,,26.46,
2021-03-09 04:00:00,2021-03-09 05:00:00,137.95,333.47,202.08,49.52,251.71,17.62,26.34,1.69,0.4,5.79,,10.1,14.76,99.9,1.3,194.81,,,,26.34,
2021-03-09 05:00:00,2021-03-09 06:00:00,105.0,223.15,151.42,45.11,196.46,15.2,24.37,1.08,0.54,5.45,,9.42,13.83,99.9,1.59,219.35,,,,26.07,
2021-03-09 06:00:00,2021-03-09 07:00:00,82.8,150.78,127.98,48.52,176.51,15.87,23.09,1.18,0.59,4.92,,8.17,12.46,99.9,1.58,227.39,,,,25.95,
2021-03-09 07:00:00,2021-03-09 08:00:00,78.07,162.14,125.37,45.05,170.44,17.05,23.65,1.41,1.05,4.2,,6.97,11.09,99.9,2.16,221.61,13.39,,,26.04,
2021-03-09 08:00:00,2021-03-09 09:00:00,96.9,185.52,39.96,44.85,84.8,19.27,31.42,0.83,3.46,3.69,,6.02,10.15,99.9,2.54,234.02,54.19,,,29.65,
2021-03-09 09:00:00,2021-03-09 10:00:00,87.88,167.03,33.88,43.97,77.83,20.18,59.07,0.88,11.07,3.04,,4.87,8.55,93.1,3.55,117.1,266.51,,,33.62,
2021-03-09 10:00:00,2021-03-09 11:00:00,81.0,165.03,10.18,31.83,41.99,19.97,50.92,0.65,39.51,2.4,,1.46,6.54,74.84,,22.38,441.33,,,37.37,
2021-03-09 11:00:00,2021-03-09 12:00:00,74.05,151.0,4.26,24.8,29.05,21.08,38.72,0.54,70.47,1.66,,2.15,1.33,62.62,,33.73,548.77,,,39.74,
2021-03-09 12:00:00,2021-03-09 13:00:00,64.53,154.7,2.16,22.29,24.45,20.79,32.86,0.49,89.71,1.39,,1.15,2.1,49.76,,82.83,595.61,,,41.17,
2021-03-09 13:00:00,2021-03-09 14:00:00,57.82,132.64,2.26,30.39,32.65,19.02,26.96,0.52,101.89,1.08,,1.37,2.44,45.4,,76.36,582.78,,,41.41,
2021-03-09 14:00:00,2021-03-09 15:00:00,56.0,115.81,2.41,33.74,36.17,19.18,22.22,0.52,104.78,0.87,,0.96,1.79,49.84,,81.38,516.59,,,42.66,
2021-03-09 15:00:00,2021-03-09 16:00:00,47.53,126.27,2.63,30.46,33.08,21.41,23.86,0.55,112.95,0.76,,0.52,1.64,67.25,,125.66,389.03,,,41.16,
2021-03-09 16:00:00,2021-03-09 17:00:00,56.26,137.08,2.18,28.2,30.39,17.49,26.71,0.48,109.79,0.68,,0.34,0.87,63.08,,124.74,242.56,,,40.26,
2021-03-09 17:00:00,2021-03-09 18:00:00,54.06,141.59,2.04,41.9,43.95,15.74,22.79,0.62,92.43,0.61,,0.11,1.26,66.0,,124.27,97.66,,,39.18,
2021-03-09 18:00:00,2021-03-09 19:00:00,56.0,146.51,4.83,72.38,77.23,16.7,19.72,0.83,54.88,0.71,,0.61,0.61,71.64,,77.06,11.79,,,36.84,
2021-03-09 19:00:00,2021-03-09 20:00:00,62.35,151.24,172.95,131.46,304.37,13.51,20.33,3.16,7.13,0.88,,0.72,1.14,86.68,,35.33,,,,33.81,
2021-03-09 20:00:00,2021-03-09 21:00:00,83.17,251.89,97.79,111.47,209.13,17.86,25.93,2.04,8.68,1.45,,2.48,,87.67,,35.3,,,,32.09,
2021-03-09 21:00:00,2021-03-09 22:00:00,104.27,251.24,78.84,99.34,178.22,18.56,30.44,1.82,10.87,1.74,,2.94,0.34,83.71,,35.16,,,,31.49,
2021-03-09 22:00:00,2021-03-09 23:00:00,108.15,191.03,26.31,73.76,99.97,19.2,33.7,1.2,35.32,1.72,,1.72,3.95,83.39,,128.89,,,,31.34,
2021-03-09 23:00:00,2021-03-10 00:00:00,104.33,181.71,71.28,85.08,155.95,16.01,30.63,1.25,30.67,1.64,,1.39,4.7,87.76,,151.3,,,,30.58,
2021-03-10 00:00:00,2021-03-10 01:00:00,113.35,180.0,152.82,216.55,369.38,14.06,30.76,1.52,2.89,1.55,,1.62,3.53,93.71,,312.26,,,,29.58,
2021-03-10 01:00:00,2021-03-10 02:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 02:00:00,2021-03-10 03:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 03:00:00,2021-03-10 04:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 04:00:00,2021-03-10 05:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 05:00:00,2021-03-10 06:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 06:00:00,2021-03-10 07:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 07:00:00,2021-03-10 08:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 08:00:00,2021-03-10 09:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 09:00:00,2021-03-10 10:00:00,,,,,,,,,,,,,,,,,,,,,
2021-03-10 10:00:00,2021-03-10 11:00:00,89.07,174.0,28.93,50.27,79.31,18.82,50.32,1.69,37.75,2.03,,1.73,5.9,64.75,,60.93,437.2,,,39.31,
2021-03-10 11:00:00,2021-03-10 12:00:00,82.1,169.17,7.59,45.77,53.36,18.71,47.89,0.83,66.61,1.8,,1.03,3.36,63.05,,107.22,517.07,,,40.39,
2021-03-10 12:00:00,2021-03-10 13:00:00,84.67,181.69,3.14,39.78,42.91,18.07,44.98,0.69,101.11,1.64,,1.39,1.77,56.16,,53.28,572.47,,,41.42,
2021-03-10 13:00:00,2021-03-10 14:00:00,73.95,160.83,4.3,39.63,44.02,15.88,30.32,0.63,94.37,1.34,,1.11,2.15,50.76,,126.23,552.49,,,42.41,
2021-03-10 14:00:00,2021-03-10 15:00:00,57.9,137.96,2.12,31.62,33.73,16.45,24.71,0.57,106.3,1.07,,0.67,2.02,66.83,,126.29,476.38,,,41.78,
2021-03-10 15:00:00,2021-03-10 16:00:00,52.05,147.26,4.4,33.76,38.15,17.83,16.04,0.5,68.52,0.94,,0.21,1.74,84.16,,112.65,364.1,,,39.94,
2021-03-10 16:00:00,2021-03-10 17:00:00,52.6,125.31,2.12,27.29,29.41,15.65,17.45,0.47,83.11,0.76,,0.53,1.21,81.77,,90.56,221.59,,,38.86,
2021-03-10 17:00:00,2021-03-10 18:00:00,50.7,120.61,3.18,36.36,39.55,13.13,17.36,0.51,81.58,0.67,,0.17,1.4,77.28,,266.41,88.36,,,38.04,
2021-03-10 18:00:00,2021-03-10 19:00:00,53.41,121.81,4.52,68.73,73.29,13.07,19.52,0.75,69.88,0.66,,0.39,0.75,78.91,,105.88,15.28,,,35.23,
2021-03-10 19:00:00,2021-03-10 20:00:00,56.0,143.6,58.94,121.27,180.19,15.75,18.47,1.68,23.87,0.75,,0.98,0.55,90.27,,36.03,,,,33.04,
2021-03-10 20:00:00,2021-03-10 21:00:00,72.8,192.35,83.42,131.91,215.18,17.52,25.63,2.02,5.54,1.0,,1.75,0.26,90.16,,93.11,,,,31.8,
2021-03-10 21:00:00,2021-03-10 22:00:00,110.33,232.63,268.53,128.86,397.51,17.16,33.67,3.39,1.41,1.4,,1.86,2.87,93.7,,300.48,,,,31.26,
2021-03-10 22:00:00,2021-03-10 23:00:00,129.65,352.98,237.7,169.37,407.17,15.45,33.29,2.67,1.93,1.85,,3.44,,97.14,10.65,83.94,,,,30.13,
2021-03-10 23:00:00,2021-03-11 00:00:00,139.88,344.56,422.55,318.27,,11.65,33.87,3.27,1.45,1.98,,1.01,6.5,99.63,20.96,268.46,,,,29.37,
2021-03-11 00:00:00,2021-03-11 01:00:00,144.05,436.35,346.52,244.07,481.11,17.61,33.11,2.54,1.2,1.97,,3.89,7.55,99.9,1.46,183.76,,,,28.62,
2021-03-11 01:00:00,2021-03-11 02:00:00,157.59,387.69,288.86,123.62,378.43,18.43,30.92,2.31,1.95,2.09,,6.48,11.45,99.9,1.36,233.33,,,,28.02,
2021-03-11 02:00:00,2021-03-11 03:00:00,153.4,357.46,117.32,99.22,216.52,19.46,26.03,1.83,1.65,2.26,,6.88,12.1,99.9,1.42,268.73,,,,27.36,
2021-03-11 03:00:00,2021-03-11 04:00:00,136.0,247.03,222.42,88.02,310.45,12.97,28.86,1.42,0.62,2.48,,6.74,11.87,99.9,1.19,217.81,,,,27.52,
2021-03-11 04:00:00,2021-03-11 05:00:00,116.41,241.0,191.86,62.23,253.94,17.62,26.48,1.51,0.99,2.68,,6.5,10.97,99.9,1.36,212.0,,,,27.39,
2021-03-11 05:00:00,2021-03-11 06:00:00,111.6,238.05,206.44,63.31,269.78,15.82,27.47,1.5,1.23,2.69,,6.28,10.63,99.9,1.37,201.47,,,,26.49,
2021-03-11 06:00:00,2021-03-11 07:00:00,131.88,277.14,222.89,55.66,278.69,12.83,26.2,1.71,1.04,2.77,,5.69,7.71,99.9,1.37,210.36,,,,26.2,
2021-03-11 07:00:00,2021-03-11 08:00:00,130.53,258.88,132.69,51.11,183.93,14.45,24.08,1.42,2.36,2.77,,4.81,2.46,99.9,1.15,204.49,14.11,,,26.48,
2021-03-11 08:00:00,2021-03-11 09:00:00,111.67,192.3,37.97,43.63,81.69,16.05,29.66,0.84,5.76,2.52,,4.31,4.38,99.51,12.5,219.72,83.39,,,30.27,
2021-03-11 09:00:00,2021-03-11 10:00:00,90.0,157.35,30.1,49.86,79.95,14.29,69.94,0.89,18.83,2.35,,2.63,8.08,82.89,,91.69,260.11,,,34.9,
2021-03-11 10:00:00,2021-03-11 11:00:00,90.94,177.0,29.24,74.36,103.6,18.93,47.63,1.03,25.46,2.17,,1.76,7.15,84.83,,244.92,405.74,,,36.93,
2021-03-11 11:00:00,2021-03-11 12:00:00,89.9,183.42,11.05,58.59,69.66,17.16,41.94,0.8,54.14,1.95,,2.73,2.03,66.62,,32.88,507.89,,,38.09,
2021-03-11 12:00:00,2021-03-11 13:00:00,70.13,143.73,7.96,54.49,62.45,18.46,22.37,0.69,55.73,1.44,,0.88,2.37,84.61,,33.0,559.22,,,38.47,
2021-03-11 13:00:00,2021-03-11 14:00:00,48.47,131.4,9.65,30.33,39.97,16.59,15.35,0.42,33.94,1.18,,0.89,2.75,94.37,,31.72,557.97,,,38.45,
2021-03-11 14:00:00,2021-03-11 15:00:00,38.15,108.72,3.98,19.79,23.77,15.39,16.36,0.3,42.57,0.81,,0.6,2.12,84.28,,88.78,496.63,,,37.96,
2021-03-11 15:00:00,2021-03-11 16:00:00,29.23,90.96,4.71,22.8,27.5,14.0,15.95,0.28,43.05,0.49,,0.49,1.02,82.24,,266.32,385.51,,,38.37,
2021-03-11 16:00:00,2021-03-11 17:00:00,29.53,79.17,3.28,20.74,24.02,12.9,18.09,0.27,46.89,0.37,,0.52,0.74,74.38,,126.14,237.63,,,37.95,
2021-03-11 17:00:00,2021-03-11 18:00:00,34.94,87.44,3.8,28.36,32.16,14.43,15.79,0.34,39.39,0.35,,0.19,1.24,84.04,,124.83,94.33,,,36.45,
2021-03-11 18:00:00,2021-03-11 19:00:00,31.6,94.44,3.18,32.91,36.1,15.34,15.86,0.41,38.02,0.4,,0.46,0.42,84.23,,125.62,17.14,,,33.7,
