From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-07-18 00:00:00,2021-07-18 01:00:00,12.0,18.25,0.28,5.38,3.1,9.53,0.67,0.33,38.67,0.85,68.67,2.7,5.28,,85.0,0.1,278.75,10.25,2.05,29.42,0.0
2021-07-18 01:00:00,2021-07-18 02:00:00,13.5,24.0,0.28,5.5,3.2,9.62,0.72,0.33,32.87,0.88,67.03,2.68,5.2,,84.25,0.17,108.75,10.0,1.95,29.45,0.0
2021-07-18 02:00:00,2021-07-18 03:00:00,16.75,26.75,0.2,4.88,2.75,10.62,0.7,0.32,41.85,0.82,64.92,2.47,5.1,,84.75,0.22,112.75,10.5,1.7,29.4,0.0
2021-07-18 03:00:00,2021-07-18 04:00:00,18.75,26.75,0.17,4.55,2.58,11.88,1.48,0.3,46.25,0.78,65.67,0.7,5.22,,84.5,0.2,198.0,10.5,1.95,29.48,0.0
2021-07-18 04:00:00,2021-07-18 05:00:00,20.75,27.25,0.27,4.57,2.6,11.07,1.2,0.31,34.7,0.78,64.3,1.88,5.17,,84.75,0.2,163.0,10.25,1.97,29.45,0.08
2021-07-18 05:00:00,2021-07-18 06:00:00,21.25,27.0,0.33,4.88,2.85,10.45,1.02,0.32,35.67,0.83,61.42,1.32,5.05,,85.0,0.23,194.0,14.0,1.72,29.4,0.03
2021-07-18 06:00:00,2021-07-18 07:00:00,19.25,27.25,0.27,4.05,2.38,10.18,0.92,0.31,58.6,0.75,59.9,1.32,5.0,,84.5,0.25,131.5,27.0,1.65,29.45,0.0
2021-07-18 07:00:00,2021-07-18 08:00:00,19.25,24.25,0.15,4.0,2.25,9.15,0.88,0.34,36.6,0.83,61.35,2.08,4.9,,82.75,0.25,103.75,54.0,1.0,29.68,0.0
2021-07-18 08:00:00,2021-07-18 09:00:00,22.25,25.0,0.28,4.1,2.42,9.7,1.0,0.34,54.2,0.88,57.67,1.88,5.0,,78.75,0.35,226.5,97.75,1.55,30.07,0.0
2021-07-18 09:00:00,2021-07-18 10:00:00,22.75,26.5,0.25,4.12,2.42,10.55,1.35,0.36,48.6,0.9,56.5,1.32,5.03,,77.0,0.35,233.75,83.0,1.55,30.3,0.0
2021-07-18 10:00:00,2021-07-18 11:00:00,23.5,30.5,0.1,4.42,2.42,10.82,1.45,0.38,41.27,0.92,55.47,1.35,5.15,,78.25,0.33,195.75,52.5,1.68,30.25,0.03
2021-07-18 11:00:00,2021-07-18 12:00:00,26.0,32.25,0.17,5.8,3.23,10.27,0.97,0.41,48.27,0.97,56.2,2.15,5.47,,80.5,0.38,334.75,83.0,2.12,30.18,0.0
2021-07-18 12:00:00,2021-07-18 13:00:00,26.67,30.67,0.12,5.78,3.17,10.2,0.93,0.44,70.43,1.1,58.83,3.48,5.92,,78.25,0.3,329.25,53.25,1.98,30.37,0.0
2021-07-18 13:00:00,2021-07-18 14:00:00,,,0.2,6.05,3.35,10.35,0.73,0.44,34.27,1.17,61.62,2.05,5.85,,80.25,0.28,201.5,86.5,2.45,30.38,0.03
2021-07-18 14:00:00,2021-07-18 15:00:00,,,0.13,4.75,2.6,11.43,0.95,0.37,57.67,1.02,61.97,3.12,4.22,,76.25,0.4,88.5,116.75,2.05,30.68,0.0
2021-07-18 15:00:00,2021-07-18 16:00:00,,,0.18,4.33,2.45,11.77,1.62,0.35,60.73,0.82,57.85,3.05,3.5,,76.0,0.45,172.75,118.0,1.85,30.58,0.0
2021-07-18 16:00:00,2021-07-18 17:00:00,34.0,35.0,,4.22,2.2,11.57,3.48,0.32,49.55,0.65,56.3,1.38,4.83,,74.75,0.33,131.75,87.25,1.65,30.63,0.0
2021-07-18 17:00:00,2021-07-18 18:00:00,34.25,36.0,0.1,5.0,2.62,10.65,3.85,0.34,49.05,0.65,56.97,3.05,3.3,,74.25,0.3,145.0,49.5,1.35,30.75,0.0
2021-07-18 18:00:00,2021-07-18 19:00:00,35.0,37.33,0.23,5.83,3.25,9.78,1.93,0.42,45.0,0.85,54.38,2.02,5.72,,81.0,0.17,234.75,14.0,1.88,30.23,0.0
2021-07-18 19:00:00,2021-07-18 20:00:00,39.0,47.0,0.17,6.03,3.3,9.28,1.0,0.52,36.3,1.02,59.25,2.77,3.98,,83.75,0.28,153.0,11.0,2.62,30.1,0.0
2021-07-18 20:00:00,2021-07-18 21:00:00,46.25,53.25,0.45,6.88,4.05,9.45,0.85,0.6,33.07,1.4,59.03,1.55,6.2,,82.75,0.25,126.0,11.0,2.52,29.9,0.0
2021-07-18 21:00:00,2021-07-18 22:00:00,56.0,57.0,0.38,5.8,3.35,9.72,0.95,0.58,40.8,1.38,55.92,2.1,5.47,,83.5,0.22,121.0,11.25,2.25,29.82,0.0
2021-07-18 22:00:00,2021-07-18 23:00:00,,,0.3,4.75,2.72,11.43,1.27,0.46,39.5,1.18,58.2,2.15,5.4,,82.25,0.3,148.0,11.0,1.9,29.82,0.0
2021-07-18 23:00:00,2021-07-19 00:00:00,35.5,40.0,0.35,3.52,2.12,12.38,0.67,0.38,32.3,0.85,60.9,3.23,5.45,,82.25,0.15,162.75,11.0,1.95,29.8,0.0
2021-07-19 00:00:00,2021-07-19 01:00:00,32.33,38.67,0.1,3.22,1.73,11.45,0.95,0.34,52.73,0.65,54.75,1.67,4.67,,82.5,0.17,241.25,11.0,1.6,29.78,0.0
2021-07-19 01:00:00,2021-07-19 02:00:00,,,0.17,2.85,1.58,11.25,0.72,0.33,24.15,0.67,55.27,2.2,4.75,,85.0,0.17,185.25,11.0,1.72,29.67,0.0
2021-07-19 02:00:00,2021-07-19 03:00:00,28.0,29.0,0.33,2.85,1.77,10.95,1.12,0.34,21.67,0.7,54.92,1.32,5.05,,85.0,0.15,79.0,11.0,2.0,29.7,0.0
2021-07-19 03:00:00,2021-07-19 04:00:00,27.25,29.25,0.35,2.85,1.8,10.45,0.7,0.33,15.63,0.68,55.98,1.93,4.75,,85.0,0.12,199.33,11.0,1.22,29.75,0.0
2021-07-19 04:00:00,2021-07-19 05:00:00,26.0,29.0,0.3,3.1,1.9,10.32,0.42,0.34,24.4,0.75,55.85,2.0,4.9,,85.0,0.2,141.5,11.5,1.95,29.7,0.0
2021-07-19 05:00:00,2021-07-19 06:00:00,26.0,28.5,0.35,3.7,2.25,10.35,1.0,0.37,16.83,0.75,53.85,1.95,4.97,,84.5,0.1,164.5,27.75,1.65,29.85,0.0
2021-07-19 06:00:00,2021-07-19 07:00:00,28.5,34.75,0.4,4.67,2.8,11.1,1.32,0.43,44.95,1.2,56.27,1.83,5.33,,78.5,0.4,204.25,87.0,2.15,30.25,0.0
2021-07-19 07:00:00,2021-07-19 08:00:00,33.5,39.5,0.1,4.0,2.2,12.23,0.97,0.4,61.3,0.97,58.38,1.77,4.85,,76.0,0.4,334.0,100.5,1.65,30.55,0.0
2021-07-19 08:00:00,2021-07-19 09:00:00,29.75,33.5,0.1,3.85,2.05,12.05,2.2,0.36,36.88,0.8,55.48,2.3,5.03,,70.75,0.35,161.75,156.75,1.7,31.03,0.0
2021-07-19 09:00:00,2021-07-19 10:00:00,22.0,30.25,0.15,3.9,2.2,13.57,0.85,0.39,46.7,0.75,52.8,1.83,5.08,,65.5,0.53,237.75,217.75,1.95,31.45,0.0
2021-07-19 10:00:00,2021-07-19 11:00:00,24.75,35.5,0.23,5.18,2.95,9.3,1.2,0.37,45.8,0.77,51.0,3.4,6.8,,60.75,0.45,299.75,254.75,0.65,32.05,0.0
2021-07-19 11:00:00,2021-07-19 12:00:00,28.75,37.75,0.35,5.45,3.2,11.55,3.23,0.35,47.3,1.0,62.8,3.05,11.32,,59.5,0.55,329.0,263.0,2.35,32.2,0.0
2021-07-19 12:00:00,2021-07-19 13:00:00,23.5,34.75,0.15,5.45,3.0,12.4,3.23,0.34,162.7,1.18,79.7,3.33,13.25,,56.75,0.57,136.5,353.75,2.65,32.62,0.0
2021-07-19 13:00:00,2021-07-19 14:00:00,19.0,30.25,0.23,5.55,3.05,10.83,2.35,0.33,53.08,0.55,26.4,2.62,6.3,,57.5,0.57,138.75,242.25,0.92,32.58,0.0
2021-07-19 14:00:00,2021-07-19 15:00:00,20.5,31.75,0.4,7.0,4.05,11.72,3.53,0.28,,1.02,56.9,1.65,10.8,,63.25,0.35,167.5,84.25,3.65,32.15,0.0
2021-07-19 15:00:00,2021-07-19 16:00:00,24.0,35.25,0.35,6.45,3.7,14.25,5.0,0.37,47.03,1.35,93.83,3.67,11.03,,59.25,0.77,158.0,221.25,5.22,32.5,0.0
2021-07-19 16:00:00,2021-07-19 17:00:00,27.0,34.5,0.1,4.72,2.5,9.93,4.7,0.34,51.2,0.68,53.25,0.8,7.47,,56.0,0.48,141.0,126.0,3.2,32.48,0.0
2021-07-19 17:00:00,2021-07-19 18:00:00,28.0,36.33,0.2,6.17,3.4,15.0,4.63,0.4,40.27,0.7,47.57,0.9,6.83,,61.67,0.17,192.0,55.67,2.97,32.17,0.0
2021-07-19 18:00:00,2021-07-19 19:00:00,25.5,48.0,0.2,8.18,4.55,15.27,4.92,0.52,35.55,0.97,48.95,2.67,7.3,,70.5,0.15,218.5,13.25,2.85,31.3,0.0
2021-07-19 19:00:00,2021-07-19 20:00:00,38.25,79.25,0.4,13.07,7.3,23.75,5.62,0.95,7.72,2.08,57.17,2.8,10.4,,77.0,0.15,218.5,11.25,4.47,30.82,0.0
2021-07-19 20:00:00,2021-07-19 21:00:00,53.0,109.33,0.63,13.7,7.77,13.97,5.5,0.96,24.6,2.57,59.83,3.1,10.83,,77.0,0.43,311.67,11.0,4.7,30.8,0.0
2021-07-19 21:00:00,2021-07-19 22:00:00,43.0,78.25,0.2,8.05,4.45,14.45,5.0,0.55,41.9,1.55,55.7,3.97,8.32,,75.75,0.38,311.75,11.0,3.65,30.6,0.0
2021-07-19 22:00:00,2021-07-19 23:00:00,18.0,47.25,0.4,5.47,3.2,13.8,4.65,0.41,29.85,0.85,53.52,2.62,6.25,,79.25,0.15,256.0,11.0,2.8,30.42,0.0
2021-07-19 23:00:00,2021-07-20 00:00:00,19.5,48.25,0.1,5.33,2.88,13.52,3.97,0.39,30.4,0.82,52.67,2.03,5.97,,81.0,0.28,332.0,11.0,2.1,30.4,0.0
2021-07-20 00:00:00,2021-07-20 01:00:00,21.0,41.0,0.2,4.15,2.35,15.22,1.3,0.36,35.48,0.72,52.6,1.25,5.73,,81.5,0.4,269.5,10.75,2.42,30.4,0.0
2021-07-20 01:00:00,2021-07-20 02:00:00,25.5,30.5,0.3,3.4,2.05,17.85,1.18,0.33,39.35,0.62,51.7,1.5,5.57,,83.0,0.68,130.25,10.75,2.3,30.18,0.4
2021-07-20 02:00:00,2021-07-20 03:00:00,19.75,24.5,0.1,3.27,1.8,16.3,0.95,0.24,60.65,0.47,50.95,1.4,5.45,,85.25,0.62,313.0,10.0,2.12,29.15,0.25
2021-07-20 03:00:00,2021-07-20 04:00:00,8.0,13.33,0.15,2.9,1.68,12.03,0.7,0.19,51.1,0.4,50.23,1.2,5.3,,85.0,0.62,276.5,10.0,2.0,29.05,0.05
2021-07-20 04:00:00,2021-07-20 05:00:00,4.0,6.0,0.1,2.78,1.48,10.12,1.05,0.18,56.7,0.4,50.08,2.15,5.23,,84.75,0.43,288.5,10.0,1.67,28.98,0.03
2021-07-20 05:00:00,2021-07-20 06:00:00,3.25,7.0,0.1,3.55,1.85,9.7,0.62,0.2,41.25,0.4,50.67,1.43,5.42,,84.5,0.2,190.0,15.25,2.12,29.0,0.0
2021-07-20 06:00:00,2021-07-20 07:00:00,1.5,8.25,0.38,4.1,2.5,8.85,0.93,0.22,38.63,0.45,50.52,2.38,5.57,,84.5,0.3,151.75,28.0,2.23,29.13,0.0
2021-07-20 07:00:00,2021-07-20 08:00:00,2.5,7.5,0.2,3.83,2.2,8.1,0.93,0.24,34.45,0.6,56.73,2.38,5.55,,83.0,0.22,159.75,50.0,2.4,29.35,0.0
2021-07-20 08:00:00,2021-07-20 09:00:00,5.75,8.0,0.3,4.9,2.7,7.75,2.05,0.29,35.77,0.88,51.45,3.07,5.78,,80.5,0.25,121.5,80.0,2.48,29.62,0.0
2021-07-20 09:00:00,2021-07-20 10:00:00,7.67,8.67,0.17,4.8,2.7,7.7,0.98,0.31,37.07,0.82,46.45,2.93,5.67,,78.0,0.3,79.25,105.25,1.6,29.92,0.0
2021-07-20 10:00:00,2021-07-20 11:00:00,,,0.33,6.65,3.8,8.62,0.8,0.25,34.33,1.05,68.68,4.77,8.62,,70.75,0.3,258.75,213.75,2.92,30.55,0.0
2021-07-20 11:00:00,2021-07-20 12:00:00,,,0.57,8.78,5.12,12.8,1.72,0.38,51.2,1.8,114.12,6.25,13.15,,66.25,0.4,224.33,235.25,5.82,30.95,0.0
2021-07-20 12:00:00,2021-07-20 13:00:00,12.0,20.0,0.47,10.45,5.92,8.8,1.05,0.44,49.55,2.27,121.38,7.5,18.52,,63.25,0.53,132.5,285.25,3.48,31.55,0.0
2021-07-20 13:00:00,2021-07-20 14:00:00,14.25,25.5,0.47,11.35,6.4,8.95,,0.45,60.1,2.42,98.5,7.7,21.88,,63.25,0.65,45.5,273.75,4.15,31.7,0.0
2021-07-20 14:00:00,2021-07-20 15:00:00,18.0,26.33,0.72,11.93,6.93,9.85,,0.46,54.73,2.67,99.0,8.18,25.25,,61.5,0.6,59.5,237.75,5.1,31.82,0.0
2021-07-20 15:00:00,2021-07-20 16:00:00,18.0,21.5,0.53,13.23,7.42,13.03,0.83,0.44,51.0,3.0,107.78,4.62,27.43,,60.75,0.45,118.0,180.0,7.75,31.9,0.0
2021-07-20 16:00:00,2021-07-20 17:00:00,17.25,24.75,0.55,13.93,7.85,13.98,0.9,0.46,60.38,3.52,128.98,9.97,30.95,,59.5,0.55,139.25,158.5,7.55,32.02,0.0
2021-07-20 17:00:00,2021-07-20 18:00:00,16.67,26.33,0.18,8.02,4.42,11.73,0.55,0.31,58.02,1.75,82.25,4.18,18.62,,61.75,0.33,160.5,84.75,6.78,31.92,0.0
2021-07-20 18:00:00,2021-07-20 19:00:00,23.0,33.5,0.3,8.82,4.73,7.9,0.57,0.46,43.72,0.9,50.88,4.05,9.28,,71.5,0.2,174.75,14.5,3.8,31.05,0.0
2021-07-20 19:00:00,2021-07-20 20:00:00,22.75,39.25,0.12,10.23,5.52,6.95,0.78,0.49,37.38,1.0,49.35,3.72,8.35,,76.25,0.18,251.0,11.0,3.02,30.6,0.0
2021-07-20 20:00:00,2021-07-20 21:00:00,24.0,41.5,0.1,8.15,4.3,8.32,1.0,0.44,31.25,0.85,47.47,3.15,6.6,,79.25,0.2,204.5,10.25,2.72,30.42,0.0
2021-07-20 21:00:00,2021-07-20 22:00:00,32.0,44.0,0.33,7.83,4.42,11.38,1.18,0.46,26.4,1.0,49.07,3.25,6.7,,81.75,0.15,216.33,11.0,2.92,30.28,0.0
2021-07-20 22:00:00,2021-07-20 23:00:00,31.25,39.5,0.42,5.42,3.23,17.88,1.15,0.41,21.0,0.95,48.97,3.05,6.23,,82.75,0.18,205.0,10.75,2.6,30.18,0.0
2021-07-20 23:00:00,2021-07-21 00:00:00,25.75,32.75,0.25,5.1,2.9,12.97,1.2,0.4,15.6,0.88,47.65,2.98,5.93,,83.5,0.12,155.67,10.75,2.35,30.1,0.0
2021-07-21 00:00:00,2021-07-21 01:00:00,25.0,32.25,0.35,4.42,2.62,10.43,2.17,0.38,9.75,0.8,46.65,2.85,5.72,,85.0,0.15,196.0,10.75,1.77,30.1,0.0
2021-07-21 01:00:00,2021-07-21 02:00:00,24.0,28.0,0.33,4.33,2.55,9.65,2.55,0.36,17.43,0.75,47.65,2.88,5.68,,84.0,0.15,226.5,10.75,2.35,30.1,0.0
2021-07-21 02:00:00,2021-07-21 03:00:00,21.25,26.75,0.25,4.12,2.38,9.9,2.0,0.35,24.82,0.8,47.25,2.6,5.62,,83.0,0.15,206.25,10.5,2.33,30.1,0.0
2021-07-21 03:00:00,2021-07-21 04:00:00,22.75,29.5,0.1,3.53,1.88,10.7,2.1,0.34,24.57,0.73,48.23,2.15,5.65,,83.25,0.15,231.75,10.5,2.23,30.1,0.0
2021-07-21 04:00:00,2021-07-21 05:00:00,29.5,32.5,0.2,3.55,2.05,10.77,2.45,0.37,24.53,0.82,47.97,2.95,5.7,,84.0,0.17,139.5,10.75,2.33,30.15,0.0
2021-07-21 05:00:00,2021-07-21 06:00:00,33.0,34.25,0.4,3.77,2.33,11.12,3.1,0.4,28.4,0.85,48.98,2.88,5.85,,82.75,0.17,159.5,26.5,2.12,30.15,0.0
2021-07-21 06:00:00,2021-07-21 07:00:00,34.5,38.25,0.13,4.38,2.42,11.88,3.8,0.41,28.7,1.1,49.52,2.55,5.9,,78.5,0.3,79.75,65.0,2.6,30.52,0.0
2021-07-21 07:00:00,2021-07-21 08:00:00,28.75,34.75,,3.63,1.93,12.8,3.0,0.35,43.8,0.83,55.35,1.75,5.93,,71.25,0.47,111.0,155.5,2.58,30.95,0.0
2021-07-21 08:00:00,2021-07-21 09:00:00,18.0,20.5,0.15,3.4,1.9,11.8,4.0,0.29,43.9,0.65,47.5,2.15,5.8,,68.5,0.5,96.5,223.25,2.42,31.25,0.0
2021-07-21 09:00:00,2021-07-21 10:00:00,18.5,21.0,0.1,3.48,1.88,11.38,2.6,0.3,48.45,0.6,43.42,1.85,5.8,,63.75,0.55,123.5,290.25,2.38,31.65,0.0
2021-07-21 10:00:00,2021-07-21 11:00:00,20.5,25.25,0.25,4.12,2.38,8.98,0.93,0.32,51.8,0.62,54.55,3.58,7.68,,57.5,0.53,186.0,380.0,0.57,32.4,0.0
2021-07-21 11:00:00,2021-07-21 12:00:00,15.75,22.5,0.38,5.65,3.3,12.08,1.5,0.27,50.05,0.97,78.53,3.95,14.72,,56.75,0.43,342.67,305.5,3.1,32.55,0.0
2021-07-21 12:00:00,2021-07-21 13:00:00,15.33,19.33,0.45,5.98,3.52,15.85,2.6,0.25,41.17,1.4,122.33,6.5,19.0,,50.75,0.45,324.25,449.25,5.2,33.02,0.0
2021-07-21 13:00:00,2021-07-21 14:00:00,15.0,16.0,0.47,6.5,3.83,17.6,3.38,0.25,61.18,1.8,151.82,9.32,24.52,,47.5,0.47,194.5,416.0,6.12,33.38,0.0
2021-07-21 14:00:00,2021-07-21 15:00:00,14.0,63.25,0.65,7.95,4.75,40.02,5.5,0.31,33.0,2.47,181.57,21.25,6.08,,49.25,0.55,146.25,300.5,9.57,33.4,0.0
2021-07-21 15:00:00,2021-07-21 16:00:00,12.25,190.75,0.53,7.95,4.65,27.62,4.55,0.39,55.23,2.97,193.55,11.88,27.43,,51.0,0.45,48.75,201.5,7.6,33.3,0.0
2021-07-21 16:00:00,2021-07-21 17:00:00,13.67,190.0,0.4,6.73,3.9,20.53,3.73,0.42,54.47,2.53,159.53,4.8,24.73,,52.0,0.37,43.67,115.67,9.0,33.23,0.0
2021-07-21 17:00:00,2021-07-21 18:00:00,12.5,24.25,0.1,5.0,2.7,15.65,2.73,0.39,49.73,1.12,85.97,3.38,11.85,,59.5,0.32,107.75,48.25,4.6,32.38,0.0
2021-07-21 18:00:00,2021-07-21 19:00:00,8.0,16.25,0.2,4.75,2.7,12.85,2.27,0.43,43.53,0.85,63.45,1.05,7.72,,70.5,0.35,106.75,13.5,3.25,31.38,0.0
2021-07-21 19:00:00,2021-07-21 20:00:00,10.0,18.0,0.15,4.0,2.3,13.15,2.1,0.4,50.3,0.8,61.2,2.1,6.45,,70.0,0.5,167.5,11.0,3.05,30.9,0.0
2021-07-21 20:00:00,2021-07-21 21:00:00,14.0,19.0,0.23,4.78,2.65,11.5,2.23,0.42,30.05,0.9,61.1,2.62,6.38,,75.25,0.35,163.25,11.0,2.48,30.6,0.0
2021-07-21 21:00:00,2021-07-21 22:00:00,12.67,19.67,0.28,4.35,2.55,11.35,2.07,0.28,46.95,0.95,60.2,0.72,5.88,,82.75,0.57,191.0,10.0,2.38,29.88,0.3
2021-07-21 22:00:00,2021-07-21 23:00:00,,,0.27,3.47,2.08,14.43,2.53,0.19,39.98,0.6,67.1,1.7,5.65,,84.25,0.2,184.5,10.25,2.15,29.68,0.0
2021-07-21 23:00:00,2021-07-22 00:00:00,,,0.1,3.78,2.05,9.62,1.53,0.23,32.12,0.55,58.08,1.52,5.45,,84.75,0.22,263.0,10.5,2.0,29.75,0.0
2021-07-22 00:00:00,2021-07-22 01:00:00,6.5,9.5,0.1,4.3,2.27,10.05,0.6,0.25,32.0,0.58,61.52,1.78,5.5,,83.25,0.38,182.0,10.75,2.22,29.8,0.0
2021-07-22 01:00:00,2021-07-22 02:00:00,7.67,10.67,0.22,2.95,1.78,9.7,0.65,0.26,50.88,0.5,56.12,1.25,5.23,,84.25,0.33,187.25,10.25,1.55,29.38,0.08
2021-07-22 02:00:00,2021-07-22 03:00:00,,,0.23,3.12,1.88,9.75,0.5,0.25,40.93,0.53,57.85,0.65,5.43,,85.0,0.15,291.25,10.75,1.9,29.42,0.0
2021-07-22 03:00:00,2021-07-22 04:00:00,9.0,10.0,0.13,3.83,2.1,10.32,0.7,0.26,44.43,0.58,58.42,0.65,5.35,,85.0,0.33,253.75,10.25,2.05,29.65,0.0
2021-07-22 04:00:00,2021-07-22 05:00:00,8.67,9.67,0.17,2.88,1.62,7.98,0.35,0.27,39.8,0.55,54.48,1.25,5.25,,83.75,0.53,352.5,11.0,1.62,29.62,0.0
2021-07-22 05:00:00,2021-07-22 06:00:00,8.0,9.0,0.2,2.85,1.65,8.68,0.7,0.26,35.47,0.6,57.67,1.1,5.22,,83.0,0.35,16.25,27.75,1.9,29.75,0.0
2021-07-22 06:00:00,2021-07-22 07:00:00,9.0,12.0,0.38,2.92,1.82,9.78,0.45,0.3,24.97,0.8,58.92,1.25,5.28,,80.0,0.47,36.25,64.0,1.73,30.15,0.0
2021-07-22 07:00:00,2021-07-22 08:00:00,10.75,13.75,0.17,3.57,2.07,9.33,0.77,0.34,31.55,0.77,61.35,2.67,3.2,,75.75,0.58,14.25,135.5,1.9,30.57,0.0
2021-07-22 08:00:00,2021-07-22 09:00:00,13.75,17.0,0.1,3.7,2.05,8.9,2.05,0.34,36.7,0.8,55.02,1.38,4.62,,68.75,0.62,39.75,245.0,2.03,31.25,0.0
2021-07-22 09:00:00,2021-07-22 10:00:00,13.75,17.0,0.3,4.08,2.38,9.65,1.73,0.37,47.35,0.75,57.0,2.55,6.05,,62.25,0.65,12.25,379.75,1.65,32.0,0.0
2021-07-22 10:00:00,2021-07-22 11:00:00,16.75,18.5,0.48,5.5,3.28,8.47,,0.34,42.02,1.02,71.15,3.83,11.57,,56.75,0.65,91.75,473.25,2.98,32.62,0.0
2021-07-22 11:00:00,2021-07-22 12:00:00,16.25,20.25,0.33,5.78,3.33,8.2,,0.37,54.23,1.2,78.1,5.75,13.23,,54.0,0.53,45.5,385.75,2.42,32.95,0.0
2021-07-22 12:00:00,2021-07-22 13:00:00,8.75,18.0,0.28,5.75,3.25,10.3,0.47,0.22,56.2,1.25,84.78,5.0,13.22,,50.25,0.58,49.5,460.75,5.72,33.42,0.0
2021-07-22 13:00:00,2021-07-22 14:00:00,8.25,17.5,0.4,5.78,3.3,14.53,2.15,0.37,50.23,1.15,90.62,10.93,4.3,,50.5,0.55,176.75,333.5,5.43,33.3,0.0
2021-07-22 14:00:00,2021-07-22 15:00:00,8.5,19.25,0.5,6.62,3.92,14.1,2.67,0.38,52.8,1.8,135.95,8.02,12.38,,50.5,0.53,87.25,291.5,7.1,33.5,0.0
2021-07-22 15:00:00,2021-07-22 16:00:00,8.75,16.5,0.53,7.05,4.15,20.38,3.02,0.33,46.57,2.02,150.2,6.85,17.25,,47.25,0.55,95.0,258.75,7.77,33.88,0.0
2021-07-22 16:00:00,2021-07-22 17:00:00,9.0,12.5,0.38,5.47,3.25,53.3,1.02,0.19,48.65,0.48,35.32,2.85,3.92,,50.0,0.55,158.25,143.0,2.22,33.45,0.0
2021-07-22 17:00:00,2021-07-22 18:00:00,7.5,11.5,0.55,6.45,3.88,29.73,0.75,0.31,45.95,0.47,22.9,1.93,4.78,,55.75,0.38,126.0,53.5,0.95,32.85,0.0
2021-07-22 18:00:00,2021-07-22 19:00:00,11.5,18.75,0.43,6.32,3.73,18.18,,0.45,40.83,0.75,28.55,3.0,7.53,,63.25,0.2,212.75,15.5,0.78,32.12,0.0
2021-07-22 19:00:00,2021-07-22 20:00:00,18.0,30.25,0.23,8.07,4.47,21.62,,0.29,27.93,1.08,31.13,3.85,5.9,,68.5,0.2,41.25,11.25,2.6,31.75,0.0
2021-07-22 20:00:00,2021-07-22 21:00:00,19.5,36.0,0.23,6.32,3.5,11.7,,0.24,23.73,0.75,24.35,0.55,5.1,,72.75,0.17,239.25,11.75,1.72,31.45,0.0
