From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-27 01:00:00,2022-05-27 02:00:00,17.82,41.44,7.23,14.06,21.23,20.16,4.93,0.34,,1.0,4.01,3.02,2.02,,54.98,,1.28,1.12,2.0,18.41,0.0
2022-05-27 02:00:00,2022-05-27 03:00:00,9.36,38.96,7.01,14.12,21.04,19.95,4.71,0.29,,1.0,4.02,3.0,2.0,,56.24,,1.01,0.96,1.96,18.39,0.0
2022-05-27 03:00:00,2022-05-27 04:00:00,5.11,33.76,7.13,14.2,21.15,20.21,3.47,0.24,,1.0,4.03,3.01,2.02,,56.48,,0.96,1.36,2.03,18.21,0.0
2022-05-27 04:00:00,2022-05-27 05:00:00,2.88,30.65,7.03,13.85,20.72,20.49,2.39,0.2,,1.0,3.99,2.98,2.05,,58.51,,0.98,2.06,1.96,18.05,0.0
2022-05-27 05:00:00,2022-05-27 06:00:00,10.58,33.09,7.03,13.93,21.52,19.94,2.1,0.2,,1.0,4.0,3.04,2.0,,64.47,,0.8,2.5,2.0,17.28,0.0
2022-05-27 06:00:00,2022-05-27 07:00:00,18.84,34.51,7.11,13.71,21.06,19.66,3.7,0.19,,1.0,3.97,3.0,1.97,,69.73,,0.62,32.6,1.99,16.92,0.0
2022-05-27 07:00:00,2022-05-27 08:00:00,19.87,33.57,7.02,14.03,21.12,19.97,4.76,0.2,,1.0,4.0,3.01,2.0,,70.58,,0.9,134.99,1.96,17.14,0.0
2022-05-27 08:00:00,2022-05-27 09:00:00,25.53,29.88,7.03,14.15,20.91,20.34,4.74,0.21,,1.0,4.02,2.99,2.03,,66.17,,1.06,383.91,2.01,19.0,0.0
2022-05-27 09:00:00,2022-05-27 10:00:00,18.96,25.78,7.18,13.39,20.77,20.1,5.77,0.36,0.21,1.0,3.93,2.98,2.01,,59.21,,1.4,595.23,2.0,21.05,0.0
2022-05-27 10:00:00,2022-05-27 11:00:00,13.01,23.15,6.99,13.96,20.37,19.41,5.07,0.27,2.52,1.0,4.0,2.95,1.94,,52.19,,1.56,749.73,2.0,23.01,0.0
2022-05-27 11:00:00,2022-05-27 12:00:00,9.62,22.45,6.83,13.11,20.89,19.61,4.83,0.25,10.98,1.0,3.9,2.99,1.96,,48.17,,1.21,813.76,1.99,24.77,0.0
2022-05-27 12:00:00,2022-05-27 13:00:00,20.98,33.41,7.1,13.59,20.59,19.6,4.24,0.2,17.1,1.0,3.96,2.97,1.96,,40.66,,1.45,832.26,1.98,26.47,0.0
2022-05-27 13:00:00,2022-05-27 14:00:00,31.8,46.49,7.13,14.31,21.73,19.73,3.73,0.15,18.97,1.0,4.04,3.05,1.98,,35.37,,1.48,726.57,1.99,27.54,0.0
2022-05-27 14:00:00,2022-05-27 15:00:00,,,,,,,,,,,,,,,,,,,,,
2022-05-27 15:00:00,2022-05-27 16:00:00,35.76,70.29,6.86,14.03,20.01,19.89,2.85,0.09,16.86,1.0,4.0,2.92,1.99,,31.25,,1.35,477.14,1.99,28.09,0.0
2022-05-27 16:00:00,2022-05-27 17:00:00,,,6.98,14.35,21.24,20.33,3.66,0.11,23.62,1.0,4.04,3.02,2.04,,32.13,,0.9,219.88,2.02,27.72,0.0
2022-05-27 17:00:00,2022-05-27 18:00:00,32.47,50.31,7.03,13.91,20.7,19.97,3.6,0.24,32.76,1.0,3.99,2.98,2.0,,32.36,,0.98,106.81,2.02,26.87,0.0
2022-05-27 18:00:00,2022-05-27 19:00:00,90.99,118.08,7.14,13.49,21.14,20.36,4.43,0.33,7.21,1.0,3.94,3.01,2.04,,37.36,,0.42,24.26,1.94,25.23,0.0
2022-05-27 19:00:00,2022-05-27 20:00:00,88.41,114.98,7.21,14.02,21.32,19.62,4.04,0.53,,1.0,4.0,3.03,1.96,,44.88,,0.27,1.61,2.0,22.63,0.0
2022-05-27 20:00:00,2022-05-27 21:00:00,80.68,103.16,6.79,13.96,20.69,19.86,4.17,0.75,,1.0,4.0,2.98,1.99,,47.71,,0.22,1.43,1.96,21.73,0.0
2022-05-27 21:00:00,2022-05-27 22:00:00,76.64,98.08,6.99,14.1,20.75,20.05,4.42,0.85,,1.0,4.01,2.98,2.0,,48.28,,0.27,1.46,2.07,21.05,0.0
2022-05-27 22:00:00,2022-05-27 23:00:00,66.17,91.15,7.18,14.04,21.06,19.98,5.86,0.9,,1.0,4.0,3.01,2.0,,51.19,,0.29,1.42,2.02,19.84,0.0
2022-05-27 23:00:00,2022-05-28 00:00:00,63.72,86.31,7.17,13.61,21.2,20.02,7.11,0.73,,1.0,3.96,3.02,2.0,,45.55,,0.51,0.96,2.01,20.48,0.0
2022-05-28 00:00:00,2022-05-28 01:00:00,59.9,79.69,7.07,14.0,21.02,19.88,7.06,0.43,,1.0,4.0,3.0,1.99,,48.57,,0.63,1.11,2.05,19.97,0.0
2022-05-28 01:00:00,2022-05-28 02:00:00,57.95,75.97,6.89,13.64,21.23,20.16,6.42,0.33,,1.0,3.96,3.02,2.02,,49.9,,0.83,1.24,2.04,19.58,0.0
2022-05-28 02:00:00,2022-05-28 03:00:00,54.0,74.31,7.01,14.01,20.88,19.73,3.97,0.25,,1.0,4.0,2.99,1.97,,53.67,,0.95,1.33,1.96,19.15,0.0
2022-05-28 03:00:00,2022-05-28 04:00:00,49.72,75.66,6.94,13.98,20.83,19.44,2.76,0.18,,0.99,4.0,2.99,1.94,,57.73,,1.07,1.33,1.98,18.72,0.0
2022-05-28 04:00:00,2022-05-28 05:00:00,48.49,72.96,6.91,14.01,21.11,20.07,2.41,0.13,,1.0,4.0,3.01,2.01,,61.12,,1.28,1.36,2.0,18.11,0.0
2022-05-28 05:00:00,2022-05-28 06:00:00,50.36,68.41,7.06,14.43,20.06,20.75,2.45,0.11,,1.0,4.05,2.93,2.08,,63.05,,1.11,4.49,2.02,17.58,0.0
2022-05-28 06:00:00,2022-05-28 07:00:00,50.69,70.41,7.11,13.2,20.92,20.07,2.18,0.1,,1.0,3.91,3.0,2.0,,63.62,,1.25,49.78,2.04,17.46,0.0
2022-05-28 07:00:00,2022-05-28 08:00:00,49.28,71.32,7.02,14.62,21.24,20.18,3.42,0.11,,1.0,4.06,3.02,2.02,,60.62,,1.56,160.17,1.98,18.26,0.0
2022-05-28 08:00:00,2022-05-28 09:00:00,45.87,67.14,7.13,13.59,21.27,20.2,3.63,0.11,,1.0,3.96,3.02,2.02,,54.01,,1.59,498.07,2.0,20.05,0.0
2022-05-28 09:00:00,2022-05-28 10:00:00,44.97,64.17,7.19,14.23,20.77,19.7,3.35,0.12,0.18,1.0,4.02,2.98,1.97,,48.2,,2.04,693.15,2.02,21.68,0.0
2022-05-28 10:00:00,2022-05-28 11:00:00,42.29,66.82,6.89,13.76,21.56,20.84,3.02,0.14,0.76,1.0,3.97,3.04,2.09,,43.18,,1.83,834.51,2.01,23.67,0.0
2022-05-28 11:00:00,2022-05-28 12:00:00,49.1,69.82,6.87,13.89,20.93,20.52,2.85,0.13,2.28,1.0,3.99,2.99,2.06,,39.34,,1.91,908.32,2.01,25.36,0.0
2022-05-28 12:00:00,2022-05-28 13:00:00,52.39,78.5,7.06,14.11,20.81,20.33,3.21,0.14,5.07,1.0,4.01,2.98,2.03,,34.38,,1.55,909.26,2.01,27.37,0.0
2022-05-28 13:00:00,2022-05-28 14:00:00,54.53,77.26,7.09,13.88,21.56,19.53,2.97,0.11,8.17,1.0,3.99,3.04,1.95,,29.34,,1.49,888.41,1.93,28.57,0.0
2022-05-28 14:00:00,2022-05-28 15:00:00,54.48,78.93,7.0,14.06,21.85,20.03,3.82,0.12,8.43,1.0,4.0,3.06,2.0,,27.76,,1.26,656.79,1.93,29.5,0.0
2022-05-28 15:00:00,2022-05-28 16:00:00,50.86,74.84,6.93,14.64,21.15,20.01,4.15,0.11,10.34,1.0,4.07,3.01,2.0,,26.97,,0.97,511.3,2.0,29.68,0.0
2022-05-28 16:00:00,2022-05-28 17:00:00,51.09,69.59,6.9,14.07,20.34,20.11,4.81,0.14,9.02,1.0,4.01,2.95,2.01,,29.4,,0.81,278.19,1.99,28.88,0.0
2022-05-28 17:00:00,2022-05-28 18:00:00,50.25,66.22,7.24,14.16,21.01,20.07,5.32,0.17,11.39,1.01,4.02,3.0,2.01,,30.05,,0.68,85.52,1.98,27.75,0.0
2022-05-28 18:00:00,2022-05-28 19:00:00,61.24,78.21,7.2,14.38,21.02,20.36,4.56,0.22,5.92,1.0,4.04,3.0,2.04,,32.22,,0.45,14.22,2.02,25.96,0.0
2022-05-28 19:00:00,2022-05-28 20:00:00,55.81,79.92,6.81,13.75,21.01,19.66,4.51,0.34,,0.99,3.97,3.0,1.97,,37.49,,0.33,1.26,1.96,23.62,0.0
2022-05-28 20:00:00,2022-05-28 21:00:00,52.44,73.94,6.85,14.0,20.93,19.8,5.01,0.3,6.79,0.99,4.0,3.0,1.98,,38.43,,0.83,1.35,1.98,23.17,0.0
2022-05-28 21:00:00,2022-05-28 22:00:00,49.75,72.54,6.99,14.33,21.03,20.52,5.2,0.32,1.51,1.0,4.0,3.01,2.02,,45.09,,0.29,1.33,2.0,21.11,0.0
2022-05-28 22:00:00,2022-05-28 23:00:00,50.26,74.15,6.9,13.8,20.76,19.75,5.04,0.5,,1.0,3.98,2.98,1.98,,43.94,,0.44,0.73,1.98,20.78,0.0
2022-05-28 23:00:00,2022-05-29 00:00:00,46.41,69.79,6.85,13.72,20.86,20.24,5.44,0.42,,1.0,3.97,2.99,2.02,,38.58,,0.58,1.02,2.04,21.72,0.0
2022-05-29 00:00:00,2022-05-29 01:00:00,45.02,65.78,7.14,13.65,20.63,19.66,3.4,0.34,,1.0,3.96,2.97,1.96,,40.27,,0.73,1.27,1.98,21.02,0.0
2022-05-29 01:00:00,2022-05-29 02:00:00,42.23,68.51,6.84,14.41,20.54,19.99,2.58,0.28,0.01,0.99,4.05,2.97,2.0,,41.76,,0.84,1.29,1.96,20.34,0.0
2022-05-29 02:00:00,2022-05-29 03:00:00,44.65,72.28,7.01,13.91,20.99,19.88,1.94,0.22,,1.0,3.99,3.0,1.99,,49.16,,0.94,1.32,1.96,19.51,0.0
2022-05-29 03:00:00,2022-05-29 04:00:00,49.04,71.45,7.22,13.73,21.09,19.82,2.54,0.18,,1.0,3.97,3.01,1.98,,52.69,,1.17,1.28,2.0,19.11,0.0
2022-05-29 04:00:00,2022-05-29 05:00:00,45.49,67.75,7.03,13.88,20.81,19.49,2.09,0.15,,1.0,3.99,2.99,1.95,,53.66,,1.16,1.35,2.0,18.66,0.0
2022-05-29 05:00:00,2022-05-29 06:00:00,50.96,67.9,7.09,14.0,21.19,20.26,2.46,0.16,,1.0,4.0,3.01,2.02,,55.09,,1.03,4.04,2.01,18.22,0.0
2022-05-29 06:00:00,2022-05-29 07:00:00,47.01,67.18,7.01,13.9,20.55,19.48,3.31,0.16,,1.0,3.99,2.97,1.95,,56.03,,1.23,50.16,2.0,18.16,0.0
2022-05-29 07:00:00,2022-05-29 08:00:00,47.3,68.81,6.83,13.68,20.99,19.85,4.02,0.17,,1.0,3.96,3.0,1.98,,55.31,,1.59,161.05,1.96,18.73,0.0
2022-05-29 08:00:00,2022-05-29 09:00:00,44.29,67.07,7.26,13.69,21.18,20.01,3.07,0.18,,1.0,3.96,3.01,2.0,,52.61,,1.98,468.06,1.96,20.09,0.0
2022-05-29 09:00:00,2022-05-29 10:00:00,45.25,67.94,6.95,14.37,21.74,20.01,3.13,0.18,0.07,1.0,4.04,3.06,2.0,,48.23,,1.71,648.21,2.08,22.09,0.0
2022-05-29 10:00:00,2022-05-29 11:00:00,53.23,77.74,6.96,14.14,20.96,20.27,3.22,0.19,0.36,1.0,4.02,3.0,2.03,,43.86,,1.9,780.89,2.05,23.91,0.0
2022-05-29 11:00:00,2022-05-29 12:00:00,53.83,74.52,7.29,13.99,21.17,20.77,3.6,0.18,3.03,1.0,4.0,3.01,2.08,,39.9,,1.9,855.45,1.99,25.61,0.0
2022-05-29 12:00:00,2022-05-29 13:00:00,49.24,73.08,7.01,14.01,20.81,19.73,4.07,0.17,4.08,1.0,4.0,2.99,1.97,,34.62,,1.94,862.32,2.02,27.37,0.0
2022-05-29 13:00:00,2022-05-29 14:00:00,49.07,74.42,6.94,13.88,20.79,20.63,4.67,0.18,8.39,1.0,3.99,2.98,2.06,,30.64,,1.46,827.93,1.98,28.95,0.0
2022-05-29 14:00:00,2022-05-29 15:00:00,51.46,70.71,6.96,14.04,21.57,19.75,5.13,0.17,10.13,1.0,4.0,3.04,1.97,,28.65,,1.31,672.21,2.01,29.63,0.0
2022-05-29 15:00:00,2022-05-29 16:00:00,49.62,66.25,6.94,14.1,21.73,19.76,4.94,0.18,10.69,1.0,4.01,3.06,1.94,,27.43,,1.27,518.64,1.96,29.9,0.0
2022-05-29 16:00:00,2022-05-29 17:00:00,53.4,76.23,7.05,13.85,21.05,20.14,4.72,0.16,11.79,1.0,3.99,3.01,2.02,,25.02,,1.03,331.25,1.97,29.9,0.0
2022-05-29 17:00:00,2022-05-29 18:00:00,50.16,71.07,6.96,14.14,20.97,20.02,4.73,0.15,13.63,1.0,4.01,3.0,2.0,,24.25,,0.88,94.95,2.04,28.7,0.0
2022-05-29 18:00:00,2022-05-29 19:00:00,45.74,92.65,7.0,13.45,20.22,19.84,5.19,0.2,9.32,1.0,3.94,2.94,1.98,,27.78,,0.52,16.99,2.02,26.8,0.0
2022-05-29 19:00:00,2022-05-29 20:00:00,42.52,82.76,7.26,14.13,20.88,20.0,8.22,0.42,0.15,1.01,4.02,2.99,2.0,,36.36,,0.2,1.4,2.05,23.56,0.0
2022-05-29 20:00:00,2022-05-29 21:00:00,40.26,77.65,6.72,13.72,21.34,19.93,5.35,0.65,,0.99,3.97,3.03,1.99,,41.63,32.88,0.22,1.34,1.99,22.27,0.0
2022-05-29 21:00:00,2022-05-29 22:00:00,38.68,81.03,6.98,14.15,21.42,19.69,5.5,0.73,,1.0,4.02,3.03,1.97,,43.11,40.87,0.22,1.36,1.98,21.7,0.0
2022-05-29 22:00:00,2022-05-29 23:00:00,37.64,74.78,7.1,14.15,21.21,20.14,5.61,0.67,,1.0,4.02,3.01,2.01,,41.31,39.34,0.36,1.03,2.02,21.7,0.0
2022-05-29 23:00:00,2022-05-30 00:00:00,36.95,74.43,6.86,14.28,21.22,19.81,6.17,0.61,,1.0,4.03,3.01,1.98,,35.16,,0.51,1.33,2.02,23.11,0.0
2022-05-30 00:00:00,2022-05-30 01:00:00,36.48,69.11,7.1,14.02,20.79,20.11,2.69,0.37,,1.0,4.0,2.99,2.01,,34.73,,0.67,1.17,2.01,22.83,0.0
2022-05-30 01:00:00,2022-05-30 02:00:00,36.15,73.58,7.03,14.24,20.88,20.07,5.51,0.31,,1.0,4.03,2.99,2.01,,38.29,,0.52,1.43,2.01,21.39,0.0
2022-05-30 02:00:00,2022-05-30 03:00:00,35.91,75.2,7.07,14.05,20.96,19.59,5.17,0.22,0.1,1.0,4.0,3.0,1.96,,38.93,,0.62,1.29,1.96,20.94,0.0
2022-05-30 03:00:00,2022-05-30 04:00:00,35.75,71.2,6.93,13.89,21.4,19.99,3.75,0.18,0.86,1.0,3.99,3.03,2.0,,43.82,,0.92,1.39,2.01,20.46,0.0
2022-05-30 04:00:00,2022-05-30 05:00:00,35.63,70.21,7.09,14.47,20.1,20.01,4.33,0.18,0.3,1.0,4.05,2.93,2.0,,49.36,,1.01,1.36,1.97,19.74,0.0
2022-05-30 05:00:00,2022-05-30 06:00:00,35.54,69.37,6.92,14.07,21.32,20.02,3.17,0.15,,1.0,4.01,3.02,2.0,,54.19,,0.89,3.51,2.0,19.11,0.0
2022-05-30 06:00:00,2022-05-30 07:00:00,35.48,65.41,7.22,14.2,21.07,20.17,5.1,0.16,,1.0,4.02,3.0,2.01,,56.45,,1.26,53.68,1.99,19.06,0.0
2022-05-30 07:00:00,2022-05-30 08:00:00,35.42,68.86,6.9,13.76,21.0,20.27,3.57,0.18,,1.0,3.98,3.0,2.02,,56.24,,1.43,160.74,2.02,19.76,0.0
2022-05-30 08:00:00,2022-05-30 09:00:00,35.39,71.65,7.11,14.19,21.32,19.91,3.15,0.2,,1.0,4.02,3.02,1.99,,53.75,,1.88,407.65,2.05,21.03,0.0
2022-05-30 09:00:00,2022-05-30 10:00:00,35.37,71.25,6.96,13.79,21.54,19.92,3.57,0.2,0.02,1.0,3.98,3.04,1.99,,49.67,,2.05,624.41,1.98,22.7,0.0
2022-05-30 10:00:00,2022-05-30 11:00:00,35.35,78.03,7.1,13.96,21.18,19.76,3.8,0.2,1.39,1.0,4.0,3.01,1.97,,45.79,,1.85,737.51,2.02,24.4,0.0
2022-05-30 11:00:00,2022-05-30 12:00:00,35.34,78.67,7.07,14.39,21.09,20.14,4.46,0.2,3.02,1.0,4.04,3.01,2.02,,40.75,,1.71,707.74,2.0,26.39,0.0
2022-05-30 12:00:00,2022-05-30 13:00:00,35.33,78.08,6.9,14.18,21.1,19.76,4.93,0.2,7.03,1.0,4.02,3.01,1.98,,37.45,,1.42,713.32,2.0,27.78,0.0
2022-05-30 13:00:00,2022-05-30 14:00:00,35.32,75.63,6.62,13.84,21.01,20.33,5.07,0.21,8.97,0.99,3.98,3.0,2.03,,35.94,,1.39,699.03,2.0,29.0,0.0
2022-05-30 14:00:00,2022-05-30 15:00:00,35.31,73.03,6.89,13.53,21.74,20.03,5.33,0.23,11.49,1.0,3.95,3.06,2.0,,34.97,,1.04,402.54,2.02,29.19,0.0
2022-05-30 15:00:00,2022-05-30 16:00:00,35.3,74.51,7.05,13.69,21.75,20.52,5.16,0.24,11.27,1.0,3.96,3.06,2.05,,33.17,,1.12,453.17,2.04,29.86,0.0
2022-05-30 16:00:00,2022-05-30 17:00:00,35.29,81.22,6.94,14.29,21.51,19.67,5.17,0.27,12.32,1.0,4.04,3.04,1.97,,32.77,,0.99,287.88,1.98,29.55,0.0
2022-05-30 17:00:00,2022-05-30 18:00:00,35.28,74.92,6.91,14.15,20.59,19.87,6.17,0.32,13.04,1.0,4.02,2.97,1.99,,33.5,,0.83,92.68,2.04,28.51,0.0
2022-05-30 18:00:00,2022-05-30 19:00:00,35.33,92.12,6.91,13.6,20.83,19.88,5.82,0.35,12.44,1.0,3.96,2.99,1.99,,37.62,,0.37,18.43,2.0,26.63,0.0
2022-05-30 19:00:00,2022-05-30 20:00:00,35.38,87.57,6.98,14.07,20.36,20.08,8.66,0.48,2.12,1.0,4.0,2.95,2.01,,39.91,,0.26,1.35,1.99,24.89,0.0
2022-05-30 20:00:00,2022-05-30 21:00:00,35.37,81.05,6.87,14.01,20.85,19.87,7.62,0.51,,0.99,4.0,2.99,1.99,,32.82,,1.17,1.12,2.0,24.57,0.0
2022-05-30 21:00:00,2022-05-30 22:00:00,35.36,80.58,6.92,13.91,20.75,20.01,7.99,0.46,1.27,1.0,3.98,2.97,2.03,,37.04,,0.81,1.36,2.08,23.05,0.0
2022-05-30 22:00:00,2022-05-30 23:00:00,35.35,74.05,7.04,13.95,20.97,19.57,7.07,0.44,1.41,1.0,3.99,3.0,1.96,,37.79,,0.84,1.36,1.97,21.97,0.0
2022-05-30 23:00:00,2022-05-31 00:00:00,35.34,71.2,7.05,14.3,20.94,20.1,7.81,0.41,,1.0,4.04,3.0,2.01,,40.49,,0.52,1.53,2.04,21.14,0.0
2022-05-31 00:00:00,2022-05-31 01:00:00,35.33,74.61,7.03,13.79,20.97,20.17,3.55,0.4,,1.0,3.98,3.0,2.02,,44.57,,0.59,1.6,2.05,20.18,0.0
2022-05-31 01:00:00,2022-05-31 02:00:00,35.32,69.77,7.25,14.15,20.32,19.84,3.62,0.35,0.08,1.0,4.01,2.95,1.98,,50.43,,0.45,1.43,2.02,19.04,0.0
2022-05-31 02:00:00,2022-05-31 03:00:00,35.31,75.77,7.04,13.88,21.11,20.19,8.04,0.35,0.01,1.0,3.99,3.01,2.02,,44.31,,0.74,1.03,2.06,19.97,0.0
2022-05-31 03:00:00,2022-05-31 04:00:00,35.3,73.49,6.91,14.08,20.35,20.21,7.12,0.33,0.49,1.0,4.01,2.95,2.02,,47.24,,0.54,1.28,2.0,19.67,0.0
2022-05-31 04:00:00,2022-05-31 05:00:00,35.29,68.68,6.87,14.29,21.42,20.33,5.5,0.3,1.24,1.0,4.03,3.03,2.03,,49.37,,1.04,1.37,2.05,19.45,0.0
2022-05-31 05:00:00,2022-05-31 06:00:00,35.28,65.27,7.25,14.2,21.41,19.62,4.6,0.29,1.34,1.0,4.02,3.03,1.96,,49.91,,0.99,3.33,1.98,19.02,0.0
2022-05-31 06:00:00,2022-05-31 07:00:00,35.27,63.53,6.96,13.96,21.75,19.98,4.29,0.3,1.07,1.0,4.0,3.06,2.0,,52.37,,0.8,25.1,2.0,18.73,0.0
2022-05-31 07:00:00,2022-05-31 08:00:00,35.26,70.98,7.06,13.86,20.96,19.56,3.12,0.32,0.33,1.0,3.98,3.0,1.96,,50.34,,1.04,57.93,1.98,19.34,0.0
2022-05-31 08:00:00,2022-05-31 09:00:00,35.26,74.68,7.08,14.09,21.05,20.0,3.81,0.32,0.38,1.0,4.01,3.0,2.0,,52.42,,1.64,148.95,2.03,19.77,0.0
2022-05-31 09:00:00,2022-05-31 10:00:00,35.25,69.74,7.1,14.31,21.22,19.99,4.23,0.36,1.39,1.0,4.04,3.02,2.0,,52.36,,1.55,468.02,2.01,21.36,0.0
2022-05-31 10:00:00,2022-05-31 11:00:00,35.24,71.92,7.08,13.99,20.94,20.45,4.08,0.36,0.37,1.0,4.0,2.99,2.04,,47.89,,1.95,732.02,2.0,24.18,0.0
2022-05-31 11:00:00,2022-05-31 12:00:00,35.26,69.0,6.87,13.75,21.18,20.03,4.39,0.33,0.93,1.0,3.97,3.01,2.0,,43.03,,2.04,799.69,1.98,26.13,0.0
2022-05-31 12:00:00,2022-05-31 13:00:00,35.34,76.36,6.93,14.23,21.05,20.32,4.47,0.33,2.42,1.0,4.03,3.0,2.03,,40.23,,2.03,794.66,1.96,27.48,0.0
2022-05-31 13:00:00,2022-05-31 14:00:00,35.41,75.24,7.08,14.16,21.08,20.15,4.24,0.34,3.75,1.0,4.02,3.01,2.02,,37.16,,1.85,732.41,1.95,28.47,0.0
2022-05-31 14:00:00,2022-05-31 15:00:00,35.8,78.4,7.04,13.7,21.71,19.94,4.66,0.34,6.59,1.0,3.97,3.05,1.99,,35.08,,1.66,650.72,1.97,29.32,0.0
2022-05-31 15:00:00,2022-05-31 16:00:00,35.86,84.54,7.09,14.0,20.25,19.85,4.72,0.35,10.04,1.0,4.0,2.94,1.99,,33.86,,1.46,428.24,2.06,29.43,0.0
2022-05-31 16:00:00,2022-05-31 17:00:00,38.97,77.77,7.04,14.14,21.41,20.21,5.4,0.35,12.7,1.0,4.02,3.03,2.02,,41.37,,1.69,64.83,2.07,26.04,0.0
2022-05-31 17:00:00,2022-05-31 18:00:00,38.79,86.07,6.81,14.18,20.68,20.24,6.22,0.35,11.09,0.99,4.02,2.98,2.02,,64.68,,1.53,6.56,1.99,18.28,0.0
2022-05-31 18:00:00,2022-05-31 19:00:00,38.12,89.27,6.97,13.83,21.68,19.88,6.49,0.36,7.44,1.0,3.98,3.05,1.99,,66.39,,0.99,3.31,2.03,17.67,0.0
2022-05-31 19:00:00,2022-05-31 20:00:00,37.42,80.63,7.26,14.45,20.78,19.96,7.58,0.39,9.41,1.0,4.05,2.99,2.0,,66.35,,0.84,1.45,2.04,17.56,0.0
2022-05-31 20:00:00,2022-05-31 21:00:00,37.0,80.71,7.29,13.92,21.12,19.88,6.85,0.49,7.99,1.0,3.99,3.01,1.99,,61.5,,1.07,1.45,2.04,18.09,0.0
2022-05-31 21:00:00,2022-05-31 22:00:00,36.5,76.37,7.02,13.88,20.23,19.98,6.72,0.49,7.76,1.0,3.99,2.94,2.0,,64.48,,1.4,1.47,1.95,17.84,0.0
2022-05-31 22:00:00,2022-05-31 23:00:00,36.13,77.02,6.99,14.26,21.63,20.59,5.81,0.48,4.14,1.0,4.03,3.04,2.06,,64.25,,1.94,1.46,2.03,17.67,0.0
2022-05-31 23:00:00,2022-06-01 00:00:00,35.88,71.59,7.34,14.28,21.62,20.56,5.82,0.44,5.59,1.01,4.03,3.05,2.05,,61.02,,1.39,1.37,1.99,17.44,0.0
2022-06-01 00:00:00,2022-06-01 01:00:00,35.7,72.5,7.05,14.14,21.39,20.35,3.5,0.26,2.61,1.0,4.01,3.03,2.04,,57.98,,1.27,1.43,1.99,17.74,0.0
2022-06-01 01:00:00,2022-06-01 02:00:00,35.78,78.41,6.84,14.17,20.85,19.43,4.35,0.27,6.01,0.99,4.02,2.99,1.94,,58.44,,1.51,1.42,2.01,17.63,0.0
2022-06-01 02:00:00,2022-06-01 03:00:00,35.67,77.25,7.04,13.63,21.03,19.7,2.97,0.23,5.73,1.0,3.96,3.0,1.97,,56.64,,0.43,1.44,2.01,17.97,0.0
