From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-09-06 05:00:00,2022-09-06 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 06:00:00,2022-09-06 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 07:00:00,2022-09-06 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 08:00:00,2022-09-06 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 09:00:00,2022-09-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 10:00:00,2022-09-06 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-06 11:00:00,2022-09-06 12:00:00,13.75,25.76,2.1,3.47,5.19,4.56,8.48,0.44,1.21,,,,,,65.14,1.4,224.34,348.52,973.78,31.41,,
2022-09-06 12:00:00,2022-09-06 13:00:00,20.27,29.0,0.68,1.6,2.16,2.39,8.44,0.43,1.16,,,,,,62.26,1.44,208.15,739.97,972.81,32.28,,
2022-09-06 13:00:00,2022-09-06 14:00:00,11.31,24.81,0.83,1.03,1.71,2.04,8.35,0.42,1.08,,,,,,58.95,1.86,211.57,824.87,971.69,33.12,,
2022-09-06 14:00:00,2022-09-06 15:00:00,8.24,15.72,0.42,1.25,1.58,1.6,8.46,0.41,1.19,,,,,,64.72,1.88,208.8,207.61,970.86,31.52,,
2022-09-06 15:00:00,2022-09-06 16:00:00,10.64,12.77,0.82,0.96,1.63,1.49,8.37,0.42,1.13,,,,,,75.86,1.27,206.37,314.07,970.09,30.17,,
2022-09-06 16:00:00,2022-09-06 17:00:00,7.48,14.38,0.8,1.4,2.06,1.79,8.6,0.4,1.22,,,,,,70.73,2.68,204.44,188.13,969.98,30.18,,
2022-09-06 17:00:00,2022-09-06 18:00:00,3.48,14.24,1.24,4.0,5.01,10.09,9.56,0.4,1.54,,,,,,71.65,1.68,218.05,8.78,970.86,29.03,,
2022-09-06 18:00:00,2022-09-06 19:00:00,7.4,16.81,0.56,5.21,5.6,7.02,7.6,0.38,1.36,,,,,,77.53,1.49,233.41,0.08,971.88,27.76,,
2022-09-06 19:00:00,2022-09-06 20:00:00,16.81,23.38,0.86,2.7,3.4,1.79,7.06,0.38,1.17,,,,,,75.56,2.05,218.74,0.0,973.28,27.28,,
2022-09-06 20:00:00,2022-09-06 21:00:00,9.19,20.6,1.19,2.92,3.89,0.93,7.32,0.39,1.12,,,,,,76.95,1.62,183.79,0.0,973.9,26.8,,
2022-09-06 21:00:00,2022-09-06 22:00:00,7.12,17.28,1.58,2.87,4.15,1.05,7.32,0.39,1.09,,,,,,79.15,1.24,186.49,0.0,974.67,26.32,,
2022-09-06 22:00:00,2022-09-06 23:00:00,6.13,21.34,1.82,2.92,4.4,0.71,7.45,0.4,1.26,,,,,,81.39,0.88,178.99,0.0,975.09,25.91,,
2022-09-06 23:00:00,2022-09-07 00:00:00,3.36,16.67,2.17,3.22,4.98,0.65,7.31,0.4,1.32,,,,,,85.13,0.71,175.42,0.0,974.68,25.19,,
2022-09-07 00:00:00,2022-09-07 01:00:00,3.88,11.02,2.58,3.39,5.49,0.81,7.71,0.39,1.45,,,,,,87.81,0.87,193.82,0.0,974.02,24.81,,
2022-09-07 01:00:00,2022-09-07 02:00:00,6.64,14.48,2.5,2.47,4.5,0.55,7.51,0.4,1.42,,,,,,88.37,0.75,186.43,0.0,973.37,24.51,,
2022-09-07 02:00:00,2022-09-07 03:00:00,6.12,10.48,1.78,1.45,2.9,0.76,7.64,0.39,1.08,,,,,,87.93,0.74,187.28,0.0,972.44,24.38,,
2022-09-07 03:00:00,2022-09-07 04:00:00,3.36,7.24,1.92,0.94,2.5,0.64,7.68,0.39,1.31,,,,,,88.01,0.53,159.77,0.0,972.08,24.42,,
2022-09-07 04:00:00,2022-09-07 05:00:00,3.0,8.64,3.02,2.15,4.6,0.68,7.75,0.39,1.21,,,,,,87.73,0.86,196.83,0.0,972.35,24.34,,
2022-09-07 05:00:00,2022-09-07 06:00:00,3.0,11.1,2.44,1.41,3.39,0.49,7.08,0.38,1.29,,,,,,88.46,0.98,191.41,0.0,973.06,24.23,,
2022-09-07 06:00:00,2022-09-07 07:00:00,3.0,12.95,2.49,1.59,3.61,0.53,7.14,0.37,0.95,,,,,,87.71,0.76,197.52,12.69,973.66,24.29,,
2022-09-07 07:00:00,2022-09-07 08:00:00,3.88,16.81,2.8,0.91,3.2,0.7,7.43,0.37,1.26,,,,,,86.2,0.71,195.72,103.86,974.3,25.0,,
2022-09-07 08:00:00,2022-09-07 09:00:00,12.64,19.36,3.31,1.37,4.06,0.65,7.77,0.37,1.26,,,,,,83.31,0.9,205.73,171.43,975.28,25.83,,
2022-09-07 09:00:00,2022-09-07 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-07 10:00:00,2022-09-07 11:00:00,,,,,,,,,,,,,,,,,,,,,,
