From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-27 02:00:00,2022-05-27 03:00:00,43.33,108.97,3.62,23.77,27.39,2.49,0.58,0.27,25.01,0.49,0.94,0.8,0.78,,51.58,0.68,67.23,0.0,0.89,23.17,0.0
2022-05-27 03:00:00,2022-05-27 04:00:00,45.13,107.36,4.57,20.39,24.49,2.68,0.79,0.21,26.29,0.5,0.98,0.79,0.81,,48.36,0.71,71.37,0.0,0.9,23.58,0.0
2022-05-27 04:00:00,2022-05-27 05:00:00,45.78,106.48,6.1,20.87,26.97,2.06,0.57,0.3,18.91,0.52,0.95,0.77,0.78,,52.48,0.63,70.59,0.0,0.87,23.08,0.0
2022-05-27 05:00:00,2022-05-27 06:00:00,42.76,104.14,7.37,18.36,25.63,1.96,0.65,0.33,15.72,0.5,0.96,0.79,0.79,,58.39,0.73,71.06,0.0,0.92,22.39,0.0
2022-05-27 06:00:00,2022-05-27 07:00:00,41.18,100.23,12.26,20.62,32.87,1.52,1.18,0.43,10.18,0.48,0.94,0.79,0.81,,61.72,0.63,71.51,0.0,0.9,22.06,0.0
2022-05-27 07:00:00,2022-05-27 08:00:00,38.85,95.26,9.37,17.19,26.57,2.41,1.34,0.41,13.35,0.49,0.96,0.79,0.82,,64.17,0.76,70.7,0.0,0.94,21.87,0.0
2022-05-27 08:00:00,2022-05-27 09:00:00,33.39,87.81,11.5,22.13,33.63,1.99,2.38,0.7,12.7,0.49,0.97,0.81,0.8,,61.71,0.45,55.45,0.68,0.9,23.14,0.0
2022-05-27 09:00:00,2022-05-27 10:00:00,31.87,87.06,11.85,26.66,38.51,2.37,3.28,1.03,21.37,0.49,0.96,0.81,0.8,,54.34,0.84,67.76,14.6,0.9,25.03,0.0
2022-05-27 10:00:00,2022-05-27 11:00:00,35.75,91.14,10.72,30.96,41.87,2.64,3.32,1.09,34.24,0.5,0.97,0.81,0.8,,45.71,0.89,32.23,70.35,0.92,27.01,0.0
2022-05-27 11:00:00,2022-05-27 12:00:00,42.16,100.38,11.75,35.64,48.82,2.66,3.69,0.97,39.76,0.51,0.96,0.81,0.81,,41.7,0.74,38.23,334.9,0.87,28.59,0.0
2022-05-27 12:00:00,2022-05-27 13:00:00,43.74,114.76,13.91,40.24,57.71,1.99,3.06,0.95,40.7,0.49,0.95,0.81,0.81,,36.54,0.79,58.38,576.17,0.9,30.06,0.0
2022-05-27 13:00:00,2022-05-27 14:00:00,41.34,126.21,8.59,20.16,28.74,4.04,3.86,0.94,52.09,0.49,0.95,0.79,0.79,,32.1,0.91,57.08,498.85,0.91,30.9,0.0
2022-05-27 14:00:00,2022-05-27 15:00:00,45.41,126.65,8.55,21.15,29.7,2.93,3.16,1.06,51.94,0.49,0.93,0.8,0.79,,29.82,0.73,50.61,399.3,0.89,31.41,0.0
2022-05-27 15:00:00,2022-05-27 16:00:00,50.94,139.46,8.96,23.09,32.06,2.47,4.02,1.17,47.46,0.51,0.96,0.8,0.8,,29.25,0.68,63.53,253.42,0.89,31.71,0.0
2022-05-27 16:00:00,2022-05-27 17:00:00,56.72,149.28,10.36,25.25,35.61,1.75,4.58,1.2,39.36,0.5,0.95,0.79,0.8,,28.25,0.6,59.96,191.68,0.91,31.76,0.0
2022-05-27 17:00:00,2022-05-27 18:00:00,60.95,146.28,12.99,27.29,40.28,1.64,4.85,1.41,31.32,0.49,0.99,0.8,0.78,,28.82,0.34,58.48,6.2,0.9,30.85,0.0
2022-05-27 18:00:00,2022-05-27 19:00:00,64.14,150.69,17.62,30.24,47.87,1.02,5.81,1.8,15.11,0.5,0.96,0.8,0.82,,28.87,0.39,71.16,0.0,0.88,30.14,0.0
2022-05-27 19:00:00,2022-05-27 20:00:00,66.58,156.17,21.51,33.19,54.7,0.92,5.93,2.13,8.46,0.49,0.96,0.78,0.79,,31.95,0.43,71.22,0.0,0.93,29.31,0.0
2022-05-27 20:00:00,2022-05-27 21:00:00,64.6,153.13,17.91,30.99,48.91,0.47,4.88,1.93,9.45,0.52,0.93,0.8,0.82,,33.64,0.2,75.64,0.0,0.94,28.7,0.0
2022-05-27 21:00:00,2022-05-27 22:00:00,65.5,147.73,10.8,26.06,36.87,0.34,2.84,1.46,12.15,0.52,0.95,0.82,0.81,,35.42,0.23,81.83,0.0,0.9,27.71,0.0
2022-05-27 22:00:00,2022-05-27 23:00:00,60.92,141.21,11.89,21.19,33.08,1.32,2.1,0.97,15.32,0.51,0.94,0.78,0.79,,34.88,0.42,68.34,0.0,0.9,26.95,0.0
2022-05-27 23:00:00,2022-05-28 00:00:00,54.0,135.36,7.77,16.2,23.96,1.13,1.26,0.61,20.79,0.49,0.94,0.78,0.8,,38.81,0.45,74.84,0.0,0.92,25.82,0.0
2022-05-28 00:00:00,2022-05-28 01:00:00,53.77,124.3,4.07,11.93,17.45,1.66,1.66,0.37,26.44,0.49,0.95,0.79,0.81,,41.89,0.47,71.8,0.0,0.92,25.04,0.0
2022-05-28 01:00:00,2022-05-28 02:00:00,43.01,110.84,2.92,9.61,12.53,2.05,1.93,0.27,30.62,0.51,0.95,0.8,0.81,,44.02,0.67,74.16,0.0,0.87,24.61,0.0
2022-05-28 02:00:00,2022-05-28 03:00:00,37.44,100.52,1.5,7.04,8.55,3.07,2.1,0.15,31.77,0.5,0.95,0.81,0.8,,47.84,0.81,71.21,0.0,0.87,24.26,0.0
2022-05-28 03:00:00,2022-05-28 04:00:00,33.69,97.05,1.55,6.83,8.38,3.39,2.2,0.13,24.4,0.49,0.94,0.81,0.81,,52.13,0.83,71.0,0.0,0.9,23.7,0.0
2022-05-28 04:00:00,2022-05-28 05:00:00,26.9,97.15,3.86,7.5,11.35,3.56,2.47,0.16,16.12,0.51,0.96,0.8,0.79,,55.41,0.75,70.68,0.0,0.9,23.13,0.0
2022-05-28 05:00:00,2022-05-28 06:00:00,26.38,89.86,6.21,7.56,15.21,3.99,2.33,0.13,13.38,0.49,0.95,0.76,0.78,,57.23,0.78,70.0,0.0,0.91,22.71,0.0
2022-05-28 06:00:00,2022-05-28 07:00:00,26.03,80.34,10.92,9.62,20.47,3.2,2.43,0.21,9.94,0.48,0.95,0.8,0.79,,58.43,0.72,72.21,0.0,0.91,22.45,0.0
2022-05-28 07:00:00,2022-05-28 08:00:00,30.2,82.06,7.45,8.6,16.02,3.84,2.44,0.23,15.43,0.49,0.93,0.81,0.82,,56.11,0.76,70.43,0.0,0.89,22.92,0.0
2022-05-28 08:00:00,2022-05-28 09:00:00,29.8,78.61,8.26,10.98,19.23,3.1,2.87,0.45,22.48,0.5,0.97,0.81,0.81,,50.08,0.89,67.46,0.0,0.91,24.22,0.0
2022-05-28 09:00:00,2022-05-28 10:00:00,28.11,77.31,6.72,11.84,18.56,2.91,3.22,0.62,33.66,0.51,0.95,0.8,0.8,,44.95,0.97,71.45,0.0,0.9,25.28,0.0
2022-05-28 10:00:00,2022-05-28 11:00:00,28.22,79.08,9.03,13.61,22.73,2.55,3.59,0.87,38.74,0.5,0.97,0.79,0.77,,41.85,1.02,62.51,1.8,0.85,26.25,0.0
2022-05-28 11:00:00,2022-05-28 12:00:00,51.57,124.0,8.76,21.73,29.82,2.7,6.36,1.05,48.66,0.49,1.03,0.87,0.76,,26.88,0.8,58.01,419.4,0.85,32.36,0.0
2022-05-28 12:00:00,2022-05-28 13:00:00,,,,,,,,,,,,,,,,,,,,,
2022-05-28 13:00:00,2022-05-28 14:00:00,,,,,,,,,,,,,,,,,,,,,
2022-05-28 14:00:00,2022-05-28 15:00:00,50.4,120.1,7.55,18.59,26.15,2.53,7.21,0.86,46.98,0.53,0.99,0.77,0.76,,25.73,0.71,57.02,526.3,0.94,32.77,0.0
2022-05-28 15:00:00,2022-05-28 16:00:00,42.04,121.5,8.06,20.64,28.7,2.19,7.05,0.84,44.41,0.5,0.94,0.81,0.82,,26.36,0.5,63.71,196.4,0.9,32.13,0.0
2022-05-28 16:00:00,2022-05-28 17:00:00,45.44,119.06,10.29,22.43,32.72,1.72,5.95,0.86,39.74,0.51,0.95,0.8,0.8,,26.64,0.48,68.47,164.4,0.9,31.96,0.0
2022-05-28 17:00:00,2022-05-28 18:00:00,47.73,114.47,9.62,23.74,33.37,1.27,5.46,0.95,38.91,0.49,0.96,0.79,0.79,,25.61,0.44,68.15,23.32,0.91,31.48,0.0
2022-05-28 18:00:00,2022-05-28 19:00:00,48.27,118.45,13.58,31.18,44.76,0.44,5.78,1.47,19.33,0.5,0.95,0.81,0.78,,26.77,0.18,82.53,0.0,0.9,30.37,0.0
2022-05-28 19:00:00,2022-05-28 20:00:00,50.7,119.18,16.03,28.16,44.19,1.06,5.61,1.62,22.69,0.52,0.94,0.79,0.81,,30.04,0.48,72.84,0.0,0.91,29.22,0.0
2022-05-28 20:00:00,2022-05-28 21:00:00,49.52,116.81,10.46,23.18,33.64,0.65,3.72,1.2,27.93,0.49,0.96,0.81,0.8,,34.8,0.21,73.52,0.0,0.91,27.4,0.0
2022-05-28 21:00:00,2022-05-28 22:00:00,44.43,114.32,12.62,26.79,39.42,0.4,4.22,1.47,11.69,0.48,0.94,0.79,0.8,,35.03,0.31,76.4,0.0,0.92,27.47,0.0
2022-05-28 22:00:00,2022-05-28 23:00:00,46.4,110.21,12.54,23.16,35.7,0.39,3.49,1.2,12.04,0.51,0.94,0.8,0.79,,34.24,0.4,67.22,0.0,0.94,27.04,0.0
2022-05-28 23:00:00,2022-05-29 00:00:00,50.8,113.28,9.54,17.67,27.2,0.41,2.82,0.77,17.74,0.51,0.95,0.8,0.78,,34.64,0.46,69.08,0.0,0.91,26.32,0.0
2022-05-29 00:00:00,2022-05-29 01:00:00,46.27,110.45,5.0,14.09,19.1,0.74,1.83,0.49,23.26,0.5,0.94,0.8,0.8,,35.34,0.43,73.75,0.0,0.9,25.74,0.0
2022-05-29 01:00:00,2022-05-29 02:00:00,41.81,107.88,3.35,10.88,14.23,1.57,1.71,0.2,30.34,0.49,0.97,0.8,0.82,,37.86,0.64,72.51,0.0,0.91,25.19,0.0
2022-05-29 02:00:00,2022-05-29 03:00:00,39.99,107.66,2.38,8.1,10.49,2.47,1.39,0.07,29.3,0.5,0.96,0.8,0.8,,45.06,0.8,71.34,0.0,0.92,24.42,0.0
2022-05-29 03:00:00,2022-05-29 04:00:00,38.06,98.7,3.01,7.18,9.84,4.49,1.23,0.05,24.06,0.48,0.95,0.82,0.8,,47.58,0.74,70.42,0.0,0.87,23.95,0.0
2022-05-29 04:00:00,2022-05-29 05:00:00,32.88,95.42,3.26,7.54,11.05,3.46,1.46,0.06,20.76,0.49,0.96,0.8,0.8,,48.76,0.77,69.24,0.0,0.89,23.54,0.0
2022-05-29 05:00:00,2022-05-29 06:00:00,33.97,101.34,6.67,8.8,15.38,2.52,1.35,0.23,18.23,0.5,0.96,0.8,0.81,,49.74,0.76,69.77,0.0,0.9,23.24,0.0
2022-05-29 06:00:00,2022-05-29 07:00:00,34.61,99.69,8.53,9.58,18.11,1.93,1.61,0.35,13.87,0.5,0.95,0.82,0.79,,51.39,0.78,71.5,0.0,0.91,22.91,0.0
2022-05-29 07:00:00,2022-05-29 08:00:00,35.14,99.75,6.19,7.64,13.83,3.0,1.69,0.34,18.49,0.51,0.93,0.8,0.79,,51.27,0.96,73.66,0.0,0.91,23.21,0.0
2022-05-29 08:00:00,2022-05-29 09:00:00,32.71,98.32,6.92,8.7,15.62,2.68,2.24,0.42,24.11,0.5,0.94,0.8,0.77,,48.29,1.01,65.46,0.0,0.88,24.38,0.0
2022-05-29 09:00:00,2022-05-29 10:00:00,30.74,98.04,6.26,11.45,17.71,2.54,2.97,0.55,34.36,0.49,0.94,0.81,0.79,,44.7,1.02,62.66,2.48,0.9,25.62,0.0
2022-05-29 10:00:00,2022-05-29 11:00:00,32.39,104.1,5.45,13.1,19.34,2.82,3.78,0.54,43.19,0.5,0.94,0.83,0.79,,40.27,1.03,60.95,24.48,0.91,27.24,0.0
2022-05-29 11:00:00,2022-05-29 12:00:00,33.47,107.83,5.17,13.52,18.69,2.77,4.29,0.51,50.26,0.51,0.96,0.77,0.83,,35.94,1.06,56.92,303.02,0.9,28.97,0.0
2022-05-29 12:00:00,2022-05-29 13:00:00,39.41,116.62,5.88,16.0,21.88,2.3,4.44,0.58,52.6,0.49,0.95,0.79,0.82,,32.12,0.92,53.21,595.4,0.93,30.68,0.0
2022-05-29 13:00:00,2022-05-29 14:00:00,47.68,117.82,5.62,16.18,21.8,2.05,5.84,0.57,55.02,0.49,0.96,0.77,0.8,,28.1,0.88,59.15,590.58,0.93,32.03,0.0
2022-05-29 14:00:00,2022-05-29 15:00:00,46.32,116.89,3.87,13.67,17.53,2.06,4.68,0.43,59.39,0.5,0.93,0.81,0.77,,24.12,0.62,61.21,524.83,0.92,33.2,0.0
2022-05-29 15:00:00,2022-05-29 16:00:00,47.33,115.86,3.81,13.72,17.52,1.95,3.82,0.47,58.21,0.48,0.94,0.83,0.77,,22.1,0.58,64.32,400.77,0.89,33.75,0.0
2022-05-29 16:00:00,2022-05-29 17:00:00,47.22,106.74,8.29,19.88,28.16,1.55,4.82,0.76,45.61,0.52,0.95,0.8,0.81,,21.45,0.62,66.33,204.43,0.89,33.47,0.0
2022-05-29 17:00:00,2022-05-29 18:00:00,44.59,113.83,9.08,22.21,31.27,1.0,6.57,0.95,38.37,0.51,0.96,0.78,0.79,,22.36,0.63,68.68,23.57,0.9,32.26,0.0
2022-05-29 18:00:00,2022-05-29 19:00:00,52.23,120.8,15.2,30.74,45.94,0.47,7.06,1.41,14.94,0.48,0.95,0.77,0.82,,24.7,0.45,65.57,0.0,0.91,31.01,0.0
2022-05-29 19:00:00,2022-05-29 20:00:00,56.17,125.8,18.53,30.72,49.25,0.45,6.26,1.79,8.79,0.5,0.97,0.79,0.8,,27.18,0.2,70.46,0.0,0.87,30.12,0.0
2022-05-29 20:00:00,2022-05-29 21:00:00,58.7,132.49,21.6,31.37,52.96,0.65,6.76,1.8,5.55,0.52,0.96,0.81,0.8,,28.08,0.28,65.34,0.0,0.87,29.76,0.0
2022-05-29 21:00:00,2022-05-29 22:00:00,63.34,135.38,10.44,23.99,34.43,0.16,3.73,1.11,13.35,0.49,0.97,0.79,0.8,,28.88,0.17,95.56,0.0,0.92,28.99,0.0
2022-05-29 22:00:00,2022-05-29 23:00:00,58.83,134.51,11.71,21.82,33.53,0.35,3.38,0.95,14.43,0.5,0.97,0.8,0.79,,29.32,0.42,71.36,0.0,0.89,28.45,0.0
2022-05-29 23:00:00,2022-05-30 00:00:00,53.92,124.98,12.38,20.29,32.67,0.56,2.69,0.58,18.26,0.49,0.95,0.82,0.8,,28.25,0.63,70.57,0.0,0.92,28.25,0.0
2022-05-30 00:00:00,2022-05-30 01:00:00,52.67,122.03,7.3,17.93,25.23,0.22,2.8,0.56,22.6,0.49,0.96,0.8,0.81,,28.84,0.57,68.85,0.0,0.89,27.67,0.0
2022-05-30 01:00:00,2022-05-30 02:00:00,41.24,116.47,1.96,10.54,12.5,0.78,2.62,0.42,37.27,0.49,0.96,0.81,0.82,,32.83,0.51,71.85,0.0,0.87,26.4,0.0
2022-05-30 02:00:00,2022-05-30 03:00:00,38.26,109.4,1.27,7.74,9.01,1.66,2.57,0.37,42.37,0.51,0.96,0.81,0.8,,35.31,0.68,71.72,0.0,0.89,25.9,0.0
2022-05-30 03:00:00,2022-05-30 04:00:00,39.81,108.12,2.08,8.11,10.19,1.43,2.43,0.32,39.87,0.49,0.96,0.81,0.8,,40.71,0.8,71.65,0.0,0.87,25.14,0.0
2022-05-30 04:00:00,2022-05-30 05:00:00,34.14,102.92,3.22,8.89,12.1,1.55,2.39,0.33,30.69,0.5,0.96,0.8,0.79,,45.45,0.7,69.88,0.0,0.9,24.48,0.0
2022-05-30 05:00:00,2022-05-30 06:00:00,33.3,94.69,7.82,11.09,18.89,1.26,2.81,0.41,18.99,0.5,0.94,0.81,0.82,,49.36,0.62,71.3,0.0,0.87,23.92,0.0
2022-05-30 06:00:00,2022-05-30 07:00:00,32.09,89.59,9.52,12.03,21.55,1.65,2.97,0.46,14.77,0.51,0.93,0.81,0.81,,51.42,0.73,67.07,0.0,0.88,23.71,0.0
2022-05-30 07:00:00,2022-05-30 08:00:00,31.91,94.68,6.23,9.76,16.0,2.43,2.97,0.42,19.77,0.49,0.94,0.82,0.82,,51.68,0.89,72.96,0.15,0.93,24.12,0.0
2022-05-30 08:00:00,2022-05-30 09:00:00,37.92,103.07,9.13,11.75,20.87,2.45,3.68,0.68,20.74,0.5,0.94,0.81,0.79,,50.55,0.87,70.35,3.95,0.91,24.79,0.0
2022-05-30 09:00:00,2022-05-30 10:00:00,41.39,106.84,9.64,14.5,24.13,2.31,4.29,1.11,25.57,0.49,0.93,0.8,0.8,,47.54,0.9,62.88,9.78,0.88,25.89,0.0
2022-05-30 10:00:00,2022-05-30 11:00:00,41.76,120.94,10.98,18.34,29.32,2.12,5.16,1.39,30.68,0.5,0.96,0.81,0.82,,42.61,0.9,63.74,36.55,0.89,27.82,0.0
2022-05-30 11:00:00,2022-05-30 12:00:00,44.85,143.83,7.39,17.23,24.57,2.24,4.74,1.14,40.63,0.49,0.94,0.82,0.77,,39.8,0.86,69.8,288.88,0.89,29.21,0.0
2022-05-30 12:00:00,2022-05-30 13:00:00,51.38,150.29,7.84,18.73,26.57,2.21,4.96,1.15,41.18,0.5,0.93,0.81,0.79,,35.57,0.82,67.08,406.12,0.88,30.6,0.0
2022-05-30 13:00:00,2022-05-30 14:00:00,58.75,151.33,9.44,19.23,28.67,1.89,6.71,1.23,40.15,0.49,0.95,0.81,0.78,,31.79,0.86,58.67,479.33,0.9,31.79,0.0
2022-05-30 14:00:00,2022-05-30 15:00:00,58.62,156.19,7.6,18.32,25.92,2.47,5.69,1.06,43.0,0.48,0.95,0.8,0.79,,27.93,0.65,66.6,494.55,0.87,33.34,0.0
2022-05-30 15:00:00,2022-05-30 16:00:00,59.72,160.09,10.81,21.52,32.34,2.43,7.25,1.2,40.06,0.52,0.96,0.79,0.77,,26.02,0.77,69.91,374.27,0.89,33.82,0.0
2022-05-30 16:00:00,2022-05-30 17:00:00,65.47,162.02,11.47,23.84,35.31,3.32,8.03,1.27,36.62,0.49,0.97,0.79,0.8,,26.4,0.8,58.88,201.03,0.89,33.47,0.0
2022-05-30 17:00:00,2022-05-30 18:00:00,68.12,169.07,16.54,27.76,44.63,2.7,8.05,1.67,28.14,0.5,0.95,0.81,0.79,,28.94,0.45,53.91,20.38,0.86,32.5,0.0
2022-05-30 18:00:00,2022-05-30 19:00:00,73.21,180.95,0.69,14.09,14.78,3.04,5.84,0.65,43.71,0.52,0.94,0.79,0.79,,33.03,0.17,136.09,0.0,0.9,30.82,0.0
2022-05-30 19:00:00,2022-05-30 20:00:00,70.19,178.04,14.7,22.02,37.14,2.5,6.91,1.48,24.84,0.49,0.95,0.8,0.81,,32.13,0.48,86.48,0.0,0.92,29.79,0.0
2022-05-30 20:00:00,2022-05-30 21:00:00,66.86,168.79,15.72,23.1,38.83,1.19,6.29,1.44,20.77,0.5,0.97,0.8,0.78,,29.65,0.77,70.87,0.0,0.88,28.73,0.0
2022-05-30 21:00:00,2022-05-30 22:00:00,63.54,156.97,4.68,13.92,18.59,0.98,3.94,0.82,36.67,0.49,0.98,0.81,0.8,,33.33,0.49,72.36,0.0,0.91,27.07,0.0
2022-05-30 22:00:00,2022-05-30 23:00:00,57.57,135.51,13.4,20.05,33.45,1.06,4.07,0.97,21.62,0.51,0.96,0.81,0.79,,33.21,0.6,66.86,0.0,0.91,26.62,0.0
2022-05-30 23:00:00,2022-05-31 00:00:00,50.73,121.39,8.26,18.33,26.6,0.59,3.21,0.72,26.05,0.49,0.94,0.79,0.82,,32.94,0.54,71.39,0.0,0.86,26.55,0.0
2022-05-31 00:00:00,2022-05-31 01:00:00,48.52,114.78,2.68,11.78,14.45,1.56,1.96,0.4,31.02,0.52,0.95,0.79,0.81,,35.27,0.13,179.65,0.0,0.89,26.08,0.0
2022-05-31 01:00:00,2022-05-31 02:00:00,48.43,110.0,5.06,14.12,19.17,1.36,4.89,0.47,27.77,0.49,0.95,0.78,0.82,,35.74,0.59,66.63,0.0,0.92,25.9,0.0
2022-05-31 02:00:00,2022-05-31 03:00:00,45.91,108.11,2.57,10.97,13.54,2.32,5.1,0.16,39.36,0.49,0.98,0.8,0.79,,40.64,0.65,70.75,0.0,0.87,24.96,0.0
2022-05-31 03:00:00,2022-05-31 04:00:00,42.17,94.95,1.65,9.09,10.73,2.79,3.62,0.08,41.36,0.5,0.93,0.8,0.79,,42.29,0.55,75.14,0.0,0.89,24.81,0.0
2022-05-31 04:00:00,2022-05-31 05:00:00,37.75,88.59,3.63,11.93,15.57,2.1,2.93,0.12,32.39,0.5,0.96,0.81,0.8,,43.34,0.65,70.86,0.0,0.88,24.46,0.0
2022-05-31 05:00:00,2022-05-31 06:00:00,37.3,87.97,7.12,12.89,20.02,1.5,2.73,0.2,26.87,0.5,0.91,0.81,0.81,,45.62,0.66,69.53,0.0,0.91,23.87,0.0
2022-05-31 06:00:00,2022-05-31 07:00:00,38.87,88.43,5.55,12.33,17.88,2.02,2.27,0.35,27.24,0.48,0.94,0.8,0.79,,46.92,0.58,74.09,0.0,0.91,23.8,0.0
2022-05-31 07:00:00,2022-05-31 08:00:00,37.34,92.22,6.09,12.43,18.52,2.14,2.37,0.43,29.42,0.5,0.94,0.81,0.83,,45.52,0.77,69.82,0.0,0.88,24.18,0.0
2022-05-31 08:00:00,2022-05-31 09:00:00,43.79,89.38,8.96,14.87,23.79,1.79,2.65,0.7,23.23,0.49,0.95,0.83,0.8,,48.84,0.79,70.36,17.9,0.88,24.41,0.0
2022-05-31 09:00:00,2022-05-31 10:00:00,42.29,90.67,8.51,15.0,23.51,2.32,3.74,1.05,27.21,0.51,0.95,0.81,0.81,,49.79,0.92,70.94,67.97,0.9,25.02,0.0
2022-05-31 10:00:00,2022-05-31 11:00:00,37.8,102.51,8.63,14.68,23.32,2.48,4.04,0.97,34.3,0.5,0.95,0.8,0.81,,44.49,1.17,56.88,71.4,0.89,27.16,0.0
2022-05-31 11:00:00,2022-05-31 12:00:00,37.97,113.82,8.36,15.97,24.32,2.62,4.44,0.86,35.58,0.5,0.96,0.78,0.81,,40.37,1.08,60.27,357.57,0.87,30.46,0.0
2022-05-31 12:00:00,2022-05-31 13:00:00,46.41,123.93,7.48,15.2,22.68,2.83,4.36,0.77,39.07,0.5,0.93,0.79,0.8,,37.39,1.05,59.64,544.68,,34.26,0.0
2022-05-31 13:00:00,2022-05-31 14:00:00,48.17,136.86,7.68,17.82,25.5,2.79,6.07,1.01,40.63,0.48,0.97,0.8,0.78,,35.45,0.95,61.33,491.7,0.91,35.41,0.0
2022-05-31 14:00:00,2022-05-31 15:00:00,53.22,143.91,8.81,20.07,28.89,4.16,9.12,1.09,43.19,0.49,0.93,0.8,0.8,,32.21,0.94,46.66,444.52,0.89,36.39,0.0
2022-05-31 15:00:00,2022-05-31 16:00:00,57.88,150.38,11.98,23.22,35.2,3.91,8.51,1.25,42.59,0.48,0.95,0.78,0.82,,29.8,0.81,43.67,335.38,0.9,37.14,0.0
2022-05-31 16:00:00,2022-05-31 17:00:00,76.91,158.03,8.34,19.31,27.65,3.23,5.25,1.04,40.82,0.49,0.96,0.81,0.82,,30.57,0.43,29.31,84.88,0.91,36.29,0.0
2022-05-31 17:00:00,2022-05-31 18:00:00,88.28,175.0,0.52,6.82,7.35,8.26,2.77,0.28,52.0,0.5,0.96,0.8,0.82,,48.54,0.63,88.54,0.0,0.87,30.08,0.0
2022-05-31 18:00:00,2022-05-31 19:00:00,76.44,177.93,3.47,13.96,17.43,12.37,4.04,0.64,35.56,0.51,0.96,0.82,0.79,,56.15,0.57,80.01,0.0,0.88,27.85,0.0
2022-05-31 19:00:00,2022-05-31 20:00:00,59.3,163.2,2.76,13.04,15.79,7.32,4.06,0.54,38.6,0.51,0.95,0.8,0.79,,61.63,0.49,76.13,0.0,0.88,26.3,0.0
2022-05-31 20:00:00,2022-05-31 21:00:00,46.21,127.3,6.26,17.91,24.17,3.84,4.92,0.86,30.76,0.51,0.95,0.8,0.79,,57.96,0.81,69.73,0.0,0.92,26.91,0.0
2022-05-31 21:00:00,2022-05-31 22:00:00,37.87,102.26,5.08,16.82,21.9,5.58,6.44,0.76,31.94,0.49,0.95,0.8,0.78,,63.01,0.81,72.08,0.0,0.92,25.91,0.0
2022-05-31 22:00:00,2022-05-31 23:00:00,34.42,90.46,8.54,17.61,26.16,7.69,7.52,0.73,30.31,0.51,0.97,0.79,0.79,,60.09,1.04,62.35,0.0,0.88,26.34,0.0
2022-05-31 23:00:00,2022-06-01 00:00:00,33.72,81.32,13.19,18.32,31.49,6.11,7.29,0.65,28.53,0.51,0.97,0.81,0.81,,56.55,0.8,59.46,0.0,0.9,26.45,0.0
