From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-08-09 10:00:00,2022-08-09 11:00:00,20.0,82.22,8.89,18.54,17.08,20.69,29.73,1.55,5.55,,,,,,,4.38,234.08,701.91,,32.34,,
2022-08-09 11:00:00,2022-08-09 12:00:00,18.59,79.86,7.6,18.42,15.97,19.61,29.95,1.45,5.71,,,,,,,4.45,245.69,852.82,,33.35,,
2022-08-09 12:00:00,2022-08-09 13:00:00,18.0,80.38,7.74,16.06,14.84,17.68,30.61,0.78,5.31,,,,,,,4.16,242.32,645.05,,33.82,,
2022-08-09 13:00:00,2022-08-09 14:00:00,16.59,80.62,7.05,15.78,14.13,18.93,31.22,0.79,5.24,,,,,,,4.12,239.26,546.73,,34.76,,
2022-08-09 14:00:00,2022-08-09 15:00:00,18.82,76.68,7.5,11.22,12.06,14.29,31.2,0.43,5.56,,,,,,,4.22,237.74,361.48,999.64,35.13,,
2022-08-09 15:00:00,2022-08-09 16:00:00,16.48,71.53,7.55,11.41,12.22,14.65,31.3,0.59,5.68,,,,,,,4.01,240.6,384.82,999.17,35.16,,
2022-08-09 16:00:00,2022-08-09 17:00:00,15.0,85.48,8.28,12.59,13.43,15.72,31.89,0.35,5.78,,,,,,,3.61,246.09,144.44,998.98,34.66,,
2022-08-09 17:00:00,2022-08-09 18:00:00,12.18,84.47,9.92,14.89,15.98,19.01,31.68,1.25,5.78,,,,,,,3.04,245.17,97.4,999.52,34.5,,
2022-08-09 18:00:00,2022-08-09 19:00:00,11.0,94.11,18.65,31.12,31.72,35.35,31.28,1.46,5.66,,,,,,,2.32,241.64,2.43,,33.58,,
2022-08-09 19:00:00,2022-08-09 20:00:00,18.76,93.47,16.28,24.89,26.47,26.46,31.37,1.19,5.83,,,,,,,3.07,237.13,0.0,,33.2,,
2022-08-09 20:00:00,2022-08-09 21:00:00,19.18,78.33,15.03,26.92,26.54,29.21,31.13,0.77,5.61,,,,,,,2.29,239.5,0.0,,32.58,,
2022-08-09 21:00:00,2022-08-09 22:00:00,21.53,83.53,18.94,33.71,33.33,33.84,30.48,0.93,5.5,,,,,,,2.15,241.53,0.0,,31.89,,
2022-08-09 22:00:00,2022-08-09 23:00:00,23.7,78.9,12.34,22.5,22.01,23.67,30.41,0.38,5.74,,,,,,,2.32,237.69,0.0,,31.44,,
2022-08-09 23:00:00,2022-08-10 00:00:00,19.06,60.9,13.35,20.21,21.6,22.57,30.3,0.43,5.51,,,,,,,1.83,241.47,0.0,,30.78,,
2022-08-10 00:00:00,2022-08-10 01:00:00,16.3,55.24,15.06,23.07,24.53,26.64,30.33,0.7,5.72,,,,,,,2.57,242.97,0.0,,30.35,,
2022-08-10 01:00:00,2022-08-10 02:00:00,15.29,56.0,15.03,25.28,25.67,28.05,29.28,0.67,5.4,,,,,,,3.2,232.69,0.0,,29.94,,
2022-08-10 02:00:00,2022-08-10 03:00:00,15.71,,12.82,20.75,21.46,22.75,29.46,0.4,5.43,,,,,,,2.44,240.46,0.0,,29.26,,
2022-08-10 03:00:00,2022-08-10 04:00:00,11.77,,13.02,21.46,22.01,25.71,28.7,0.58,5.56,,,,,,,2.28,235.61,0.0,,28.83,,
2022-08-10 04:00:00,2022-08-10 05:00:00,13.52,,14.1,20.71,22.48,25.65,27.98,0.3,5.38,,,,,,,2.14,237.69,0.0,,28.52,,
2022-08-10 05:00:00,2022-08-10 06:00:00,10.78,,16.03,24.22,25.91,27.28,27.64,0.21,5.45,,,,,,,2.12,238.85,0.0,,28.45,,
2022-08-10 06:00:00,2022-08-10 07:00:00,13.94,,28.17,29.84,38.78,42.26,27.13,0.38,5.51,,,,,,,2.19,230.96,47.86,,28.46,,
2022-08-10 07:00:00,2022-08-10 08:00:00,14.59,,30.2,24.83,37.75,41.44,27.09,0.28,5.56,,,,,,,3.33,220.41,258.23,,29.53,,
2022-08-10 08:00:00,2022-08-10 09:00:00,23.37,,19.05,25.59,29.09,31.4,27.74,0.68,5.43,,,,,,,3.79,221.71,463.29,,30.89,,
2022-08-10 09:00:00,2022-08-10 10:00:00,19.06,,14.39,25.76,25.4,27.2,28.13,0.36,5.42,,,,,,,4.45,218.33,664.17,,32.12,,
2022-08-10 10:00:00,2022-08-10 11:00:00,17.0,101.0,9.84,17.67,17.39,19.5,29.67,0.53,5.75,,,,,,,5.0,224.23,802.78,,33.03,,
2022-08-10 11:00:00,2022-08-10 12:00:00,14.88,112.82,7.14,13.36,12.92,15.82,30.98,0.53,5.78,,,,,,,5.38,234.21,868.3,,33.67,,
2022-08-10 12:00:00,2022-08-10 13:00:00,11.89,108.85,7.43,11.31,12.04,15.13,31.2,0.79,5.77,,,,,,,5.06,238.66,818.35,,34.36,,
2022-08-10 13:00:00,2022-08-10 14:00:00,14.52,93.37,9.05,12.05,13.77,16.25,31.25,0.44,5.83,,,,,,,4.6,230.06,463.73,,34.78,,
2022-08-10 14:00:00,2022-08-10 15:00:00,16.7,76.18,8.4,15.51,15.07,18.19,32.12,0.69,8.71,,,,,,,4.81,224.96,465.35,999.77,35.43,,
2022-08-10 15:00:00,2022-08-10 16:00:00,10.65,70.24,7.73,13.56,13.5,15.48,32.88,0.84,4.42,,,,,,,4.25,234.8,400.37,999.33,35.71,,
2022-08-10 16:00:00,2022-08-10 17:00:00,9.41,74.1,8.01,11.54,12.64,14.0,34.48,0.98,6.26,,,,,,,4.19,241.04,169.13,999.23,36.12,,
2022-08-10 17:00:00,2022-08-10 18:00:00,12.12,79.1,8.65,15.59,15.34,17.31,33.89,0.56,,,,,,,,3.29,240.72,62.53,999.42,35.47,,
2022-08-10 18:00:00,2022-08-10 19:00:00,17.67,87.0,12.13,25.84,23.6,25.71,32.27,0.37,,,,,,,,2.06,235.34,8.66,999.92,34.45,,
2022-08-10 19:00:00,2022-08-10 20:00:00,16.47,99.29,19.81,41.96,38.43,39.04,31.82,0.57,,,,,,,,1.55,225.06,0.0,,33.5,,
2022-08-10 20:00:00,2022-08-10 21:00:00,27.0,131.52,26.29,40.25,42.78,40.99,32.04,0.62,,,,,,,,1.88,172.19,0.0,,31.49,,
2022-08-10 21:00:00,2022-08-10 22:00:00,16.48,107.12,15.33,27.77,27.23,28.54,32.06,0.66,,,,,,,,2.06,168.37,0.0,,30.05,,
2022-08-10 22:00:00,2022-08-10 23:00:00,14.92,72.71,15.42,30.09,28.55,28.17,32.27,0.52,,,,,,,,1.49,170.27,0.0,,30.27,,
2022-08-10 23:00:00,2022-08-11 00:00:00,17.6,90.47,21.36,42.76,40.12,40.51,32.16,1.05,,,,,,,,1.44,182.98,0.0,,30.25,,
2022-08-11 00:00:00,2022-08-11 01:00:00,15.19,88.48,22.02,39.16,38.73,37.61,31.94,1.08,,,,,,,,1.71,232.59,0.0,,30.33,,
2022-08-11 01:00:00,2022-08-11 02:00:00,21.03,70.15,18.95,30.4,31.57,29.77,32.59,0.4,9.82,,,,,,,2.25,237.0,0.0,,30.35,,
2022-08-11 02:00:00,2022-08-11 03:00:00,20.48,57.9,11.78,19.51,19.95,22.56,32.88,0.73,10.28,,,,,,,3.26,238.95,0.0,,30.04,,
2022-08-11 03:00:00,2022-08-11 04:00:00,14.77,41.75,8.39,13.13,13.81,15.6,31.93,0.84,10.68,,,,,,,2.47,238.54,0.0,,29.59,,
2022-08-11 04:00:00,2022-08-11 05:00:00,14.4,37.24,10.82,19.36,19.11,19.73,31.38,0.63,6.58,,,,,,,2.14,235.63,0.0,,29.07,,
2022-08-11 05:00:00,2022-08-11 06:00:00,17.81,42.34,12.74,23.11,22.65,23.66,30.86,0.9,5.36,,,,,,,2.47,238.98,0.0,,28.85,,
2022-08-11 06:00:00,2022-08-11 07:00:00,16.88,54.91,21.49,27.15,31.91,34.35,30.36,1.73,5.3,,,,,,,1.76,236.97,43.19,,28.75,,
2022-08-11 07:00:00,2022-08-11 08:00:00,25.21,77.72,34.97,29.64,44.2,43.42,29.85,1.38,5.68,,,,,,,2.14,224.82,239.24,,30.1,,
2022-08-11 08:00:00,2022-08-11 09:00:00,30.41,101.57,24.0,24.32,32.44,30.35,29.79,0.48,5.18,,,,,,,2.92,230.36,455.26,,31.54,,
2022-08-11 09:00:00,2022-08-11 10:00:00,21.79,96.99,14.25,20.93,22.71,21.79,30.18,0.29,5.18,,,,,,,3.78,235.6,650.23,,32.23,,
2022-08-11 10:00:00,2022-08-11 11:00:00,13.77,84.66,9.3,15.62,15.87,18.17,30.51,0.63,5.36,,,,,,,4.04,239.5,788.55,,33.03,,
2022-08-11 11:00:00,2022-08-11 12:00:00,15.53,86.32,9.08,12.65,14.12,14.96,30.76,0.62,5.29,,,,,,,4.18,238.75,873.34,,33.89,,
2022-08-11 12:00:00,2022-08-11 13:00:00,14.18,92.1,8.32,13.43,13.91,16.22,30.5,,6.56,,,,,,,4.48,244.0,881.62,,34.42,,
2022-08-11 13:00:00,2022-08-11 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 14:00:00,2022-08-11 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 15:00:00,2022-08-11 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 16:00:00,2022-08-11 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-11 17:00:00,2022-08-11 18:00:00,23.0,62.4,8.32,15.98,15.28,17.48,35.4,0.65,,,,,,,,3.62,235.12,59.3,,35.39,,
2022-08-11 18:00:00,2022-08-11 19:00:00,15.27,62.0,14.0,29.78,27.22,27.44,34.22,0.32,,,,,,,,2.05,196.75,3.73,,33.64,,
2022-08-11 19:00:00,2022-08-11 20:00:00,35.99,99.78,17.08,38.91,34.57,32.84,33.73,0.39,,,,,,,,1.93,161.29,0.0,,30.63,,
2022-08-11 20:00:00,2022-08-11 21:00:00,34.76,105.12,21.31,47.77,42.74,39.27,33.63,0.68,,,,,,,,1.32,160.3,0.0,,30.77,,
2022-08-11 21:00:00,2022-08-11 22:00:00,28.59,133.47,23.05,43.31,41.77,39.0,33.44,0.52,,,,,,,,1.75,163.8,0.0,,30.44,,
2022-08-11 22:00:00,2022-08-11 23:00:00,17.42,96.95,15.22,25.29,25.82,25.92,32.95,0.17,,,,,,,,1.9,163.1,0.0,,29.95,,
2022-08-11 23:00:00,2022-08-12 00:00:00,13.0,62.72,16.51,28.32,28.48,25.67,33.13,0.59,,,,,,,,1.82,166.99,0.0,,29.96,,
2022-08-12 00:00:00,2022-08-12 01:00:00,11.6,56.37,14.3,23.5,24.13,25.11,32.26,1.25,,,,,,,,1.31,162.39,0.0,,30.0,,
2022-08-12 01:00:00,2022-08-12 02:00:00,18.03,62.72,19.5,27.13,30.28,31.32,32.27,1.17,,,,,,,,1.69,225.56,0.0,,30.48,,
2022-08-12 02:00:00,2022-08-12 03:00:00,15.38,61.98,21.3,26.66,31.5,29.99,32.39,0.57,,,,,,,,1.46,236.46,0.0,,30.1,,
2022-08-12 03:00:00,2022-08-12 04:00:00,22.88,61.95,19.85,20.47,27.03,26.57,33.0,0.74,,,,,,,,1.94,243.08,0.0,,29.74,,
2022-08-12 04:00:00,2022-08-12 05:00:00,21.38,47.03,11.65,12.34,16.04,17.8,32.41,0.18,,,,,,,,2.78,241.88,0.0,,29.61,,
2022-08-12 05:00:00,2022-08-12 06:00:00,13.38,27.37,10.71,9.76,13.91,14.85,31.49,0.82,,,,,,,,2.46,247.28,0.0,,29.39,,
2022-08-12 06:00:00,2022-08-12 07:00:00,10.29,28.2,12.51,10.97,16.01,18.29,30.91,0.58,,,,,,,,2.25,249.62,40.47,,29.33,,
2022-08-12 07:00:00,2022-08-12 08:00:00,9.3,44.95,17.21,14.11,21.5,23.75,30.24,0.58,,,,,,,,2.58,253.16,243.12,,30.42,,
2022-08-12 08:00:00,2022-08-12 09:00:00,23.76,61.63,18.57,16.66,23.97,25.3,30.09,1.16,,,,,,,,2.73,248.56,418.38,,31.49,,
2022-08-12 09:00:00,2022-08-12 10:00:00,31.41,82.96,13.98,17.07,20.43,21.85,30.68,0.87,,,,,,,,2.68,245.39,553.56,,32.12,,
2022-08-12 10:00:00,2022-08-12 11:00:00,16.48,74.42,11.51,15.73,17.73,20.78,30.29,0.67,,,,,,,,2.58,244.21,549.13,,32.81,,
2022-08-12 11:00:00,2022-08-12 12:00:00,7.89,60.53,10.68,15.16,16.74,19.05,30.5,0.53,,,,,,,,2.7,232.6,880.91,,33.95,,
2022-08-12 12:00:00,2022-08-12 13:00:00,9.11,57.77,9.81,14.85,15.87,16.46,31.1,1.34,,,,,,,,2.9,235.55,803.47,,34.71,,
2022-08-12 13:00:00,2022-08-12 14:00:00,11.41,53.28,10.47,14.78,16.37,16.68,31.46,0.88,,,,,,,,2.99,237.72,569.29,,35.07,,
2022-08-12 14:00:00,2022-08-12 15:00:00,10.6,43.57,7.81,11.98,12.72,14.27,32.43,0.94,,,,,,,,3.73,232.43,510.22,,35.68,,
2022-08-12 15:00:00,2022-08-12 16:00:00,10.7,53.25,8.7,13.91,14.46,10.09,33.84,0.41,,,,,,,,3.13,238.89,396.0,,35.81,,
2022-08-12 16:00:00,2022-08-12 17:00:00,13.12,56.45,7.68,18.59,16.13,18.7,34.93,0.03,5.3,,,,,,,2.88,231.73,184.36,,35.59,,
2022-08-12 17:00:00,2022-08-12 18:00:00,14.71,67.87,9.69,21.21,19.16,19.31,37.26,0.02,,,,,,,,3.15,234.53,78.61,,35.11,,
2022-08-12 18:00:00,2022-08-12 19:00:00,15.71,77.62,13.21,31.61,27.56,26.39,35.83,0.56,,,,,,,,2.22,230.07,2.22,,34.45,,
2022-08-12 19:00:00,2022-08-12 20:00:00,22.32,96.5,21.56,49.04,43.61,40.69,35.71,0.67,,,,,,,,1.9,193.85,0.0,,33.0,,
2022-08-12 20:00:00,2022-08-12 21:00:00,39.11,112.95,19.13,42.36,38.09,34.82,35.17,0.08,,,,,,,,1.47,152.12,0.0,,30.85,,
2022-08-12 21:00:00,2022-08-12 22:00:00,35.87,107.37,19.76,50.96,43.17,42.14,34.99,0.81,,,,,,,,1.5,163.4,0.0,,30.86,,
2022-08-12 22:00:00,2022-08-12 23:00:00,42.54,111.25,15.67,33.4,30.51,30.65,35.19,0.91,,,,,,,,1.57,157.27,0.0,,30.52,,
2022-08-12 23:00:00,2022-08-13 00:00:00,41.36,82.31,12.9,22.81,22.62,20.05,34.83,0.78,,,,,,,,1.37,157.72,0.0,,30.31,,
2022-08-13 00:00:00,2022-08-13 01:00:00,26.35,62.23,19.33,37.83,35.84,34.11,34.21,0.21,,,,,,,,1.11,194.35,0.0,,31.2,,
2022-08-13 01:00:00,2022-08-13 02:00:00,21.7,59.92,16.23,27.52,27.83,28.63,34.93,1.23,,,,,,,,2.38,227.52,0.0,,31.47,,
2022-08-13 02:00:00,2022-08-13 03:00:00,16.38,51.22,12.09,21.45,21.23,23.05,34.32,0.58,,,,,,,,2.61,243.76,0.0,,31.16,,
2022-08-13 03:00:00,2022-08-13 04:00:00,11.88,42.66,10.45,15.68,16.83,19.23,34.74,0.07,,,,,,,,2.62,253.62,0.0,,30.75,,
2022-08-13 04:00:00,2022-08-13 05:00:00,11.7,41.85,11.08,12.23,15.51,16.06,33.9,0.14,,,,,,,,2.53,254.26,0.0,,30.14,,
2022-08-13 05:00:00,2022-08-13 06:00:00,16.92,47.32,11.97,12.4,16.32,17.88,33.02,0.15,,,,,,,,2.17,249.49,0.0,,29.69,,
2022-08-13 06:00:00,2022-08-13 07:00:00,17.59,47.52,14.49,12.5,18.43,18.98,32.41,,,,,,,,,2.23,240.21,40.45,,29.39,,
2022-08-13 07:00:00,2022-08-13 08:00:00,13.48,44.77,18.64,12.65,21.89,23.62,32.24,0.38,,,,,,,,2.27,254.76,274.22,,30.52,,
2022-08-13 08:00:00,2022-08-13 09:00:00,12.0,63.73,19.24,16.36,24.34,25.3,32.24,0.38,,,,,,,,2.36,253.44,449.66,,31.51,,
2022-08-13 09:00:00,2022-08-13 10:00:00,14.11,71.68,15.72,15.29,20.92,22.58,31.62,0.63,5.03,,,,,,,2.39,262.75,615.27,,32.48,,
2022-08-13 10:00:00,2022-08-13 11:00:00,10.77,65.28,12.61,13.15,17.25,19.42,32.32,0.26,5.2,,,,,,,3.0,247.04,815.29,,33.6,,
2022-08-13 11:00:00,2022-08-13 12:00:00,9.0,66.7,12.46,18.49,19.96,22.85,32.43,0.38,,,,,,,,3.03,254.43,892.8,,34.22,,
2022-08-13 12:00:00,2022-08-13 13:00:00,6.89,70.86,10.88,17.73,18.27,20.52,32.06,0.12,,,,,,,,2.56,256.63,754.21,,35.12,,
2022-08-13 13:00:00,2022-08-13 14:00:00,9.52,59.05,10.3,16.65,17.25,18.1,33.18,0.33,,,,,,,,2.31,253.61,620.69,,35.86,,
2022-08-13 14:00:00,2022-08-13 15:00:00,10.3,50.38,12.55,14.77,18.05,17.52,33.69,1.04,,,,,,,,1.72,129.56,556.42,,34.64,,
2022-08-13 15:00:00,2022-08-13 16:00:00,9.3,50.0,11.17,16.71,17.96,18.62,34.51,0.82,,,,,,,,1.96,100.58,481.79,,33.56,,
2022-08-13 16:00:00,2022-08-13 17:00:00,19.58,56.17,9.46,14.01,15.14,16.77,35.18,0.51,,,,,,,,1.84,109.23,209.07,,32.45,,
2022-08-13 17:00:00,2022-08-13 18:00:00,18.38,53.19,10.75,16.48,17.51,18.73,35.29,0.43,,,,,,,,1.97,110.64,36.87,,31.3,,
2022-08-13 18:00:00,2022-08-13 19:00:00,9.65,38.47,10.67,13.49,15.85,16.07,35.08,1.05,,,,,,,,1.2,86.06,0.3,,30.98,,
2022-08-13 19:00:00,2022-08-13 20:00:00,14.05,33.85,11.47,16.38,18.04,18.95,34.84,,,,,,,,,1.67,109.23,0.0,,30.66,,
2022-08-13 20:00:00,2022-08-13 21:00:00,11.36,43.05,16.41,22.6,25.35,25.04,34.74,0.72,,,,,,,,1.38,129.11,0.0,,30.37,,
2022-08-13 21:00:00,2022-08-13 22:00:00,16.3,77.6,18.09,30.86,31.12,30.09,35.13,1.02,,,,,,,,1.22,148.81,0.0,,30.19,,
2022-08-13 22:00:00,2022-08-13 23:00:00,27.54,86.47,14.38,36.45,31.09,25.81,37.9,0.97,,,,,,,,0.88,144.56,0.0,,30.31,,
2022-08-13 23:00:00,2022-08-14 00:00:00,29.89,79.98,12.62,30.83,26.65,20.13,39.93,0.71,,,,,,,,0.9,145.19,0.0,,29.67,,
2022-08-14 00:00:00,2022-08-14 01:00:00,19.2,51.46,20.61,49.71,43.19,32.26,38.87,0.28,,,,,,,,0.67,141.1,0.0,,29.77,,
2022-08-14 01:00:00,2022-08-14 02:00:00,16.41,55.5,27.51,58.99,53.74,38.95,37.23,0.33,,,,,,,,1.03,230.98,0.0,,29.82,,
2022-08-14 02:00:00,2022-08-14 03:00:00,24.03,72.58,26.28,40.66,42.99,31.2,37.51,0.95,,,,,,,,1.64,236.06,0.0,,29.66,,
2022-08-14 03:00:00,2022-08-14 04:00:00,18.53,50.6,16.21,20.06,23.84,13.05,37.6,0.52,,,,,,,,2.0,244.93,0.0,,29.54,,
2022-08-14 04:00:00,2022-08-14 05:00:00,13.59,26.95,13.52,12.96,17.89,7.05,37.72,0.42,,,,,,,,1.82,258.03,0.0,,29.53,,
2022-08-14 05:00:00,2022-08-14 06:00:00,15.82,32.48,15.65,12.96,19.62,5.35,36.87,1.01,,,,,,,,2.21,251.46,0.0,,29.25,,
2022-08-14 06:00:00,2022-08-14 07:00:00,14.19,39.62,16.21,13.75,20.48,6.27,34.45,0.96,,,,,,,,2.16,259.47,25.91,,29.09,,
2022-08-14 07:00:00,2022-08-14 08:00:00,14.4,51.1,23.74,14.7,27.12,12.91,33.98,1.23,,,,,,,,2.13,258.53,191.32,,29.68,,
2022-08-14 08:00:00,2022-08-14 09:00:00,19.92,78.97,18.23,16.41,23.56,10.11,33.49,1.12,,,,,,,,2.22,261.84,234.75,,30.65,,
2022-08-14 09:00:00,2022-08-14 10:00:00,15.68,72.88,14.96,15.25,20.27,10.91,32.54,1.16,,,,,,,,2.61,259.17,472.05,,31.41,,
2022-08-14 10:00:00,2022-08-14 11:00:00,12.3,57.3,16.16,16.76,22.04,12.41,31.43,0.96,,,,,,,,2.43,253.32,483.54,,32.03,,
2022-08-14 11:00:00,2022-08-14 12:00:00,10.6,60.58,14.92,18.17,21.8,16.68,30.98,0.94,,,,,,,,2.25,248.5,592.73,,32.66,,
2022-08-14 12:00:00,2022-08-14 13:00:00,10.0,57.83,12.9,16.0,19.0,13.6,30.78,1.41,,,,,,,,1.77,255.9,698.56,,34.02,,
2022-08-14 13:00:00,2022-08-14 14:00:00,10.7,58.32,14.1,16.26,20.11,15.22,31.22,1.12,,,,,,,,2.05,269.63,609.48,,34.74,,
2022-08-14 14:00:00,2022-08-14 15:00:00,11.0,58.53,11.4,15.77,17.67,16.11,31.46,0.65,,,,,,,,1.9,262.4,430.18,,34.83,,
2022-08-14 15:00:00,2022-08-14 16:00:00,8.89,50.22,15.78,19.92,23.42,17.85,31.87,1.41,,,,,,,,1.33,188.72,346.62,,34.78,,
2022-08-14 16:00:00,2022-08-14 17:00:00,13.62,54.02,11.4,16.24,17.9,12.55,32.11,0.76,,,,,,,,1.59,103.68,173.39,,32.63,,
2022-08-14 17:00:00,2022-08-14 18:00:00,21.62,64.58,10.08,16.02,16.71,13.41,32.04,1.22,,,,,,,,1.74,111.31,72.2,,31.65,,
2022-08-14 18:00:00,2022-08-14 19:00:00,22.59,68.0,13.65,24.7,24.23,16.96,32.46,0.58,,,,,,,,1.38,134.69,2.05,,30.85,,
2022-08-14 19:00:00,2022-08-14 20:00:00,22.7,79.72,18.03,36.45,34.05,29.03,32.64,0.85,,,,,,,,1.09,141.31,0.0,,30.52,,
2022-08-14 20:00:00,2022-08-14 21:00:00,21.59,107.35,20.77,38.92,37.58,33.79,32.23,0.51,,,,,,,,1.17,144.81,0.0,,30.39,,
2022-08-14 21:00:00,2022-08-14 22:00:00,16.78,99.03,16.79,26.41,27.7,25.48,31.64,0.8,,,,,,,,1.36,161.95,0.0,,30.18,,
2022-08-14 22:00:00,2022-08-14 23:00:00,7.97,63.8,12.4,22.72,22.17,20.29,31.12,0.41,,,,,,,,1.51,160.82,0.0,,29.93,,
2022-08-14 23:00:00,2022-08-15 00:00:00,7.81,40.75,9.97,14.69,15.93,13.35,31.41,0.61,,,,,,,,1.65,164.38,0.0,,29.68,,
2022-08-15 00:00:00,2022-08-15 01:00:00,9.81,35.0,10.93,23.74,21.52,19.27,31.42,0.56,,,,,,,,1.31,154.09,0.0,,29.62,,
2022-08-15 01:00:00,2022-08-15 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 02:00:00,2022-08-15 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 03:00:00,2022-08-15 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 04:00:00,2022-08-15 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 05:00:00,2022-08-15 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 06:00:00,2022-08-15 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 07:00:00,2022-08-15 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 08:00:00,2022-08-15 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 09:00:00,2022-08-15 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 10:00:00,2022-08-15 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 11:00:00,2022-08-15 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-15 12:00:00,2022-08-15 13:00:00,,,,,,,,,,,,,,,,,,,,,,
