From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-03-01 12:00:00,2020-03-01 13:00:00,52.02,95.78,3.74,9.61,13.35,,3.22,0.65,138.96,1.9,4.02,0.55,1.03,52.01,0.75,94.91,560.71,757.33,0.43,26.73,0.0
2020-03-01 13:00:00,2020-03-01 14:00:00,50.47,97.41,3.75,9.64,13.39,,2.78,0.6,139.96,1.91,4.0,0.59,1.2,49.58,0.8,137.69,606.26,757.32,0.49,27.26,0.0
2020-03-01 14:00:00,2020-03-01 15:00:00,50.36,100.78,3.75,9.64,13.39,,2.64,0.55,145.07,1.6,3.08,0.39,0.82,46.37,0.66,122.41,514.89,757.31,0.31,27.68,0.0
2020-03-01 15:00:00,2020-03-01 16:00:00,52.88,99.69,3.7,9.64,13.34,,2.69,0.54,147.88,1.5,3.36,0.42,0.83,46.31,0.36,260.81,308.12,757.31,0.38,28.01,0.0
2020-03-01 16:00:00,2020-03-01 17:00:00,50.53,93.15,3.71,9.61,13.31,,2.83,0.51,140.66,1.27,3.65,0.37,0.72,48.18,0.42,279.93,170.65,757.31,0.29,26.73,0.0
2020-03-01 17:00:00,2020-03-01 18:00:00,43.22,86.62,3.73,9.65,13.38,,2.76,0.51,115.19,1.24,3.65,0.36,0.82,58.2,0.29,325.35,31.31,757.31,0.34,24.91,0.0
2020-03-01 18:00:00,2020-03-01 19:00:00,39.98,82.14,3.73,9.61,13.34,,2.57,0.56,82.6,1.44,4.39,0.61,1.69,67.53,0.41,339.96,8.73,757.32,0.68,22.86,0.0
2020-03-01 19:00:00,2020-03-01 20:00:00,36.12,80.82,3.72,9.64,13.37,,2.46,0.62,59.97,2.03,4.78,0.67,1.85,74.48,0.37,349.18,8.38,757.32,0.75,21.27,0.0
2020-03-01 20:00:00,2020-03-01 21:00:00,30.01,82.55,3.76,9.7,13.47,,2.12,0.74,51.54,2.48,5.0,0.82,2.19,74.34,0.22,207.66,8.46,757.32,0.85,21.14,0.0
2020-03-01 21:00:00,2020-03-01 22:00:00,33.61,89.73,3.77,9.64,13.41,,1.62,0.66,34.05,3.06,5.29,1.03,2.61,85.4,0.2,262.77,8.73,757.32,1.05,18.83,0.0
2020-03-01 22:00:00,2020-03-01 23:00:00,33.39,78.93,3.76,9.65,13.41,,1.6,0.45,42.51,1.63,4.29,0.56,1.43,87.69,0.22,170.81,8.5,757.33,0.53,17.77,0.0
2020-03-01 23:00:00,2020-03-02 00:00:00,28.72,69.67,3.77,9.63,13.39,,1.49,0.48,27.44,1.21,3.88,0.32,0.76,90.52,0.28,118.24,8.5,757.33,0.28,17.12,0.0
2020-03-02 00:00:00,2020-03-02 01:00:00,30.96,67.68,3.79,9.67,13.46,,0.68,0.77,9.68,2.16,5.2,0.73,1.95,91.96,0.19,260.08,8.62,757.32,0.78,17.43,0.0
2020-03-02 01:00:00,2020-03-02 02:00:00,34.35,74.61,3.83,9.65,13.47,,0.92,0.87,4.46,3.32,6.36,1.18,3.24,92.95,0.17,337.07,8.5,757.32,1.26,17.25,0.0
2020-03-02 02:00:00,2020-03-02 03:00:00,44.69,81.1,3.83,9.65,13.49,,0.84,0.91,2.86,3.56,6.13,0.98,2.58,93.16,0.2,174.68,8.67,757.32,1.06,17.32,0.0
2020-03-02 03:00:00,2020-03-02 04:00:00,48.7,90.55,3.84,9.68,13.51,,0.87,0.8,5.21,3.48,5.91,0.84,2.17,92.67,0.16,183.61,8.84,757.31,0.85,17.54,0.0
2020-03-02 04:00:00,2020-03-02 05:00:00,48.01,88.3,3.83,9.66,13.49,,0.77,0.93,4.32,2.82,5.18,0.57,1.46,92.51,0.09,213.94,8.96,757.32,0.59,17.7,0.0
2020-03-02 05:00:00,2020-03-02 06:00:00,47.92,93.53,3.79,9.67,13.46,,0.66,1.13,1.67,4.78,6.16,1.02,2.42,93.31,0.13,73.29,8.8,757.32,1.02,17.48,0.0
2020-03-02 06:00:00,2020-03-02 07:00:00,50.55,99.75,3.8,9.65,13.45,,1.15,1.02,3.15,4.26,5.79,0.87,2.18,91.78,0.18,165.93,28.03,757.33,0.9,17.88,0.0
2020-03-02 07:00:00,2020-03-02 08:00:00,50.79,105.52,3.8,9.65,13.45,,2.18,1.29,9.64,4.81,5.71,0.81,2.18,88.27,0.3,99.62,80.61,757.33,0.89,18.82,0.0
2020-03-02 08:00:00,2020-03-02 09:00:00,55.06,116.19,3.79,9.67,13.46,,2.84,1.11,15.66,6.24,6.36,1.01,2.92,81.1,0.42,85.69,153.04,757.33,1.21,20.2,0.0
2020-03-02 09:00:00,2020-03-02 10:00:00,59.01,123.25,3.82,9.67,10.12,,3.07,0.68,52.24,3.08,4.73,0.78,2.4,68.27,0.32,134.27,390.15,757.34,0.94,23.54,0.0
2020-03-02 10:00:00,2020-03-02 11:00:00,33.66,119.11,3.89,9.68,6.79,,4.07,0.32,96.82,2.27,3.83,0.58,1.57,57.48,0.2,310.71,286.88,757.34,0.63,26.31,0.0
2020-03-02 11:00:00,2020-03-02 12:00:00,50.62,117.38,3.87,9.68,13.55,,5.16,0.54,112.86,1.62,3.67,0.45,1.12,48.76,0.52,126.41,423.26,757.33,0.43,27.12,0.0
2020-03-02 12:00:00,2020-03-02 13:00:00,53.31,111.18,3.74,9.6,13.34,,4.31,0.46,114.99,1.18,3.56,0.44,1.19,45.67,0.67,239.93,646.19,757.33,0.43,27.83,0.0
2020-03-02 13:00:00,2020-03-02 14:00:00,52.0,100.58,3.71,9.62,13.33,,2.92,0.44,111.17,0.89,2.96,0.29,0.7,43.92,0.51,238.06,648.51,757.32,0.27,28.77,0.0
2020-03-02 14:00:00,2020-03-02 15:00:00,48.18,87.19,3.68,9.63,13.31,,2.42,0.39,114.22,0.81,2.86,0.29,0.77,43.24,0.34,220.0,589.2,757.31,0.29,28.9,0.0
2020-03-02 15:00:00,2020-03-02 16:00:00,42.16,72.92,3.69,9.6,13.29,,2.47,0.38,116.21,0.63,2.79,0.24,0.64,44.08,0.39,291.0,357.79,757.31,0.23,28.59,0.0
2020-03-02 16:00:00,2020-03-02 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 17:00:00,2020-03-02 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 18:00:00,2020-03-02 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 19:00:00,2020-03-02 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 20:00:00,2020-03-02 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 21:00:00,2020-03-02 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 22:00:00,2020-03-02 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-02 23:00:00,2020-03-03 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 00:00:00,2020-03-03 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 01:00:00,2020-03-03 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 02:00:00,2020-03-03 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 03:00:00,2020-03-03 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 04:00:00,2020-03-03 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 05:00:00,2020-03-03 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 06:00:00,2020-03-03 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 07:00:00,2020-03-03 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 08:00:00,2020-03-03 09:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2020-03-03 09:00:00,2020-03-03 10:00:00,27.11,106.53,3.76,9.63,10.04,,3.48,0.67,77.88,0.97,4.1,0.45,1.72,64.0,0.5,154.03,484.03,757.33,0.5,24.95,0.0
2020-03-03 10:00:00,2020-03-03 11:00:00,37.12,100.55,3.78,9.62,13.4,,3.25,0.5,105.73,1.71,5.02,0.66,1.79,54.78,0.7,108.74,396.67,757.33,0.58,26.86,0.0
2020-03-03 11:00:00,2020-03-03 12:00:00,38.07,96.47,3.76,9.62,13.39,,2.97,0.45,114.4,1.22,3.86,0.49,1.34,48.7,0.72,124.14,554.12,757.32,0.44,28.34,0.0
2020-03-03 12:00:00,2020-03-03 13:00:00,36.17,91.12,3.77,9.63,13.4,,3.61,0.41,126.58,1.0,3.46,0.39,1.09,43.69,0.67,168.76,729.44,757.31,0.37,29.35,0.0
2020-03-03 13:00:00,2020-03-03 14:00:00,39.45,89.68,3.76,9.64,13.4,,4.97,0.39,130.29,0.86,3.44,0.45,1.17,41.26,0.55,232.55,684.01,757.3,0.39,30.39,0.0
2020-03-03 14:00:00,2020-03-03 15:00:00,37.3,80.29,3.8,9.62,8.95,,58.03,0.21,119.07,0.35,1.66,0.17,0.51,31.98,0.3,170.82,598.27,757.3,0.2,31.19,0.0
2020-03-03 15:00:00,2020-03-03 16:00:00,30.17,69.05,3.83,9.64,13.47,,157.27,0.23,125.61,0.59,2.86,0.33,0.98,34.28,0.35,279.84,361.06,757.29,0.33,30.66,0.0
2020-03-03 16:00:00,2020-03-03 17:00:00,28.13,59.7,3.75,9.63,13.38,,156.0,0.29,124.33,0.66,2.65,0.26,0.69,42.47,0.43,322.53,190.91,757.29,0.26,29.13,0.0
2020-03-03 17:00:00,2020-03-03 18:00:00,30.62,63.63,3.71,9.61,13.31,,154.84,0.43,108.81,1.06,3.11,0.38,0.94,57.1,0.36,267.32,30.48,757.29,0.36,26.5,0.0
2020-03-03 18:00:00,2020-03-03 19:00:00,34.05,71.15,3.7,9.61,13.3,,154.65,0.56,73.28,1.57,4.29,0.85,2.39,64.67,0.36,347.68,8.57,757.3,0.94,24.76,0.0
2020-03-03 19:00:00,2020-03-03 20:00:00,38.28,87.78,3.68,9.64,13.32,,155.76,0.77,75.17,2.5,4.98,1.43,4.42,64.03,0.36,268.73,8.37,757.3,1.71,24.7,0.0
2020-03-03 20:00:00,2020-03-03 21:00:00,44.05,101.11,3.79,9.65,13.44,,154.3,0.94,35.81,3.62,4.96,1.5,4.33,74.91,0.2,192.3,8.73,757.31,1.65,22.58,0.0
2020-03-03 21:00:00,2020-03-03 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 22:00:00,2020-03-03 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-03 23:00:00,2020-03-04 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 00:00:00,2020-03-04 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 01:00:00,2020-03-04 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 02:00:00,2020-03-04 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 03:00:00,2020-03-04 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 04:00:00,2020-03-04 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 05:00:00,2020-03-04 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 06:00:00,2020-03-04 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 07:00:00,2020-03-04 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 08:00:00,2020-03-04 09:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2020-03-04 09:00:00,2020-03-04 10:00:00,,,3.8,9.67,10.11,,0.24,0.65,63.9,1.94,4.78,0.91,2.88,66.72,0.49,169.08,451.51,757.33,1.09,23.37,0.0
2020-03-04 10:00:00,2020-03-04 11:00:00,,,3.79,9.65,13.46,,0.2,0.49,82.27,1.21,2.62,0.42,1.25,55.83,0.42,154.14,422.77,757.33,0.46,25.88,0.0
2020-03-04 11:00:00,2020-03-04 12:00:00,,97.78,3.68,9.64,13.32,,2.37,0.47,109.28,0.86,2.16,0.39,0.93,46.24,0.71,73.86,576.56,757.32,0.37,27.84,0.0
2020-03-04 12:00:00,2020-03-04 13:00:00,,126.19,3.79,9.7,13.48,,2.68,0.39,106.53,0.98,3.06,0.58,1.28,42.93,1.81,70.11,753.23,757.31,0.51,28.3,0.0
2020-03-04 13:00:00,2020-03-04 14:00:00,,127.56,3.78,9.63,13.4,,2.62,0.37,110.86,0.78,2.73,0.37,0.97,39.31,1.28,83.92,714.49,757.31,0.36,28.98,0.0
2020-03-04 14:00:00,2020-03-04 15:00:00,,96.53,3.8,9.66,13.46,,3.01,0.35,113.72,0.83,3.21,0.45,1.24,38.73,1.25,75.57,580.83,757.3,0.46,29.24,0.0
2020-03-04 15:00:00,2020-03-04 16:00:00,2.61,92.04,3.79,9.68,11.15,,3.99,0.32,121.93,0.68,2.77,0.3,0.76,37.52,0.91,46.06,353.9,757.3,0.27,28.87,0.0
2020-03-04 16:00:00,2020-03-04 17:00:00,25.93,74.96,3.88,9.62,10.12,,5.01,0.35,126.13,0.71,2.41,0.35,0.82,40.89,0.87,44.46,159.54,757.3,0.3,27.76,0.0
2020-03-04 17:00:00,2020-03-04 18:00:00,25.14,79.34,3.8,9.65,10.07,,8.79,0.47,124.64,1.08,3.14,0.72,1.41,49.5,0.77,35.63,35.86,757.29,0.57,26.24,0.0
2020-03-04 18:00:00,2020-03-04 19:00:00,32.64,94.57,3.76,9.68,10.05,,6.93,0.52,101.28,1.65,5.19,1.46,2.85,55.94,0.51,19.42,8.7,757.3,1.14,24.75,0.0
2020-03-04 19:00:00,2020-03-04 20:00:00,34.59,98.86,3.77,9.64,10.04,,5.36,0.92,50.06,2.28,4.75,1.44,3.45,67.12,0.29,36.97,8.44,757.3,1.35,22.98,0.0
2020-03-04 20:00:00,2020-03-04 21:00:00,50.01,124.26,3.79,9.64,10.06,,4.21,0.75,62.21,3.66,4.99,1.6,4.49,67.0,0.6,53.99,8.19,757.31,1.82,23.33,0.0
2020-03-04 21:00:00,2020-03-04 22:00:00,66.42,157.76,3.77,9.65,10.05,,3.37,0.77,75.25,2.99,3.44,0.77,1.99,69.52,0.94,65.43,8.37,757.31,0.75,23.27,0.0
2020-03-04 22:00:00,2020-03-04 23:00:00,62.26,161.55,3.77,9.66,10.05,,2.68,0.71,77.53,2.92,4.08,0.85,1.61,71.63,1.23,59.9,8.57,757.31,0.61,22.79,0.0
2020-03-04 23:00:00,2020-03-05 00:00:00,61.09,158.04,3.79,9.62,10.05,,3.01,0.67,67.97,2.44,3.53,0.53,1.25,71.89,1.25,70.82,8.67,757.31,0.46,22.01,0.0
2020-03-05 00:00:00,2020-03-05 01:00:00,63.12,159.91,3.79,9.62,10.04,,2.61,0.67,28.49,2.61,3.94,0.51,1.27,77.68,0.68,134.75,8.78,757.31,0.51,20.67,0.0
2020-03-05 01:00:00,2020-03-05 02:00:00,60.93,153.51,3.79,9.63,10.06,,1.98,0.71,22.68,2.7,4.28,0.54,1.21,83.95,0.26,92.76,8.77,757.31,0.5,19.73,0.0
2020-03-05 02:00:00,2020-03-05 03:00:00,51.62,145.84,3.78,9.64,10.05,,1.67,0.61,27.02,2.36,4.45,0.53,1.25,82.1,0.9,93.12,8.49,757.3,0.51,19.38,0.0
2020-03-05 03:00:00,2020-03-05 04:00:00,38.49,128.0,3.78,9.65,10.06,,1.74,0.58,25.36,2.16,4.51,0.44,1.11,85.65,0.2,130.39,8.48,757.3,0.45,18.52,0.0
2020-03-05 04:00:00,2020-03-05 05:00:00,36.98,120.28,3.71,9.58,9.96,,1.6,0.54,15.57,1.66,4.46,0.4,0.96,89.52,0.14,207.79,8.48,757.3,0.37,17.77,0.0
2020-03-05 05:00:00,2020-03-05 06:00:00,37.09,118.22,3.79,9.63,10.05,,1.36,0.56,16.47,2.22,4.29,0.51,1.19,86.57,0.33,121.61,8.42,757.31,0.47,17.8,0.0
2020-03-05 06:00:00,2020-03-05 07:00:00,27.63,111.1,3.75,9.66,10.04,,1.45,0.67,16.29,1.87,3.64,0.42,1.14,86.95,0.12,135.21,31.2,757.31,0.44,17.64,0.0
2020-03-05 07:00:00,2020-03-05 08:00:00,27.58,105.19,3.75,9.61,10.01,,4.39,1.04,27.25,5.87,5.48,0.82,2.48,77.0,0.22,120.12,102.75,757.32,0.94,19.45,0.0
2020-03-05 08:00:00,2020-03-05 09:00:00,30.1,102.76,3.73,9.63,10.0,,4.56,0.68,46.18,3.7,4.8,0.65,1.86,66.44,0.58,135.85,266.89,757.32,0.7,21.73,0.0
2020-03-05 09:00:00,2020-03-05 10:00:00,31.08,98.88,3.75,9.66,5.01,,4.97,0.32,57.92,1.31,2.25,0.29,0.84,62.34,0.92,142.83,445.33,757.33,0.32,23.12,0.0
2020-03-05 10:00:00,2020-03-05 11:00:00,16.29,90.06,3.75,9.62,5.0,,10.02,0.42,89.21,1.4,2.97,0.36,0.97,53.64,1.66,96.73,227.2,757.32,0.36,25.88,0.0
2020-03-05 11:00:00,2020-03-05 12:00:00,24.23,90.88,3.74,9.63,10.02,,11.06,0.5,110.56,1.57,3.98,0.42,1.07,48.03,1.91,84.63,583.26,757.32,0.4,26.96,0.0
2020-03-05 12:00:00,2020-03-05 13:00:00,25.55,85.31,3.79,9.67,10.07,,9.86,0.49,120.28,1.16,3.57,0.33,0.85,46.88,1.88,83.75,748.51,757.31,0.29,27.99,0.0
2020-03-05 13:00:00,2020-03-05 14:00:00,30.75,79.19,3.89,9.66,11.67,,9.33,0.53,133.49,1.19,2.85,0.27,0.66,44.72,1.55,79.41,714.54,757.31,0.23,28.62,0.0
2020-03-05 14:00:00,2020-03-05 15:00:00,29.0,78.3,3.82,9.65,13.47,,8.87,0.53,135.09,1.17,2.31,0.28,0.68,44.26,1.25,76.19,587.12,757.3,0.23,29.06,0.0
2020-03-05 15:00:00,2020-03-05 16:00:00,33.98,76.78,3.81,9.63,13.45,,8.37,0.5,134.65,1.19,2.73,0.33,0.78,46.19,1.19,60.72,359.54,757.29,0.29,28.56,0.0
2020-03-05 16:00:00,2020-03-05 17:00:00,24.78,76.4,3.85,9.64,13.49,,9.01,0.46,132.29,1.06,2.97,0.34,0.78,49.43,1.24,56.17,195.88,757.29,0.32,27.37,0.0
2020-03-05 17:00:00,2020-03-05 18:00:00,25.13,82.12,3.84,9.62,13.46,,7.11,0.54,112.28,1.21,3.16,0.43,0.95,54.28,0.99,62.65,43.95,757.29,0.36,26.12,0.0
2020-03-05 18:00:00,2020-03-05 19:00:00,51.8,93.75,3.81,9.65,13.46,,9.96,0.83,81.66,2.58,4.64,0.81,2.34,62.14,0.37,91.21,8.75,757.3,0.87,24.55,0.0
2020-03-05 19:00:00,2020-03-05 20:00:00,51.22,101.7,3.84,9.66,13.5,,8.41,0.65,78.91,3.27,5.14,0.78,2.32,60.59,0.8,204.35,9.37,757.31,0.98,23.56,0.0
2020-03-05 20:00:00,2020-03-05 21:00:00,38.8,102.95,3.72,9.63,13.35,,3.81,0.39,78.64,1.12,3.12,0.36,1.06,70.6,0.73,199.03,9.29,757.32,0.45,21.12,0.0
2020-03-05 21:00:00,2020-03-05 22:00:00,30.73,97.26,3.75,9.61,13.36,,2.99,0.42,60.88,0.87,2.48,0.34,0.93,74.84,0.74,121.86,9.2,757.32,0.34,20.51,0.0
2020-03-05 22:00:00,2020-03-05 23:00:00,37.02,89.54,3.72,9.62,13.34,,2.57,0.35,62.25,0.71,3.29,0.26,0.69,74.0,0.53,141.34,8.89,757.32,0.25,20.21,0.0
2020-03-05 23:00:00,2020-03-06 00:00:00,29.26,87.05,3.69,9.62,13.32,,2.36,0.33,61.7,0.62,3.71,0.23,0.58,70.39,0.25,230.36,8.82,757.31,0.2,20.61,0.0
2020-03-06 00:00:00,2020-03-06 01:00:00,23.24,83.79,3.7,9.65,13.36,,2.21,0.35,41.86,0.53,3.95,0.2,0.51,75.75,0.13,258.72,8.49,757.31,0.19,19.56,0.0
2020-03-06 01:00:00,2020-03-06 02:00:00,18.31,68.89,3.71,9.62,13.33,,2.15,0.36,42.48,0.52,4.27,0.22,0.54,78.66,0.21,278.39,8.68,757.31,0.19,19.11,0.0
2020-03-06 02:00:00,2020-03-06 03:00:00,24.31,60.09,3.7,9.65,13.35,,2.46,0.35,50.41,0.6,4.5,0.25,0.61,77.99,0.25,227.9,8.89,757.31,0.23,18.95,0.0
2020-03-06 03:00:00,2020-03-06 04:00:00,18.2,52.12,3.7,9.66,13.36,,2.58,0.34,65.05,0.56,4.58,0.21,0.49,74.06,0.6,268.33,8.89,757.31,0.18,19.14,0.0
2020-03-06 04:00:00,2020-03-06 05:00:00,17.24,48.19,3.75,9.66,13.41,,2.86,0.38,49.1,0.61,4.47,0.22,0.55,78.64,0.34,142.96,8.5,757.31,0.19,18.46,0.0
2020-03-06 05:00:00,2020-03-06 06:00:00,21.16,57.63,3.72,9.66,13.39,,2.4,0.43,14.26,1.2,3.98,0.3,0.82,90.39,0.23,231.25,8.55,757.31,0.31,16.84,0.0
2020-03-06 06:00:00,2020-03-06 07:00:00,31.97,69.12,3.77,9.68,13.45,,3.12,0.57,8.97,1.48,4.02,0.45,1.27,91.45,0.13,251.37,36.9,757.32,0.47,16.78,0.0
2020-03-06 07:00:00,2020-03-06 08:00:00,32.95,80.2,3.77,9.65,13.42,,6.09,0.8,30.93,3.9,5.46,0.62,1.6,80.9,0.4,104.97,118.29,757.32,0.6,18.82,0.0
2020-03-06 08:00:00,2020-03-06 09:00:00,32.34,87.17,3.75,9.66,13.41,,5.9,0.58,52.29,3.17,5.69,0.58,1.67,71.22,1.44,94.81,284.79,757.33,0.62,21.11,0.0
2020-03-06 09:00:00,2020-03-06 10:00:00,34.32,82.19,3.82,9.64,13.46,,5.47,0.5,68.64,1.33,5.27,0.41,1.23,64.51,1.7,88.97,511.16,757.34,0.44,23.14,0.0
2020-03-06 10:00:00,2020-03-06 11:00:00,25.16,71.12,3.83,9.67,13.49,,5.26,0.57,83.76,1.44,4.7,0.36,0.93,60.94,1.87,81.84,421.48,757.34,0.34,24.68,0.0
2020-03-06 11:00:00,2020-03-06 12:00:00,29.34,79.27,3.77,9.67,13.44,,5.46,0.59,96.26,1.66,4.17,0.36,0.82,56.69,2.44,88.37,590.22,757.33,0.3,25.94,0.0
2020-03-06 12:00:00,2020-03-06 13:00:00,33.91,87.76,3.73,9.64,13.37,,5.11,0.54,103.33,1.47,3.78,0.33,0.74,51.13,1.75,84.05,749.73,757.32,0.29,27.11,0.0
2020-03-06 13:00:00,2020-03-06 14:00:00,26.53,83.56,3.74,9.65,10.04,,4.78,0.4,106.43,0.42,1.1,0.1,0.24,48.11,1.5,78.15,713.01,757.31,0.08,28.03,0.0
2020-03-06 14:00:00,2020-03-06 15:00:00,24.46,87.16,3.74,9.61,13.35,,4.28,0.53,108.29,1.09,3.21,0.33,0.78,47.33,1.7,79.94,604.8,757.31,0.28,28.43,0.0
2020-03-06 15:00:00,2020-03-06 16:00:00,18.84,89.41,3.72,9.62,13.34,,4.18,0.52,110.92,0.97,3.24,0.3,0.72,47.83,1.66,69.01,387.22,757.3,0.27,28.2,0.0
2020-03-06 16:00:00,2020-03-06 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 17:00:00,2020-03-06 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 18:00:00,2020-03-06 19:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2020-03-06 19:00:00,2020-03-06 20:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2020-03-06 20:00:00,2020-03-06 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 21:00:00,2020-03-06 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 22:00:00,2020-03-06 23:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0
2020-03-06 23:00:00,2020-03-07 00:00:00,42.77,32.33,7.88,10.51,6.13,,0.77,0.03,59.49,0.75,0.94,0.17,0.46,88.91,0.27,30.31,9.6,757.32,0.18,18.84,0.0
2020-03-07 00:00:00,2020-03-07 01:00:00,,,3.55,9.58,13.13,,0.32,0.32,51.84,0.0,0.0,,,83.75,1.27,95.47,8.76,757.32,0.0,18.91,0.0
2020-03-07 01:00:00,2020-03-07 02:00:00,81.07,104.77,3.44,9.58,13.02,,0.47,0.26,59.38,0.0,0.0,,,79.54,1.31,97.93,8.93,757.31,0.0,19.19,0.0
