From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-28 02:00:00,2022-05-28 03:00:00,13.38,15.68,5.99,2.98,9.98,,6.58,0.1,79.58,0.0,0.0,,,,48.44,3.33,83.95,0.0,0.0,28.37,0.0
2022-05-28 03:00:00,2022-05-28 04:00:00,11.81,12.61,6.02,3.02,9.98,,9.16,0.18,66.8,0.0,0.0,,,,52.39,2.78,75.82,0.0,0.0,27.87,0.0
2022-05-28 04:00:00,2022-05-28 05:00:00,,,5.94,2.97,9.97,,7.15,0.12,56.89,0.0,0.0,,,,55.52,2.66,74.1,0.0,0.0,27.32,0.0
2022-05-28 05:00:00,2022-05-28 06:00:00,,,6.0,3.01,9.94,,11.73,0.15,46.26,0.0,0.0,,,,57.91,2.29,75.88,0.07,0.0,26.84,0.0
2022-05-28 06:00:00,2022-05-28 07:00:00,,,5.94,3.07,10.06,,11.75,0.16,47.99,0.0,0.0,,,,58.98,2.44,71.11,65.1,0.0,26.71,0.0
2022-05-28 07:00:00,2022-05-28 08:00:00,9.42,14.25,5.97,2.98,10.02,,6.9,0.15,58.42,0.0,0.0,,,,57.1,2.96,67.0,225.55,0.0,27.26,0.0
2022-05-28 08:00:00,2022-05-28 09:00:00,7.41,15.04,6.02,3.02,10.01,,6.96,0.18,78.95,0.0,0.0,,,,51.9,2.96,55.81,390.93,0.0,28.25,0.0
2022-05-28 09:00:00,2022-05-28 10:00:00,6.59,11.25,5.95,3.0,10.05,,7.48,0.15,100.09,0.0,0.0,,,,46.27,2.82,54.46,537.62,0.0,29.57,0.0
2022-05-28 10:00:00,2022-05-28 11:00:00,8.19,9.29,6.04,3.04,10.02,,7.02,0.14,117.55,0.0,0.0,,,,43.24,2.62,44.92,653.45,0.0,30.84,0.0
2022-05-28 11:00:00,2022-05-28 12:00:00,,,6.01,2.98,9.96,,9.79,0.15,136.81,0.0,0.0,,,,39.06,2.27,47.21,707.02,0.0,32.51,0.0
2022-05-28 12:00:00,2022-05-28 13:00:00,,,5.96,2.98,10.03,,10.8,0.14,155.56,0.0,0.0,,,,34.41,2.39,43.54,717.4,0.0,33.8,0.0
2022-05-28 13:00:00,2022-05-28 14:00:00,12.5,13.55,6.03,2.99,9.98,,7.64,0.11,163.94,0.0,0.0,,,,30.16,2.29,55.9,672.92,0.0,34.93,0.0
2022-05-28 14:00:00,2022-05-28 15:00:00,11.4,12.96,6.04,2.98,9.96,,7.54,0.14,167.49,0.0,0.0,,,,27.03,1.88,56.59,517.45,0.0,35.61,0.0
2022-05-28 15:00:00,2022-05-28 16:00:00,8.33,10.83,6.01,2.98,9.98,,8.08,0.13,176.28,0.0,0.0,,,,25.61,1.7,86.66,429.95,0.0,36.03,0.0
2022-05-28 16:00:00,2022-05-28 17:00:00,8.94,12.83,5.96,3.0,10.0,,4.34,0.13,167.8,0.0,0.0,,,,22.42,1.86,65.35,283.2,0.0,36.49,0.0
2022-05-28 17:00:00,2022-05-28 18:00:00,12.6,20.85,5.99,2.98,9.95,,4.63,0.17,161.82,0.0,0.0,,,,24.18,1.77,70.62,90.32,0.0,35.66,0.0
2022-05-28 18:00:00,2022-05-28 19:00:00,11.21,19.25,6.02,3.02,10.02,,15.66,0.31,136.67,0.0,0.0,,,,28.18,2.38,114.03,12.28,0.0,34.44,0.0
2022-05-28 19:00:00,2022-05-28 20:00:00,15.66,17.36,5.99,2.97,10.0,,35.45,0.36,103.92,0.0,0.0,,,,31.03,2.59,109.8,0.0,0.0,33.25,0.0
2022-05-28 20:00:00,2022-05-28 21:00:00,16.12,19.06,6.01,3.0,9.97,,15.64,0.34,114.64,0.0,0.0,,,,34.48,2.34,127.98,0.0,0.0,31.87,0.0
2022-05-28 21:00:00,2022-05-28 22:00:00,10.58,13.31,6.01,3.05,9.98,,11.17,0.53,78.18,0.0,0.0,,,,35.35,2.01,132.06,0.0,0.0,31.49,0.0
2022-05-28 22:00:00,2022-05-28 23:00:00,11.25,13.33,6.02,2.96,9.96,,40.14,0.64,31.12,0.0,0.0,,,,35.45,1.91,117.16,0.0,0.0,31.09,0.0
2022-05-28 23:00:00,2022-05-29 00:00:00,,,5.98,2.97,10.04,,27.55,0.32,72.88,0.0,0.0,,,,31.7,2.19,102.13,0.0,0.0,30.92,0.0
2022-05-29 00:00:00,2022-05-29 01:00:00,10.88,13.02,6.07,3.04,9.98,,11.99,0.15,86.38,0.0,0.0,,,,34.4,2.21,95.88,0.0,0.0,30.13,0.0
2022-05-29 01:00:00,2022-05-29 02:00:00,10.87,13.85,6.02,3.03,10.01,,8.78,0.1,81.47,0.0,0.0,,,,38.0,2.82,93.76,0.0,0.0,29.18,0.0
2022-05-29 02:00:00,2022-05-29 03:00:00,12.07,16.7,6.0,2.97,10.0,,5.06,0.06,73.79,0.0,0.0,,,,44.89,3.54,83.72,0.0,0.0,28.47,0.0
2022-05-29 03:00:00,2022-05-29 04:00:00,13.75,17.34,6.02,3.02,9.98,,7.73,0.09,65.43,0.0,0.0,,,,47.67,2.99,70.86,0.0,0.0,28.05,0.0
2022-05-29 04:00:00,2022-05-29 05:00:00,11.39,13.57,5.94,2.98,10.06,,11.72,0.09,62.78,0.0,0.0,,,,49.4,2.79,75.28,0.0,0.0,27.62,0.0
2022-05-29 05:00:00,2022-05-29 06:00:00,,,5.99,2.98,9.95,,19.46,0.1,52.75,0.0,0.0,,,,51.64,2.68,72.92,0.0,0.0,27.21,0.0
2022-05-29 06:00:00,2022-05-29 07:00:00,8.34,9.07,5.99,2.98,10.0,,17.09,0.11,54.9,0.0,0.0,,,,53.17,2.54,63.86,51.25,0.0,27.11,0.0
2022-05-29 07:00:00,2022-05-29 08:00:00,9.29,10.13,6.02,3.0,9.99,,9.16,0.1,61.75,0.0,0.0,,,,52.65,2.99,65.86,201.3,0.0,27.61,0.0
2022-05-29 08:00:00,2022-05-29 09:00:00,10.38,12.86,5.93,3.0,9.99,,5.58,0.11,78.17,0.0,0.0,,,,50.55,3.21,53.81,358.08,0.0,28.52,0.0
2022-05-29 09:00:00,2022-05-29 10:00:00,8.18,13.25,6.0,2.97,9.95,,7.52,0.11,100.78,0.0,0.0,,,,46.88,2.82,51.48,500.05,0.0,29.88,0.0
2022-05-29 10:00:00,2022-05-29 11:00:00,9.12,11.77,5.97,2.99,10.05,,9.82,0.11,119.7,0.0,0.0,,,,43.24,2.41,40.59,610.7,0.0,31.41,0.0
2022-05-29 11:00:00,2022-05-29 12:00:00,9.2,13.18,6.0,3.02,9.98,,8.19,0.1,134.25,0.0,0.0,,,,38.5,2.56,42.55,667.92,0.0,32.74,0.0
2022-05-29 12:00:00,2022-05-29 13:00:00,11.41,13.02,6.03,3.0,10.02,,10.17,0.1,147.01,0.0,0.0,,,,33.28,2.38,52.99,682.08,0.0,34.3,0.0
2022-05-29 13:00:00,2022-05-29 14:00:00,,,6.01,3.0,10.05,,11.38,0.08,155.12,0.0,0.0,,,,28.9,2.46,48.43,644.42,0.0,35.23,0.0
2022-05-29 14:00:00,2022-05-29 15:00:00,7.96,12.09,5.98,3.05,10.04,,7.23,0.07,162.77,0.0,0.0,,,,26.72,1.9,65.95,548.02,0.0,36.16,0.0
2022-05-29 15:00:00,2022-05-29 16:00:00,7.39,14.36,6.02,2.97,10.05,,6.3,0.07,164.62,0.0,0.0,,,,25.62,1.58,68.69,367.05,0.0,36.48,0.0
2022-05-29 16:00:00,2022-05-29 17:00:00,16.29,20.03,6.01,3.05,9.95,,7.95,0.1,162.1,0.0,0.0,,,,25.5,1.63,44.54,219.32,0.0,36.31,0.0
2022-05-29 17:00:00,2022-05-29 18:00:00,16.03,21.5,5.99,2.94,9.98,,5.35,0.09,156.97,0.0,0.0,,,,25.45,1.56,53.73,98.12,0.0,35.98,0.0
2022-05-29 18:00:00,2022-05-29 19:00:00,15.38,22.87,6.06,3.04,9.99,,4.56,0.15,140.25,0.0,0.0,,,,26.39,1.24,77.54,7.57,0.0,35.1,0.0
2022-05-29 19:00:00,2022-05-29 20:00:00,15.18,17.97,6.01,3.0,9.96,,7.67,0.44,82.88,0.0,0.0,,,,29.19,0.78,81.47,0.0,0.0,33.92,0.0
2022-05-29 20:00:00,2022-05-29 21:00:00,,,5.96,3.01,10.02,,9.81,1.12,38.49,0.0,0.0,,,,33.99,0.43,125.62,0.0,0.0,33.19,0.0
2022-05-29 21:00:00,2022-05-29 22:00:00,13.77,17.15,5.96,3.0,9.97,,10.54,0.96,33.31,0.0,0.0,,,,33.98,0.81,70.97,0.0,0.0,32.39,0.0
2022-05-29 22:00:00,2022-05-29 23:00:00,13.77,19.53,5.96,3.01,10.0,,13.95,0.44,65.94,0.0,0.0,,,,31.21,1.58,97.08,0.0,0.0,32.24,0.0
2022-05-29 23:00:00,2022-05-30 00:00:00,14.89,19.91,5.99,2.99,10.0,,10.16,0.13,97.0,0.0,0.0,,,,29.14,2.34,82.99,0.0,0.0,32.23,0.0
2022-05-30 00:00:00,2022-05-30 01:00:00,15.92,18.77,6.03,2.98,10.0,,6.21,0.08,83.66,0.0,0.0,,,,30.81,2.06,90.84,0.0,0.0,31.47,0.0
2022-05-30 01:00:00,2022-05-30 02:00:00,12.6,14.66,6.07,3.0,9.99,,17.45,0.11,67.69,0.0,0.0,,,,33.62,2.02,100.82,0.0,0.0,30.57,0.0
2022-05-30 02:00:00,2022-05-30 03:00:00,11.27,12.16,6.04,2.96,9.95,,13.51,0.04,97.42,0.0,0.0,,,,34.75,2.67,90.16,0.0,0.0,30.12,0.0
2022-05-30 03:00:00,2022-05-30 04:00:00,11.19,12.18,5.97,3.02,10.0,,7.63,0.05,103.78,0.0,0.0,,,,40.59,2.22,66.44,0.0,0.0,29.06,0.0
2022-05-30 04:00:00,2022-05-30 05:00:00,10.9,11.99,6.01,3.07,10.02,,7.5,0.08,102.37,0.0,0.0,,,,45.39,2.45,77.11,0.0,0.0,28.31,0.0
2022-05-30 05:00:00,2022-05-30 06:00:00,,,6.0,2.98,9.96,,11.91,0.08,81.46,0.0,0.0,,,,50.52,2.28,77.62,0.0,0.0,27.91,0.0
2022-05-30 06:00:00,2022-05-30 07:00:00,,,6.05,3.02,10.02,,13.83,0.1,67.41,0.0,0.0,,,,53.68,2.51,77.03,53.92,0.0,27.92,0.0
2022-05-30 07:00:00,2022-05-30 08:00:00,9.08,10.15,6.01,3.06,9.96,,10.02,0.11,68.95,0.0,0.0,,,,54.3,2.6,57.25,203.65,0.0,28.3,0.0
2022-05-30 08:00:00,2022-05-30 09:00:00,9.11,9.96,6.0,3.08,10.01,,10.54,0.12,85.74,0.0,0.0,,,,51.92,2.76,57.43,276.97,0.0,29.21,0.0
2022-05-30 09:00:00,2022-05-30 10:00:00,,,5.94,2.94,10.01,,8.6,0.12,97.04,0.0,0.0,,,,48.91,2.41,44.14,341.75,0.0,30.31,0.0
2022-05-30 10:00:00,2022-05-30 11:00:00,,,5.94,3.0,9.99,,10.03,0.13,112.34,0.0,0.0,,,,43.9,2.38,40.27,576.85,0.0,31.9,0.0
2022-05-30 11:00:00,2022-05-30 12:00:00,,,6.02,2.98,10.03,,12.37,0.12,134.0,0.0,0.0,,,,39.1,2.04,34.96,601.9,0.0,33.48,0.0
2022-05-30 12:00:00,2022-05-30 13:00:00,,,6.04,3.03,10.01,,10.26,0.11,146.87,0.0,0.0,,,,35.55,2.01,46.66,604.5,0.0,34.8,0.0
2022-05-30 13:00:00,2022-05-30 14:00:00,9.04,13.62,5.95,3.02,10.06,,11.03,0.11,147.2,0.0,0.0,,,,33.08,1.46,108.12,621.7,0.0,35.72,0.0
2022-05-30 14:00:00,2022-05-30 15:00:00,9.31,13.39,5.99,2.99,9.97,,13.12,0.11,158.73,0.0,0.0,,,,32.35,1.62,25.17,468.57,0.0,35.9,0.0
2022-05-30 15:00:00,2022-05-30 16:00:00,14.58,20.19,5.96,3.02,10.03,,10.1,0.1,159.91,6.38,12.2,1.59,1.58,,31.81,1.35,31.15,263.07,1.47,36.13,0.0
2022-05-30 16:00:00,2022-05-30 17:00:00,15.91,21.77,5.97,3.05,10.04,,10.2,0.1,166.06,10.97,21.41,1.57,1.76,,29.57,0.99,252.45,235.22,1.76,36.55,0.0
2022-05-30 17:00:00,2022-05-30 18:00:00,17.8,23.29,6.01,3.0,9.98,,12.87,0.16,171.55,11.0,20.8,1.5,1.81,,31.4,1.39,287.08,95.65,1.73,35.93,0.0
2022-05-30 18:00:00,2022-05-30 19:00:00,16.02,20.68,5.99,3.0,10.04,,10.76,0.28,145.58,10.98,21.45,1.52,1.78,,32.48,1.0,284.28,7.93,1.82,35.03,0.0
2022-05-30 19:00:00,2022-05-30 20:00:00,18.77,25.3,5.97,2.95,9.98,,9.63,0.74,69.86,10.96,20.8,1.42,1.84,,32.56,1.46,162.19,0.0,1.83,33.82,0.0
2022-05-30 20:00:00,2022-05-30 21:00:00,18.23,22.11,5.94,3.0,9.98,,12.93,0.18,110.54,10.93,20.87,1.51,1.78,,33.86,1.98,72.43,0.0,1.84,31.78,0.0
2022-05-30 21:00:00,2022-05-30 22:00:00,13.61,18.12,6.03,3.02,10.02,,14.54,0.24,95.04,11.03,21.22,1.53,1.77,,34.01,1.76,92.08,0.0,1.77,31.39,0.0
2022-05-30 22:00:00,2022-05-30 23:00:00,12.66,18.47,6.01,3.01,9.96,,11.48,0.12,110.08,11.01,20.57,1.51,1.82,,32.97,2.32,92.08,0.0,1.74,30.91,0.0
2022-05-30 23:00:00,2022-05-31 00:00:00,,,6.01,3.04,10.0,,8.05,0.12,105.08,11.02,21.0,1.55,1.89,,35.14,1.47,108.69,0.0,1.8,30.15,0.0
2022-05-31 00:00:00,2022-05-31 01:00:00,9.91,11.05,6.0,2.98,9.97,,4.06,0.23,77.47,11.0,20.65,1.48,1.76,,38.75,0.91,190.14,0.0,1.82,29.44,0.0
2022-05-31 01:00:00,2022-05-31 02:00:00,10.07,11.05,6.0,2.97,10.02,,5.32,0.21,89.65,11.0,21.22,1.45,1.81,,38.89,1.88,113.38,0.0,1.79,29.38,0.0
2022-05-31 02:00:00,2022-05-31 03:00:00,,,5.94,3.02,9.96,,9.85,0.16,106.9,10.93,20.53,1.53,1.83,,42.95,1.84,96.3,0.0,1.78,28.65,0.0
2022-05-31 03:00:00,2022-05-31 04:00:00,,,6.04,3.01,10.01,,7.4,0.15,106.23,11.05,21.1,1.5,1.73,,45.69,2.0,80.49,0.0,1.81,28.43,0.0
2022-05-31 04:00:00,2022-05-31 05:00:00,,,5.94,3.0,10.04,,5.1,0.17,106.46,10.93,21.44,1.49,1.85,,52.18,2.2,64.78,0.0,1.85,27.36,0.0
2022-05-31 05:00:00,2022-05-31 06:00:00,,,6.03,3.05,9.93,,5.66,0.2,98.27,11.04,20.16,1.58,1.79,,54.91,2.0,92.54,0.0,1.78,26.78,0.0
2022-05-31 06:00:00,2022-05-31 07:00:00,8.21,16.87,6.01,2.92,9.98,,12.06,0.26,88.7,11.02,20.81,1.38,1.93,,52.02,1.93,78.19,15.52,1.86,27.42,0.0
2022-05-31 07:00:00,2022-05-31 08:00:00,8.18,15.34,6.02,2.94,10.02,,8.27,0.22,95.57,11.03,21.18,1.4,1.79,,50.98,2.36,64.57,85.58,1.79,27.75,0.0
2022-05-31 08:00:00,2022-05-31 09:00:00,8.46,11.59,5.96,2.98,10.04,,6.83,0.37,97.29,10.94,21.49,1.48,1.79,,51.61,2.91,55.9,274.52,1.87,28.52,0.0
2022-05-31 09:00:00,2022-05-31 10:00:00,,,6.0,2.97,10.04,,6.79,0.22,113.26,11.01,21.47,1.46,1.72,,50.02,2.74,48.16,466.65,1.74,30.09,0.0
2022-05-31 10:00:00,2022-05-31 11:00:00,14.19,17.9,6.0,3.02,10.0,,4.67,0.21,109.48,10.99,20.95,1.53,1.8,,45.8,3.0,34.04,564.73,1.75,31.69,0.0
2022-05-31 11:00:00,2022-05-31 12:00:00,14.33,17.56,6.0,3.0,10.02,,4.57,0.18,118.15,11.0,21.21,1.5,1.73,,42.85,2.86,40.36,626.3,1.77,32.9,0.0
2022-05-31 12:00:00,2022-05-31 13:00:00,11.77,13.45,6.04,3.06,10.01,,7.47,0.18,133.68,11.05,21.08,1.58,1.92,,39.18,2.65,28.18,640.55,1.8,34.01,0.0
2022-05-31 13:00:00,2022-05-31 14:00:00,12.69,14.16,6.07,2.98,10.01,,5.16,0.16,147.53,11.09,21.09,1.48,1.8,,36.92,2.31,36.45,593.12,1.86,34.99,0.0
2022-05-31 14:00:00,2022-05-31 15:00:00,,,5.99,2.97,9.95,,4.77,0.17,158.41,10.98,20.41,1.45,1.85,,34.42,1.82,27.39,473.9,1.86,35.61,0.0
2022-05-31 15:00:00,2022-05-31 16:00:00,12.16,12.65,6.01,2.95,10.0,1.96,7.57,0.17,125.22,11.02,20.98,1.43,1.83,,33.31,1.47,180.01,410.87,1.85,36.05,0.0
2022-05-31 16:00:00,2022-05-31 17:00:00,14.97,19.49,5.96,3.02,10.02,5.69,6.35,0.18,10.0,10.95,21.19,1.53,1.85,,35.93,1.67,214.85,75.75,1.84,34.92,0.0
2022-05-31 17:00:00,2022-05-31 18:00:00,22.78,33.94,6.03,2.99,9.97,10.0,5.28,0.28,10.0,11.04,20.65,1.49,1.84,,50.18,2.12,223.97,0.82,1.8,29.62,0.0
2022-05-31 18:00:00,2022-05-31 19:00:00,25.74,30.46,5.96,3.0,10.0,10.0,6.6,0.3,10.0,10.96,21.02,1.49,1.79,,52.09,3.6,148.57,0.0,1.79,28.83,0.0
2022-05-31 19:00:00,2022-05-31 20:00:00,21.9,22.67,6.0,3.01,9.99,10.0,7.38,0.33,10.0,11.0,20.91,1.51,1.82,,60.89,3.46,118.75,0.0,1.81,27.36,0.0
2022-05-31 20:00:00,2022-05-31 21:00:00,22.79,24.55,5.99,2.94,9.96,10.0,6.04,0.22,10.0,10.99,20.54,1.42,1.82,,60.42,2.45,85.92,0.0,1.8,27.41,0.0
2022-05-31 21:00:00,2022-05-31 22:00:00,22.62,26.55,6.05,2.98,9.96,10.0,8.49,0.23,10.0,11.06,20.65,1.46,1.8,,61.82,2.29,72.98,0.0,1.82,26.84,0.0
2022-05-31 22:00:00,2022-05-31 23:00:00,17.58,20.82,5.99,3.01,10.04,10.0,7.95,0.22,10.0,10.98,21.38,1.52,1.84,,64.57,2.42,58.04,0.0,1.79,26.03,0.0
2022-05-31 23:00:00,2022-06-01 00:00:00,,,6.0,2.98,9.99,10.0,6.01,0.21,10.0,10.99,20.87,1.46,1.93,,63.88,1.57,62.06,0.0,1.81,25.71,0.0
2022-06-01 00:00:00,2022-06-01 01:00:00,,,6.04,2.98,10.05,10.0,4.17,0.23,10.0,11.04,21.34,1.47,1.8,,59.86,1.67,271.63,0.0,1.85,26.23,0.0
2022-06-01 01:00:00,2022-06-01 02:00:00,10.01,10.07,5.98,2.97,10.04,10.0,4.8,0.19,10.0,10.98,21.43,1.46,1.76,,57.39,1.43,267.13,0.0,1.79,26.62,0.0
2022-06-01 02:00:00,2022-06-01 03:00:00,12.04,12.36,5.99,2.97,10.04,10.0,3.95,0.46,10.0,10.98,21.38,1.46,1.84,,53.55,1.11,41.42,0.0,1.85,27.1,0.0
2022-06-01 03:00:00,2022-06-01 04:00:00,15.32,16.35,6.0,3.01,9.97,10.0,7.27,0.32,10.0,10.99,20.62,1.51,1.82,,57.27,1.87,91.98,0.0,1.78,26.52,0.0
2022-06-01 04:00:00,2022-06-01 05:00:00,11.17,12.5,5.95,2.98,9.96,10.0,10.2,0.19,10.0,10.94,20.62,1.46,1.86,,60.76,2.71,97.66,0.0,1.73,26.05,0.0
2022-06-01 05:00:00,2022-06-01 06:00:00,9.1,10.44,5.96,3.01,10.0,10.0,5.1,0.15,10.0,10.95,21.0,1.52,1.83,,65.29,2.88,74.84,0.0,1.85,25.21,0.0
2022-06-01 06:00:00,2022-06-01 07:00:00,,,6.03,2.99,10.03,10.0,4.04,0.2,10.0,11.03,21.36,1.48,1.78,,69.14,2.58,73.01,36.5,1.75,24.78,0.0
2022-06-01 07:00:00,2022-06-01 08:00:00,5.96,6.08,6.0,3.01,9.96,10.0,5.07,0.19,10.0,11.0,20.53,1.51,1.79,,63.65,2.54,66.95,146.88,1.88,25.9,0.0
2022-06-01 08:00:00,2022-06-01 09:00:00,7.62,7.89,5.99,2.94,10.0,10.0,4.27,0.19,10.0,10.99,21.03,1.4,1.79,,60.52,3.05,67.08,339.82,1.78,27.06,0.0
