From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-10 03:00:00,2023-03-10 04:00:00,58.25,93.25,2.55,8.03,6.35,48.1,5.85,0.49,113.88,,,,,,72.75,0.18,251.25,11.0,,25.62,0.0,
2023-03-10 04:00:00,2023-03-10 05:00:00,57.25,85.0,2.78,17.5,11.6,47.17,5.67,0.5,89.68,,,,,,74.5,0.12,274.25,11.0,,25.4,0.0,
2023-03-10 05:00:00,2023-03-10 06:00:00,58.0,89.25,3.05,12.35,9.05,49.2,5.52,0.48,93.57,,,,,,75.75,0.25,295.25,11.0,,25.3,0.0,
2023-03-10 06:00:00,2023-03-10 07:00:00,58.75,98.5,7.35,30.7,22.3,40.67,5.33,0.6,59.53,,,,,,79.5,0.22,217.25,14.5,,25.02,0.0,
2023-03-10 07:00:00,2023-03-10 08:00:00,64.75,121.25,5.05,25.9,17.88,37.28,5.6,0.66,64.52,,,,,,71.75,0.17,313.33,45.0,,25.65,0.0,
2023-03-10 08:00:00,2023-03-10 09:00:00,83.25,195.75,6.8,41.02,27.4,31.95,6.35,0.77,93.43,,,,,,58.25,0.3,337.0,160.5,,27.52,0.0,
2023-03-10 09:00:00,2023-03-10 10:00:00,108.5,212.0,3.7,13.25,10.1,40.12,10.93,0.6,195.75,,,,,,48.75,0.5,261.0,254.0,,28.7,0.0,
2023-03-10 10:00:00,2023-03-10 11:00:00,116.0,150.33,2.7,5.72,5.25,44.5,19.87,0.56,,,,,,,39.75,0.75,198.25,328.75,,29.23,0.0,
2023-03-10 11:00:00,2023-03-10 12:00:00,68.0,85.0,2.73,5.65,5.25,46.0,12.85,0.5,,,,,,,33.75,0.9,143.0,365.0,,29.68,0.0,
2023-03-10 12:00:00,2023-03-10 13:00:00,66.0,80.5,3.45,5.7,5.85,45.0,10.07,0.48,,,,,,,29.75,1.3,132.75,371.5,,30.0,0.0,
2023-03-10 13:00:00,2023-03-10 14:00:00,55.25,69.0,3.0,4.73,4.95,41.17,7.2,0.42,,,,,,,25.5,1.48,126.0,345.5,,30.25,0.0,
2023-03-10 14:00:00,2023-03-10 15:00:00,41.0,64.25,3.45,5.12,5.53,39.15,7.52,0.4,,,,,,,22.0,1.73,133.5,286.75,,30.52,0.0,
2023-03-10 15:00:00,2023-03-10 16:00:00,40.75,67.25,3.88,8.65,7.72,37.38,7.72,0.4,195.77,,,,,,18.75,1.55,145.75,211.5,,30.8,0.0,
2023-03-10 16:00:00,2023-03-10 17:00:00,40.5,76.0,3.05,6.72,6.03,33.67,7.05,0.4,197.43,,,,,,18.0,1.45,129.5,121.0,,30.73,0.0,
2023-03-10 17:00:00,2023-03-10 18:00:00,30.5,56.25,2.88,6.47,5.8,32.5,7.3,0.42,197.7,,,,,,18.75,1.38,128.25,45.0,,30.55,0.0,
2023-03-10 18:00:00,2023-03-10 19:00:00,34.25,67.25,3.9,47.27,28.3,25.62,7.98,0.68,139.65,,,,,,29.0,0.65,191.0,13.75,,29.78,0.0,
2023-03-10 19:00:00,2023-03-10 20:00:00,44.0,111.0,4.73,46.7,28.65,29.27,7.6,0.8,114.55,,,,,,35.75,0.9,187.75,12.0,,29.05,0.0,
2023-03-10 20:00:00,2023-03-10 21:00:00,51.5,139.0,3.18,29.58,18.35,34.95,6.38,0.71,136.3,,,,,,38.0,0.95,192.5,11.5,,28.8,0.0,
2023-03-10 21:00:00,2023-03-10 22:00:00,48.25,124.75,4.08,56.42,33.3,29.38,6.12,0.78,95.05,,,,,,44.5,0.33,234.5,11.0,,28.23,0.0,
2023-03-10 22:00:00,2023-03-10 23:00:00,55.25,140.25,3.7,36.45,22.38,35.85,6.5,0.81,95.5,,,,,,50.0,0.22,293.5,11.0,,27.32,0.0,
2023-03-10 23:00:00,2023-03-11 00:00:00,57.5,154.5,2.32,22.27,13.78,40.17,6.95,0.68,106.15,,,,,,52.25,0.23,225.5,11.0,,26.8,0.0,
2023-03-11 00:00:00,2023-03-11 01:00:00,55.75,122.25,2.62,19.95,12.75,40.85,7.78,0.51,114.5,,,,,,53.0,0.3,274.0,11.0,,26.62,0.0,
2023-03-11 01:00:00,2023-03-11 02:00:00,50.75,106.25,2.55,16.0,10.55,42.33,7.58,0.46,113.67,,,,,,56.25,0.47,277.25,11.0,,26.5,0.0,
2023-03-11 02:00:00,2023-03-11 03:00:00,44.25,98.75,3.05,14.2,10.05,43.65,8.22,0.52,109.75,,,,,,59.25,0.57,282.25,11.0,,26.4,0.0,
2023-03-11 03:00:00,2023-03-11 04:00:00,62.75,117.25,2.9,14.93,10.28,44.77,11.55,0.69,124.6,,,,,,60.5,0.4,278.75,11.0,,26.43,0.0,
2023-03-11 04:00:00,2023-03-11 05:00:00,83.5,138.0,4.17,39.83,24.55,38.6,10.68,0.59,93.5,,,,,,64.75,0.2,216.75,11.0,,26.0,0.0,
2023-03-11 05:00:00,2023-03-11 06:00:00,70.75,127.75,2.95,32.45,19.65,42.75,9.85,0.54,92.45,,,,,,65.5,0.23,268.5,11.0,,26.0,0.0,
2023-03-11 06:00:00,2023-03-11 07:00:00,65.75,127.25,3.25,26.0,16.48,43.8,11.8,0.61,97.72,,,,,,64.0,0.23,278.0,14.75,,25.97,0.0,
2023-03-11 07:00:00,2023-03-11 08:00:00,81.25,169.5,4.28,32.8,20.92,41.12,12.77,0.77,88.55,,,,,,61.0,0.42,290.5,45.75,,26.27,0.0,
2023-03-11 08:00:00,2023-03-11 09:00:00,101.75,243.5,5.53,26.12,18.38,42.15,14.05,0.63,123.88,,,,,,52.25,0.7,301.0,164.5,,27.85,0.0,
2023-03-11 09:00:00,2023-03-11 10:00:00,71.5,232.75,3.3,12.4,9.28,49.43,13.6,0.57,167.45,,,,,,42.5,0.53,315.5,257.5,,29.32,0.0,
2023-03-11 10:00:00,2023-03-11 11:00:00,52.25,116.75,2.9,8.33,6.77,50.38,11.27,0.47,183.67,,,,,,31.0,0.68,339.0,329.25,,30.1,1.62,
2023-03-11 11:00:00,2023-03-11 12:00:00,46.33,85.67,2.85,5.75,5.38,49.18,9.6,0.5,,,,,,,25.0,0.75,339.75,369.5,,30.62,0.0,
2023-03-11 12:00:00,2023-03-11 13:00:00,34.0,63.0,3.0,5.85,5.55,47.27,9.15,0.44,198.25,,,,,,23.5,0.8,249.75,379.0,,30.95,0.0,
2023-03-11 13:00:00,2023-03-11 14:00:00,37.0,69.5,2.95,5.05,5.12,44.6,7.6,0.32,192.68,,,,,,21.0,1.0,200.0,350.75,,31.1,0.0,
2023-03-11 14:00:00,2023-03-11 15:00:00,40.0,73.75,2.83,3.6,4.22,49.9,7.6,0.32,196.23,,,,,,19.5,1.25,74.25,289.0,,31.25,0.0,
2023-03-11 15:00:00,2023-03-11 16:00:00,20.0,50.0,2.62,4.55,4.55,52.2,8.2,0.34,198.93,,,,,,18.5,1.32,101.75,195.5,,31.38,0.0,
2023-03-11 16:00:00,2023-03-11 17:00:00,19.0,58.0,2.7,6.5,5.65,44.45,7.35,0.3,193.12,,,,,,17.5,0.88,82.0,116.5,,31.38,0.0,
2023-03-11 17:00:00,2023-03-11 18:00:00,18.75,60.75,2.52,4.78,4.6,37.92,5.08,0.31,185.15,,,,,,18.5,0.75,67.25,43.5,,31.12,0.0,
2023-03-11 18:00:00,2023-03-11 19:00:00,27.5,74.75,6.43,58.95,36.62,30.52,5.45,0.66,99.88,,,,,,25.75,0.3,246.0,13.75,,30.23,0.0,
2023-03-11 19:00:00,2023-03-11 20:00:00,40.75,138.25,12.1,74.08,49.2,32.3,7.28,0.78,76.58,,,,,,33.75,0.5,201.25,12.0,,29.53,0.0,
2023-03-11 20:00:00,2023-03-11 21:00:00,46.5,155.0,6.32,58.82,36.43,39.4,7.58,0.69,92.82,,,,,,37.5,0.28,235.0,12.0,,28.95,0.0,
2023-03-11 21:00:00,2023-03-11 22:00:00,44.25,142.75,5.0,54.17,32.88,40.27,8.18,0.74,85.55,,,,,,39.25,0.45,214.75,12.0,,28.73,0.0,
2023-03-11 22:00:00,2023-03-11 23:00:00,44.0,137.25,5.27,42.75,27.02,33.77,8.47,0.67,85.88,,,,,,43.25,0.2,246.75,11.5,,28.12,0.0,
2023-03-11 23:00:00,2023-03-12 00:00:00,51.25,146.25,3.65,22.35,14.85,34.73,8.3,0.6,113.45,,,,,,47.5,0.28,252.0,6.75,,27.88,0.0,
2023-03-12 00:00:00,2023-03-12 01:00:00,47.5,137.25,3.58,29.32,18.52,34.7,8.83,0.56,94.4,,,,,,51.5,0.23,233.75,6.75,,27.38,0.0,
2023-03-12 01:00:00,2023-03-12 02:00:00,48.25,140.0,3.68,36.92,22.62,34.95,8.8,0.52,83.75,,,,,,52.5,0.17,258.25,6.75,,27.23,0.0,
2023-03-12 02:00:00,2023-03-12 03:00:00,46.0,113.75,2.73,24.6,15.35,44.4,9.22,0.51,97.27,,,,,,55.0,0.27,275.75,6.0,,26.85,0.0,
2023-03-12 03:00:00,2023-03-12 04:00:00,44.0,93.5,2.7,13.62,9.45,51.12,9.75,0.48,122.8,,,,,,53.0,0.35,269.5,5.0,,26.87,0.0,
2023-03-12 04:00:00,2023-03-12 05:00:00,43.75,98.5,2.7,26.1,16.1,47.97,9.03,0.53,90.75,,,,,,56.0,0.28,273.0,5.25,,26.6,0.0,
2023-03-12 05:00:00,2023-03-12 06:00:00,43.25,102.75,2.98,31.52,19.18,46.62,8.9,0.56,90.03,,,,,,55.5,0.32,265.25,5.5,,26.52,0.0,
2023-03-12 06:00:00,2023-03-12 07:00:00,47.0,114.0,3.33,39.75,23.85,44.03,10.25,0.7,71.5,,,,,,57.75,0.25,236.5,11.0,,26.32,0.0,
2023-03-12 07:00:00,2023-03-12 08:00:00,58.0,140.0,3.7,22.25,14.85,64.35,12.3,0.63,103.95,,,,,,53.25,0.45,296.75,46.5,,26.82,0.0,
2023-03-12 08:00:00,2023-03-12 09:00:00,67.75,165.25,5.62,26.48,18.68,62.1,12.38,0.67,113.42,,,,,,43.25,0.4,303.25,159.0,,28.45,0.0,
2023-03-12 09:00:00,2023-03-12 10:00:00,61.25,175.5,3.55,13.08,9.88,62.5,11.45,0.73,181.1,,,,,,33.0,0.62,256.25,254.75,,29.87,0.0,
2023-03-12 10:00:00,2023-03-12 11:00:00,39.0,116.5,3.12,9.35,7.52,56.7,9.95,0.54,196.65,,,,,,25.25,0.92,105.75,322.25,,30.77,0.0,
2023-03-12 11:00:00,2023-03-12 12:00:00,27.5,86.0,3.22,4.78,5.17,58.55,9.1,0.51,,,,,,,23.0,1.03,28.75,343.5,,31.23,0.0,
2023-03-12 12:00:00,2023-03-12 13:00:00,22.0,72.0,2.2,2.07,2.9,57.67,6.93,0.29,185.15,,,,,,21.0,0.97,121.75,308.0,,31.35,0.0,
2023-03-12 13:00:00,2023-03-12 14:00:00,15.0,45.0,3.15,2.25,3.75,52.05,4.92,0.27,191.78,,,,,,17.25,1.17,168.25,333.25,,31.7,0.0,
2023-03-12 14:00:00,2023-03-12 15:00:00,17.0,48.75,2.53,1.9,3.08,61.3,6.15,0.26,189.85,,,,,,16.75,1.23,86.0,279.0,,31.95,0.0,
2023-03-12 15:00:00,2023-03-12 16:00:00,17.75,49.75,2.65,1.57,3.0,64.73,7.38,0.28,194.5,,,,,,16.0,1.12,109.5,205.5,,31.95,0.0,
2023-03-12 16:00:00,2023-03-12 17:00:00,13.25,36.0,2.67,3.12,3.85,62.8,7.42,0.37,,,,,,,16.75,0.7,114.25,110.75,,32.05,0.0,
2023-03-12 17:00:00,2023-03-12 18:00:00,18.25,45.0,2.57,7.45,6.05,60.4,6.62,0.4,179.35,,,,,,17.25,0.72,110.25,37.25,,31.62,0.0,
2023-03-12 18:00:00,2023-03-12 19:00:00,23.5,88.0,4.2,35.08,22.02,43.58,5.17,0.64,125.45,,,,,,23.25,1.12,173.5,14.0,,30.8,0.0,
2023-03-12 19:00:00,2023-03-12 20:00:00,30.75,143.0,3.2,30.92,19.02,44.73,5.17,0.6,128.72,,,,,,29.75,1.47,185.0,12.0,,30.27,0.0,
2023-03-12 20:00:00,2023-03-12 21:00:00,30.75,119.25,4.32,44.9,27.4,44.42,5.85,0.7,103.83,,,,,,37.25,0.83,190.75,11.5,,29.68,0.0,
2023-03-12 21:00:00,2023-03-12 22:00:00,42.5,138.25,4.55,38.05,23.9,50.65,6.37,0.77,98.33,,,,,,44.5,0.28,262.75,11.0,,29.0,0.0,
2023-03-12 22:00:00,2023-03-12 23:00:00,45.75,143.0,3.32,28.15,17.7,57.3,7.38,0.74,96.3,,,,,,46.75,0.25,266.75,11.0,,28.6,0.0,
2023-03-12 23:00:00,2023-03-13 00:00:00,43.5,129.25,3.3,25.92,16.48,60.52,7.78,0.59,113.15,,,,,,48.5,0.38,226.0,11.0,,28.55,0.0,
2023-03-13 00:00:00,2023-03-13 01:00:00,42.5,127.0,2.98,19.3,12.67,64.35,8.35,0.6,133.0,,,,,,51.5,0.62,194.5,11.0,,28.5,0.0,
2023-03-13 01:00:00,2023-03-13 02:00:00,50.75,123.0,2.5,16.02,10.57,66.45,10.5,0.61,144.77,,,,,,55.25,0.25,240.0,11.0,,28.12,0.0,
2023-03-13 02:00:00,2023-03-13 03:00:00,59.25,125.5,2.85,20.6,13.28,57.08,8.02,0.61,127.55,,,,,,57.75,0.2,240.0,13.75,,27.8,0.0,
2023-03-13 03:00:00,2023-03-13 04:00:00,60.75,135.5,3.05,24.45,15.47,53.6,7.05,0.59,120.33,,,,,,59.25,0.22,237.25,14.0,,27.58,0.0,
2023-03-13 04:00:00,2023-03-13 05:00:00,58.5,125.0,3.45,39.47,23.8,50.05,7.57,0.65,88.73,,,,,,62.5,0.15,254.5,14.0,,27.17,0.0,
2023-03-13 05:00:00,2023-03-13 06:00:00,67.5,132.5,3.4,49.12,28.9,51.23,7.18,0.7,60.42,,,,,,63.0,0.17,211.75,14.0,,26.98,0.0,
2023-03-13 06:00:00,2023-03-13 07:00:00,71.25,163.75,4.3,66.03,38.62,57.57,11.05,0.87,44.8,,,,,,61.5,0.15,206.0,16.75,,27.02,0.0,
2023-03-13 07:00:00,2023-03-13 08:00:00,106.25,263.25,18.85,70.33,52.75,49.1,12.67,1.27,42.45,,,,,,62.25,0.17,239.25,48.5,,27.08,0.0,
2023-03-13 08:00:00,2023-03-13 09:00:00,155.75,399.75,6.62,38.3,25.75,60.32,16.05,1.2,97.78,,,,,,53.75,0.45,291.75,130.25,,28.03,0.0,
2023-03-13 09:00:00,2023-03-13 10:00:00,114.75,286.75,5.05,22.8,16.23,62.83,14.78,0.65,178.05,,,,,,37.75,0.6,272.5,271.5,,29.9,0.0,
2023-03-13 10:00:00,2023-03-13 11:00:00,52.5,158.25,4.05,14.4,10.98,60.0,11.12,0.51,190.43,,,,,,28.75,0.55,235.0,289.25,,30.95,0.0,
2023-03-13 11:00:00,2023-03-13 12:00:00,31.5,112.25,4.0,11.22,9.2,58.88,9.6,0.38,166.52,,,,,,21.25,0.7,240.25,276.5,,31.23,0.0,
2023-03-13 12:00:00,2023-03-13 13:00:00,19.25,77.25,3.6,8.1,7.25,56.15,8.0,0.38,178.0,,,,,,20.75,0.55,279.0,303.5,,31.57,0.0,
2023-03-13 13:00:00,2023-03-13 14:00:00,17.0,63.0,3.18,4.65,5.05,55.4,6.92,0.31,188.7,,,,,,18.75,0.9,118.75,276.0,,31.6,0.0,
2023-03-13 14:00:00,2023-03-13 15:00:00,22.75,68.5,2.92,2.23,3.6,48.78,6.88,0.29,188.35,,,,,,17.5,0.83,81.75,258.25,,31.75,0.0,
2023-03-13 15:00:00,2023-03-13 16:00:00,16.5,54.0,3.15,5.0,5.2,44.2,5.85,0.31,182.53,,,,,,18.25,0.57,289.5,209.25,,31.92,0.0,
2023-03-13 16:00:00,2023-03-13 17:00:00,18.25,64.0,2.83,2.7,3.73,46.33,5.67,0.32,186.72,,,,,,18.25,0.75,93.5,87.5,,31.85,0.0,
