From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-12 01:00:00,2022-08-12 02:00:00,7.3,35.3,2.93,8.27,11.81,4.65,3.38,0.6,10.53,10.71,,3.88,10.05,,67.37,1.89,142.27,0.0,734.95,,29.69,0.06
2022-08-12 02:00:00,2022-08-12 03:00:00,4.7,23.0,2.87,8.49,11.94,4.6,3.29,0.56,10.51,10.32,,3.69,9.3,,68.55,1.77,148.04,0.0,734.86,,29.39,0.04
2022-08-12 03:00:00,2022-08-12 04:00:00,5.9,30.3,2.85,7.5,10.98,4.88,3.1,0.55,10.8,10.64,,3.82,9.87,,71.14,1.22,157.73,0.0,734.81,,28.81,0.0
2022-08-12 04:00:00,2022-08-12 05:00:00,5.8,25.8,2.85,7.01,10.52,5.03,3.27,0.56,10.09,5.55,,3.85,9.88,,73.45,0.83,150.35,0.0,734.84,,28.39,0.04
2022-08-12 05:00:00,2022-08-12 06:00:00,4.5,29.1,2.79,7.1,10.52,5.18,3.25,0.56,10.62,11.77,,4.14,10.75,,76.21,0.31,124.48,1.19,735.19,,27.79,0.11
2022-08-12 06:00:00,2022-08-12 07:00:00,6.7,30.8,3.02,7.21,10.96,4.99,3.52,0.59,10.77,11.04,,3.46,8.86,,75.28,0.9,142.21,37.36,735.3,,28.17,0.04
2022-08-12 07:00:00,2022-08-12 08:00:00,28.1,55.8,2.8,7.36,10.75,5.01,3.68,0.6,11.29,10.96,,4.57,10.33,,69.95,2.15,159.9,392.47,735.38,,30.07,0.0
2022-08-12 08:00:00,2022-08-12 09:00:00,12.6,36.7,2.76,7.2,10.57,5.01,3.45,0.59,12.17,10.83,,3.44,9.0,,67.1,2.64,144.34,543.39,735.6,,31.23,0.0
2022-08-12 09:00:00,2022-08-12 10:00:00,8.6,45.0,2.37,7.3,10.09,5.07,3.48,0.6,13.81,10.62,,3.38,8.94,,64.2,2.33,168.32,721.85,736.01,,32.36,0.0
2022-08-12 10:00:00,2022-08-12 11:00:00,8.3,52.3,2.94,7.65,11.23,4.88,3.59,0.6,13.36,10.95,,3.44,9.13,,60.24,2.42,153.38,766.88,736.11,,33.46,0.0
2022-08-12 11:00:00,2022-08-12 12:00:00,5.1,55.63,2.25,7.85,10.46,4.95,3.6,0.6,13.32,9.23,,3.83,10.2,,58.51,2.93,162.5,801.06,735.87,,34.16,0.03
2022-08-12 12:00:00,2022-08-12 13:00:00,3.9,48.1,2.44,7.6,10.48,4.94,3.44,0.61,14.2,12.53,,3.81,10.27,,56.71,2.78,147.01,666.87,735.44,,34.82,0.0
2022-08-12 13:00:00,2022-08-12 14:00:00,8.0,49.0,2.58,7.71,10.79,4.94,3.46,0.61,14.26,11.91,,3.64,9.87,,56.5,2.74,154.3,480.5,735.06,,34.75,0.0
2022-08-12 14:00:00,2022-08-12 15:00:00,7.0,46.4,2.31,7.25,9.97,5.23,3.46,0.61,13.67,11.9,,3.98,9.99,,55.33,2.17,166.82,367.26,734.52,,35.24,0.0
2022-08-12 15:00:00,2022-08-12 16:00:00,5.4,39.8,2.5,7.02,10.03,5.19,3.4,0.6,13.58,11.78,,3.88,10.29,,55.51,2.16,168.81,226.11,733.99,,34.71,0.0
2022-08-12 16:00:00,2022-08-12 17:00:00,4.5,45.4,2.62,7.17,10.35,5.08,3.35,0.61,13.57,10.83,,3.7,9.86,,57.32,2.63,160.45,110.05,733.8,,33.86,0.0
2022-08-12 17:00:00,2022-08-12 18:00:00,6.2,47.4,2.46,8.04,10.9,4.85,3.5,0.62,13.47,10.76,,3.71,9.85,,59.12,2.36,155.17,54.74,733.74,,33.3,0.0
2022-08-12 18:00:00,2022-08-12 19:00:00,16.8,39.6,2.57,8.63,11.6,4.52,3.65,0.67,13.0,11.08,,3.91,10.29,,63.5,1.67,153.27,14.17,733.88,,32.34,0.0
2022-08-12 19:00:00,2022-08-12 20:00:00,8.9,45.2,2.58,9.72,12.63,4.16,3.74,0.73,12.45,11.68,,4.16,11.0,,66.72,1.5,146.54,0.0,734.38,,31.59,0.0
2022-08-12 20:00:00,2022-08-12 21:00:00,13.5,52.0,2.85,11.4,14.58,3.38,3.96,0.84,11.94,11.44,,4.18,11.25,,69.65,1.14,151.78,0.0,734.94,,31.14,0.0
2022-08-12 21:00:00,2022-08-12 22:00:00,20.5,63.7,2.95,12.6,15.81,2.94,3.93,0.89,11.97,11.61,,4.5,11.71,,71.77,1.25,151.59,0.0,735.35,,30.71,0.0
2022-08-12 22:00:00,2022-08-12 23:00:00,24.7,65.3,3.13,13.05,16.5,2.75,3.98,0.86,11.5,11.27,,4.68,11.66,,74.18,1.13,166.97,0.0,735.5,,30.17,0.0
2022-08-12 23:00:00,2022-08-13 00:00:00,22.4,53.8,3.11,10.22,13.84,3.79,3.77,0.8,11.84,10.86,,4.13,10.88,,76.48,0.97,132.06,0.0,735.66,,29.72,0.0
2022-08-13 00:00:00,2022-08-13 01:00:00,18.4,55.3,2.92,9.11,12.54,4.25,3.71,0.75,11.87,10.89,,4.01,10.58,,78.7,1.44,158.09,0.0,735.71,,29.24,0.0
2022-08-13 01:00:00,2022-08-13 02:00:00,22.1,49.5,3.55,9.03,13.33,4.3,3.71,0.71,11.76,10.55,,3.75,9.95,,81.03,1.25,138.84,0.0,735.53,,28.7,0.0
2022-08-13 02:00:00,2022-08-13 03:00:00,22.6,47.2,2.97,9.62,13.09,4.07,3.67,0.7,11.34,10.85,,3.78,9.92,,82.39,1.06,146.82,0.0,735.29,,28.37,0.0
2022-08-13 03:00:00,2022-08-13 04:00:00,22.0,43.5,3.02,8.48,12.12,4.58,3.72,0.69,11.7,10.78,,3.77,9.89,,82.86,0.76,137.52,0.0,735.17,,28.24,0.0
2022-08-13 04:00:00,2022-08-13 05:00:00,23.8,43.9,2.92,7.36,10.92,4.92,3.68,0.68,11.94,10.9,,3.67,9.85,,84.95,0.4,142.58,0.0,735.03,,27.8,0.0
2022-08-13 05:00:00,2022-08-13 06:00:00,22.9,43.1,2.96,6.99,10.62,5.09,3.65,0.67,11.41,10.8,,3.92,9.62,,86.56,0.28,119.58,1.03,734.92,,27.39,0.0
2022-08-13 06:00:00,2022-08-13 07:00:00,23.7,35.9,3.02,7.39,11.1,5.02,3.77,0.67,11.21,10.71,,3.66,9.76,,85.16,0.21,90.49,47.55,734.9,,27.8,0.0
2022-08-13 07:00:00,2022-08-13 08:00:00,25.1,52.0,2.89,7.73,11.25,4.91,3.97,0.7,11.74,10.85,,3.69,9.82,,76.67,0.91,167.32,324.66,735.07,,30.19,0.06
2022-08-13 08:00:00,2022-08-13 09:00:00,34.3,62.0,2.93,7.76,11.33,4.83,4.05,0.71,12.21,11.02,,3.7,10.0,,69.94,1.63,152.32,522.41,735.21,,31.88,0.05
2022-08-13 09:00:00,2022-08-13 10:00:00,22.3,48.4,2.59,7.48,10.63,4.96,3.88,0.69,13.58,11.95,,3.87,10.43,,64.62,1.88,144.94,706.42,735.19,,33.16,0.0
2022-08-13 10:00:00,2022-08-13 11:00:00,21.8,52.4,2.57,7.92,10.96,4.93,3.94,0.68,13.81,12.79,,3.76,10.35,,61.73,1.89,156.38,759.79,735.24,,33.81,0.0
2022-08-13 11:00:00,2022-08-13 12:00:00,20.94,44.09,2.61,7.61,10.71,4.86,3.91,0.68,14.14,12.48,,3.67,10.3,,60.22,1.93,150.16,628.64,735.33,,34.08,0.0
2022-08-13 12:00:00,2022-08-13 13:00:00,23.8,43.3,2.44,7.47,10.37,5.07,3.88,0.68,14.2,12.91,,4.05,10.6,,58.42,1.5,157.12,521.88,735.29,,34.75,0.06
2022-08-13 13:00:00,2022-08-13 14:00:00,19.1,39.3,2.52,7.39,10.42,5.02,3.92,0.68,14.27,12.93,,3.88,10.71,,58.2,1.59,156.75,387.89,734.92,,34.82,0.03
2022-08-13 14:00:00,2022-08-13 15:00:00,21.6,39.6,2.29,7.53,10.2,5.08,3.95,0.69,14.56,13.98,,4.16,11.44,,55.62,1.5,141.99,491.49,734.51,,35.69,0.0
2022-08-13 15:00:00,2022-08-13 16:00:00,22.7,39.5,2.47,7.33,10.27,5.02,3.93,0.68,14.74,13.15,,3.96,11.09,,57.95,1.39,133.79,215.12,734.05,,34.9,0.01
2022-08-13 16:00:00,2022-08-13 17:00:00,14.9,39.9,2.46,7.25,10.19,5.14,3.87,0.66,14.58,11.97,,3.87,10.64,,59.5,1.18,152.39,95.8,733.81,,34.18,0.01
2022-08-13 17:00:00,2022-08-13 18:00:00,17.9,35.5,2.46,7.03,9.98,5.2,3.89,0.66,14.08,11.12,,3.75,10.18,,61.14,0.61,207.8,44.29,733.54,,33.76,0.02
2022-08-13 18:00:00,2022-08-13 19:00:00,14.2,37.75,2.32,7.26,9.99,5.26,3.96,0.7,14.41,10.89,,3.9,10.47,,64.7,0.55,157.79,12.9,733.8,,32.97,0.04
2022-08-13 19:00:00,2022-08-13 20:00:00,19.8,38.6,2.57,9.64,12.54,4.1,4.34,0.81,12.14,11.4,,4.57,11.16,,67.01,1.15,139.84,0.0,734.17,,32.43,0.03
2022-08-13 20:00:00,2022-08-13 21:00:00,24.6,60.2,2.9,14.46,17.46,2.27,4.54,0.98,14.38,12.07,,4.75,12.5,,70.48,0.73,138.35,0.0,734.71,,31.83,0.07
2022-08-13 21:00:00,2022-08-13 22:00:00,28.3,69.7,2.96,12.94,16.13,2.78,4.46,1.06,16.33,12.25,,4.81,13.08,,72.14,0.84,133.88,0.0,735.11,,31.49,0.03
2022-08-13 22:00:00,2022-08-13 23:00:00,33.7,71.7,3.3,13.27,16.96,2.58,4.34,1.05,14.25,6.45,,4.75,12.88,,73.73,0.89,142.22,0.0,735.48,,31.25,0.0
2022-08-13 23:00:00,2022-08-14 00:00:00,30.7,77.9,3.53,16.07,19.85,1.49,4.21,0.98,15.25,13.05,,4.75,12.83,,75.84,1.0,131.41,0.0,735.67,,30.8,0.0
2022-08-14 00:00:00,2022-08-14 01:00:00,30.2,65.6,3.39,12.2,16.07,3.07,4.11,0.9,11.18,12.06,,4.26,11.56,,79.12,0.28,118.78,0.0,735.73,,30.1,0.0
2022-08-14 01:00:00,2022-08-14 02:00:00,28.5,56.3,3.42,11.37,15.35,3.26,4.19,0.86,11.26,11.62,,3.95,10.83,,79.93,0.21,82.88,0.0,735.33,,29.86,0.0
2022-08-14 02:00:00,2022-08-14 03:00:00,35.3,61.59,3.17,9.48,13.29,4.11,4.04,0.79,11.45,11.59,,3.95,10.41,,81.16,0.21,166.22,0.0,735.17,,29.54,0.0
2022-08-14 03:00:00,2022-08-14 04:00:00,28.74,59.16,2.89,8.22,11.66,4.77,3.99,0.76,12.16,11.49,,4.11,10.68,,82.86,0.04,42.82,0.0,735.19,,29.18,0.0
2022-08-14 04:00:00,2022-08-14 05:00:00,33.2,51.3,3.24,7.85,11.85,4.72,4.0,0.73,11.46,11.08,,3.75,10.22,,83.32,0.11,88.2,0.0,735.28,,29.0,0.0
2022-08-14 05:00:00,2022-08-14 06:00:00,28.3,55.9,2.95,7.89,11.48,4.86,3.98,0.71,11.61,11.01,,3.71,10.07,,83.59,0.07,67.76,1.02,735.44,,28.75,0.0
2022-08-14 06:00:00,2022-08-14 07:00:00,32.65,53.6,3.06,8.51,12.21,4.57,4.23,0.77,11.58,11.38,,3.8,10.34,,81.11,0.04,42.72,64.87,735.78,,29.43,0.0
2022-08-14 07:00:00,2022-08-14 08:00:00,39.4,89.0,3.27,9.03,12.96,4.36,4.52,0.81,11.92,11.33,,3.79,10.29,,74.98,0.39,136.58,157.18,736.34,,31.05,0.0
2022-08-14 08:00:00,2022-08-14 09:00:00,74.7,111.4,2.83,8.26,11.64,4.74,4.56,0.8,13.04,11.86,,3.73,10.15,,70.94,0.56,120.79,292.31,736.85,,32.15,0.0
2022-08-14 09:00:00,2022-08-14 10:00:00,29.1,67.3,2.85,7.94,11.37,4.78,4.29,0.78,13.96,11.43,,3.79,10.13,,63.02,0.59,112.48,482.63,736.99,,34.63,0.0
2022-08-14 10:00:00,2022-08-14 11:00:00,20.3,55.8,2.58,7.3,10.42,5.09,4.25,0.74,14.39,11.28,,3.97,9.92,,66.5,1.24,124.03,115.07,737.41,,33.05,0.0
2022-08-14 11:00:00,2022-08-14 12:00:00,23.3,52.18,3.24,9.33,13.21,4.34,4.51,0.74,12.81,10.8,,5.79,6.07,,88.29,1.64,132.16,4.69,738.29,,25.87,4.82
2022-08-14 12:00:00,2022-08-14 13:00:00,,31.1,5.38,11.41,18.14,2.99,5.44,0.79,8.88,12.5,,12.64,2.15,,93.19,0.37,112.53,41.15,737.95,,25.93,2.96
2022-08-14 13:00:00,2022-08-14 14:00:00,5.7,19.1,7.79,11.71,21.86,2.46,6.21,0.89,8.48,0.0,,14.12,2.0,,89.5,0.18,93.88,195.98,737.19,,27.58,1.23
2022-08-14 14:00:00,2022-08-14 15:00:00,8.7,17.7,3.89,10.82,15.53,3.54,5.52,0.89,10.11,11.38,,18.74,8.18,,80.83,0.51,171.24,300.45,736.89,,29.83,0.03
2022-08-14 15:00:00,2022-08-14 16:00:00,18.8,25.3,3.08,8.05,11.82,4.72,3.92,0.82,12.57,22.9,,15.74,23.37,,76.55,0.7,178.09,222.06,736.34,,30.91,0.0
2022-08-14 16:00:00,2022-08-14 17:00:00,16.9,25.1,3.13,7.44,11.3,5.0,3.81,0.78,12.77,14.52,,7.6,14.63,,74.37,0.45,193.27,132.87,736.23,,31.66,0.02
2022-08-14 17:00:00,2022-08-14 18:00:00,15.8,30.8,2.97,7.94,11.56,4.88,3.87,0.81,11.93,11.96,,4.55,12.03,,79.25,0.8,226.08,98.12,736.36,,30.34,0.08
2022-08-14 18:00:00,2022-08-14 19:00:00,13.1,30.9,2.93,8.09,11.63,4.86,3.76,0.83,12.06,11.12,,4.33,11.8,,79.82,0.37,132.82,18.79,736.65,,29.74,0.02
2022-08-14 19:00:00,2022-08-14 20:00:00,12.03,31.09,2.97,8.02,11.62,4.92,3.77,0.85,12.09,10.61,,4.38,11.61,,81.15,0.39,143.36,0.0,736.88,,28.8,0.03
2022-08-14 20:00:00,2022-08-14 21:00:00,11.24,24.35,3.02,8.98,12.57,4.49,3.96,0.92,11.49,10.3,,4.34,11.71,,80.51,0.35,124.55,0.0,737.16,,28.55,0.0
2022-08-14 21:00:00,2022-08-14 22:00:00,16.4,30.4,3.03,9.33,12.93,4.36,4.05,0.95,11.41,10.26,,4.29,12.07,,79.33,0.14,92.05,0.0,737.51,,28.59,0.0
2022-08-14 22:00:00,2022-08-14 23:00:00,21.3,45.6,3.34,9.78,13.78,4.04,4.04,0.95,11.07,10.06,,4.1,11.51,,75.74,0.11,55.74,0.0,737.62,,28.93,0.0
2022-08-14 23:00:00,2022-08-15 00:00:00,11.8,40.3,3.32,9.58,13.53,4.18,3.63,0.86,11.38,10.85,,4.33,12.11,,74.95,0.12,46.48,0.0,737.59,,28.9,0.0
2022-08-15 00:00:00,2022-08-15 01:00:00,8.5,38.1,3.24,8.59,12.54,4.68,3.44,0.78,11.0,10.86,,4.38,11.32,,75.56,0.22,119.53,0.0,737.47,,28.7,0.0
2022-08-15 01:00:00,2022-08-15 02:00:00,8.5,22.1,3.27,7.5,11.59,4.86,3.38,0.69,11.21,10.51,,3.96,10.66,,76.18,0.23,65.89,0.0,737.33,,28.42,0.0
2022-08-15 02:00:00,2022-08-15 03:00:00,8.4,19.2,3.35,6.69,10.89,5.17,3.3,0.62,11.47,10.2,,3.66,9.92,,76.77,0.43,185.16,0.0,737.24,,28.15,0.0
2022-08-15 03:00:00,2022-08-15 04:00:00,5.4,16.0,3.07,6.63,10.49,5.29,3.17,0.58,11.39,10.27,,3.52,9.71,,78.47,0.28,127.64,0.0,737.12,,27.75,0.0
2022-08-15 04:00:00,2022-08-15 05:00:00,2.8,9.7,2.93,6.58,10.24,5.37,3.07,0.55,11.22,10.0,,3.45,9.49,,80.58,0.28,185.5,0.0,736.99,,27.18,0.0
2022-08-15 05:00:00,2022-08-15 06:00:00,2.3,8.92,2.99,6.71,10.45,5.31,3.17,0.54,11.58,9.73,,3.24,8.94,,81.2,0.3,146.07,0.27,737.03,,27.0,0.0
2022-08-15 06:00:00,2022-08-15 07:00:00,2.2,14.2,2.96,7.47,11.11,5.02,3.35,0.57,11.09,10.41,,3.45,9.54,,81.14,0.14,70.44,33.5,737.39,,27.22,0.0
2022-08-15 07:00:00,2022-08-15 08:00:00,6.83,33.59,3.54,8.32,12.72,4.75,3.53,0.62,11.24,10.24,,3.45,9.3,,81.13,1.81,136.35,130.58,737.94,,27.57,0.0
2022-08-15 08:00:00,2022-08-15 09:00:00,6.6,38.4,3.55,8.9,13.27,4.45,3.69,0.66,11.23,10.51,,3.68,9.81,,74.74,1.14,139.75,291.48,737.98,,29.49,0.0
2022-08-15 09:00:00,2022-08-15 10:00:00,4.8,33.1,2.96,8.62,12.17,4.63,3.46,0.66,11.89,11.31,,3.78,10.48,,69.43,1.59,146.87,528.11,738.16,,31.2,0.0
2022-08-15 10:00:00,2022-08-15 11:00:00,4.0,26.0,2.81,7.58,10.98,4.99,3.44,0.64,12.46,11.35,,3.65,10.24,,62.33,1.19,156.35,682.42,738.39,,33.65,0.0
2022-08-15 11:00:00,2022-08-15 12:00:00,5.6,26.4,2.62,7.23,10.39,5.2,3.48,0.63,12.89,11.4,,3.69,10.21,,59.42,1.28,150.43,573.66,738.36,,34.0,0.15
2022-08-15 12:00:00,2022-08-15 13:00:00,4.6,27.3,2.49,7.43,10.41,5.16,3.48,0.62,13.13,11.46,,3.7,10.21,,58.22,1.3,155.35,520.91,738.11,,34.47,0.03
2022-08-15 13:00:00,2022-08-15 14:00:00,3.7,26.4,2.62,7.05,10.22,5.21,3.41,0.61,13.22,11.2,,3.83,10.1,,56.52,1.39,157.63,333.26,737.66,,34.89,0.0
2022-08-15 14:00:00,2022-08-15 15:00:00,6.4,39.9,2.32,7.2,9.94,5.35,3.29,0.59,14.16,10.33,,3.5,9.33,,53.46,2.89,186.97,540.27,737.09,,34.66,0.06
2022-08-15 15:00:00,2022-08-15 16:00:00,11.2,114.0,2.63,7.18,10.31,5.16,3.28,0.57,13.3,9.32,,3.38,8.45,,55.76,1.45,113.6,253.0,736.5,,34.28,0.1
2022-08-15 16:00:00,2022-08-15 17:00:00,8.1,67.5,2.98,7.47,11.14,5.01,4.0,0.59,12.12,11.18,,7.01,4.01,,60.03,1.05,153.99,95.42,736.19,,33.34,0.05
2022-08-15 17:00:00,2022-08-15 18:00:00,4.9,62.5,3.61,7.71,12.22,4.78,5.2,0.64,11.1,4.64,,12.62,1.81,,63.41,0.4,117.03,26.49,735.9,,32.04,0.06
2022-08-15 18:00:00,2022-08-15 19:00:00,4.7,59.9,4.59,8.51,14.37,4.29,6.33,0.71,6.67,0.0,,4.97,4.73,,67.54,0.24,110.65,5.38,736.08,,31.25,0.0
2022-08-15 19:00:00,2022-08-15 20:00:00,10.5,63.9,6.2,9.05,17.12,3.87,7.64,0.83,5.16,0.0,,,7.74,,73.21,0.14,62.3,0.0,736.4,,30.68,0.09
