From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-01 02:00:00,2023-03-01 03:00:00,55.25,206.0,3.8,16.12,9.68,34.45,1.77,1.63,73.58,0.43,2.27,0.6,0.58,0.17,51.25,1.9,244.0,20.5,19.75,0.0,
2023-03-01 03:00:00,2023-03-01 04:00:00,54.0,170.0,3.43,13.12,7.78,33.82,2.57,1.56,82.45,0.43,1.8,0.4,0.38,0.12,46.5,2.03,242.5,20.0,20.12,0.0,
2023-03-01 04:00:00,2023-03-01 05:00:00,47.25,156.5,3.98,22.77,13.35,28.12,2.52,1.66,65.6,0.53,1.83,0.43,0.38,0.1,51.5,1.7,234.75,20.25,19.27,0.0,
2023-03-01 05:00:00,2023-03-01 06:00:00,62.5,205.25,8.18,56.15,34.5,26.48,3.9,1.86,44.42,0.65,1.92,0.4,0.45,0.1,55.0,1.12,200.25,20.25,18.65,0.0,
2023-03-01 06:00:00,2023-03-01 07:00:00,83.0,251.5,5.22,27.1,16.68,26.9,4.03,1.81,77.47,0.93,2.08,0.48,0.2,0.18,48.25,1.12,226.5,22.75,19.3,0.0,
2023-03-01 07:00:00,2023-03-01 08:00:00,96.0,266.25,10.02,45.4,30.3,27.45,4.25,2.02,60.08,1.2,1.83,0.32,0.45,0.12,53.75,1.32,217.25,49.5,18.65,0.0,
2023-03-01 08:00:00,2023-03-01 09:00:00,98.75,301.25,6.18,34.6,21.43,24.68,3.95,1.79,70.83,0.82,2.0,0.38,0.23,0.15,52.25,1.73,235.0,134.25,19.3,0.0,
2023-03-01 09:00:00,2023-03-01 10:00:00,83.75,251.25,5.9,26.85,17.05,29.65,2.35,1.48,93.9,0.7,1.73,0.3,0.2,0.12,45.5,2.35,239.25,233.75,22.02,0.0,
2023-03-01 10:00:00,2023-03-01 11:00:00,67.25,241.75,4.62,18.78,11.75,41.27,5.27,0.96,106.9,0.47,1.33,0.27,0.2,0.1,37.0,2.98,244.5,278.25,24.6,0.0,
2023-03-01 11:00:00,2023-03-01 12:00:00,33.75,277.25,4.03,15.63,9.57,42.8,4.85,1.43,116.57,0.38,1.03,0.2,0.15,0.1,34.5,2.95,247.0,363.25,25.75,0.0,
2023-03-01 12:00:00,2023-03-01 13:00:00,34.0,363.5,4.55,12.9,8.58,39.7,4.33,1.55,123.65,0.3,0.7,0.1,0.15,0.03,32.25,2.85,247.75,390.5,27.0,0.0,
2023-03-01 13:00:00,2023-03-01 14:00:00,29.25,275.75,4.42,11.55,7.73,25.48,2.7,1.5,127.47,0.3,0.6,0.1,0.08,,29.25,2.63,246.75,354.25,27.97,0.0,
2023-03-01 14:00:00,2023-03-01 15:00:00,37.5,164.5,4.3,13.53,8.7,33.05,3.02,1.4,132.15,0.28,0.6,0.03,,,28.5,2.08,252.0,316.0,28.52,0.0,
2023-03-01 15:00:00,2023-03-01 16:00:00,32.0,150.5,4.22,13.75,8.75,31.95,3.12,1.4,134.92,0.2,0.6,0.05,0.1,,27.75,2.05,247.75,135.0,28.52,0.0,
2023-03-01 16:00:00,2023-03-01 17:00:00,27.0,169.5,3.97,15.45,9.45,30.23,3.27,1.41,137.0,0.2,0.6,0.03,0.03,0.03,28.0,1.77,251.0,78.75,28.18,0.0,
2023-03-01 17:00:00,2023-03-01 18:00:00,29.0,187.0,4.0,15.75,9.65,23.1,2.4,1.48,132.68,0.25,0.62,0.03,0.03,,30.5,1.38,251.0,55.25,27.32,0.0,
2023-03-01 18:00:00,2023-03-01 19:00:00,34.25,190.5,3.97,28.33,16.32,23.6,2.2,1.58,114.2,0.35,0.8,,0.1,,33.0,1.47,248.75,42.25,25.98,0.0,
2023-03-01 19:00:00,2023-03-01 20:00:00,37.75,196.75,4.1,28.7,16.62,24.68,2.52,1.59,111.58,0.55,1.05,0.1,0.22,0.05,34.75,1.48,251.5,42.0,25.05,0.0,
2023-03-01 20:00:00,2023-03-01 21:00:00,45.25,157.75,4.5,25.12,15.03,24.85,3.38,1.7,102.62,0.53,0.88,0.05,0.12,,37.0,2.15,243.5,42.0,24.18,0.0,
2023-03-01 21:00:00,2023-03-01 22:00:00,46.5,157.75,4.18,25.07,14.72,26.77,4.58,1.66,94.8,1.07,0.9,0.05,0.15,,38.5,2.15,243.25,42.0,23.35,0.0,
2023-03-01 22:00:00,2023-03-01 23:00:00,47.0,157.75,4.47,26.73,15.85,26.85,3.27,1.64,94.88,1.12,0.9,0.05,0.12,,44.5,2.25,244.25,42.0,22.57,0.0,
2023-03-01 23:00:00,2023-03-02 00:00:00,46.5,154.25,4.67,25.35,15.3,27.6,2.97,1.69,96.35,0.82,0.8,0.03,0.1,,51.5,1.4,229.25,41.75,21.62,0.0,
2023-03-02 00:00:00,2023-03-02 01:00:00,50.0,160.0,5.05,31.75,19.0,28.02,2.8,1.62,76.7,0.75,0.92,0.08,0.1,0.03,52.25,0.85,198.75,41.5,20.2,0.0,
2023-03-02 01:00:00,2023-03-02 02:00:00,45.75,156.5,3.98,27.92,16.07,24.6,2.2,1.54,82.33,0.43,1.08,0.17,0.12,0.05,53.25,1.07,239.25,41.25,19.93,0.0,
2023-03-02 02:00:00,2023-03-02 03:00:00,40.5,148.0,4.0,19.33,11.53,23.8,1.6,1.52,93.05,0.4,1.02,0.2,0.08,,54.25,1.05,240.75,41.25,19.95,0.0,
2023-03-02 03:00:00,2023-03-02 04:00:00,37.5,147.0,3.88,17.28,10.32,23.63,2.0,1.52,99.55,0.4,1.1,0.2,0.12,0.05,54.0,1.18,238.5,41.5,20.2,0.0,
2023-03-02 04:00:00,2023-03-02 05:00:00,47.75,145.5,7.4,38.55,24.5,21.32,2.02,1.66,68.22,0.43,1.3,0.28,0.15,0.08,56.75,0.45,87.75,41.0,19.48,0.0,
2023-03-02 05:00:00,2023-03-02 06:00:00,55.0,170.75,21.8,65.08,50.33,20.68,1.7,1.9,36.55,0.98,1.77,0.3,,0.1,65.25,0.22,107.0,41.0,17.8,0.0,
2023-03-02 06:00:00,2023-03-02 07:00:00,75.75,310.0,24.12,81.5,60.95,26.25,1.35,2.34,26.9,1.27,2.65,0.47,0.03,0.15,67.5,0.42,148.25,43.25,17.32,0.0,
2023-03-02 07:00:00,2023-03-02 08:00:00,109.75,456.0,14.83,71.88,48.27,31.48,1.8,2.03,40.2,1.25,2.65,0.47,,0.27,64.0,0.65,210.25,70.25,17.55,0.0,
2023-03-02 08:00:00,2023-03-02 09:00:00,114.0,322.25,13.22,68.8,45.32,33.42,2.8,2.08,59.6,1.43,2.58,0.43,,0.1,55.75,0.68,202.5,155.0,20.52,0.0,
2023-03-02 09:00:00,2023-03-02 10:00:00,124.0,329.5,7.8,42.5,26.9,28.7,2.6,1.88,96.65,1.27,2.88,0.5,0.35,0.35,44.25,0.45,147.75,241.0,25.1,0.0,
2023-03-02 10:00:00,2023-03-02 11:00:00,86.25,287.5,7.25,31.85,20.85,25.42,2.4,1.1,107.67,0.95,2.83,0.45,0.03,0.43,32.75,0.5,97.5,306.0,28.85,0.0,
2023-03-02 11:00:00,2023-03-02 12:00:00,40.25,171.25,13.5,47.67,34.33,27.32,2.05,1.77,104.9,0.45,1.8,0.2,0.28,0.23,28.0,0.53,183.75,367.0,30.28,0.0,
2023-03-02 12:00:00,2023-03-02 13:00:00,34.5,139.25,8.65,33.02,22.62,29.07,1.98,1.69,113.38,0.5,2.95,0.5,0.03,0.47,26.5,0.7,122.75,392.25,30.8,0.0,
2023-03-02 13:00:00,2023-03-02 14:00:00,29.0,140.25,10.68,34.77,25.12,30.5,2.03,1.77,110.3,0.4,2.4,0.45,,0.25,24.5,0.68,55.0,361.75,31.6,0.0,
2023-03-02 14:00:00,2023-03-02 15:00:00,56.0,128.25,7.82,32.65,21.72,27.93,1.6,1.62,113.6,0.38,2.55,0.65,0.05,0.17,23.0,0.65,123.5,323.5,32.0,0.0,
2023-03-02 15:00:00,2023-03-02 16:00:00,69.25,128.75,9.12,37.62,25.43,24.72,1.38,1.73,108.48,0.38,2.45,0.28,0.17,0.38,21.0,0.5,44.75,130.5,31.85,0.0,
2023-03-02 16:00:00,2023-03-02 17:00:00,25.67,128.67,10.43,43.7,29.7,21.03,1.3,1.86,111.37,0.37,2.13,0.27,0.6,0.33,21.67,0.53,91.67,71.0,30.57,0.0,
2023-03-02 17:00:00,2023-03-02 18:00:00,31.75,143.25,16.07,81.7,54.55,16.05,1.55,2.58,71.55,0.42,3.15,0.45,1.2,0.65,23.75,0.45,37.0,54.75,29.6,0.0,
2023-03-02 18:00:00,2023-03-02 19:00:00,44.5,214.25,25.82,109.53,77.25,21.2,3.4,3.2,46.4,1.15,6.28,1.02,0.17,1.6,28.0,0.68,120.0,42.25,27.27,0.0,
2023-03-02 19:00:00,2023-03-02 20:00:00,72.0,300.33,4.37,41.8,23.8,23.7,3.7,1.67,100.9,1.17,6.73,1.2,0.2,1.83,32.0,1.63,241.33,42.0,26.67,0.0,
2023-03-02 20:00:00,2023-03-02 21:00:00,50.0,229.5,4.22,27.0,15.8,26.7,4.38,1.64,99.5,0.6,1.45,0.15,0.15,0.15,39.0,1.98,244.5,42.0,24.85,0.0,
2023-03-02 21:00:00,2023-03-02 22:00:00,46.0,186.75,3.95,23.45,13.68,30.4,4.42,1.58,102.95,0.55,1.1,0.1,0.22,0.1,42.25,2.1,244.5,42.0,24.0,0.0,
2023-03-02 22:00:00,2023-03-02 23:00:00,44.0,163.67,3.93,23.17,13.5,31.93,5.07,1.52,105.87,0.6,0.97,0.17,0.2,0.03,45.67,1.43,246.33,42.0,23.3,0.0,
2023-03-02 23:00:00,2023-03-03 00:00:00,43.75,150.0,3.82,24.0,13.88,31.4,4.22,1.53,94.38,0.47,0.95,0.1,0.12,,49.0,1.35,235.75,42.0,22.43,0.0,
2023-03-03 00:00:00,2023-03-03 01:00:00,49.33,153.67,3.77,26.1,14.93,29.77,3.13,1.66,95.83,0.67,1.1,0.2,0.17,0.07,49.33,1.5,238.0,42.0,22.2,0.0,
2023-03-03 01:00:00,2023-03-03 02:00:00,63.25,163.25,3.92,19.25,11.43,29.02,4.05,1.61,99.9,0.68,1.22,0.28,0.23,0.08,50.25,0.62,200.75,42.0,21.8,0.0,
2023-03-03 02:00:00,2023-03-03 03:00:00,67.75,157.75,4.05,18.12,10.92,27.88,3.08,1.64,96.1,0.6,1.27,0.22,0.25,0.12,51.25,0.9,218.75,42.0,21.15,0.0,
2023-03-03 03:00:00,2023-03-03 04:00:00,59.5,148.75,5.28,72.15,40.65,26.25,2.58,1.75,33.92,0.68,1.2,0.2,0.25,0.17,59.0,0.57,185.25,41.75,19.4,0.0,
2023-03-03 04:00:00,2023-03-03 05:00:00,68.33,172.33,4.57,35.73,20.73,29.73,2.67,1.7,65.07,0.87,1.37,0.2,0.17,0.07,58.67,0.57,214.0,41.33,19.3,0.0,
2023-03-03 05:00:00,2023-03-03 06:00:00,71.75,205.75,10.58,66.38,41.88,28.08,2.52,1.94,39.7,0.88,1.6,0.23,0.3,0.12,59.5,0.38,164.75,41.25,18.8,0.0,
2023-03-03 06:00:00,2023-03-03 07:00:00,71.33,279.0,6.67,45.53,27.67,29.63,2.07,1.94,61.7,0.77,2.07,0.3,0.37,0.1,58.0,0.7,214.0,44.33,18.33,0.0,
2023-03-03 07:00:00,2023-03-03 08:00:00,69.0,276.5,5.53,35.4,21.33,28.8,2.6,1.94,71.23,0.6,1.42,0.25,0.27,0.2,53.25,0.77,214.75,62.5,19.55,0.0,
2023-03-03 08:00:00,2023-03-03 09:00:00,67.5,212.25,8.72,50.38,31.9,29.83,3.1,2.08,77.05,0.77,2.05,0.3,0.22,0.28,48.0,0.45,214.5,140.75,21.93,0.0,
2023-03-03 09:00:00,2023-03-03 10:00:00,81.25,235.25,5.07,22.63,14.13,26.47,2.7,1.69,73.2,0.95,1.88,0.3,0.2,0.2,43.0,0.95,218.75,234.25,24.35,0.0,
2023-03-03 10:00:00,2023-03-03 11:00:00,69.33,226.33,5.73,27.17,17.1,24.47,2.95,1.2,117.47,0.67,1.4,0.23,0.17,0.13,36.67,1.27,249.0,296.33,26.17,0.0,
2023-03-03 11:00:00,2023-03-03 12:00:00,45.5,188.5,4.07,14.57,9.03,26.7,2.7,1.67,132.3,0.55,1.02,0.1,0.12,0.08,33.0,1.18,243.0,361.0,28.03,0.0,
2023-03-03 12:00:00,2023-03-03 13:00:00,36.75,148.75,7.3,28.43,19.0,31.17,3.3,1.87,120.97,0.4,1.38,0.2,0.03,0.17,30.25,0.65,135.25,354.0,30.32,0.0,
2023-03-03 13:00:00,2023-03-03 14:00:00,36.0,139.25,7.9,31.88,21.35,31.92,2.62,1.81,121.42,0.45,2.38,0.68,,0.3,28.75,0.7,103.0,305.25,31.23,0.0,
2023-03-03 14:00:00,2023-03-03 15:00:00,36.5,133.25,7.98,35.88,23.55,36.7,2.8,1.8,121.08,0.45,2.53,0.9,0.03,0.05,27.25,0.62,129.5,256.75,31.62,0.0,
2023-03-03 15:00:00,2023-03-03 16:00:00,37.25,126.75,8.25,34.08,22.82,33.0,2.25,1.85,118.03,0.4,2.58,0.82,,0.05,25.75,0.62,106.25,81.5,31.57,0.0,
2023-03-03 16:00:00,2023-03-03 17:00:00,38.0,126.0,7.47,35.05,22.73,23.18,1.62,1.81,119.45,0.38,2.58,0.25,0.23,0.35,26.0,0.47,116.75,31.5,30.9,0.0,
2023-03-03 17:00:00,2023-03-03 18:00:00,39.25,147.75,13.25,80.6,51.65,13.4,1.15,2.6,86.55,0.52,3.4,0.4,1.52,0.55,29.0,0.45,25.5,8.67,29.75,0.0,
2023-03-03 18:00:00,2023-03-03 19:00:00,48.75,193.25,6.8,56.5,33.6,14.75,0.32,2.19,86.78,0.9,5.1,0.82,3.25,1.18,33.0,1.25,125.75,,27.92,0.0,
2023-03-03 19:00:00,2023-03-03 20:00:00,58.5,235.75,4.2,24.68,14.55,18.2,0.87,1.62,98.8,0.45,1.6,0.2,0.63,0.3,36.75,2.0,244.0,,26.42,0.0,
2023-03-03 20:00:00,2023-03-03 21:00:00,38.75,186.0,4.15,27.7,16.1,38.07,3.22,1.61,100.55,0.4,1.15,0.28,0.05,0.1,39.25,2.1,243.75,,25.65,0.0,
2023-03-03 21:00:00,2023-03-03 22:00:00,35.75,158.75,3.97,26.1,15.1,30.98,4.1,1.58,95.42,0.33,0.85,0.1,0.25,0.12,41.25,1.38,243.75,,24.98,0.0,
2023-03-03 22:00:00,2023-03-03 23:00:00,37.5,143.5,6.22,37.72,23.12,31.07,3.48,1.71,73.17,0.45,1.02,0.15,0.15,0.12,44.25,0.75,110.5,22.0,24.05,0.0,
2023-03-03 23:00:00,2023-03-04 00:00:00,41.0,154.75,5.07,32.72,19.55,29.65,2.45,1.71,65.78,0.6,1.35,0.12,0.03,0.12,47.0,0.62,27.25,22.0,23.28,0.0,
2023-03-04 00:00:00,2023-03-04 01:00:00,44.75,157.25,4.25,19.27,11.73,13.93,1.02,1.55,78.47,0.47,1.08,0.1,0.25,0.08,46.0,1.02,198.25,22.0,23.42,0.0,
2023-03-04 01:00:00,2023-03-04 02:00:00,42.0,143.5,4.05,26.38,15.3,16.3,1.02,1.54,59.7,0.42,0.75,0.05,0.15,0.08,50.75,1.6,232.0,22.25,22.12,0.0,
2023-03-04 02:00:00,2023-03-04 03:00:00,42.5,138.5,3.88,26.43,15.2,18.47,1.12,1.5,64.35,0.45,0.62,0.03,0.12,0.05,49.0,0.95,231.5,22.0,22.35,0.0,
2023-03-04 03:00:00,2023-03-04 04:00:00,41.0,131.0,4.2,29.67,17.18,27.63,2.28,1.47,64.2,0.4,0.65,0.1,0.1,0.08,51.0,0.5,232.75,22.0,21.52,0.0,
2023-03-04 04:00:00,2023-03-04 05:00:00,36.75,130.5,6.75,38.3,23.85,41.17,3.95,1.65,46.92,0.57,1.0,0.17,0.08,0.08,57.5,0.82,165.0,22.0,20.17,0.0,
2023-03-04 05:00:00,2023-03-04 06:00:00,46.5,150.75,4.05,28.15,16.25,39.45,4.22,1.6,54.6,0.7,1.0,0.12,0.22,0.08,63.0,1.62,249.75,22.0,19.45,0.0,
2023-03-04 06:00:00,2023-03-04 07:00:00,57.0,161.0,4.78,23.7,14.48,41.22,4.45,1.6,59.18,0.62,0.97,0.12,0.2,0.08,64.75,1.35,235.25,23.75,19.23,0.0,
2023-03-04 07:00:00,2023-03-04 08:00:00,67.0,163.0,5.0,30.0,18.1,40.7,5.1,1.67,47.0,0.6,1.1,0.2,0.3,0.1,66.0,2.3,209.0,32.0,19.1,0.0,
2023-03-04 08:00:00,2023-03-04 09:00:00,,,9.7,25.37,15.7,20.45,0.6,0.27,32.17,0.3,0.6,,0.1,,58.33,0.7,208.67,80.33,20.7,0.0,
2023-03-04 09:00:00,2023-03-04 10:00:00,62.0,175.0,11.35,28.5,22.35,25.05,3.9,1.89,65.85,0.62,1.73,0.28,0.3,0.17,52.5,0.98,224.0,174.25,22.08,0.0,
2023-03-04 10:00:00,2023-03-04 11:00:00,52.75,166.75,9.28,35.55,24.45,39.6,7.57,1.16,73.95,0.4,1.15,0.15,0.05,0.12,46.0,1.8,193.5,164.0,23.23,0.0,
2023-03-04 11:00:00,2023-03-04 12:00:00,27.75,166.75,6.97,25.9,17.47,37.2,5.58,1.69,74.6,0.42,1.78,0.2,0.22,0.2,42.25,2.47,202.75,218.0,23.52,0.0,
2023-03-04 12:00:00,2023-03-04 13:00:00,21.0,206.25,5.25,18.0,11.88,36.6,3.2,1.55,91.0,0.2,0.9,0.03,0.25,0.1,33.5,2.7,231.75,356.5,25.98,0.0,
2023-03-04 13:00:00,2023-03-04 14:00:00,12.75,188.25,5.2,13.83,9.62,43.38,2.02,1.55,101.45,0.1,0.75,,0.18,0.08,28.25,1.88,241.25,333.0,28.07,0.0,
2023-03-04 14:00:00,2023-03-04 15:00:00,13.75,192.25,4.7,12.65,8.55,61.4,1.7,1.6,107.3,0.1,0.45,,0.03,,26.0,1.35,242.25,277.75,28.8,0.0,
2023-03-04 15:00:00,2023-03-04 16:00:00,15.75,103.5,4.3,12.95,8.38,63.05,2.1,1.64,112.27,0.1,0.5,,0.05,,24.0,0.88,274.75,137.0,29.1,0.0,
2023-03-04 16:00:00,2023-03-04 17:00:00,10.0,82.0,4.4,24.07,14.38,90.65,1.37,1.24,75.75,0.1,0.5,,0.1,,27.33,2.33,137.33,63.67,27.2,0.0,
2023-03-04 17:00:00,2023-03-04 18:00:00,14.0,212.0,4.28,16.65,10.35,31.9,0.55,1.52,83.7,0.12,1.12,0.1,0.15,0.12,31.5,1.9,237.5,38.25,25.0,0.0,
2023-03-04 18:00:00,2023-03-04 19:00:00,17.25,194.5,3.82,22.62,13.18,22.5,1.83,1.42,74.82,0.17,0.73,0.03,0.17,0.05,33.25,1.05,246.25,22.5,24.25,0.0,
2023-03-04 19:00:00,2023-03-04 20:00:00,26.5,157.5,4.65,43.7,25.03,36.42,3.5,1.6,54.15,0.35,0.82,0.05,0.15,0.03,35.75,1.3,236.0,22.0,23.55,0.0,
2023-03-04 20:00:00,2023-03-04 21:00:00,31.75,181.25,28.97,78.28,63.2,49.35,4.25,2.26,28.88,0.55,1.65,0.18,0.23,0.3,39.25,0.6,198.25,22.0,22.38,0.0,
2023-03-04 21:00:00,2023-03-04 22:00:00,39.25,199.0,35.45,94.8,77.22,49.2,3.48,2.29,16.73,0.9,4.07,0.62,0.1,0.98,40.25,0.2,164.5,22.0,21.07,0.0,
2023-03-04 22:00:00,2023-03-04 23:00:00,37.5,220.5,31.53,85.6,69.18,41.35,3.6,2.27,17.23,0.65,4.12,0.65,0.1,0.9,42.5,0.22,76.5,22.0,20.82,0.0,
2023-03-04 23:00:00,2023-03-05 00:00:00,42.75,212.0,8.18,49.57,31.05,29.75,2.77,1.75,36.52,0.55,2.25,0.3,0.32,0.35,43.25,0.67,44.0,22.0,20.9,0.0,
2023-03-05 00:00:00,2023-03-05 01:00:00,37.0,198.25,4.78,25.75,15.57,30.52,1.28,1.47,64.35,0.6,1.23,0.1,0.2,0.1,42.75,1.03,43.75,22.0,21.48,0.0,
2023-03-05 01:00:00,2023-03-05 02:00:00,24.0,238.25,4.38,14.57,9.3,30.15,0.7,1.36,80.98,0.2,0.7,,0.12,0.03,43.25,0.93,121.75,22.0,21.65,0.0,
2023-03-05 02:00:00,2023-03-05 03:00:00,11.0,128.5,4.22,18.32,11.17,42.37,0.8,1.42,79.85,0.1,0.57,,0.1,,39.25,0.88,53.0,22.0,22.45,0.0,
2023-03-05 03:00:00,2023-03-05 04:00:00,11.0,61.75,6.22,23.25,15.45,68.4,1.18,1.51,69.6,0.1,0.62,0.03,0.05,,48.0,0.38,71.75,22.0,20.55,0.0,
2023-03-05 04:00:00,2023-03-05 05:00:00,12.25,53.0,5.15,19.9,12.78,51.35,0.98,1.56,69.72,0.15,0.77,,0.12,,53.5,0.8,28.75,22.0,19.3,0.0,
2023-03-05 05:00:00,2023-03-05 06:00:00,17.25,58.75,6.0,21.55,14.35,43.18,1.05,1.67,64.8,0.25,0.7,,0.05,,58.25,0.88,90.75,22.0,18.18,0.0,
2023-03-05 06:00:00,2023-03-05 07:00:00,29.0,78.5,4.88,21.27,13.28,43.53,1.62,1.83,59.48,0.88,0.8,,0.15,,56.5,1.07,231.75,25.0,17.9,0.0,
2023-03-05 07:00:00,2023-03-05 08:00:00,46.5,126.5,4.53,19.33,11.95,34.05,0.9,1.76,66.83,0.72,0.72,,0.1,,49.0,1.43,228.5,47.5,19.27,0.0,
2023-03-05 08:00:00,2023-03-05 09:00:00,36.0,148.5,5.25,23.53,14.77,37.73,0.92,1.86,71.72,0.65,0.8,,0.12,0.03,43.5,1.1,226.5,160.5,21.45,0.0,
2023-03-05 09:00:00,2023-03-05 10:00:00,44.5,184.5,6.2,24.6,16.1,39.45,1.05,1.84,84.1,0.57,0.9,0.1,0.22,0.1,39.5,1.25,231.25,216.0,23.18,0.0,
2023-03-05 10:00:00,2023-03-05 11:00:00,39.0,171.75,5.7,14.43,10.28,34.85,0.67,1.19,97.95,0.35,0.65,,0.1,,34.75,1.3,231.5,296.5,24.95,0.0,
2023-03-05 11:00:00,2023-03-05 12:00:00,17.75,114.0,5.33,17.6,11.67,40.67,1.53,1.83,107.35,0.28,0.82,0.08,0.2,0.05,29.75,0.8,215.25,352.0,27.68,0.0,
2023-03-05 12:00:00,2023-03-05 13:00:00,9.25,85.0,6.5,21.43,14.7,42.23,1.5,1.9,109.9,0.3,1.35,0.12,0.03,0.17,28.25,0.98,178.0,379.0,28.62,0.0,
2023-03-05 13:00:00,2023-03-05 14:00:00,15.5,76.75,9.1,28.25,20.4,43.92,0.9,1.93,107.12,0.2,1.22,0.1,0.05,0.12,26.5,1.05,110.5,360.5,29.15,0.0,
2023-03-05 14:00:00,2023-03-05 15:00:00,13.75,89.0,6.3,21.83,14.72,29.83,0.58,1.74,104.05,0.2,1.2,0.07,,0.13,26.0,0.95,165.75,312.25,29.93,0.0,
2023-03-05 15:00:00,2023-03-05 16:00:00,,,6.5,19.3,13.52,23.65,1.33,1.46,122.95,0.25,1.3,0.15,0.55,0.15,26.25,0.9,120.75,228.0,29.0,0.0,
2023-03-05 16:00:00,2023-03-05 17:00:00,21.0,112.0,8.45,31.57,21.68,20.07,1.05,1.88,112.35,0.28,1.3,0.1,0.45,0.12,27.0,0.8,58.0,81.0,29.0,0.0,
2023-03-05 17:00:00,2023-03-05 18:00:00,22.0,113.25,14.98,57.65,40.85,24.0,1.58,2.33,86.4,0.5,2.98,0.42,1.2,0.62,28.25,0.8,44.25,40.5,28.02,0.0,
2023-03-05 18:00:00,2023-03-05 19:00:00,27.5,153.5,21.4,82.88,59.5,20.65,1.77,2.89,52.88,0.75,4.85,1.48,0.8,0.62,33.0,0.78,26.0,22.5,26.6,0.0,
2023-03-05 19:00:00,2023-03-05 20:00:00,38.25,242.25,10.58,78.73,48.48,33.35,2.62,2.57,52.02,0.97,5.4,0.97,0.18,0.38,36.5,0.65,131.75,22.0,25.02,0.0,
2023-03-05 20:00:00,2023-03-05 21:00:00,43.5,201.75,3.97,33.9,19.28,36.8,2.58,1.77,86.38,0.53,2.15,0.27,0.03,0.25,37.25,1.23,248.25,22.0,24.68,0.0,
2023-03-05 21:00:00,2023-03-05 22:00:00,29.5,123.5,4.53,25.3,15.15,37.43,2.35,1.79,84.03,0.47,1.08,0.1,0.28,0.1,39.5,1.8,242.75,22.0,23.82,0.0,
2023-03-05 22:00:00,2023-03-05 23:00:00,30.75,132.5,4.35,31.72,18.4,33.43,3.35,1.83,71.6,1.12,0.85,,0.18,0.1,42.75,1.35,241.5,22.0,22.9,0.0,
2023-03-05 23:00:00,2023-03-06 00:00:00,38.5,144.25,4.53,36.65,21.17,21.38,1.27,1.68,59.5,0.53,0.83,,0.15,0.03,44.75,0.85,231.5,22.0,22.15,0.0,
