From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-11-11 06:00:00,2021-11-11 07:00:00,174.7,272.18,13.94,12.06,25.83,47.71,3.94,1.74,4.97,0.0,,,,,100.0,0.46,268.17,4.38,743.69,,14.71,0.0
2021-11-11 07:00:00,2021-11-11 08:00:00,207.9,285.88,15.16,11.79,27.05,49.98,4.11,1.71,4.51,0.0,,,,,99.95,0.45,158.52,77.43,744.09,,14.97,0.0
2021-11-11 08:00:00,2021-11-11 09:00:00,159.3,274.7,14.79,12.34,27.06,47.22,4.04,1.68,4.56,0.0,,,,,90.18,0.65,65.78,226.11,744.61,,17.87,0.01
2021-11-11 09:00:00,2021-11-11 10:00:00,209.0,307.54,12.03,12.98,24.27,45.09,4.0,1.61,4.21,0.0,,,,,74.59,0.68,121.51,345.37,745.03,,22.5,0.01
2021-11-11 10:00:00,2021-11-11 11:00:00,178.2,282.24,7.83,14.88,20.76,42.58,3.81,1.53,4.03,0.0,,,,,62.35,0.59,201.74,481.01,744.99,,25.75,0.0
2021-11-11 11:00:00,2021-11-11 12:00:00,159.76,255.15,4.16,14.53,16.15,39.33,3.76,1.43,5.54,0.0,,,,,51.06,0.63,210.08,585.69,744.4,,28.57,0.0
2021-11-11 12:00:00,2021-11-11 13:00:00,133.0,229.72,1.66,12.55,11.66,28.66,2.72,1.25,10.53,0.0,,,,,42.52,0.86,207.96,593.83,743.57,,29.46,0.02
2021-11-11 13:00:00,2021-11-11 14:00:00,92.0,156.73,1.46,10.23,9.63,26.71,2.29,1.13,9.74,0.0,,,,,37.68,1.03,230.91,530.0,742.81,,29.85,0.0
2021-11-11 14:00:00,2021-11-11 15:00:00,71.5,125.8,1.32,8.55,8.17,27.28,2.19,1.03,8.25,0.0,,,,,33.54,0.63,222.89,422.34,742.2,,30.75,0.0
2021-11-11 15:00:00,2021-11-11 16:00:00,62.14,108.07,1.41,7.81,7.72,26.31,2.08,0.96,8.14,0.0,,,,,38.25,0.66,258.89,262.66,741.86,,29.53,0.0
2021-11-11 16:00:00,2021-11-11 17:00:00,71.75,129.56,1.56,10.27,9.76,26.43,2.11,0.92,7.16,0.0,,,,,39.53,0.55,262.49,119.93,741.87,,27.44,0.0
2021-11-11 17:00:00,2021-11-11 18:00:00,70.5,153.0,1.79,15.5,14.1,27.75,2.05,0.99,5.54,0.0,,,,,58.64,0.32,260.38,3.8,741.91,,22.69,0.01
2021-11-11 18:00:00,2021-11-11 19:00:00,116.2,254.28,2.42,19.13,17.65,29.72,2.14,1.08,5.11,0.0,,,,,69.31,0.3,230.09,,742.21,,20.45,0.01
2021-11-11 19:00:00,2021-11-11 20:00:00,137.6,224.99,9.25,24.48,29.88,31.93,2.18,1.32,4.13,0.0,,,,,74.25,0.4,219.25,,742.63,,19.73,0.0
2021-11-11 20:00:00,2021-11-11 21:00:00,156.9,285.8,11.67,24.48,32.75,32.7,2.35,1.49,4.3,0.0,,,,,79.3,0.35,198.51,,742.95,,18.76,0.0
2021-11-11 21:00:00,2021-11-11 22:00:00,193.9,332.7,13.44,23.62,34.18,32.96,2.46,1.63,4.5,0.0,,,,,84.78,0.29,152.59,,743.24,,17.67,0.0
2021-11-11 22:00:00,2021-11-11 23:00:00,194.09,322.19,15.88,21.82,35.65,34.34,2.54,1.74,4.54,0.0,,,,,89.67,0.38,200.52,,743.36,,17.39,0.0
2021-11-11 23:00:00,2021-11-12 00:00:00,177.1,300.96,19.1,19.55,37.72,33.6,2.56,1.79,4.99,0.0,,,,,93.6,0.32,219.32,,743.41,,16.35,0.0
2021-11-12 00:00:00,2021-11-12 01:00:00,180.22,264.41,21.98,18.42,40.26,33.7,2.58,1.79,5.13,0.0,,,,,95.83,0.38,226.99,,743.36,,15.9,0.0
2021-11-12 01:00:00,2021-11-12 02:00:00,172.0,263.11,31.02,16.79,49.76,32.97,2.8,1.79,5.12,0.0,,,,,96.32,0.38,226.67,,743.31,,15.62,0.0
2021-11-12 02:00:00,2021-11-12 03:00:00,181.3,264.3,35.9,14.92,54.04,32.58,2.88,1.76,4.78,0.0,,,,,98.39,0.33,228.96,,743.24,,15.28,0.0
2021-11-12 03:00:00,2021-11-12 04:00:00,172.1,247.88,36.01,14.15,53.58,32.44,2.82,1.71,4.58,0.0,,,,,99.44,0.33,262.52,,743.22,,15.19,0.0
2021-11-12 04:00:00,2021-11-12 05:00:00,170.4,228.72,34.0,12.91,50.24,32.6,2.91,1.66,4.26,0.0,,,,,99.26,0.39,284.89,,743.09,,15.36,0.0
2021-11-12 05:00:00,2021-11-12 06:00:00,144.9,200.8,31.2,11.82,46.08,31.86,2.79,1.59,4.34,0.0,,,,,99.28,0.37,262.81,,743.14,,14.9,0.0
2021-11-12 06:00:00,2021-11-12 07:00:00,129.7,176.3,28.43,11.33,42.45,31.44,2.81,1.54,4.29,0.0,,,,,99.36,0.57,280.67,5.02,743.45,,14.98,0.0
2021-11-12 07:00:00,2021-11-12 08:00:00,129.5,190.67,26.29,10.81,39.49,31.65,2.83,1.5,4.08,0.0,,,,,98.34,0.62,249.38,84.68,744.14,,15.6,0.01
2021-11-12 08:00:00,2021-11-12 09:00:00,137.2,190.5,23.38,10.76,36.01,31.46,2.79,1.46,3.67,0.0,,,,,85.89,0.61,120.05,230.96,744.57,,18.65,0.01
2021-11-12 09:00:00,2021-11-12 10:00:00,110.7,182.72,19.34,11.83,32.06,30.44,2.78,1.41,3.4,0.0,,,,,67.22,0.53,145.09,353.53,744.93,,23.02,0.0
2021-11-12 10:00:00,2021-11-12 11:00:00,107.68,197.55,5.86,18.33,21.1,42.65,2.29,1.0,17.09,0.0,,,,,51.81,0.56,192.83,483.75,744.99,,26.7,0.0
2021-11-12 11:00:00,2021-11-12 12:00:00,83.19,167.22,3.3,16.05,16.3,57.21,2.54,0.88,10.71,0.0,,,,,46.8,0.83,208.71,600.37,744.53,,28.26,0.0
2021-11-12 12:00:00,2021-11-12 13:00:00,88.9,160.2,3.78,13.89,15.19,90.03,3.86,0.87,9.62,0.0,,,,,42.23,1.18,209.58,603.05,743.85,,28.91,0.0
2021-11-12 13:00:00,2021-11-12 14:00:00,69.9,127.55,1.87,10.57,10.37,44.06,2.97,0.75,22.47,0.0,,,,,36.05,1.29,224.14,533.6,743.11,,29.36,0.0
2021-11-12 14:00:00,2021-11-12 15:00:00,72.63,117.16,1.6,9.06,8.88,39.4,1.88,0.6,21.57,0.0,,,,,31.56,1.14,261.74,422.28,742.6,,29.55,0.0
2021-11-12 15:00:00,2021-11-12 16:00:00,60.0,106.56,1.7,8.42,8.54,43.44,1.98,0.6,7.0,0.0,,,,,31.49,0.83,267.47,274.97,742.27,,29.31,0.0
2021-11-12 16:00:00,2021-11-12 17:00:00,58.6,121.25,1.94,8.93,9.2,45.35,2.21,0.6,5.0,0.0,,,,,38.3,0.65,228.23,120.87,742.2,,26.92,0.0
2021-11-12 17:00:00,2021-11-12 18:00:00,61.22,136.64,2.51,11.05,11.5,44.73,2.33,0.66,3.74,0.0,,,,,51.42,0.42,230.03,4.19,742.36,,21.97,0.0
2021-11-12 18:00:00,2021-11-12 19:00:00,79.2,175.88,4.73,18.66,20.04,47.19,2.54,0.85,3.36,0.0,,,,,58.02,0.68,233.06,,742.85,,20.59,0.0
2021-11-12 19:00:00,2021-11-12 20:00:00,159.8,279.06,6.44,21.31,24.1,48.89,2.75,1.04,4.4,0.0,,,,,59.09,0.73,229.37,,743.23,,20.48,0.0
2021-11-12 20:00:00,2021-11-12 21:00:00,192.3,294.48,6.91,22.57,25.62,48.57,2.93,1.17,4.55,0.0,,,,,63.86,0.47,237.0,,743.44,,19.07,0.0
2021-11-12 21:00:00,2021-11-12 22:00:00,148.9,216.82,7.1,22.36,25.67,48.11,2.98,1.26,4.49,0.0,,,,,64.23,0.83,226.06,,743.62,,19.35,0.0
2021-11-12 22:00:00,2021-11-12 23:00:00,174.8,256.5,7.64,21.27,25.49,47.4,3.04,1.35,4.56,0.0,,,,,70.09,0.44,245.57,,743.87,,18.07,0.0
2021-11-12 23:00:00,2021-11-13 00:00:00,207.5,297.0,7.75,20.12,24.72,47.53,3.17,1.43,5.18,0.0,,,,,78.89,0.24,216.94,,743.91,,16.8,0.0
2021-11-13 00:00:00,2021-11-13 01:00:00,189.0,281.05,9.79,18.75,26.08,45.37,3.22,1.48,5.46,0.0,,,,,86.43,0.36,167.31,,743.84,,16.29,0.0
2021-11-13 01:00:00,2021-11-13 02:00:00,183.53,293.78,16.98,17.46,33.6,46.92,3.42,1.51,5.34,0.0,,,,,89.91,0.28,192.47,,743.7,,15.63,0.0
2021-11-13 02:00:00,2021-11-13 03:00:00,188.94,254.37,16.46,15.44,31.42,45.8,3.43,1.51,5.04,0.0,,,,,92.59,0.46,203.78,,743.52,,15.36,0.0
2021-11-13 03:00:00,2021-11-13 04:00:00,172.57,252.32,18.62,13.93,32.8,45.81,3.53,1.49,4.72,0.0,,,,,95.08,0.58,239.78,,743.43,,14.84,0.0
2021-11-13 04:00:00,2021-11-13 05:00:00,155.1,226.8,22.96,12.89,37.14,46.02,3.62,1.46,4.37,0.0,,,,,97.81,0.3,257.17,,743.44,,14.06,0.0
2021-11-13 05:00:00,2021-11-13 06:00:00,131.7,209.2,24.92,12.36,39.05,45.47,3.65,1.41,4.58,0.0,,,,,98.56,0.34,276.58,,743.71,,13.97,0.0
2021-11-13 06:00:00,2021-11-13 07:00:00,134.9,207.62,25.63,11.54,39.26,44.42,3.63,1.38,4.67,0.0,,,,,98.83,0.48,268.0,4.34,744.07,,14.1,0.0
2021-11-13 07:00:00,2021-11-13 08:00:00,137.53,189.9,24.13,11.02,37.07,45.09,3.7,1.34,4.33,0.0,,,,,98.61,0.33,231.35,80.09,744.51,,14.76,0.0
2021-11-13 08:00:00,2021-11-13 09:00:00,130.4,190.8,22.32,11.12,35.02,44.52,3.75,1.3,3.94,0.0,,,,,81.77,0.51,168.36,232.89,744.89,,18.52,0.04
2021-11-13 09:00:00,2021-11-13 10:00:00,120.5,223.9,18.68,12.71,31.94,41.09,3.66,1.27,3.58,0.0,,,,,62.68,0.5,123.84,345.13,745.23,,23.24,0.04
2021-11-13 10:00:00,2021-11-13 11:00:00,102.9,194.4,11.31,15.5,25.4,38.64,3.47,1.19,3.53,0.0,,,,,54.78,0.59,190.59,472.24,745.11,,25.58,0.0
2021-11-13 11:00:00,2021-11-13 12:00:00,95.77,171.85,5.43,16.91,19.5,36.08,3.3,1.12,4.56,0.0,,,,,47.89,0.64,183.51,573.98,744.52,,28.08,0.0
2021-11-13 12:00:00,2021-11-13 13:00:00,105.3,198.1,2.57,15.16,14.74,39.69,3.28,1.04,11.5,0.0,,,,,43.87,0.94,204.68,567.62,743.75,,29.43,0.0
2021-11-13 13:00:00,2021-11-13 14:00:00,92.7,173.42,2.58,12.9,13.05,66.83,3.59,0.93,14.14,0.0,,,,,39.3,1.13,236.36,501.57,743.02,,28.84,0.0
2021-11-13 14:00:00,2021-11-13 15:00:00,61.9,110.07,2.53,10.97,11.48,73.91,3.78,0.89,8.05,0.0,,,,,35.8,0.73,244.34,396.11,742.3,,29.31,0.0
2021-11-13 15:00:00,2021-11-13 16:00:00,47.44,92.56,1.16,10.64,9.61,31.97,2.23,0.7,24.44,0.0,,,,,37.35,0.68,256.81,242.72,741.97,,28.68,0.0
2021-11-13 16:00:00,2021-11-13 17:00:00,62.6,105.28,1.53,9.81,9.39,40.8,1.59,0.63,12.06,0.0,,,,,43.4,0.48,242.54,108.6,741.79,,26.36,0.0
2021-11-13 17:00:00,2021-11-13 18:00:00,59.5,126.35,1.79,10.69,10.38,42.84,1.66,0.65,7.41,0.0,,,,,53.06,0.49,242.03,4.93,741.85,,22.26,0.0
2021-11-13 18:00:00,2021-11-13 19:00:00,81.8,154.92,4.88,17.7,19.44,44.34,1.87,0.85,5.24,0.0,,,,,58.35,0.81,229.07,,742.22,,21.08,0.0
2021-11-13 19:00:00,2021-11-13 20:00:00,139.0,240.2,7.67,19.95,24.49,46.96,2.03,0.97,4.88,0.0,,,,,57.05,1.05,223.81,,742.57,,20.77,0.0
2021-11-13 20:00:00,2021-11-13 21:00:00,123.09,218.27,8.29,20.45,25.63,46.73,2.16,1.06,4.57,0.0,,,,,53.45,1.19,220.73,,742.72,,20.38,0.0
2021-11-13 21:00:00,2021-11-13 22:00:00,123.38,188.96,8.04,21.11,25.84,47.2,2.21,1.12,4.38,0.0,,,,,57.55,0.95,232.62,,742.78,,19.22,0.0
2021-11-13 22:00:00,2021-11-13 23:00:00,135.0,206.8,8.31,20.8,25.87,46.53,2.2,1.17,4.04,0.0,,,,,63.71,0.63,214.41,,742.76,,17.69,0.0
2021-11-13 23:00:00,2021-11-14 00:00:00,137.6,205.81,8.49,19.98,25.48,46.96,2.31,1.2,4.36,0.0,,,,,70.16,0.34,210.7,,742.64,,16.58,0.0
2021-11-14 00:00:00,2021-11-14 01:00:00,145.6,224.29,14.52,19.42,32.19,46.15,2.38,1.23,4.53,0.0,,,,,76.67,0.26,201.0,,742.47,,15.32,0.0
2021-11-14 01:00:00,2021-11-14 02:00:00,151.9,252.62,20.14,18.98,38.51,46.94,2.55,1.24,4.54,0.0,,,,,84.89,0.24,249.08,,742.4,,14.51,0.0
2021-11-14 02:00:00,2021-11-14 03:00:00,142.3,233.53,22.03,16.8,39.08,45.02,2.57,1.23,4.37,0.0,,,,,89.84,0.35,238.44,,742.37,,14.11,0.0
2021-11-14 03:00:00,2021-11-14 04:00:00,145.5,198.69,22.06,15.22,37.88,44.84,2.58,1.23,4.4,0.0,,,,,88.82,0.22,201.92,,742.36,,13.65,0.0
2021-11-14 04:00:00,2021-11-14 05:00:00,149.1,207.16,22.14,13.61,36.72,45.14,2.62,1.21,4.38,0.0,,,,,93.28,0.27,249.74,,742.42,,13.46,0.0
2021-11-14 05:00:00,2021-11-14 06:00:00,141.7,188.99,20.31,12.05,33.36,44.02,2.61,1.21,4.85,0.0,,,,,97.17,0.32,236.74,,742.84,,13.37,0.0
2021-11-14 06:00:00,2021-11-14 07:00:00,179.8,262.06,20.78,10.89,33.03,43.19,2.65,1.23,5.19,0.0,,,,,98.91,0.22,166.87,4.26,743.24,,13.04,0.0
2021-11-14 07:00:00,2021-11-14 08:00:00,164.2,279.84,22.41,10.49,34.64,44.31,2.73,1.27,5.37,0.0,,,,,99.76,0.39,136.34,77.39,743.75,,13.85,0.0
2021-11-14 08:00:00,2021-11-14 09:00:00,268.9,386.2,22.07,11.27,34.85,42.7,2.82,1.34,5.45,0.0,,,,,88.78,0.5,115.29,230.74,744.37,,17.55,0.0
2021-11-14 09:00:00,2021-11-14 10:00:00,224.3,327.89,18.71,12.66,31.95,40.93,2.83,1.35,5.19,0.0,,,,,72.23,0.61,102.28,347.18,744.78,,21.63,0.0
2021-11-14 10:00:00,2021-11-14 11:00:00,183.4,282.16,12.85,16.64,28.08,38.68,2.68,1.33,5.51,0.0,,,,,59.31,0.66,106.28,479.66,744.62,,25.12,0.0
2021-11-14 11:00:00,2021-11-14 12:00:00,173.1,279.1,5.73,18.58,21.15,35.16,2.49,1.25,6.53,0.0,,,,,41.6,0.72,189.35,585.21,744.07,,27.78,0.0
2021-11-14 12:00:00,2021-11-14 13:00:00,96.0,164.44,2.29,16.05,15.11,31.92,2.33,1.13,7.46,0.0,,,,,34.6,0.95,165.68,562.49,743.39,,28.02,0.0
2021-11-14 13:00:00,2021-11-14 14:00:00,69.28,133.39,2.0,12.46,12.0,31.48,2.27,1.04,8.2,0.0,,,,,32.65,0.86,216.89,509.72,742.68,,28.87,0.0
2021-11-14 14:00:00,2021-11-14 15:00:00,75.1,120.0,1.73,10.62,10.25,30.71,2.25,0.95,8.56,0.0,,,,,31.75,0.81,204.18,403.53,742.17,,28.83,0.0
2021-11-14 15:00:00,2021-11-14 16:00:00,71.1,117.34,2.02,10.33,10.35,38.8,2.21,0.82,13.04,0.0,,,,,33.88,0.45,217.81,239.54,741.86,,28.35,0.0
2021-11-14 16:00:00,2021-11-14 17:00:00,60.6,102.73,2.13,9.91,10.18,44.32,2.3,0.73,7.03,0.0,,,,,42.1,0.38,250.08,95.22,741.65,,25.33,0.0
2021-11-14 17:00:00,2021-11-14 18:00:00,74.3,169.2,2.37,11.94,12.03,41.55,2.46,0.77,5.3,0.0,,,,,59.8,0.38,253.95,4.43,741.57,,21.03,0.0
2021-11-14 18:00:00,2021-11-14 19:00:00,133.1,294.48,3.44,17.59,17.65,43.8,2.53,0.96,5.37,0.0,,,,,69.57,0.48,208.69,,741.82,,19.13,0.0
2021-11-14 19:00:00,2021-11-14 20:00:00,182.4,386.87,5.13,21.91,23.0,45.88,2.7,1.12,5.52,0.0,,,,,70.29,0.41,225.78,,742.17,,18.23,0.0
2021-11-14 20:00:00,2021-11-14 21:00:00,147.99,247.83,8.5,24.96,29.34,44.18,2.79,1.32,5.23,0.0,,,,,78.42,0.25,164.47,,742.49,,17.04,0.0
2021-11-14 21:00:00,2021-11-14 22:00:00,220.5,439.13,10.06,26.28,32.22,43.39,2.86,1.45,5.3,0.0,,,,,74.8,0.23,193.93,,742.62,,16.39,0.0
2021-11-14 22:00:00,2021-11-14 23:00:00,143.6,236.59,12.17,27.46,35.61,46.74,3.0,1.53,4.8,0.0,,,,,76.05,0.25,214.63,,742.77,,15.69,0.0
2021-11-14 23:00:00,2021-11-15 00:00:00,157.02,227.89,14.01,26.71,37.24,44.87,3.12,1.57,5.2,0.0,,,,,83.17,0.41,238.53,,742.86,,15.31,0.0
2021-11-15 00:00:00,2021-11-15 01:00:00,188.7,316.2,23.19,26.59,48.0,44.2,3.14,1.61,5.8,0.0,,,,,86.12,0.34,226.23,,742.75,,14.79,0.0
2021-11-15 01:00:00,2021-11-15 02:00:00,181.4,288.13,23.63,24.35,46.8,47.23,3.29,1.6,5.73,0.0,,,,,91.37,0.25,212.55,,742.54,,13.98,0.0
2021-11-15 02:00:00,2021-11-15 03:00:00,186.05,256.33,22.82,21.27,43.46,44.91,3.25,1.59,5.79,0.0,,,,,94.88,0.23,183.64,,742.35,,14.02,0.0
2021-11-15 03:00:00,2021-11-15 04:00:00,186.4,286.48,22.64,18.34,40.99,44.18,3.25,1.55,5.6,0.0,,,,,97.31,0.56,251.36,,742.19,,13.9,0.0
2021-11-15 04:00:00,2021-11-15 05:00:00,147.7,221.44,24.54,16.23,41.6,45.59,3.41,1.51,5.35,0.0,,,,,97.4,0.54,232.77,,742.38,,13.42,0.0
2021-11-15 05:00:00,2021-11-15 06:00:00,153.3,228.08,27.09,14.82,43.55,44.04,3.47,1.47,5.77,0.0,,,,,99.27,0.27,231.05,,742.64,,12.81,0.0
2021-11-15 06:00:00,2021-11-15 07:00:00,144.2,216.58,27.67,14.37,43.87,44.17,3.46,1.44,5.79,0.0,,,,,99.91,0.2,230.22,5.44,742.99,,12.74,0.0
2021-11-15 07:00:00,2021-11-15 08:00:00,149.5,218.56,28.07,14.26,44.27,45.92,3.49,1.43,5.83,0.0,,,,,99.92,0.35,218.31,63.09,743.41,,13.46,0.0
2021-11-15 08:00:00,2021-11-15 09:00:00,201.1,308.3,29.27,14.21,45.63,45.22,3.55,1.46,5.65,0.0,,,,,90.81,0.58,129.59,197.27,743.75,,15.95,0.0
2021-11-15 09:00:00,2021-11-15 10:00:00,146.1,253.92,26.0,14.92,42.32,42.13,3.5,1.43,5.09,0.0,,,,,74.78,0.56,140.31,312.39,743.9,,20.38,0.0
2021-11-15 10:00:00,2021-11-15 11:00:00,146.0,243.56,19.05,16.89,35.6,40.74,3.35,1.38,4.77,0.0,,,,,60.75,0.53,189.84,443.71,743.77,,24.17,0.0
2021-11-15 11:00:00,2021-11-15 12:00:00,123.53,209.28,10.79,18.99,27.46,37.03,3.22,1.29,5.02,0.0,,,,,44.83,0.62,204.89,557.93,743.22,,26.92,0.0
2021-11-15 12:00:00,2021-11-15 13:00:00,85.9,155.6,4.29,18.72,19.55,34.6,3.03,1.16,5.65,0.0,,,,,34.76,0.96,236.65,560.45,742.46,,27.39,0.0
2021-11-15 13:00:00,2021-11-15 14:00:00,67.5,112.42,2.74,14.84,14.74,34.54,2.96,1.04,5.87,0.0,,,,,34.22,1.0,198.73,485.35,741.72,,27.43,0.0
2021-11-15 14:00:00,2021-11-15 15:00:00,77.9,141.4,2.48,12.49,12.6,34.21,2.88,0.97,6.04,0.0,,,,,33.68,0.91,238.93,384.22,741.09,,27.45,0.0
2021-11-15 15:00:00,2021-11-15 16:00:00,84.9,138.84,2.35,11.27,11.5,34.23,2.84,0.91,6.08,0.0,,,,,35.45,0.6,239.02,233.12,740.82,,27.0,0.0
2021-11-15 16:00:00,2021-11-15 17:00:00,77.0,138.11,2.4,10.67,11.1,35.52,2.83,0.86,5.32,0.0,,,,,45.44,0.38,248.21,93.19,740.75,,24.54,0.0
2021-11-15 17:00:00,2021-11-15 18:00:00,82.8,177.57,2.59,11.79,12.19,37.14,2.87,0.85,4.96,0.0,,,,,59.66,0.42,264.1,6.3,740.93,,20.68,0.0
2021-11-15 18:00:00,2021-11-15 19:00:00,110.1,211.67,3.4,17.39,17.46,38.97,2.94,0.93,4.61,0.0,,,,,65.27,0.41,237.19,,741.36,,19.24,0.0
2021-11-15 19:00:00,2021-11-15 20:00:00,152.6,258.56,6.43,23.54,25.8,41.3,3.09,1.08,4.59,0.0,,,,,69.87,0.52,238.13,,741.56,,18.33,0.0
2021-11-15 20:00:00,2021-11-15 21:00:00,167.62,269.24,9.6,26.21,31.67,41.4,3.16,1.26,4.99,0.0,,,,,76.72,0.29,172.55,,741.75,,17.08,0.0
2021-11-15 21:00:00,2021-11-15 22:00:00,343.9,482.72,14.41,27.47,38.28,42.2,3.23,1.42,5.36,0.0,,,,,77.77,0.73,219.8,,741.97,,16.87,0.0
2021-11-15 22:00:00,2021-11-15 23:00:00,178.6,300.25,18.25,25.91,41.62,43.35,3.34,1.53,5.47,0.0,,,,,82.27,0.53,222.93,,742.09,,16.0,0.0
2021-11-15 23:00:00,2021-11-16 00:00:00,170.4,269.24,18.84,23.71,40.62,42.62,3.29,1.58,6.01,0.0,,,,,86.97,0.45,189.76,,742.05,,15.11,0.0
2021-11-16 00:00:00,2021-11-16 01:00:00,182.57,279.24,19.03,21.18,38.9,42.76,3.37,1.59,6.19,0.0,,,,,92.56,0.4,209.52,,741.93,,14.43,0.0
2021-11-16 01:00:00,2021-11-16 02:00:00,153.9,230.49,26.77,19.21,46.55,43.2,3.56,1.6,6.38,0.0,,,,,91.41,0.72,225.47,,741.89,,14.53,0.0
2021-11-16 02:00:00,2021-11-16 03:00:00,186.64,229.6,40.27,18.5,61.98,44.58,3.77,1.6,6.58,0.0,,,,,91.08,0.56,215.44,,741.84,,13.94,0.0
2021-11-16 03:00:00,2021-11-16 04:00:00,192.4,,45.76,18.29,68.31,43.07,3.7,1.59,6.58,0.0,,,,,93.01,0.4,224.49,,741.88,,13.35,0.0
2021-11-16 04:00:00,2021-11-16 05:00:00,189.17,242.1,47.31,17.69,69.69,44.79,3.79,1.58,6.55,0.0,,,,,95.56,0.34,238.25,,741.99,,12.76,0.01
2021-11-16 05:00:00,2021-11-16 06:00:00,197.2,245.54,44.61,17.39,66.28,43.22,3.73,1.57,7.25,0.0,,,,,96.78,0.31,251.76,,742.23,,12.27,0.0
2021-11-16 06:00:00,2021-11-16 07:00:00,212.3,272.35,43.58,16.5,64.37,44.07,3.76,1.56,7.6,0.0,,,,,97.84,0.28,229.14,4.77,742.75,,12.09,0.0
2021-11-16 07:00:00,2021-11-16 08:00:00,196.5,259.43,43.44,16.23,63.97,45.75,3.73,1.59,7.75,0.0,,,,,98.76,0.24,142.97,68.25,743.4,,12.8,0.0
2021-11-16 08:00:00,2021-11-16 09:00:00,224.45,396.62,41.85,15.65,61.65,44.29,3.84,1.61,7.38,0.0,,,,,86.68,0.44,87.88,217.2,744.12,,16.75,0.0
2021-11-16 09:00:00,2021-11-16 10:00:00,200.4,293.49,35.37,16.07,54.31,41.1,3.69,1.57,6.39,0.0,,,,,73.56,0.57,134.68,338.3,744.52,,20.76,0.0
