From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-07 14:00:00,2023-03-07 15:00:00,55.5,230.0,9.4,34.6,26.02,59.3,3.6,0.9,42.22,1.6,,,,,24.5,0.57,131.0,282.5,28.55,0.0,
2023-03-07 15:00:00,2023-03-07 16:00:00,48.75,189.5,8.05,27.8,21.3,60.05,3.52,0.79,47.07,1.35,,,,,27.25,0.47,55.25,176.25,28.48,0.0,
2023-03-07 16:00:00,2023-03-07 17:00:00,40.25,158.75,5.53,29.38,20.1,59.53,4.32,0.71,44.92,1.27,,,,,27.5,0.33,32.75,36.0,28.0,0.0,
2023-03-07 17:00:00,2023-03-07 18:00:00,38.0,159.25,5.08,37.0,23.8,58.8,4.75,0.84,40.5,1.12,,,,,37.5,0.2,50.25,25.5,27.47,0.0,
2023-03-07 18:00:00,2023-03-07 19:00:00,38.5,149.25,2.93,49.78,28.83,58.05,4.97,0.89,28.0,1.2,,,,,50.0,0.2,11.75,13.25,26.48,0.0,
2023-03-07 19:00:00,2023-03-07 20:00:00,54.0,166.25,23.72,88.68,66.45,52.08,4.77,1.59,11.07,1.43,,,,,55.0,0.1,193.0,12.0,25.62,0.0,
2023-03-07 20:00:00,2023-03-07 21:00:00,100.25,326.25,94.72,102.7,131.67,39.9,5.25,2.48,8.8,2.08,,,,,60.0,0.1,219.5,12.0,25.05,0.0,
2023-03-07 21:00:00,2023-03-07 22:00:00,147.0,513.5,73.8,88.77,107.2,38.67,4.33,1.91,10.12,2.27,,,,,62.5,0.15,165.25,12.0,24.85,0.0,
2023-03-07 22:00:00,2023-03-07 23:00:00,118.75,380.0,35.02,67.6,64.45,45.62,3.9,1.58,9.65,2.25,,,,,64.0,0.15,181.5,12.0,24.55,0.0,
2023-03-07 23:00:00,2023-03-08 00:00:00,108.25,170.5,1.93,8.75,6.22,53.38,3.35,0.88,28.42,2.1,,,,,55.0,0.57,282.0,12.0,25.0,0.0,
2023-03-08 00:00:00,2023-03-08 01:00:00,69.25,211.0,1.3,4.6,3.47,54.18,3.77,0.71,30.7,1.8,,,,,56.0,0.22,272.5,12.0,24.65,0.0,
2023-03-08 01:00:00,2023-03-08 02:00:00,66.5,234.5,0.93,2.83,2.27,55.65,4.17,0.65,31.75,1.7,,,,,60.25,0.12,76.0,11.75,24.12,0.0,
2023-03-08 02:00:00,2023-03-08 03:00:00,72.5,219.0,0.88,1.35,1.43,53.4,4.3,0.59,34.35,1.58,,,,,61.5,0.12,256.25,11.75,23.93,0.0,
2023-03-08 03:00:00,2023-03-08 04:00:00,82.75,278.75,1.12,15.4,9.1,51.22,4.57,0.65,24.93,1.85,,,,,64.75,0.1,99.75,11.25,23.55,0.0,
2023-03-08 04:00:00,2023-03-08 05:00:00,94.25,327.0,19.62,36.65,35.45,47.67,4.58,0.71,12.1,1.88,,,,,69.75,0.18,71.0,11.25,23.2,0.0,
2023-03-08 05:00:00,2023-03-08 06:00:00,93.25,271.25,15.02,28.98,27.65,48.2,4.33,0.72,13.02,1.98,,,,,73.75,0.2,148.25,11.25,22.95,0.0,
2023-03-08 06:00:00,2023-03-08 07:00:00,82.75,172.25,54.95,58.15,75.55,43.02,4.53,0.96,9.25,2.1,,,,,73.0,0.17,86.75,12.5,22.77,0.0,
2023-03-08 07:00:00,2023-03-08 08:00:00,107.75,282.25,10.05,23.18,20.5,48.9,4.05,0.92,21.35,2.82,,,,,65.5,0.35,280.0,41.0,23.52,0.0,
2023-03-08 08:00:00,2023-03-08 09:00:00,121.5,350.75,5.45,15.35,12.62,49.83,3.12,0.86,28.58,2.38,,,,,58.5,0.4,287.0,114.0,24.6,0.0,
2023-03-08 09:00:00,2023-03-08 10:00:00,105.0,291.25,4.62,16.88,12.75,48.08,3.9,0.92,38.45,2.4,,,,,51.25,0.47,156.25,206.0,25.82,0.0,
2023-03-08 10:00:00,2023-03-08 11:00:00,82.75,244.0,4.4,12.25,10.05,49.73,5.0,0.79,36.25,2.08,,,,,41.5,0.68,181.25,293.5,26.65,0.0,
2023-03-08 11:00:00,2023-03-08 12:00:00,49.75,135.25,3.93,18.9,13.25,52.95,5.3,0.83,39.52,1.87,,,,,40.75,0.7,97.0,355.5,27.35,0.0,
2023-03-08 12:00:00,2023-03-08 13:00:00,54.25,154.75,18.85,45.05,39.3,51.4,5.03,1.01,41.95,1.7,,,,,34.75,0.65,126.0,367.75,28.0,0.0,
2023-03-08 13:00:00,2023-03-08 14:00:00,47.25,171.25,13.85,30.85,27.7,53.12,3.85,1.02,41.62,1.77,,,,,29.0,0.55,153.0,339.75,28.33,0.0,
2023-03-08 14:00:00,2023-03-08 15:00:00,47.5,182.25,14.75,36.75,31.52,55.23,3.85,0.97,41.9,1.5,,,,,24.25,0.55,76.0,297.75,28.55,0.0,
2023-03-08 15:00:00,2023-03-08 16:00:00,53.25,195.5,9.47,36.8,27.3,56.05,3.7,0.87,42.27,1.32,,,,,24.0,0.47,89.0,188.0,28.52,0.0,
2023-03-08 16:00:00,2023-03-08 17:00:00,50.5,181.75,7.9,20.5,17.35,58.0,3.0,0.67,49.83,1.2,,,,,24.75,0.38,97.0,44.5,28.05,0.0,
2023-03-08 17:00:00,2023-03-08 18:00:00,27.5,143.67,1.52,10.95,7.07,55.0,2.95,0.59,51.55,1.15,,,,,28.5,0.23,262.5,27.75,27.47,0.0,
2023-03-08 18:00:00,2023-03-08 19:00:00,47.33,307.0,4.05,46.38,28.0,53.25,3.27,1.15,30.5,1.2,,,,,37.5,0.18,263.25,13.75,26.5,0.0,
2023-03-08 19:00:00,2023-03-08 20:00:00,99.5,296.5,58.78,88.45,94.82,46.1,4.02,1.84,12.07,2.42,,,,,47.25,0.1,178.75,12.0,25.55,0.0,
2023-03-08 20:00:00,2023-03-08 21:00:00,127.25,346.75,96.7,92.62,127.9,40.17,4.95,2.98,10.43,2.27,,,,,53.75,0.12,205.75,12.0,25.15,0.0,
2023-03-08 21:00:00,2023-03-08 22:00:00,170.5,560.25,151.78,95.05,173.95,32.45,5.82,3.51,9.97,3.2,,,,,59.25,0.1,105.5,12.0,24.97,0.0,
2023-03-08 22:00:00,2023-03-08 23:00:00,196.0,613.5,96.38,86.3,124.25,39.88,5.17,2.93,8.72,3.62,,,,,59.0,0.17,241.25,12.0,24.72,0.0,
2023-03-08 23:00:00,2023-03-09 00:00:00,177.0,546.75,12.47,53.82,38.83,50.33,3.6,1.56,13.08,3.27,,,,,52.25,0.15,258.0,12.0,24.73,0.0,
2023-03-09 00:00:00,2023-03-09 01:00:00,119.5,360.0,12.53,49.6,36.55,51.23,3.3,1.34,12.53,2.73,,,,,53.75,0.15,217.25,12.0,24.42,0.0,
2023-03-09 01:00:00,2023-03-09 02:00:00,116.0,370.75,5.6,33.5,22.38,48.8,3.6,1.19,17.02,3.13,,,,,54.0,0.15,218.25,12.0,24.25,0.0,
2023-03-09 02:00:00,2023-03-09 03:00:00,89.5,286.25,2.33,25.15,15.25,48.38,4.1,1.1,22.05,3.2,,,,,54.25,0.18,234.75,11.75,24.18,0.0,
2023-03-09 03:00:00,2023-03-09 04:00:00,74.5,167.0,1.3,5.6,4.0,48.1,4.47,0.87,38.77,2.65,,,,,50.25,0.22,271.5,11.75,24.42,0.0,
2023-03-09 04:00:00,2023-03-09 05:00:00,46.0,125.75,6.1,19.68,15.43,46.3,5.22,0.93,33.23,2.48,,,,,52.0,0.2,243.25,12.0,24.3,0.0,
2023-03-09 05:00:00,2023-03-09 06:00:00,61.25,177.0,36.12,56.05,59.2,42.7,5.2,1.12,18.52,2.48,,,,,56.0,0.17,219.5,12.0,24.0,0.0,
2023-03-09 06:00:00,2023-03-09 07:00:00,97.75,310.75,59.53,60.02,80.33,40.18,5.28,1.36,9.25,2.7,,,,,65.0,0.2,118.5,13.5,23.45,0.0,
2023-03-09 07:00:00,2023-03-09 08:00:00,127.5,394.25,72.65,67.3,94.88,38.92,5.3,1.86,11.22,3.15,,,,,62.5,0.25,211.75,41.25,23.83,0.0,
2023-03-09 08:00:00,2023-03-09 09:00:00,178.5,534.5,14.62,48.67,37.82,46.33,4.55,1.41,25.1,3.42,,,,,49.25,0.43,267.0,113.0,25.57,0.0,
2023-03-09 09:00:00,2023-03-09 10:00:00,143.75,286.25,7.17,23.67,18.43,46.67,6.92,1.09,39.35,2.98,,,,,45.75,0.67,287.0,206.5,26.27,0.0,
2023-03-09 10:00:00,2023-03-09 11:00:00,83.5,206.25,7.08,19.03,15.85,48.77,7.33,0.95,40.85,2.4,,,,,41.75,0.6,293.0,292.25,27.15,0.0,
2023-03-09 11:00:00,2023-03-09 12:00:00,63.5,200.5,4.77,20.8,14.95,50.42,7.75,0.91,47.45,1.98,,,,,35.25,0.62,302.25,349.25,27.77,0.0,
2023-03-09 12:00:00,2023-03-09 13:00:00,50.5,171.5,5.9,15.4,13.0,47.08,6.38,0.95,49.38,1.75,,,,,31.5,0.7,114.5,361.25,28.1,0.0,
2023-03-09 13:00:00,2023-03-09 14:00:00,38.25,141.25,4.83,19.0,14.03,50.08,5.27,0.89,52.83,1.55,,,,,29.25,0.7,175.5,354.5,28.32,0.0,
2023-03-09 14:00:00,2023-03-09 15:00:00,37.25,141.0,4.07,23.48,15.78,53.52,5.8,0.84,54.48,1.35,,,,,27.5,0.53,91.0,305.5,28.6,0.0,
2023-03-09 15:00:00,2023-03-09 16:00:00,45.0,151.5,5.45,24.12,17.25,52.35,5.65,0.92,51.98,1.28,,,,,29.25,0.55,76.5,186.25,28.6,0.0,
2023-03-09 16:00:00,2023-03-09 17:00:00,56.0,165.75,5.45,18.45,14.22,55.62,4.53,0.71,54.67,1.12,,,,,32.0,0.53,13.25,42.5,28.02,0.0,
2023-03-09 17:00:00,2023-03-09 18:00:00,46.25,103.25,2.92,21.5,13.82,56.45,4.17,0.61,46.52,1.0,7.8,2.2,3.6,2.8,33.75,0.38,8.75,27.5,27.5,0.0,
2023-03-09 18:00:00,2023-03-09 19:00:00,39.75,119.75,11.0,47.9,34.45,54.25,3.65,1.09,32.42,1.05,,,,,42.25,0.12,333.5,13.75,26.45,0.0,
2023-03-09 19:00:00,2023-03-09 20:00:00,89.75,278.5,168.8,135.3,209.2,32.08,6.03,3.4,8.48,2.02,,,,,50.75,0.1,171.0,12.0,25.58,0.0,
2023-03-09 20:00:00,2023-03-09 21:00:00,199.5,601.0,215.2,129.75,243.95,42.67,7.58,5.12,8.48,4.18,,,,,55.5,0.1,268.0,12.0,25.1,0.0,
2023-03-09 21:00:00,2023-03-09 22:00:00,275.0,769.33,179.15,112.65,205.58,55.08,6.98,4.43,11.28,6.65,,,,,57.0,0.1,263.0,12.0,25.0,0.0,
2023-03-09 22:00:00,2023-03-09 23:00:00,335.75,773.0,29.23,72.42,62.25,158.12,5.5,3.02,11.93,7.65,,,,,58.0,0.17,259.0,12.0,24.95,0.0,
2023-03-09 23:00:00,2023-03-10 00:00:00,317.25,544.0,4.78,35.95,22.98,138.18,4.1,2.09,17.25,7.5,,,,,61.25,0.15,266.5,12.0,24.8,0.0,
2023-03-10 00:00:00,2023-03-10 01:00:00,208.25,331.5,2.43,24.57,15.05,130.5,3.02,1.94,20.3,7.22,,,,,61.25,0.22,255.0,12.0,24.82,0.0,
2023-03-10 01:00:00,2023-03-10 02:00:00,155.75,248.75,2.75,28.0,17.12,112.33,3.5,1.79,20.8,6.25,,,,,63.0,0.17,243.25,12.0,24.45,0.0,
2023-03-10 02:00:00,2023-03-10 03:00:00,110.25,222.75,1.62,20.8,12.38,93.47,3.8,1.65,23.12,6.17,,,,,68.75,0.1,173.5,11.25,23.85,0.0,
2023-03-10 03:00:00,2023-03-10 04:00:00,98.5,261.5,2.58,29.98,18.05,86.45,3.8,1.52,20.68,5.85,,,,,73.0,0.1,107.5,11.25,23.52,0.0,
2023-03-10 04:00:00,2023-03-10 05:00:00,75.75,214.5,11.53,38.53,29.83,81.83,4.05,1.35,18.12,5.22,,,,,75.75,0.1,278.5,11.0,23.25,0.0,
2023-03-10 05:00:00,2023-03-10 06:00:00,66.0,165.25,11.25,40.27,30.57,99.38,3.33,1.32,15.57,4.6,,,,,75.25,0.17,199.75,11.25,23.27,0.0,
2023-03-10 06:00:00,2023-03-10 07:00:00,62.5,113.75,2.6,13.15,9.05,103.3,2.9,1.2,27.38,4.1,,,,,70.0,0.28,276.25,13.75,23.48,0.0,
2023-03-10 07:00:00,2023-03-10 08:00:00,66.5,174.25,3.95,16.12,11.82,98.65,3.1,1.15,32.7,4.05,,,,,64.25,0.4,280.0,44.25,24.15,0.0,
2023-03-10 08:00:00,2023-03-10 09:00:00,82.5,212.5,5.93,16.9,13.8,100.62,3.9,1.14,39.2,3.6,,,,,59.0,0.62,278.0,122.5,25.17,0.0,
2023-03-10 09:00:00,2023-03-10 10:00:00,110.0,243.0,4.78,12.9,10.75,97.5,5.08,0.88,45.15,0.2,0.3,,,0.1,55.0,0.65,286.25,215.5,26.23,0.0,
2023-03-10 10:00:00,2023-03-10 11:00:00,136.0,286.75,4.43,13.97,11.03,93.5,6.3,0.79,44.77,2.4,6.73,2.0,3.1,2.27,46.0,0.65,285.75,302.5,27.17,0.0,
2023-03-10 11:00:00,2023-03-10 12:00:00,65.25,148.25,4.6,19.98,14.38,94.22,6.45,0.8,48.35,1.95,7.55,2.2,3.55,2.65,37.5,0.53,284.75,361.5,28.1,0.0,
2023-03-10 12:00:00,2023-03-10 13:00:00,57.33,161.33,1.9,7.05,5.35,81.53,5.78,0.75,51.9,1.67,8.0,2.45,3.8,2.9,30.5,0.7,167.25,376.5,28.52,0.0,
2023-03-10 13:00:00,2023-03-10 14:00:00,46.5,102.5,7.1,14.92,13.67,54.65,4.32,0.72,54.25,1.38,7.75,2.28,3.55,2.62,23.25,0.57,300.75,358.5,28.88,0.0,
2023-03-10 14:00:00,2023-03-10 15:00:00,44.0,145.25,3.35,15.3,10.85,69.8,4.1,0.68,51.3,1.2,7.68,2.35,3.7,2.73,23.25,0.72,163.0,308.75,28.98,0.0,
2023-03-10 15:00:00,2023-03-10 16:00:00,34.75,126.5,2.6,7.4,6.05,70.35,3.9,0.58,57.02,1.12,7.65,2.35,3.72,2.72,22.5,0.62,347.0,192.25,28.88,0.0,
2023-03-10 16:00:00,2023-03-10 17:00:00,25.25,78.5,1.3,5.42,3.93,84.78,5.1,0.53,58.77,1.08,7.6,2.3,3.6,2.67,24.25,0.55,95.0,39.0,28.43,0.0,
2023-03-10 17:00:00,2023-03-10 18:00:00,29.5,87.0,1.57,18.05,10.88,99.28,5.47,0.64,51.4,1.05,7.53,2.2,3.55,2.78,28.5,0.22,101.25,27.0,27.95,0.0,
2023-03-10 18:00:00,2023-03-10 19:00:00,36.75,110.0,14.05,62.55,44.65,92.2,5.2,1.03,28.1,1.07,8.1,2.33,3.77,3.12,39.75,0.15,19.0,14.0,26.8,0.0,
2023-03-10 19:00:00,2023-03-10 20:00:00,83.25,264.75,181.45,129.8,216.6,65.15,7.23,3.27,9.33,1.88,12.55,3.75,5.65,5.08,47.75,0.2,163.5,12.0,26.08,0.0,
2023-03-10 20:00:00,2023-03-10 21:00:00,181.25,550.0,148.18,125.38,187.12,62.7,7.7,2.51,8.0,3.2,20.7,6.62,9.38,9.03,48.0,0.3,160.0,12.0,26.0,0.0,
2023-03-10 21:00:00,2023-03-10 22:00:00,181.75,549.75,133.95,109.55,167.2,57.15,6.78,2.0,9.02,2.27,15.35,4.7,6.65,6.25,52.5,0.27,170.75,12.0,25.75,0.0,
2023-03-10 22:00:00,2023-03-10 23:00:00,165.25,518.25,40.83,79.28,75.38,70.38,5.62,1.75,11.9,2.25,15.4,4.72,6.57,5.9,54.5,0.22,186.25,12.0,25.58,0.0,
2023-03-10 23:00:00,2023-03-11 00:00:00,169.25,520.0,50.7,86.98,87.45,70.45,5.48,1.5,8.97,2.35,13.93,4.03,5.7,4.67,59.75,0.12,208.5,12.0,25.0,0.0,
2023-03-11 00:00:00,2023-03-11 01:00:00,117.5,352.0,41.38,77.42,74.85,73.92,4.67,1.42,8.22,2.45,13.95,4.08,5.83,4.7,65.0,0.2,191.5,12.0,24.62,0.0,
2023-03-11 01:00:00,2023-03-11 02:00:00,104.5,312.75,3.23,27.65,17.32,78.3,4.48,1.15,23.95,2.93,13.67,3.9,5.68,4.65,61.5,0.35,204.5,12.0,24.75,0.0,
2023-03-11 02:00:00,2023-03-11 03:00:00,73.0,223.25,1.65,5.72,4.38,75.88,4.42,0.99,37.17,2.58,12.65,3.48,5.15,4.05,57.75,0.53,215.0,12.0,24.95,0.0,
2023-03-11 03:00:00,2023-03-11 04:00:00,57.5,97.25,2.17,7.85,5.92,72.45,6.6,0.97,37.88,2.42,12.05,3.55,4.93,3.83,53.5,0.65,228.75,12.0,24.92,0.0,
2023-03-11 04:00:00,2023-03-11 05:00:00,69.0,191.0,4.9,28.43,19.1,68.8,10.42,1.02,27.85,2.35,11.58,4.15,4.88,3.67,49.25,0.27,195.0,12.0,24.7,0.0,
2023-03-11 05:00:00,2023-03-11 06:00:00,87.0,244.0,22.02,49.82,44.4,70.3,10.18,1.16,17.4,2.38,11.47,4.2,4.83,3.58,54.0,0.25,207.0,12.0,24.32,0.0,
2023-03-11 06:00:00,2023-03-11 07:00:00,106.75,292.0,26.5,51.5,48.93,71.8,9.07,1.27,17.85,2.52,11.62,3.83,4.88,3.57,56.25,0.38,196.5,13.75,24.23,0.0,
2023-03-11 07:00:00,2023-03-11 08:00:00,126.5,376.75,19.2,45.73,39.95,72.6,10.9,1.29,27.12,2.5,11.17,3.6,4.75,3.48,51.75,0.55,228.0,43.75,24.8,0.0,
2023-03-11 08:00:00,2023-03-11 09:00:00,131.75,442.75,11.6,36.88,29.02,73.05,12.72,1.19,34.98,2.5,11.03,3.57,4.62,3.35,46.75,0.67,239.75,115.25,25.75,0.0,
2023-03-11 09:00:00,2023-03-11 10:00:00,120.25,387.75,16.48,39.02,34.15,70.72,12.75,1.37,36.15,2.3,11.3,3.58,4.9,3.67,41.75,0.7,249.0,206.5,26.78,0.0,
2023-03-11 10:00:00,2023-03-11 11:00:00,96.5,252.75,14.32,38.33,32.02,70.88,10.92,1.23,38.25,2.2,11.38,3.62,5.15,4.07,34.75,0.82,242.0,289.75,27.7,0.0,
2023-03-11 11:00:00,2023-03-11 12:00:00,84.5,168.75,6.45,30.73,21.58,72.0,9.95,1.01,46.15,1.85,10.83,3.3,4.85,3.8,29.75,0.8,267.75,336.5,28.35,0.0,
2023-03-11 12:00:00,2023-03-11 13:00:00,62.5,196.75,7.55,21.6,17.6,63.95,7.67,0.92,48.83,1.57,10.32,3.12,4.67,3.67,24.75,0.72,278.0,362.75,28.9,0.0,
2023-03-11 13:00:00,2023-03-11 14:00:00,54.0,198.25,5.8,19.77,15.23,52.93,6.75,0.83,51.07,1.3,9.43,2.88,4.2,3.17,22.0,0.68,289.5,352.0,29.2,0.0,
2023-03-11 14:00:00,2023-03-11 15:00:00,40.5,147.25,5.2,27.15,18.65,62.75,6.28,0.89,48.92,1.17,9.47,2.88,4.38,3.22,21.25,0.53,284.5,297.75,29.62,0.0,
2023-03-11 15:00:00,2023-03-11 16:00:00,50.0,164.0,13.53,33.65,28.85,64.1,5.7,0.79,48.82,1.12,9.15,2.8,4.23,3.25,19.5,0.47,283.33,185.5,29.6,0.0,
2023-03-11 16:00:00,2023-03-11 17:00:00,47.25,179.0,18.98,43.25,38.45,64.5,5.48,0.83,43.65,1.15,9.4,3.05,4.58,3.67,21.75,0.42,98.0,41.75,29.23,0.0,
2023-03-11 17:00:00,2023-03-11 18:00:00,54.0,157.5,37.27,70.08,67.57,65.78,5.9,1.24,30.82,1.08,9.0,2.67,4.25,3.5,27.75,0.28,94.75,28.75,28.6,0.0,
2023-03-11 18:00:00,2023-03-11 19:00:00,95.25,299.25,191.53,149.78,235.4,47.27,8.65,3.38,9.22,1.97,14.77,4.78,6.85,6.42,34.25,0.28,158.75,14.0,27.8,0.0,
2023-03-11 19:00:00,2023-03-11 20:00:00,190.0,519.0,108.92,118.05,151.35,54.15,9.08,2.72,9.82,3.0,20.45,6.6,9.05,8.82,43.25,0.53,167.75,12.0,27.15,0.0,
2023-03-11 20:00:00,2023-03-11 21:00:00,175.0,537.5,59.68,88.08,95.35,63.4,6.92,2.07,9.78,2.7,18.12,5.72,8.03,7.78,51.5,0.62,164.75,12.0,26.5,0.0,
2023-03-11 21:00:00,2023-03-11 22:00:00,137.25,425.25,34.7,68.95,64.9,62.6,6.22,1.75,13.3,2.48,16.53,5.12,7.1,6.72,52.75,0.45,159.75,12.0,26.18,0.0,
2023-03-11 22:00:00,2023-03-11 23:00:00,103.0,296.25,49.45,74.4,79.8,66.53,6.2,1.43,10.78,2.08,14.18,4.28,6.08,5.17,53.75,0.43,174.75,12.0,25.8,0.0,
2023-03-11 23:00:00,2023-03-12 00:00:00,94.25,301.5,4.48,29.5,19.3,72.2,5.28,1.29,23.28,2.0,13.25,3.92,5.68,4.65,51.5,0.58,190.5,12.0,25.88,0.0,
2023-03-12 00:00:00,2023-03-12 01:00:00,78.75,259.0,2.4,9.38,6.93,72.33,5.5,1.05,32.1,2.02,12.35,3.6,5.2,4.1,53.5,0.73,213.0,12.0,25.75,0.0,
2023-03-12 01:00:00,2023-03-12 02:00:00,62.25,134.5,1.62,5.22,4.08,68.38,5.2,0.98,35.23,1.85,11.65,3.52,4.97,3.88,56.25,0.68,218.0,12.0,25.6,0.0,
2023-03-12 02:00:00,2023-03-12 03:00:00,60.0,186.75,1.7,5.88,4.55,63.73,6.3,0.94,40.6,1.73,11.07,3.8,4.8,3.73,57.0,0.7,214.75,12.0,25.55,0.0,
2023-03-12 03:00:00,2023-03-12 04:00:00,60.0,155.0,1.5,6.3,4.6,61.25,8.88,0.92,40.3,1.68,10.55,3.88,4.57,3.48,57.5,0.73,200.25,12.0,25.3,0.0,
2023-03-12 04:00:00,2023-03-12 05:00:00,60.75,169.25,1.63,5.58,4.33,60.15,9.7,0.91,39.12,1.77,10.3,3.35,4.42,3.42,59.0,0.7,210.5,12.0,25.08,0.0,
2023-03-12 05:00:00,2023-03-12 06:00:00,64.5,228.0,14.62,29.95,27.83,59.02,9.85,1.0,30.97,1.82,9.85,3.1,4.22,3.12,60.25,0.6,183.0,12.0,24.88,0.0,
2023-03-12 06:00:00,2023-03-12 07:00:00,70.25,183.25,23.57,41.35,41.17,58.6,8.12,1.0,13.03,1.88,9.95,3.1,4.3,3.05,72.75,0.28,103.75,14.75,23.77,0.0,
2023-03-12 07:00:00,2023-03-12 08:00:00,85.0,173.25,43.25,51.45,62.55,59.08,6.53,1.32,12.45,1.98,10.05,3.0,4.33,3.15,69.75,0.4,147.25,47.0,24.1,0.0,
2023-03-12 08:00:00,2023-03-12 09:00:00,112.5,252.0,32.12,48.0,51.65,59.12,7.05,1.5,21.82,2.27,10.55,3.17,4.6,3.3,56.25,0.8,170.0,116.5,25.5,0.0,
