From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2022-05-29 11:00:00,2022-05-29 12:00:00,9.52,88.18,7.04,14.0,20.98,40.08,35.74,0.82,37.2,1.5,0.99,2.5,0.99,,20.41,0.53,48.47,772.45,8.05,33.21,0.0
2022-05-29 12:00:00,2022-05-29 13:00:00,24.13,78.18,6.89,14.1,21.04,40.02,26.91,0.66,42.25,1.49,1.01,2.51,0.99,,17.21,0.43,59.62,727.77,8.01,34.43,0.0
2022-05-29 13:00:00,2022-05-29 14:00:00,21.74,74.37,7.04,14.0,20.95,40.05,33.44,0.84,38.42,1.5,0.99,2.5,0.97,,14.29,0.6,37.62,625.85,8.03,35.63,0.0
2022-05-29 14:00:00,2022-05-29 15:00:00,15.98,71.5,6.88,13.97,21.05,39.98,28.46,0.6,39.71,1.49,1.02,2.5,1.0,,12.62,0.26,111.53,480.08,7.99,35.81,0.0
2022-05-29 15:00:00,2022-05-29 16:00:00,12.21,69.71,7.02,13.99,20.95,40.03,23.67,0.45,45.6,1.5,0.98,2.5,0.99,,12.72,0.35,120.14,274.1,8.02,35.2,0.0
2022-05-29 16:00:00,2022-05-29 17:00:00,8.79,67.34,7.01,13.96,20.87,39.91,23.0,0.55,46.2,1.5,0.96,2.5,1.0,,14.21,0.4,137.18,36.7,7.93,34.13,0.0
2022-05-29 17:00:00,2022-05-29 18:00:00,6.91,66.84,7.07,13.96,20.99,40.09,20.6,0.53,43.85,1.5,1.0,2.5,1.0,,16.3,0.47,161.65,1.0,8.06,32.45,0.0
2022-05-29 18:00:00,2022-05-29 19:00:00,7.7,66.19,7.02,14.09,21.01,40.08,27.78,1.27,20.9,1.5,1.0,2.51,1.01,,18.87,0.55,163.69,0.0,8.05,30.85,0.0
2022-05-29 19:00:00,2022-05-29 20:00:00,10.88,65.25,7.04,13.92,21.04,40.1,27.16,1.15,21.68,1.5,1.01,2.49,0.98,,19.25,0.51,141.25,0.0,8.06,30.54,0.0
2022-05-29 20:00:00,2022-05-29 21:00:00,17.4,64.58,6.84,13.97,20.98,39.95,26.81,1.23,16.13,1.48,0.99,2.5,0.98,,20.5,0.48,151.72,0.0,7.97,29.87,0.0
2022-05-29 21:00:00,2022-05-29 22:00:00,19.97,64.0,7.05,13.96,20.95,40.07,27.44,0.95,18.74,1.5,0.99,2.5,0.98,,20.5,0.45,138.66,0.0,8.04,30.24,0.0
2022-05-29 22:00:00,2022-05-29 23:00:00,14.35,64.39,7.02,14.0,21.05,40.2,21.77,0.69,22.69,1.5,1.02,2.5,1.0,,21.24,0.54,139.65,0.0,8.13,28.88,0.0
2022-05-29 23:00:00,2022-05-30 00:00:00,10.04,63.91,6.93,13.98,20.92,40.03,19.23,0.63,16.5,1.5,0.98,2.5,1.0,,21.62,0.4,139.05,0.0,8.02,28.07,0.0
2022-05-30 00:00:00,2022-05-30 01:00:00,7.46,63.37,6.92,14.02,21.08,40.17,18.76,0.41,21.14,1.49,1.02,2.5,0.98,,21.93,0.46,134.59,0.0,8.11,27.07,0.0
2022-05-30 01:00:00,2022-05-30 02:00:00,9.3,62.94,7.01,13.96,21.05,40.0,17.55,0.35,23.88,1.5,1.01,2.5,1.01,,24.71,0.42,123.22,0.0,8.0,26.11,0.0
2022-05-30 02:00:00,2022-05-30 03:00:00,15.64,62.78,6.94,14.07,21.02,40.01,16.97,0.27,23.28,1.49,1.0,2.51,0.99,,28.61,0.35,116.55,0.0,8.0,25.66,0.0
2022-05-30 03:00:00,2022-05-30 04:00:00,15.49,62.86,7.14,14.07,21.02,40.03,17.04,0.25,22.05,1.52,1.0,2.51,0.99,,32.47,0.3,119.8,0.0,8.03,25.16,0.0
2022-05-30 04:00:00,2022-05-30 05:00:00,16.0,63.42,7.0,14.05,20.93,39.85,18.83,0.33,14.0,1.5,0.98,2.5,1.0,,36.85,0.31,113.58,0.0,7.9,25.06,0.0
2022-05-30 05:00:00,2022-05-30 06:00:00,11.31,64.19,7.02,14.06,20.96,40.22,20.42,0.4,10.55,1.5,0.99,2.51,0.99,,38.91,0.31,127.39,18.12,8.15,25.55,0.0
2022-05-30 06:00:00,2022-05-30 07:00:00,7.92,65.17,6.85,13.88,21.03,40.06,21.84,0.47,9.34,1.48,1.01,2.49,1.0,,38.69,0.29,116.34,84.0,8.04,26.71,0.0
2022-05-30 07:00:00,2022-05-30 08:00:00,5.67,65.82,6.93,14.04,20.91,40.01,29.17,0.85,9.23,1.49,0.97,2.5,1.0,,36.05,0.41,84.62,183.82,8.0,27.68,0.0
2022-05-30 08:00:00,2022-05-30 09:00:00,8.32,65.25,7.0,14.04,20.91,40.03,30.02,0.98,15.99,1.5,0.98,2.5,0.98,,32.56,0.46,76.85,482.23,8.03,30.21,0.0
2022-05-30 09:00:00,2022-05-30 10:00:00,20.39,65.95,6.97,13.94,21.05,39.95,35.79,1.12,20.16,1.5,1.01,2.49,0.98,,28.56,0.65,43.28,652.53,7.97,32.7,0.0
2022-05-30 10:00:00,2022-05-30 11:00:00,24.99,68.25,6.92,13.95,21.01,39.92,33.3,0.99,32.94,1.49,1.0,2.5,1.02,,26.88,0.41,67.49,584.48,7.95,33.91,0.0
2022-05-30 11:00:00,2022-05-30 12:00:00,24.15,71.02,6.97,14.0,20.98,39.96,37.72,1.0,34.85,1.5,0.99,2.5,1.01,,23.3,0.4,58.76,681.42,7.97,35.25,0.0
2022-05-30 12:00:00,2022-05-30 13:00:00,19.16,70.44,6.98,14.07,20.93,40.01,49.32,1.29,32.27,1.5,0.98,2.51,1.0,,21.43,0.59,42.86,531.27,8.0,35.13,0.0
2022-05-30 13:00:00,2022-05-30 14:00:00,19.66,68.74,7.01,13.99,20.92,39.89,43.39,1.32,31.39,1.5,0.98,2.5,0.99,,17.62,0.59,43.69,602.08,7.92,36.57,0.0
2022-05-30 14:00:00,2022-05-30 15:00:00,23.71,68.14,6.94,13.98,21.01,40.16,35.09,0.93,37.73,1.5,1.0,2.5,1.01,,16.26,0.4,74.39,445.12,8.1,36.62,0.0
2022-05-30 15:00:00,2022-05-30 16:00:00,27.09,66.38,6.9,13.99,20.89,39.92,47.53,1.22,31.28,1.49,0.97,2.5,1.02,,17.47,0.42,65.58,237.38,7.95,35.44,0.0
2022-05-30 16:00:00,2022-05-30 17:00:00,36.63,68.33,6.99,13.91,20.95,40.02,74.43,1.95,14.09,1.5,0.98,2.49,1.0,,19.52,0.37,54.32,42.23,8.01,34.11,0.0
2022-05-30 17:00:00,2022-05-30 18:00:00,53.23,74.0,7.05,13.91,20.96,39.99,71.06,2.2,6.83,1.5,0.99,2.49,1.0,,22.59,0.17,87.86,0.35,8.0,32.27,0.0
2022-05-30 18:00:00,2022-05-30 19:00:00,51.91,74.49,6.97,14.13,21.07,39.93,50.28,1.97,12.35,1.5,1.02,2.51,0.99,,22.42,0.21,181.29,0.0,7.96,31.09,0.0
2022-05-30 19:00:00,2022-05-30 20:00:00,34.29,75.91,6.89,14.05,20.93,39.89,31.26,1.07,18.15,1.49,0.98,2.51,0.98,,19.01,0.25,121.2,0.0,7.93,29.98,0.0
2022-05-30 20:00:00,2022-05-30 21:00:00,23.1,75.59,7.06,14.02,21.02,39.9,24.94,0.74,27.0,1.51,1.01,2.5,1.01,,23.13,0.35,111.82,0.0,7.94,27.68,0.0
2022-05-30 21:00:00,2022-05-30 22:00:00,15.98,74.65,6.97,14.04,20.95,40.0,29.49,1.05,14.71,1.5,0.98,2.5,1.0,,24.18,0.26,115.41,0.0,8.0,27.11,0.0
2022-05-30 22:00:00,2022-05-30 23:00:00,14.09,73.67,6.94,14.05,20.93,40.15,20.17,0.66,21.83,1.49,0.98,2.5,0.99,,24.09,0.24,160.7,0.0,8.09,26.88,0.0
2022-05-30 23:00:00,2022-05-31 00:00:00,19.2,70.8,6.9,13.95,21.07,40.12,20.66,0.79,12.98,1.49,1.02,2.5,0.98,,25.33,0.37,143.93,0.0,8.08,26.83,0.0
2022-05-31 00:00:00,2022-05-31 01:00:00,17.85,70.04,7.01,13.9,21.09,39.98,20.05,0.5,17.94,1.5,1.03,2.49,0.98,,30.12,0.41,151.18,0.0,7.99,25.29,0.0
2022-05-31 01:00:00,2022-05-31 02:00:00,18.04,67.86,7.0,14.04,20.93,39.89,19.48,0.46,17.97,1.5,0.98,2.5,1.02,,28.85,0.34,122.59,0.0,7.92,25.39,0.0
2022-05-31 02:00:00,2022-05-31 03:00:00,13.25,68.5,7.01,14.03,21.05,39.98,18.57,0.35,23.92,1.5,1.02,2.5,0.99,,31.04,0.33,124.79,0.0,7.99,24.83,0.0
2022-05-31 03:00:00,2022-05-31 04:00:00,9.27,70.36,6.98,14.02,20.98,39.99,19.6,0.38,18.7,1.5,0.99,2.5,1.0,,31.05,0.34,76.32,0.0,7.99,24.91,0.0
2022-05-31 04:00:00,2022-05-31 05:00:00,6.49,69.76,6.92,13.94,21.0,40.03,20.33,0.39,15.93,1.49,1.0,2.49,0.98,,32.41,0.3,128.17,0.0,8.02,24.31,0.0
2022-05-31 05:00:00,2022-05-31 06:00:00,5.26,68.01,6.98,13.96,21.04,39.88,19.2,0.39,20.17,1.5,1.01,2.5,1.0,,35.1,0.36,142.17,4.55,7.92,23.84,0.0
2022-05-31 06:00:00,2022-05-31 07:00:00,9.13,67.39,6.95,14.04,20.89,39.95,21.32,0.53,16.58,1.5,0.97,2.5,1.01,,34.14,0.22,68.49,25.5,7.96,24.38,0.0
2022-05-31 07:00:00,2022-05-31 08:00:00,16.26,65.6,6.98,14.02,20.92,39.91,23.16,0.57,15.74,1.5,0.98,2.5,1.02,,36.72,0.31,122.84,64.15,7.94,24.54,0.0
2022-05-31 08:00:00,2022-05-31 09:00:00,11.75,66.75,6.92,14.07,20.95,40.09,32.67,1.03,14.28,1.49,0.99,2.51,1.0,,35.88,0.43,75.25,391.65,8.06,26.2,0.0
2022-05-31 09:00:00,2022-05-31 10:00:00,8.64,70.12,7.04,13.99,21.04,39.98,35.44,1.04,19.8,1.5,1.02,2.5,1.0,,29.66,0.72,36.85,664.47,7.98,29.65,0.0
2022-05-31 10:00:00,2022-05-31 11:00:00,6.49,70.34,7.09,14.12,20.84,40.02,37.87,1.04,20.74,1.51,0.95,2.51,0.99,,27.2,0.99,25.3,721.17,8.01,30.89,0.0
2022-05-31 11:00:00,2022-05-31 12:00:00,7.63,70.97,6.97,14.05,21.07,40.09,39.46,1.07,22.73,1.5,1.02,2.5,1.02,,25.23,0.8,32.57,692.35,8.06,32.05,0.0
2022-05-31 12:00:00,2022-05-31 13:00:00,19.3,70.34,7.04,14.02,21.02,39.94,39.22,1.02,30.59,1.51,1.01,2.5,1.02,,23.32,0.49,27.31,638.2,7.96,33.56,0.0
2022-05-31 13:00:00,2022-05-31 14:00:00,36.94,68.48,6.94,13.99,21.02,39.98,44.85,1.12,33.68,1.49,1.01,2.5,0.98,,22.25,0.57,30.38,410.55,7.98,33.73,0.0
2022-05-31 14:00:00,2022-05-31 15:00:00,30.7,68.58,7.1,13.95,21.04,39.93,43.07,1.06,30.59,1.51,1.01,2.5,0.99,,20.2,0.41,50.31,382.05,7.95,34.7,0.0
2022-05-31 15:00:00,2022-05-31 16:00:00,26.21,68.86,7.01,14.01,20.99,39.96,63.62,1.57,19.83,1.5,1.0,2.5,1.0,,22.09,0.62,39.44,125.07,7.97,33.29,0.0
2022-05-31 16:00:00,2022-05-31 17:00:00,22.99,71.32,6.95,13.94,21.03,39.8,30.99,0.8,20.56,1.5,1.01,2.5,1.03,,40.65,0.5,137.11,0.0,7.86,25.37,0.0
2022-05-31 17:00:00,2022-05-31 18:00:00,16.32,78.5,7.01,13.97,21.02,39.88,23.28,0.65,25.04,1.5,1.01,2.5,0.99,,46.71,0.77,189.37,0.0,7.92,23.11,0.0
2022-05-31 18:00:00,2022-05-31 19:00:00,12.02,77.22,7.02,14.05,20.93,40.03,21.65,0.57,29.34,1.51,0.98,2.51,0.99,,45.92,0.69,129.42,0.0,8.04,22.64,0.0
2022-05-31 19:00:00,2022-05-31 20:00:00,16.37,73.47,7.0,14.01,20.96,39.98,31.69,0.99,22.93,1.5,0.99,2.5,1.0,,36.82,0.38,100.77,0.0,7.98,24.7,0.0
2022-05-31 20:00:00,2022-05-31 21:00:00,33.2,72.44,6.99,13.97,21.07,39.96,27.89,0.99,19.65,1.5,1.02,2.5,1.04,,41.69,0.44,75.73,0.0,7.97,23.89,0.0
