From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-04 23:00:00,2023-02-05 00:00:00,70.75,362.25,3.25,37.92,22.83,18.15,4.85,0.94,42.92,2.88,10.5,2.27,3.62,3.2,39.25,0.3,72.75,1.0,20.07,0.0,
2023-02-05 00:00:00,2023-02-05 01:00:00,60.25,304.25,1.27,32.02,18.02,19.5,4.12,0.67,48.8,2.15,5.75,1.18,1.88,1.48,41.75,0.2,71.5,1.0,19.75,0.0,
2023-02-05 01:00:00,2023-02-05 02:00:00,59.25,199.0,1.32,42.77,23.83,13.7,3.45,0.59,37.93,2.1,5.7,1.07,1.7,1.35,44.75,0.2,99.25,1.0,19.35,0.0,
2023-02-05 02:00:00,2023-02-05 03:00:00,61.5,178.75,0.35,30.9,16.68,15.4,4.5,0.51,52.45,1.85,3.25,0.62,0.97,0.73,46.75,0.2,100.0,1.0,19.07,0.0,
2023-02-05 03:00:00,2023-02-05 04:00:00,56.5,128.0,0.2,17.4,9.3,18.45,5.92,0.51,61.1,1.75,2.6,0.47,0.73,0.53,50.0,0.2,106.5,1.0,18.77,0.0,
2023-02-05 04:00:00,2023-02-05 05:00:00,54.25,128.0,0.28,18.73,10.15,15.8,4.23,0.53,54.5,1.78,2.7,0.47,0.73,0.53,52.0,0.2,121.25,1.0,18.42,0.0,
2023-02-05 05:00:00,2023-02-05 06:00:00,60.75,150.25,2.35,38.27,22.27,7.93,3.62,0.67,33.55,1.77,2.6,0.43,0.72,0.53,52.75,0.2,98.25,0.75,18.23,0.0,
2023-02-05 06:00:00,2023-02-05 07:00:00,94.0,250.5,2.1,42.9,24.5,5.1,4.6,0.85,30.72,3.02,3.6,0.7,1.07,0.7,52.0,0.2,122.75,1.25,18.2,0.0,
2023-02-05 07:00:00,2023-02-05 08:00:00,114.5,309.0,12.85,62.67,43.75,,3.98,1.52,13.57,3.35,5.95,1.15,1.85,1.42,51.0,0.2,118.75,4.75,18.4,0.0,
2023-02-05 08:00:00,2023-02-05 09:00:00,108.25,408.5,8.03,50.5,33.38,2.6,4.88,1.4,31.7,4.33,9.48,2.02,3.3,2.75,46.75,0.28,116.75,12.5,19.2,0.0,
2023-02-05 09:00:00,2023-02-05 10:00:00,94.75,369.0,14.62,50.68,38.88,,7.1,1.48,38.17,3.82,11.15,2.2,3.62,3.15,43.75,0.3,110.0,30.0,20.23,0.0,
2023-02-05 10:00:00,2023-02-05 11:00:00,96.0,412.5,18.6,60.67,47.38,,7.47,1.73,43.55,4.07,15.22,2.67,4.12,3.73,35.75,0.32,114.0,107.75,22.33,0.0,
2023-02-05 11:00:00,2023-02-05 12:00:00,87.0,425.5,16.98,62.45,47.05,2.1,6.65,1.58,48.33,3.83,17.73,3.2,5.08,4.62,28.0,0.3,98.25,135.75,23.7,0.0,
2023-02-05 12:00:00,2023-02-05 13:00:00,65.5,406.5,13.53,60.35,43.1,2.67,5.38,1.53,54.02,3.48,16.85,3.27,5.15,4.8,23.75,0.43,111.0,147.75,24.75,0.0,
2023-02-05 13:00:00,2023-02-05 14:00:00,51.25,336.0,8.0,52.6,34.47,7.42,5.25,1.36,67.28,2.78,13.15,2.88,4.55,4.08,21.25,0.45,106.75,143.25,25.45,0.0,
2023-02-05 14:00:00,2023-02-05 15:00:00,38.5,275.0,5.23,42.75,26.98,11.4,4.85,0.97,81.58,2.18,10.15,2.15,3.55,3.1,19.5,0.43,122.0,123.0,25.85,0.0,
2023-02-05 15:00:00,2023-02-05 16:00:00,32.5,249.5,3.4,30.6,19.02,15.55,5.73,0.65,91.17,1.62,7.7,1.55,2.53,2.15,16.25,0.85,181.25,92.0,26.12,0.0,
2023-02-05 16:00:00,2023-02-05 17:00:00,24.5,204.25,1.02,21.27,12.12,19.65,3.72,0.51,99.25,1.05,4.48,0.88,1.48,1.18,16.0,0.62,201.0,51.5,26.23,0.0,
2023-02-05 17:00:00,2023-02-05 18:00:00,18.75,133.25,4.53,49.85,30.2,9.2,4.27,1.31,63.8,1.82,7.75,1.5,2.48,2.15,18.5,0.33,171.0,13.75,25.58,0.0,
2023-02-05 18:00:00,2023-02-05 19:00:00,50.5,317.75,124.12,111.18,160.05,,7.62,6.48,2.67,5.42,29.3,5.75,8.97,7.85,24.25,0.15,83.5,1.75,24.07,0.0,
2023-02-05 19:00:00,2023-02-05 20:00:00,114.75,653.0,148.88,109.92,179.53,,10.32,7.26,0.63,18.07,96.83,16.75,28.7,21.95,29.0,0.15,120.0,2.0,22.77,0.0,
2023-02-05 20:00:00,2023-02-05 21:00:00,134.0,552.0,40.92,92.78,82.6,3.6,7.72,3.34,0.68,9.9,58.98,11.4,18.75,14.88,29.25,0.17,132.5,2.0,22.28,0.0,
2023-02-05 21:00:00,2023-02-05 22:00:00,84.5,558.25,20.97,78.53,58.88,17.67,6.83,2.15,8.65,6.45,36.82,7.68,11.6,10.47,29.25,0.22,127.75,2.0,22.02,0.0,
2023-02-05 22:00:00,2023-02-05 23:00:00,73.75,537.0,11.1,68.47,45.45,23.5,5.48,1.52,14.88,3.65,20.65,4.35,6.9,6.4,30.5,0.25,116.25,1.5,21.62,0.0,
2023-02-05 23:00:00,2023-02-06 00:00:00,52.5,395.5,4.28,41.5,25.55,27.05,5.23,0.77,37.2,2.9,15.03,3.3,5.35,4.93,31.0,0.47,91.75,1.75,21.45,0.0,
2023-02-06 00:00:00,2023-02-06 01:00:00,44.25,315.0,2.48,27.0,16.38,25.23,5.4,0.47,50.93,2.0,7.43,1.55,2.7,2.23,32.75,0.47,130.75,1.75,21.0,0.0,
2023-02-06 01:00:00,2023-02-06 02:00:00,39.0,234.25,0.88,16.78,9.68,23.75,6.4,0.37,67.1,1.6,5.1,1.0,1.8,1.33,34.25,0.65,119.75,1.5,20.77,0.0,
2023-02-06 02:00:00,2023-02-06 03:00:00,28.0,120.0,0.17,11.02,5.95,20.77,5.75,0.31,73.6,1.07,3.45,0.68,1.1,0.82,37.0,0.72,187.5,2.25,20.38,0.0,
2023-02-06 03:00:00,2023-02-06 04:00:00,21.75,70.5,0.1,10.18,5.47,18.35,4.28,0.29,71.07,0.78,2.67,0.47,0.88,0.65,40.5,0.5,159.0,2.0,19.93,0.0,
2023-02-06 04:00:00,2023-02-06 05:00:00,23.0,92.75,2.8,17.75,11.18,12.85,4.1,0.33,54.35,0.7,2.38,0.43,0.75,0.55,44.0,0.27,94.5,2.25,19.57,0.0,
2023-02-06 05:00:00,2023-02-06 06:00:00,32.5,225.5,1.0,18.73,10.78,12.2,3.95,0.45,49.0,0.8,2.5,0.45,0.77,0.55,46.0,0.3,77.75,2.0,19.23,0.0,
2023-02-06 06:00:00,2023-02-06 07:00:00,46.5,393.5,4.6,32.15,20.82,5.55,4.45,0.68,31.77,1.4,3.75,0.68,1.15,0.82,47.75,0.43,132.25,2.0,18.5,0.0,
2023-02-06 07:00:00,2023-02-06 08:00:00,63.75,442.75,6.1,36.08,24.12,4.42,5.12,0.95,26.27,2.25,5.5,1.05,1.77,1.4,48.0,0.38,68.75,7.0,18.52,0.0,
2023-02-06 08:00:00,2023-02-06 09:00:00,81.0,446.5,3.02,23.02,14.7,8.88,6.6,0.77,42.4,2.27,4.67,0.92,1.5,1.08,48.0,0.7,141.75,14.5,19.18,0.0,
2023-02-06 09:00:00,2023-02-06 10:00:00,65.25,282.25,1.83,17.25,10.65,12.85,6.4,0.54,53.08,1.55,3.47,0.67,1.12,0.8,49.25,1.15,192.5,37.25,20.65,0.0,
2023-02-06 10:00:00,2023-02-06 11:00:00,44.25,219.25,1.08,14.55,8.57,19.0,7.9,0.49,59.52,1.05,2.45,0.45,0.75,0.5,49.0,1.43,211.25,109.5,21.62,0.0,
2023-02-06 11:00:00,2023-02-06 12:00:00,40.25,179.25,0.95,23.88,13.45,18.8,8.55,0.54,64.72,1.15,2.5,0.45,0.75,0.5,42.0,1.07,219.0,136.25,22.95,0.0,
2023-02-06 12:00:00,2023-02-06 13:00:00,34.75,190.75,0.57,26.8,14.72,18.85,6.43,0.53,76.97,0.9,2.03,0.33,0.57,0.35,36.0,1.2,219.5,147.75,24.05,0.0,
2023-02-06 13:00:00,2023-02-06 14:00:00,36.5,163.0,0.42,24.55,13.4,18.45,5.85,0.51,93.78,0.93,1.77,0.3,0.47,0.3,30.0,1.18,239.5,140.0,24.7,0.0,
2023-02-06 14:00:00,2023-02-06 15:00:00,42.25,172.75,0.45,20.73,11.38,17.7,5.12,0.45,104.57,0.95,2.1,0.47,0.6,0.4,26.75,1.2,243.5,123.75,24.88,0.0,
2023-02-06 15:00:00,2023-02-06 16:00:00,35.75,174.0,0.25,16.65,8.95,17.62,4.47,0.44,105.65,0.9,1.95,0.53,0.6,0.4,25.5,1.12,241.25,92.25,24.95,0.0,
2023-02-06 16:00:00,2023-02-06 17:00:00,33.5,196.0,0.17,13.05,7.1,18.32,3.35,0.44,102.08,0.85,1.7,0.57,0.5,0.32,25.25,1.27,251.25,50.5,24.77,0.0,
2023-02-06 17:00:00,2023-02-06 18:00:00,38.5,288.75,0.25,13.35,7.33,16.38,2.82,0.42,90.67,1.02,2.12,0.88,0.57,0.35,23.75,1.43,267.5,14.25,24.3,0.0,
2023-02-06 18:00:00,2023-02-06 19:00:00,42.0,324.75,0.35,17.23,9.45,14.43,3.55,0.52,76.9,1.12,2.67,0.45,0.53,0.35,26.5,1.05,270.75,1.75,23.4,0.0,
2023-02-06 19:00:00,2023-02-06 20:00:00,49.25,263.25,0.33,19.73,10.77,14.98,4.25,0.58,74.28,1.55,2.83,0.53,0.65,0.4,29.25,1.15,276.0,2.0,22.5,0.0,
2023-02-06 20:00:00,2023-02-06 21:00:00,62.0,262.0,0.75,27.88,15.43,11.2,5.05,0.87,74.53,1.73,2.73,0.5,0.7,0.5,48.5,1.38,294.75,3.75,21.43,0.0,
2023-02-06 21:00:00,2023-02-06 22:00:00,95.25,339.25,0.38,25.18,13.7,9.32,4.95,0.91,87.47,2.42,3.38,0.72,0.9,0.7,59.5,1.5,295.25,3.0,20.7,0.0,
2023-02-06 22:00:00,2023-02-06 23:00:00,115.25,309.75,0.23,22.98,12.4,8.97,4.75,0.86,92.92,2.12,2.65,0.55,0.65,0.5,62.0,1.15,287.25,3.25,20.25,0.0,
2023-02-06 23:00:00,2023-02-07 00:00:00,119.25,274.75,0.35,21.55,11.75,10.78,4.07,0.81,89.45,1.92,2.08,0.4,0.38,0.33,63.5,0.95,294.0,1.75,19.82,0.0,
2023-02-07 00:00:00,2023-02-07 01:00:00,117.5,251.25,0.33,24.18,13.1,10.85,4.12,0.74,86.52,2.05,2.48,0.53,0.53,0.35,65.0,0.8,289.25,0.0,19.52,0.0,
2023-02-07 01:00:00,2023-02-07 02:00:00,112.0,234.0,0.1,16.0,8.58,13.85,4.15,0.7,89.17,1.95,1.8,0.33,0.3,0.27,68.0,0.95,269.5,0.25,18.85,0.0,
2023-02-07 02:00:00,2023-02-07 03:00:00,115.0,193.5,0.17,13.07,7.07,15.38,4.0,0.68,86.28,1.82,1.52,0.27,0.25,0.2,69.25,0.85,262.0,0.25,18.27,0.0,
2023-02-07 03:00:00,2023-02-07 04:00:00,105.0,178.25,0.3,13.03,7.0,14.6,4.12,0.67,77.57,2.2,1.45,0.3,0.2,0.2,71.5,0.9,278.75,0.0,17.98,0.0,
2023-02-07 04:00:00,2023-02-07 05:00:00,103.5,177.75,0.2,12.7,6.65,12.4,4.17,0.68,68.42,2.32,1.45,0.28,0.25,0.2,74.0,0.75,291.5,0.5,17.58,0.0,
2023-02-07 05:00:00,2023-02-07 06:00:00,111.25,200.0,0.5,20.9,11.43,8.57,4.3,0.77,48.67,2.67,1.75,0.32,0.32,0.25,75.0,0.55,323.0,0.5,17.52,0.0,
2023-02-07 06:00:00,2023-02-07 07:00:00,124.5,240.25,2.77,40.47,23.8,2.3,4.05,1.02,24.85,3.08,2.55,0.47,0.55,0.38,76.0,0.5,333.75,1.0,17.55,0.0,
2023-02-07 07:00:00,2023-02-07 08:00:00,151.5,318.5,4.4,46.67,28.43,,4.17,1.28,16.58,4.55,3.67,0.72,0.9,0.55,77.75,0.55,315.0,5.75,17.5,0.0,
2023-02-07 08:00:00,2023-02-07 09:00:00,194.75,401.75,6.5,39.27,26.18,,5.45,1.27,25.32,4.12,4.33,0.88,1.15,0.8,75.75,0.77,325.0,16.0,18.02,0.0,
2023-02-07 09:00:00,2023-02-07 10:00:00,174.75,402.75,7.5,40.45,27.6,,9.85,1.21,35.17,4.1,5.72,1.2,1.7,1.25,66.0,0.62,324.0,41.75,19.45,0.0,
2023-02-07 10:00:00,2023-02-07 11:00:00,160.5,452.5,6.97,35.73,24.7,3.5,18.3,0.89,53.62,3.27,5.17,1.07,1.5,1.18,55.0,0.85,321.25,110.0,20.67,0.0,
2023-02-07 11:00:00,2023-02-07 12:00:00,111.0,404.0,2.3,26.05,15.73,4.88,15.0,0.7,71.6,1.85,3.27,0.67,0.88,0.65,46.75,1.3,312.75,141.5,21.5,0.0,
2023-02-07 12:00:00,2023-02-07 13:00:00,52.25,255.0,1.82,22.65,13.52,2.77,10.45,0.64,79.27,1.4,2.75,0.53,0.65,0.47,39.0,1.1,304.0,154.75,22.35,0.0,
2023-02-07 13:00:00,2023-02-07 14:00:00,37.75,217.0,1.22,18.93,11.05,2.98,7.97,0.57,85.12,1.18,2.12,0.38,0.5,0.33,32.25,0.82,273.75,149.25,23.12,0.0,
2023-02-07 14:00:00,2023-02-07 15:00:00,34.5,170.0,0.98,16.18,9.43,3.08,5.93,0.4,88.12,1.12,2.35,0.45,0.53,0.35,25.75,0.88,268.0,130.0,23.65,0.0,
2023-02-07 15:00:00,2023-02-07 16:00:00,26.5,150.75,1.48,18.42,11.0,4.15,4.85,0.46,88.67,0.98,2.05,0.35,0.4,0.27,24.75,0.88,281.25,97.75,23.8,0.0,
2023-02-07 16:00:00,2023-02-07 17:00:00,24.75,137.0,1.07,12.43,7.5,8.78,4.57,0.32,95.8,1.0,2.58,0.48,0.65,0.47,22.5,0.73,238.5,55.25,24.02,0.0,
2023-02-07 17:00:00,2023-02-07 18:00:00,24.0,137.5,0.53,14.15,7.97,13.25,4.72,0.36,91.38,0.68,1.45,0.23,0.3,0.2,22.75,0.45,244.5,15.75,23.65,0.0,
2023-02-07 18:00:00,2023-02-07 19:00:00,33.5,203.25,9.28,57.78,38.25,12.0,5.88,1.56,34.97,1.72,6.12,1.32,1.55,1.2,26.25,0.27,268.25,1.25,22.65,0.0,
2023-02-07 19:00:00,2023-02-07 20:00:00,72.0,404.5,25.47,73.6,59.9,,7.97,2.52,10.45,4.53,19.25,3.8,5.75,4.85,29.0,0.48,206.5,0.25,21.88,0.0,
2023-02-07 20:00:00,2023-02-07 21:00:00,102.5,494.25,51.88,76.75,83.03,,8.22,3.73,5.08,5.58,21.55,4.83,6.82,6.1,31.25,0.23,217.25,1.0,21.25,0.0,
2023-02-07 21:00:00,2023-02-07 22:00:00,112.75,514.75,84.53,81.4,112.08,,8.62,4.23,1.73,7.8,36.58,7.35,11.23,9.55,36.5,0.17,130.75,0.33,20.65,0.0,
2023-02-07 22:00:00,2023-02-07 23:00:00,147.0,785.33,157.47,86.2,173.87,,10.13,5.87,0.4,11.6,63.1,11.3,17.03,13.83,39.33,0.2,76.33,1.0,20.3,0.0,
2023-02-07 23:00:00,2023-02-08 00:00:00,146.25,803.75,21.0,69.65,54.1,12.43,7.2,1.53,5.6,8.38,41.83,8.22,12.6,10.47,36.25,0.25,70.0,1.0,20.07,0.0,
2023-02-08 00:00:00,2023-02-08 01:00:00,78.75,457.5,5.93,47.22,29.93,17.6,4.58,0.69,25.33,2.82,11.98,2.7,4.2,3.57,38.0,0.2,77.25,1.0,19.73,0.0,
2023-02-08 01:00:00,2023-02-08 02:00:00,41.25,263.0,1.8,24.15,14.32,21.35,5.38,0.4,53.7,1.77,6.9,1.45,2.38,1.9,40.0,0.2,112.5,1.25,19.55,0.0,
2023-02-08 02:00:00,2023-02-08 03:00:00,29.0,137.75,0.62,18.95,10.6,19.33,4.35,0.39,61.63,1.23,3.92,0.7,1.15,0.85,43.5,0.28,123.5,1.5,19.2,0.0,
2023-02-08 03:00:00,2023-02-08 04:00:00,27.5,115.75,0.7,17.12,9.65,14.75,3.77,0.38,56.4,1.25,3.32,0.6,1.0,0.68,47.75,0.3,111.0,0.75,18.38,0.0,
2023-02-08 04:00:00,2023-02-08 05:00:00,33.75,98.0,0.5,14.73,8.25,11.35,3.58,0.37,59.12,1.2,2.53,0.45,0.67,0.47,48.75,0.3,115.0,1.5,18.2,0.0,
2023-02-08 05:00:00,2023-02-08 06:00:00,37.5,110.75,1.1,19.07,11.05,8.28,3.8,0.45,57.53,1.25,2.7,0.47,0.77,0.55,49.25,0.32,110.0,1.25,18.23,0.0,
2023-02-08 06:00:00,2023-02-08 07:00:00,40.25,220.75,2.4,25.92,15.75,3.45,3.65,0.6,46.48,1.5,2.6,0.47,0.67,0.47,50.0,0.38,116.75,1.25,18.02,0.0,
2023-02-08 07:00:00,2023-02-08 08:00:00,62.25,484.25,6.25,40.8,26.77,2.3,3.92,0.88,34.8,2.05,4.08,0.72,1.2,0.92,48.5,0.35,119.25,3.25,18.1,0.0,
2023-02-08 08:00:00,2023-02-08 09:00:00,66.0,515.5,11.65,44.35,33.05,,4.58,1.19,33.47,2.67,6.57,1.25,2.1,1.73,45.0,0.43,127.75,5.25,18.72,0.0,
2023-02-08 09:00:00,2023-02-08 10:00:00,72.5,422.0,19.92,48.25,41.85,,4.72,1.43,32.4,3.0,10.15,2.17,3.6,3.12,41.75,0.47,126.75,27.75,19.9,0.0,
2023-02-08 10:00:00,2023-02-08 11:00:00,61.25,422.75,14.27,47.8,37.02,0.8,4.57,1.28,42.65,3.02,12.9,2.75,4.47,4.05,35.5,0.48,118.5,80.5,21.8,0.0,
2023-02-08 11:00:00,2023-02-08 12:00:00,50.0,389.0,8.82,51.6,34.6,3.0,3.93,0.94,45.83,1.15,4.8,0.95,1.65,1.35,30.0,0.4,120.67,105.0,23.4,0.0,
2023-02-08 12:00:00,2023-02-08 13:00:00,36.0,214.0,3.0,40.75,24.08,7.45,5.05,0.96,77.42,1.88,7.78,1.62,2.6,2.23,23.5,0.57,158.75,113.5,24.45,0.0,
2023-02-08 13:00:00,2023-02-08 14:00:00,32.25,190.25,1.23,26.5,15.07,12.45,6.2,0.55,93.0,1.15,4.43,0.9,1.45,1.18,18.0,0.78,202.5,92.25,25.05,0.0,
2023-02-08 14:00:00,2023-02-08 15:00:00,19.75,119.25,0.9,20.2,11.5,15.2,3.73,0.42,95.15,0.85,3.12,0.57,0.97,0.78,17.5,0.88,186.0,80.75,25.15,0.0,
2023-02-08 15:00:00,2023-02-08 16:00:00,17.5,125.0,0.85,16.88,9.65,15.65,3.45,0.33,100.55,0.77,2.85,0.57,0.88,0.7,16.75,0.97,200.25,67.5,25.38,0.0,
2023-02-08 16:00:00,2023-02-08 17:00:00,22.75,139.5,0.72,16.88,9.55,15.92,3.47,0.34,100.8,0.67,2.42,0.47,0.8,0.62,16.5,0.78,206.25,37.25,25.45,0.0,
2023-02-08 17:00:00,2023-02-08 18:00:00,27.25,152.5,4.6,45.58,27.97,6.6,4.72,1.08,67.7,1.23,5.03,1.38,1.98,1.72,18.25,0.45,170.0,10.25,24.9,0.0,
2023-02-08 18:00:00,2023-02-08 19:00:00,41.5,260.5,82.5,98.1,119.25,,7.08,4.63,7.68,4.03,21.43,4.75,6.82,6.6,23.25,0.22,146.75,1.0,23.93,0.0,
2023-02-08 19:00:00,2023-02-08 20:00:00,79.5,551.75,108.83,104.02,143.8,,10.35,4.88,3.95,10.25,54.75,10.82,16.85,14.3,27.25,0.17,108.5,0.5,22.8,0.0,
2023-02-08 20:00:00,2023-02-08 21:00:00,109.0,752.25,35.1,81.5,71.9,0.7,6.47,2.23,13.9,6.3,32.75,7.45,10.95,10.08,27.5,0.23,99.75,0.5,22.55,0.0,
2023-02-08 21:00:00,2023-02-08 22:00:00,54.5,442.5,18.58,66.33,50.4,8.9,4.9,1.41,22.35,4.0,21.4,4.85,7.22,6.95,28.25,0.28,111.0,1.0,22.2,0.0,
2023-02-08 22:00:00,2023-02-08 23:00:00,44.0,339.0,8.88,52.2,34.95,15.52,5.05,0.71,36.7,2.68,13.35,3.0,4.83,4.45,27.25,0.3,105.25,0.33,21.97,0.0,
2023-02-08 23:00:00,2023-02-09 00:00:00,41.5,302.5,6.72,45.57,29.7,17.12,5.25,0.58,35.3,1.97,8.2,1.67,2.93,2.55,30.5,0.35,86.75,0.0,21.17,0.0,
