From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-22 13:00:00,2023-02-22 14:00:00,36.75,112.25,4.38,25.9,17.33,,9.07,0.59,91.85,0.0,0.6,,,,31.75,1.02,286.25,461.75,30.68,0.0,0.0
2023-02-22 14:00:00,2023-02-22 15:00:00,30.5,101.75,5.17,24.4,17.15,0.13,4.45,0.61,84.85,0.0,0.6,,,,27.75,1.0,318.75,410.25,31.4,0.0,0.0
2023-02-22 15:00:00,2023-02-22 16:00:00,27.5,89.75,4.3,25.32,16.95,0.13,4.62,0.56,90.78,0.0,0.6,,,,26.25,0.9,303.0,302.75,31.55,0.0,0.0
2023-02-22 16:00:00,2023-02-22 17:00:00,28.25,88.5,6.72,36.5,24.85,,3.3,0.75,77.35,0.0,0.6,,,,27.75,1.05,255.5,162.0,31.02,0.0,0.0
2023-02-22 17:00:00,2023-02-22 18:00:00,29.0,99.0,2.23,24.6,14.9,35.2,3.3,0.53,80.12,0.0,0.6,,,,29.25,0.82,86.75,36.5,28.73,0.0,0.0
2023-02-22 18:00:00,2023-02-22 19:00:00,44.0,108.5,0.88,25.1,14.07,17.12,5.08,0.69,71.12,0.0,0.6,,,,35.25,0.6,136.0,9.25,25.65,0.0,0.0
2023-02-22 19:00:00,2023-02-22 20:00:00,56.5,129.5,4.35,66.48,38.9,18.73,5.85,1.26,30.03,0.0,0.6,,,,42.25,0.62,155.0,9.0,23.75,0.0,0.0
2023-02-22 20:00:00,2023-02-22 21:00:00,52.25,150.5,1.28,29.82,16.88,19.25,6.75,0.67,63.4,0.0,0.6,,,,43.75,0.7,129.25,9.0,23.3,0.0,0.0
2023-02-22 21:00:00,2023-02-22 22:00:00,46.5,139.0,0.77,31.43,17.38,16.4,6.13,0.83,63.92,0.0,0.6,,,,43.0,0.68,130.5,9.0,23.2,0.0,0.0
2023-02-22 22:00:00,2023-02-22 23:00:00,46.5,122.0,0.78,34.8,19.15,16.02,6.2,0.72,59.62,0.0,0.6,,,,44.75,0.73,123.5,9.0,22.68,0.0,0.0
2023-02-22 23:00:00,2023-02-23 00:00:00,45.0,118.5,0.72,13.37,7.73,15.77,6.3,0.36,77.92,0.0,0.6,,,,44.75,0.68,139.0,9.0,22.02,0.0,0.0
2023-02-23 00:00:00,2023-02-23 01:00:00,38.5,101.0,0.65,11.82,6.83,14.93,5.25,0.33,74.3,0.0,0.6,,,,44.5,0.75,123.75,9.0,21.6,0.0,0.0
2023-02-23 01:00:00,2023-02-23 02:00:00,33.0,87.5,0.65,14.28,8.12,14.55,4.72,0.33,73.35,0.0,0.6,,,,44.25,0.78,124.0,9.0,21.6,0.0,0.0
2023-02-23 02:00:00,2023-02-23 03:00:00,30.5,81.5,0.73,15.77,9.0,14.38,4.58,0.34,66.28,0.0,0.6,,,,49.25,0.75,117.5,9.0,20.55,0.0,0.0
2023-02-23 03:00:00,2023-02-23 04:00:00,30.5,78.5,0.75,17.32,9.83,14.0,5.03,0.28,62.5,0.0,0.6,,,,47.25,0.8,108.25,9.0,20.38,0.0,0.0
2023-02-23 04:00:00,2023-02-23 05:00:00,29.5,76.5,0.65,15.18,8.55,13.35,4.88,0.24,66.47,0.0,0.6,,,,44.75,0.68,118.25,9.0,19.83,0.0,0.0
2023-02-23 05:00:00,2023-02-23 06:00:00,26.5,73.5,0.65,17.73,9.95,13.3,4.93,0.26,63.53,0.0,0.6,,,,46.25,0.6,135.5,9.0,19.3,0.0,0.0
2023-02-23 06:00:00,2023-02-23 07:00:00,29.25,76.0,0.62,20.57,11.42,13.45,6.7,0.33,64.85,0.0,0.6,,,,46.5,0.62,144.5,13.25,19.5,0.0,0.0
2023-02-23 07:00:00,2023-02-23 08:00:00,38.25,95.5,1.5,23.02,13.47,14.18,10.1,0.44,63.15,0.0,0.6,,,,46.5,0.62,165.5,55.75,20.8,0.0,0.0
2023-02-23 08:00:00,2023-02-23 09:00:00,44.5,119.0,6.8,36.23,24.8,12.9,19.93,0.64,54.15,0.0,0.6,,,,45.0,0.85,327.5,199.5,22.88,0.0,0.0
2023-02-23 09:00:00,2023-02-23 10:00:00,46.5,132.0,5.42,25.65,18.05,15.95,19.15,0.59,84.2,0.0,0.6,,,,43.5,1.12,337.0,344.75,24.55,0.0,0.0
2023-02-23 10:00:00,2023-02-23 11:00:00,48.0,141.0,5.95,32.15,21.95,14.75,16.9,0.73,92.03,0.0,0.6,,,,40.75,1.02,309.0,453.5,27.6,0.0,0.0
2023-02-23 11:00:00,2023-02-23 12:00:00,45.0,135.0,4.0,24.75,16.45,17.18,11.63,0.7,93.05,0.0,0.6,,,,37.75,1.1,321.25,493.25,29.58,0.0,0.0
2023-02-23 12:00:00,2023-02-23 13:00:00,38.5,120.0,5.33,27.77,19.13,6.35,10.53,0.73,98.53,0.0,0.6,,,,32.0,1.32,264.5,533.25,30.12,0.0,0.0
2023-02-23 13:00:00,2023-02-23 14:00:00,31.5,98.0,3.97,23.02,15.5,,8.62,0.63,101.65,0.0,0.6,,,,27.0,1.32,255.25,500.25,30.95,0.0,0.0
2023-02-23 14:00:00,2023-02-23 15:00:00,30.5,82.5,4.1,26.38,17.35,0.1,7.93,0.69,103.07,0.0,0.6,,,,28.25,0.97,319.75,417.5,32.33,0.0,0.0
2023-02-23 15:00:00,2023-02-23 16:00:00,32.0,86.5,3.57,29.6,18.68,0.2,7.65,0.69,103.62,0.0,0.6,,,,28.0,1.03,328.5,296.75,32.33,0.0,0.0
2023-02-23 16:00:00,2023-02-23 17:00:00,33.0,90.5,4.45,33.58,21.48,0.1,7.38,0.74,98.32,0.0,0.6,,,,28.0,1.12,174.75,160.75,31.45,0.0,0.0
2023-02-23 17:00:00,2023-02-23 18:00:00,32.0,88.5,1.18,19.07,11.1,0.15,5.85,0.49,99.88,0.0,0.6,,,,29.75,0.8,90.0,41.25,29.5,0.0,0.0
2023-02-23 18:00:00,2023-02-23 19:00:00,33.0,97.0,0.75,14.73,8.43,0.1,5.22,0.54,95.62,0.0,0.6,,,,37.0,0.6,149.0,9.5,26.48,0.0,0.0
2023-02-23 19:00:00,2023-02-23 20:00:00,42.0,109.5,1.77,41.03,23.25,,5.08,0.98,63.35,0.0,0.6,,,,43.0,0.62,154.75,9.0,24.62,0.0,0.0
2023-02-23 20:00:00,2023-02-23 21:00:00,53.0,128.0,0.78,42.02,22.98,0.1,8.7,1.03,66.33,0.0,0.6,,,,45.75,0.7,142.25,9.0,23.85,0.0,0.0
2023-02-23 21:00:00,2023-02-23 22:00:00,59.5,147.0,0.7,33.7,18.5,0.15,11.48,0.84,83.67,0.0,0.6,,,,45.75,0.75,116.75,9.0,23.85,0.0,0.0
2023-02-23 22:00:00,2023-02-23 23:00:00,59.5,142.0,0.75,31.85,17.55,0.22,12.17,0.86,81.95,0.0,0.6,,,,45.75,0.82,104.0,9.0,23.57,0.0,0.0
2023-02-23 23:00:00,2023-02-24 00:00:00,56.5,131.5,0.62,28.18,15.48,0.1,10.9,0.7,75.18,0.0,0.6,,,,48.75,0.62,136.25,9.0,22.15,0.0,0.0
2023-02-24 00:00:00,2023-02-24 01:00:00,49.0,120.5,0.7,29.0,16.0,,10.53,0.66,66.45,0.0,0.6,,,,54.0,0.65,139.5,9.0,21.3,0.0,0.0
2023-02-24 01:00:00,2023-02-24 02:00:00,46.0,106.5,0.73,17.8,10.05,0.1,9.53,0.48,77.0,0.0,0.6,,,,51.25,0.75,115.0,9.0,21.35,0.0,0.0
2023-02-24 02:00:00,2023-02-24 03:00:00,41.0,93.5,0.67,12.57,7.22,,9.6,0.34,76.43,0.0,0.6,,,,50.25,0.78,111.0,9.0,20.95,0.0,0.0
2023-02-24 03:00:00,2023-02-24 04:00:00,32.0,84.0,0.78,10.88,6.4,0.1,10.25,0.31,73.42,0.0,0.6,,,,54.25,0.67,124.75,9.0,20.15,0.0,0.0
2023-02-24 04:00:00,2023-02-24 05:00:00,33.0,83.0,0.57,20.25,11.22,,9.65,0.36,54.25,0.0,0.6,,,,55.75,0.65,116.5,9.0,19.38,0.0,0.0
2023-02-24 05:00:00,2023-02-24 06:00:00,37.0,85.5,0.8,20.57,11.58,0.1,8.32,0.33,56.23,0.0,0.6,,,,51.75,0.6,113.5,9.0,19.02,0.0,0.0
2023-02-24 06:00:00,2023-02-24 07:00:00,34.0,90.5,0.67,12.5,7.23,0.2,9.32,0.32,64.4,0.0,0.6,,,,49.25,0.65,102.0,12.5,19.3,0.0,0.0
2023-02-24 07:00:00,2023-02-24 08:00:00,34.5,100.5,1.67,22.7,13.4,0.1,8.55,0.55,52.68,0.0,0.6,,,,52.0,0.58,173.0,42.5,20.4,0.0,0.0
2023-02-24 08:00:00,2023-02-24 09:00:00,44.5,124.0,8.88,33.1,24.82,0.15,8.38,0.66,46.05,0.0,0.6,,,,51.25,0.8,323.0,201.5,23.25,0.0,0.0
2023-02-24 09:00:00,2023-02-24 10:00:00,45.5,124.5,8.53,37.8,27.02,0.15,9.42,0.79,70.7,0.0,0.6,,,,46.75,1.03,332.25,347.75,25.55,0.0,0.0
2023-02-24 10:00:00,2023-02-24 11:00:00,47.5,123.5,5.75,45.15,28.68,0.1,9.5,0.95,107.53,0.0,0.6,,,,37.75,1.12,311.25,457.25,28.93,0.0,0.0
2023-02-24 11:00:00,2023-02-24 12:00:00,45.5,127.0,3.6,29.1,18.4,,9.3,0.69,110.65,0.0,0.6,,,,29.75,1.2,336.75,523.75,30.1,0.0,0.0
2023-02-24 12:00:00,2023-02-24 13:00:00,28.0,90.5,4.3,23.83,16.17,0.1,6.57,0.61,93.47,0.0,0.6,,,,22.25,1.32,331.5,554.0,31.7,0.0,0.0
2023-02-24 13:00:00,2023-02-24 14:00:00,18.0,71.5,3.83,20.07,13.75,0.3,4.53,0.58,96.58,0.0,0.6,,,,21.75,1.4,260.25,521.25,31.8,0.0,0.0
2023-02-24 14:00:00,2023-02-24 15:00:00,14.5,69.0,5.15,25.22,17.55,11.13,4.05,0.65,92.7,0.0,0.6,,,,20.5,1.43,351.5,434.75,32.4,0.0,0.0
2023-02-24 15:00:00,2023-02-24 16:00:00,18.0,60.0,5.1,30.4,20.35,11.95,3.98,0.68,91.8,0.0,0.6,,,,20.75,1.23,347.0,308.25,32.67,0.0,0.0
2023-02-24 16:00:00,2023-02-24 17:00:00,22.75,60.25,5.67,36.35,23.95,12.52,4.03,0.72,82.15,0.0,0.6,,,,21.0,0.95,166.25,173.5,32.68,0.0,0.0
2023-02-24 17:00:00,2023-02-24 18:00:00,20.0,64.75,1.35,22.65,13.12,11.8,2.2,0.49,86.9,0.2,14.23,0.07,0.03,,23.75,0.8,85.5,41.25,30.28,0.0,0.0
2023-02-24 18:00:00,2023-02-24 19:00:00,20.5,81.5,0.68,15.15,8.57,19.75,3.48,0.55,74.6,0.03,0.6,,,,30.25,0.75,141.5,9.5,26.95,0.0,0.0
2023-02-24 19:00:00,2023-02-24 20:00:00,39.5,130.5,1.0,58.5,31.93,17.67,6.0,1.44,38.57,0.0,0.6,,,,35.0,0.65,146.0,9.0,25.32,0.0,0.0
2023-02-24 20:00:00,2023-02-24 21:00:00,62.5,144.25,3.33,85.35,48.1,18.38,9.28,1.8,22.88,0.0,0.6,,,,40.5,0.67,139.0,9.0,24.55,0.0,0.0
2023-02-24 21:00:00,2023-02-24 22:00:00,59.5,152.75,0.82,46.42,25.38,17.65,7.72,0.95,52.2,0.0,0.6,,,,44.25,0.62,131.75,9.0,23.9,0.0,0.0
2023-02-24 22:00:00,2023-02-24 23:00:00,42.25,130.25,0.75,37.45,20.55,16.22,6.88,0.96,60.02,0.0,0.6,,,,41.25,0.72,119.75,9.0,23.32,0.0,0.0
2023-02-24 23:00:00,2023-02-25 00:00:00,46.0,121.5,0.8,37.3,20.47,15.05,6.77,0.89,53.2,0.0,0.6,,,,41.0,0.7,126.25,9.0,22.55,0.0,0.0
2023-02-25 00:00:00,2023-02-25 01:00:00,46.5,109.5,0.6,20.77,11.5,14.27,4.88,0.5,67.07,0.0,0.6,,,,39.5,0.75,129.0,9.0,21.77,0.0,0.0
2023-02-25 01:00:00,2023-02-25 02:00:00,35.75,81.0,0.53,12.97,7.33,12.1,4.15,0.33,75.5,0.0,0.6,,,,34.25,0.75,114.0,9.0,21.55,0.0,0.0
2023-02-25 02:00:00,2023-02-25 03:00:00,19.5,48.75,0.55,9.25,5.35,11.55,3.9,0.25,80.12,0.0,0.6,,,,33.5,0.78,108.25,9.0,21.3,0.0,0.0
2023-02-25 03:00:00,2023-02-25 04:00:00,18.0,43.0,0.8,16.8,9.55,11.05,4.15,0.26,66.23,0.0,0.6,,,,40.75,0.62,118.5,9.75,20.12,0.0,0.0
2023-02-25 04:00:00,2023-02-25 05:00:00,21.0,49.25,0.98,26.17,14.73,13.15,4.78,0.36,38.8,0.0,0.6,,,,51.75,0.67,109.75,10.0,19.05,0.0,0.0
2023-02-25 05:00:00,2023-02-25 06:00:00,28.75,67.0,2.83,36.98,22.0,12.1,4.65,0.6,34.5,0.0,0.6,,,,49.75,0.6,156.5,9.25,18.4,0.0,0.0
2023-02-25 06:00:00,2023-02-25 07:00:00,41.75,88.25,1.8,46.73,26.32,13.8,6.38,0.88,21.9,0.0,0.6,,,,50.5,0.7,142.25,12.5,18.53,0.0,0.0
2023-02-25 07:00:00,2023-02-25 08:00:00,69.25,141.5,3.25,43.88,25.95,15.57,18.95,1.01,33.3,0.0,0.6,,,,48.0,0.57,143.5,41.25,20.27,0.0,0.0
2023-02-25 08:00:00,2023-02-25 09:00:00,81.75,161.25,4.12,44.95,27.3,4.3,44.03,0.97,69.55,0.0,0.6,,,,36.5,1.0,226.0,208.75,24.75,0.0,0.0
2023-02-25 09:00:00,2023-02-25 10:00:00,83.5,163.25,3.67,30.27,19.07,,15.25,0.73,108.57,0.0,0.6,,,,31.5,1.2,235.0,362.25,27.32,0.0,0.0
2023-02-25 10:00:00,2023-02-25 11:00:00,62.75,140.75,2.82,20.18,13.05,0.1,10.35,0.61,119.83,0.0,0.6,,,,29.25,1.27,236.5,463.25,29.05,0.0,0.0
2023-02-25 11:00:00,2023-02-25 12:00:00,42.75,106.0,2.45,19.15,12.15,0.1,5.93,0.6,116.08,0.0,0.6,,,,24.75,1.28,241.25,530.0,30.55,0.0,0.0
2023-02-25 12:00:00,2023-02-25 13:00:00,31.75,88.0,3.07,21.77,14.03,,4.75,0.6,121.42,0.0,0.6,,,,22.0,1.12,327.5,536.5,31.73,0.0,0.0
2023-02-25 13:00:00,2023-02-25 14:00:00,24.0,75.25,3.45,25.32,16.25,0.1,3.97,0.61,113.33,0.0,0.6,,,,18.25,1.27,338.0,509.75,32.5,0.0,0.0
2023-02-25 14:00:00,2023-02-25 15:00:00,18.25,55.0,3.35,23.7,15.35,,4.25,0.6,117.03,0.0,0.6,,,,19.5,1.35,341.75,420.25,32.38,0.0,0.0
2023-02-25 15:00:00,2023-02-25 16:00:00,19.25,61.75,3.32,25.4,16.2,0.15,3.73,0.58,111.92,0.0,0.6,,,,18.25,1.37,347.75,294.5,32.35,0.0,0.0
2023-02-25 16:00:00,2023-02-25 17:00:00,18.0,61.0,2.6,22.57,14.1,0.1,2.95,0.51,108.55,0.0,0.6,,,,18.0,1.1,110.75,154.25,31.72,0.0,0.0
2023-02-25 17:00:00,2023-02-25 18:00:00,17.25,57.25,0.95,10.2,6.22,,3.05,0.34,108.93,0.0,0.6,,,,22.5,0.73,123.25,41.0,29.68,0.0,0.0
2023-02-25 18:00:00,2023-02-25 19:00:00,29.75,81.25,0.7,15.97,9.1,0.2,3.8,0.54,88.75,0.0,0.6,,,,27.25,0.75,158.0,9.5,26.75,0.0,0.0
2023-02-25 19:00:00,2023-02-25 20:00:00,46.25,139.0,2.33,69.62,38.92,0.1,6.3,1.47,33.7,0.0,0.6,,,,34.5,0.67,141.75,9.0,25.12,0.0,0.0
2023-02-25 20:00:00,2023-02-25 21:00:00,53.0,145.0,0.95,48.15,26.38,,5.1,1.1,53.45,0.0,0.6,,,,35.5,0.65,125.0,9.0,24.43,0.0,0.0
2023-02-25 21:00:00,2023-02-25 22:00:00,47.0,109.25,0.85,56.85,30.95,,5.15,1.5,42.55,0.0,0.6,,,,37.0,0.6,142.0,9.0,23.77,0.0,0.0
2023-02-25 22:00:00,2023-02-25 23:00:00,44.5,121.0,0.85,53.35,29.1,,42.15,1.29,48.5,0.0,0.6,,,,37.5,0.6,140.75,9.0,23.17,0.0,0.0
2023-02-25 23:00:00,2023-02-26 00:00:00,52.25,118.25,1.02,51.93,28.45,0.2,88.1,1.13,45.3,0.0,0.6,,,,38.0,0.62,144.25,9.0,22.98,0.0,0.0
2023-02-26 00:00:00,2023-02-26 01:00:00,56.25,118.75,2.12,34.67,20.18,0.2,33.73,0.74,62.22,0.0,0.6,,,,35.75,0.62,143.75,9.0,22.98,0.0,0.0
2023-02-26 01:00:00,2023-02-26 02:00:00,50.0,103.0,1.62,56.55,31.38,0.22,19.8,1.09,31.82,0.0,0.6,,,,42.25,0.8,121.5,9.0,21.95,0.0,0.0
2023-02-26 02:00:00,2023-02-26 03:00:00,55.75,111.75,0.7,23.7,13.15,,7.53,0.5,56.57,0.0,0.6,,,,45.75,0.67,152.5,9.0,20.3,0.0,0.0
2023-02-26 03:00:00,2023-02-26 04:00:00,46.25,86.75,0.57,15.38,8.65,0.15,8.67,0.41,71.58,0.0,0.6,,,,43.0,0.65,147.75,9.0,20.5,0.0,0.0
2023-02-26 04:00:00,2023-02-26 05:00:00,43.5,78.75,0.67,26.68,14.72,0.4,13.25,0.45,63.67,0.0,0.6,,,,41.75,0.82,192.75,9.0,21.2,0.0,0.0
2023-02-26 05:00:00,2023-02-26 06:00:00,47.5,91.0,0.48,14.7,8.25,0.3,13.7,0.33,80.53,0.0,0.6,,,,41.75,0.72,164.5,9.0,21.0,0.0,0.0
2023-02-26 06:00:00,2023-02-26 07:00:00,39.25,77.75,0.65,10.28,6.0,0.2,7.4,0.36,81.4,0.0,0.6,,,,43.5,0.7,185.75,12.75,20.62,0.0,0.0
2023-02-26 07:00:00,2023-02-26 08:00:00,39.75,77.75,1.57,21.32,12.62,,11.25,0.48,73.53,0.0,0.6,,,,41.5,0.97,220.0,43.25,21.9,0.0,0.0
2023-02-26 08:00:00,2023-02-26 09:00:00,43.25,95.5,1.8,15.3,9.6,,14.25,0.46,86.2,0.0,0.6,,,,36.0,1.22,226.75,198.0,24.55,0.0,0.0
2023-02-26 09:00:00,2023-02-26 10:00:00,45.25,113.0,2.0,17.93,11.15,0.15,22.6,0.54,113.07,0.0,0.6,,,,33.25,0.95,233.25,335.0,26.88,0.0,0.0
2023-02-26 10:00:00,2023-02-26 11:00:00,55.5,132.25,2.25,24.1,14.65,0.1,27.0,0.64,131.25,0.0,0.6,,,,31.0,1.1,240.25,439.5,28.93,0.0,0.0
2023-02-26 11:00:00,2023-02-26 12:00:00,58.25,152.0,1.9,22.05,13.25,0.1,17.17,0.55,139.07,0.0,0.6,,,,26.75,1.38,227.5,511.5,30.3,0.0,0.0
2023-02-26 12:00:00,2023-02-26 13:00:00,44.0,105.5,2.0,13.5,8.77,,10.05,0.5,132.88,0.0,0.6,,,,22.5,1.2,228.33,525.75,31.5,0.0,0.0
2023-02-26 13:00:00,2023-02-26 14:00:00,33.5,78.0,1.57,13.5,8.45,,8.0,0.46,139.03,0.0,0.6,,,,20.0,1.1,179.0,485.25,32.62,0.0,0.0
2023-02-26 14:00:00,2023-02-26 15:00:00,28.5,64.25,2.15,17.68,11.15,0.2,7.25,0.52,127.53,0.0,0.6,,,,18.5,1.12,173.75,395.5,33.05,0.0,0.0
2023-02-26 15:00:00,2023-02-26 16:00:00,26.25,65.5,2.1,18.22,11.4,0.2,8.53,0.53,126.35,0.0,0.6,,,,20.75,0.95,212.0,270.25,32.8,0.0,0.0
2023-02-26 16:00:00,2023-02-26 17:00:00,30.25,64.0,2.45,26.43,16.07,0.1,8.55,0.62,124.3,0.0,0.6,,,,21.25,0.85,286.75,147.75,32.3,0.0,0.0
2023-02-26 17:00:00,2023-02-26 18:00:00,31.75,69.75,0.78,11.75,6.88,0.1,7.97,0.45,121.12,0.0,0.6,,,,29.0,0.68,61.0,38.0,29.75,0.0,0.0
2023-02-26 18:00:00,2023-02-26 19:00:00,33.75,81.75,0.7,16.8,9.52,0.1,6.65,0.57,89.88,0.0,0.6,,,,38.0,0.7,99.5,9.5,26.45,0.0,0.0
2023-02-26 19:00:00,2023-02-26 20:00:00,50.0,109.5,0.88,24.02,13.48,,6.58,0.89,78.53,0.0,0.6,,,,37.5,0.65,132.75,9.0,24.7,0.0,0.0
2023-02-26 20:00:00,2023-02-26 21:00:00,66.5,138.0,0.82,33.45,18.47,0.1,10.07,1.08,73.22,0.0,0.6,,,,31.75,0.7,111.5,9.0,24.52,0.0,0.0
2023-02-26 21:00:00,2023-02-26 22:00:00,63.5,128.5,9.55,46.38,32.45,0.15,7.17,1.02,75.38,0.0,0.6,,,,32.0,0.82,148.0,9.0,24.93,0.0,0.0
2023-02-26 22:00:00,2023-02-26 23:00:00,43.25,91.0,1.05,35.82,19.88,0.25,5.53,0.97,66.7,0.0,0.6,,,,38.75,0.65,145.0,9.0,23.08,0.0,0.0
2023-02-26 23:00:00,2023-02-27 00:00:00,45.5,104.0,0.62,20.57,11.43,0.1,4.87,0.62,78.2,0.0,0.6,,,,41.0,0.65,146.25,9.0,21.8,0.0,0.0
2023-02-27 00:00:00,2023-02-27 01:00:00,38.0,83.5,0.7,27.52,15.2,0.1,4.55,0.65,69.08,0.0,0.6,,,,41.0,0.67,180.75,9.0,21.83,0.0,0.0
2023-02-27 01:00:00,2023-02-27 02:00:00,37.25,91.25,0.75,25.15,13.97,0.2,6.92,0.54,68.53,0.0,0.6,,,,42.0,0.7,158.75,9.0,21.53,0.0,0.0
2023-02-27 02:00:00,2023-02-27 03:00:00,41.75,90.25,0.75,18.97,10.68,0.1,7.7,0.46,72.0,0.0,0.6,,,,44.0,0.62,164.25,9.0,20.8,0.0,0.0
2023-02-27 03:00:00,2023-02-27 04:00:00,36.5,80.0,0.7,13.97,8.0,0.27,4.72,0.36,74.0,0.0,0.6,,,,45.0,0.6,153.25,9.0,19.77,0.0,0.0
2023-02-27 04:00:00,2023-02-27 05:00:00,32.75,65.25,0.73,14.0,8.03,0.1,4.98,0.34,74.28,0.0,0.6,,,,43.75,0.67,175.0,9.0,19.75,0.0,0.0
2023-02-27 05:00:00,2023-02-27 06:00:00,31.5,68.25,0.62,14.1,8.0,0.2,6.17,0.36,76.35,0.0,0.6,,,,41.25,0.7,198.0,9.0,20.35,0.0,0.0
2023-02-27 06:00:00,2023-02-27 07:00:00,40.75,78.25,0.62,14.3,8.1,0.2,9.8,0.43,74.47,0.0,0.6,,,,41.5,0.7,182.25,12.75,20.15,0.0,0.0
