From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-08-10 18:00:00,2021-08-10 19:00:00,41.0,102.5,0.38,59.03,31.7,21.02,2.38,0.6,92.9,0.5,2.65,1.0,1.38,,65.5,0.35,284.5,18.75,1.38,30.55,0.0
2021-08-10 19:00:00,2021-08-10 20:00:00,43.5,101.25,0.47,72.83,39.1,23.27,4.38,0.8,82.67,0.93,4.03,1.37,2.2,,70.5,0.35,283.75,10.0,1.88,30.3,0.0
2021-08-10 20:00:00,2021-08-10 21:00:00,54.5,133.25,0.4,69.95,37.55,50.28,8.82,0.75,72.1,1.1,6.07,2.3,3.65,,70.75,0.53,280.25,10.0,2.75,29.97,0.0
2021-08-10 21:00:00,2021-08-10 22:00:00,57.0,130.0,0.27,52.13,27.97,121.1,3.47,0.59,86.93,0.7,3.27,1.3,2.1,,67.67,0.53,281.33,9.67,2.0,29.67,0.0
2021-08-10 22:00:00,2021-08-10 23:00:00,37.75,74.75,0.25,57.6,30.82,37.45,6.47,0.62,73.75,0.6,3.38,0.97,1.93,,68.5,0.33,290.75,9.0,2.17,29.48,0.0
2021-08-10 23:00:00,2021-08-11 00:00:00,35.25,70.25,0.17,49.77,26.6,32.72,7.87,0.48,85.58,0.48,2.85,0.8,1.68,,69.5,0.38,280.5,9.0,2.2,29.28,0.0
2021-08-11 00:00:00,2021-08-11 01:00:00,27.0,52.5,0.23,47.6,25.5,26.95,6.8,0.43,74.47,0.32,2.3,0.65,1.27,,72.75,0.3,277.0,9.5,1.98,29.05,0.0
2021-08-11 01:00:00,2021-08-11 02:00:00,24.25,43.25,0.33,49.37,26.5,31.03,8.7,0.41,77.8,0.33,2.47,0.65,1.3,,74.5,0.28,279.25,10.0,2.05,29.0,0.0
2021-08-11 02:00:00,2021-08-11 03:00:00,30.0,46.5,0.3,38.8,20.9,20.1,12.8,0.44,65.85,0.5,3.4,0.85,1.32,,76.25,0.22,286.5,10.0,1.87,28.87,0.0
2021-08-11 03:00:00,2021-08-11 04:00:00,32.5,56.75,0.42,40.25,21.73,24.8,11.2,0.44,58.02,0.47,3.15,0.82,1.2,,78.5,0.15,325.0,10.0,1.7,28.75,0.0
2021-08-11 04:00:00,2021-08-11 05:00:00,31.0,55.0,0.43,47.8,25.77,28.1,11.63,0.46,51.97,0.53,3.6,0.97,1.5,,77.33,0.27,44.33,10.0,1.97,28.8,0.0
2021-08-11 05:00:00,2021-08-11 06:00:00,40.25,69.0,0.4,47.65,25.65,22.38,20.48,0.53,57.45,0.7,3.57,1.18,1.5,,76.75,0.23,160.5,12.25,2.12,28.73,0.0
2021-08-11 06:00:00,2021-08-11 07:00:00,44.5,73.75,0.8,44.95,24.55,18.18,15.77,0.59,47.97,0.88,4.05,1.35,1.68,,78.25,0.28,282.25,39.25,2.3,28.8,0.0
2021-08-11 07:00:00,2021-08-11 08:00:00,45.25,82.5,1.15,45.67,25.2,18.45,20.83,0.66,66.93,1.05,4.35,1.55,2.02,,73.25,0.35,289.5,131.75,2.52,29.45,0.0
2021-08-11 08:00:00,2021-08-11 09:00:00,54.0,106.25,1.3,44.05,24.52,16.05,10.02,0.64,76.9,0.95,3.92,1.27,1.9,,69.0,0.75,285.75,238.0,2.5,30.12,0.0
2021-08-11 09:00:00,2021-08-11 10:00:00,47.5,111.5,1.1,44.35,24.5,16.6,15.93,0.57,95.28,0.65,3.45,0.93,1.65,,66.5,0.95,284.75,321.0,2.38,30.5,0.0
2021-08-11 10:00:00,2021-08-11 11:00:00,38.0,109.75,0.75,43.95,24.0,31.15,9.8,0.53,133.08,0.6,2.5,0.6,1.0,,64.5,0.88,283.75,380.5,1.68,31.0,0.0
2021-08-11 11:00:00,2021-08-11 12:00:00,40.5,114.5,0.53,47.1,25.48,33.65,8.37,0.51,133.25,0.4,2.25,0.53,0.78,,63.0,0.97,289.5,297.5,1.5,31.5,0.0
2021-08-11 12:00:00,2021-08-11 13:00:00,41.75,123.0,0.62,50.62,27.45,37.03,6.0,0.51,141.2,0.4,1.75,0.45,0.67,,60.5,1.12,282.0,301.5,1.28,31.8,0.0
2021-08-11 13:00:00,2021-08-11 14:00:00,56.0,137.75,0.53,46.03,24.9,22.03,1.98,0.54,155.95,0.45,1.25,0.4,0.5,,59.75,1.2,283.75,250.5,1.08,31.9,0.0
2021-08-11 14:00:00,2021-08-11 15:00:00,66.0,169.0,0.6,41.23,22.43,13.93,0.98,0.51,120.18,0.47,1.55,0.47,0.67,,65.5,1.25,285.25,227.0,1.25,31.55,0.0
2021-08-11 15:00:00,2021-08-11 16:00:00,58.25,185.25,0.7,37.47,20.5,13.12,0.88,0.48,123.5,0.4,1.73,0.6,0.8,,62.0,1.35,288.25,200.0,1.43,31.58,0.0
2021-08-11 16:00:00,2021-08-11 17:00:00,58.0,189.75,0.82,38.0,20.83,11.7,0.98,0.51,114.7,0.35,1.5,0.55,0.82,,61.5,1.2,225.25,110.0,1.45,30.6,0.0
2021-08-11 17:00:00,2021-08-11 18:00:00,46.25,175.25,2.77,72.57,40.85,7.12,2.15,0.67,83.6,0.52,4.05,1.15,2.07,,64.5,0.52,55.75,63.75,2.08,30.2,0.0
2021-08-11 18:00:00,2021-08-11 19:00:00,31.25,73.0,1.8,84.08,46.2,21.12,6.43,0.7,80.65,1.02,14.05,2.17,3.65,,68.5,0.33,122.75,18.5,2.78,29.87,0.0
2021-08-11 19:00:00,2021-08-11 20:00:00,33.0,77.25,0.47,73.45,39.42,62.9,12.45,0.65,77.15,1.0,9.68,3.0,3.97,,72.0,0.4,281.75,10.0,2.85,29.62,0.0
2021-08-11 20:00:00,2021-08-11 21:00:00,35.75,77.25,0.38,69.28,37.17,33.67,9.62,0.69,74.65,0.82,5.97,1.78,3.05,,71.25,0.3,278.75,10.0,3.28,29.5,0.0
2021-08-11 21:00:00,2021-08-11 22:00:00,38.5,67.25,0.43,58.95,31.7,22.5,8.0,0.67,79.75,0.8,5.2,1.25,2.65,,70.25,0.27,275.25,10.0,2.67,29.42,0.0
2021-08-11 22:00:00,2021-08-11 23:00:00,37.5,62.5,0.4,61.5,33.02,19.4,5.15,0.85,56.28,1.12,6.2,1.52,3.12,,72.5,0.2,293.75,10.0,3.0,29.3,0.0
2021-08-11 23:00:00,2021-08-12 00:00:00,43.0,88.0,0.5,59.7,32.1,19.4,4.5,0.79,58.7,1.3,7.1,1.9,3.8,,73.0,0.1,269.0,10.0,3.5,29.3,0.0
2021-08-12 00:00:00,2021-08-12 01:00:00,,,,,,,,,,,,,,,,,,,,,
2021-08-12 01:00:00,2021-08-12 02:00:00,,,,,,,,,,,,,,,,,,,,,
2021-08-12 02:00:00,2021-08-12 03:00:00,,,,,,,,,,,,,,,,,,,,,
2021-08-12 03:00:00,2021-08-12 04:00:00,,,,,,,,,,,,,,,,,,,,,
2021-08-12 04:00:00,2021-08-12 05:00:00,,,,,,,,,,,,,,,,,,,,,
2021-08-12 05:00:00,2021-08-12 06:00:00,,,,,,,,,,,,,,,,,,,,,
