From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2021-11-23 13:00:00,2021-11-23 14:00:00,135.0,258.25,,,,,1.92,1.06,131.32,1.3,33.08,4.58,13.72,,,0.68,176.5,14.25,,6.72,0.0,0.1
2021-11-23 14:00:00,2021-11-23 15:00:00,104.0,241.75,,,,,1.6,0.52,120.4,1.02,36.77,4.75,14.9,,21.0,0.65,346.25,9.0,,7.3,0.0,0.1
2021-11-23 15:00:00,2021-11-23 16:00:00,63.75,200.0,3.05,85.1,47.75,15.25,2.77,0.72,109.18,1.05,20.38,3.43,9.53,,34.0,0.75,177.5,14.75,,4.88,0.0,0.1
2021-11-23 16:00:00,2021-11-23 17:00:00,64.5,222.75,2.88,114.55,63.28,20.9,2.9,1.03,91.33,1.08,38.55,4.8,13.85,,41.5,0.57,4.75,9.25,,6.5,0.0,0.1
2021-11-23 17:00:00,2021-11-23 18:00:00,83.0,239.5,0.98,120.35,64.83,22.55,2.82,0.98,85.97,0.97,57.45,5.17,15.0,,45.75,0.55,5.75,6.0,,7.1,0.0,20.07
2021-11-23 18:00:00,2021-11-23 19:00:00,98.25,233.75,1.75,135.98,73.72,23.93,2.38,1.17,66.5,1.2,44.5,4.9,13.58,,48.75,0.7,3.75,6.0,,7.03,0.0,24.9
2021-11-23 19:00:00,2021-11-23 20:00:00,102.75,235.5,1.45,148.65,80.28,26.2,0.5,1.1,68.22,1.4,53.92,5.3,14.57,,51.5,0.67,4.75,6.25,,7.35,0.0,24.55
2021-11-23 20:00:00,2021-11-23 21:00:00,101.5,221.25,7.33,210.7,118.03,25.6,,1.91,23.27,1.33,60.23,5.6,15.45,,56.0,0.62,6.25,7.0,,7.72,0.0,24.1
2021-11-23 21:00:00,2021-11-23 22:00:00,120.75,268.25,11.95,219.35,126.38,24.68,,1.83,15.12,2.08,75.1,7.55,21.07,,56.25,0.6,5.25,7.0,,10.8,0.0,23.87
2021-11-23 22:00:00,2021-11-23 23:00:00,128.5,309.0,57.9,219.4,163.77,23.27,,1.72,4.4,1.62,74.67,6.75,18.9,,60.0,0.6,4.0,6.5,,9.65,0.0,23.62
2021-11-23 23:00:00,2021-11-24 00:00:00,150.5,344.75,50.03,164.77,128.35,30.77,2.43,1.54,2.52,1.58,70.7,4.8,18.3,,63.25,0.58,3.5,6.0,,9.25,0.0,23.58
2021-11-24 00:00:00,2021-11-24 01:00:00,162.5,330.25,28.48,149.03,102.4,35.98,3.1,1.39,4.17,1.45,58.78,5.6,15.68,,68.75,0.5,4.0,6.0,,7.63,0.0,23.45
2021-11-24 01:00:00,2021-11-24 02:00:00,155.5,272.75,22.33,150.72,98.33,37.83,3.2,1.27,3.35,1.55,52.77,4.75,12.4,,70.5,0.5,6.33,6.25,,6.45,0.0,23.32
2021-11-24 02:00:00,2021-11-24 03:00:00,151.0,224.0,3.77,144.53,79.95,35.65,2.62,0.93,16.18,1.2,47.7,3.62,9.3,,67.5,0.4,9.75,6.0,,5.2,0.0,23.17
2021-11-24 03:00:00,2021-11-24 04:00:00,118.25,193.0,3.35,158.15,86.83,33.82,0.67,0.9,18.8,1.05,45.88,3.57,9.38,,70.25,0.35,186.0,6.0,,4.95,0.0,22.82
2021-11-24 04:00:00,2021-11-24 05:00:00,123.75,180.0,4.55,155.88,86.6,32.1,,1.02,17.23,0.92,49.75,3.62,9.6,,73.75,0.6,92.0,6.0,,4.97,0.0,22.55
2021-11-24 05:00:00,2021-11-24 06:00:00,136.25,191.5,4.97,152.6,85.22,29.7,,0.89,11.8,1.6,55.42,4.28,10.8,,76.25,0.65,2.33,6.75,,4.28,0.0,22.33
2021-11-24 06:00:00,2021-11-24 07:00:00,131.25,208.5,7.12,148.22,84.65,25.55,0.7,1.12,17.35,1.05,58.85,3.38,11.68,,71.75,0.48,17.25,16.0,,6.15,0.0,22.67
2021-11-24 07:00:00,2021-11-24 08:00:00,140.75,242.0,3.4,105.85,59.07,26.18,2.8,1.14,48.97,1.12,57.97,2.95,11.68,,62.0,0.4,15.75,34.0,,6.08,0.0,23.48
2021-11-24 08:00:00,2021-11-24 09:00:00,127.5,234.25,2.27,109.83,60.23,29.2,3.63,1.13,83.75,1.15,52.97,4.4,12.18,,59.75,0.8,356.33,58.0,,6.32,0.0,24.1
2021-11-24 09:00:00,2021-11-24 10:00:00,130.5,264.5,1.95,85.35,47.0,27.95,3.35,0.97,100.78,1.27,49.8,4.0,10.75,,55.5,0.9,350.75,71.25,,5.75,0.0,24.67
2021-11-24 10:00:00,2021-11-24 11:00:00,129.0,289.0,2.23,99.8,54.9,27.5,2.82,0.99,108.73,1.0,48.85,3.7,10.47,,54.5,0.78,351.25,120.5,,5.28,0.0,25.27
2021-11-24 11:00:00,2021-11-24 12:00:00,109.5,220.75,2.73,126.03,69.28,27.2,0.55,1.0,120.15,1.05,53.33,4.2,12.03,,52.25,0.62,351.75,252.0,,5.78,0.0,25.85
2021-11-24 12:00:00,2021-11-24 13:00:00,113.5,216.75,2.23,140.15,76.32,25.32,,1.09,128.82,1.18,65.22,5.12,14.55,,49.75,0.72,351.0,114.25,,7.1,0.0,26.35
2021-11-24 13:00:00,2021-11-24 14:00:00,114.0,224.25,3.52,145.4,80.17,16.5,,1.11,140.5,1.25,76.62,5.75,16.55,,38.5,0.65,181.0,103.5,,8.1,0.0,27.03
2021-11-24 14:00:00,2021-11-24 15:00:00,92.25,192.75,1.7,120.8,65.62,12.65,3.3,0.75,135.0,1.02,87.9,6.17,17.82,,34.75,0.72,269.0,94.25,,8.88,0.0,26.95
2021-11-24 15:00:00,2021-11-24 16:00:00,78.25,144.75,1.33,78.25,42.7,13.1,4.78,0.62,122.52,1.03,84.35,3.35,19.75,,40.75,0.78,269.0,34.75,,9.38,0.0,26.27
2021-11-24 16:00:00,2021-11-24 17:00:00,100.75,189.0,1.65,111.6,60.73,19.5,3.85,1.12,66.58,1.4,72.22,7.8,23.98,,58.5,0.57,3.5,10.75,,10.9,0.0,25.42
2021-11-24 17:00:00,2021-11-24 18:00:00,149.75,274.75,5.9,104.95,60.6,42.77,89.88,1.3,35.1,1.93,68.38,7.35,22.67,,82.0,0.6,1.0,6.5,,10.72,0.0,24.85
2021-11-24 18:00:00,2021-11-24 19:00:00,241.0,281.0,6.98,124.55,71.9,50.18,160.78,1.13,20.5,2.15,63.78,6.38,18.83,,85.75,0.67,356.67,6.75,,9.62,0.0,25.05
2021-11-24 19:00:00,2021-11-24 20:00:00,210.0,262.0,11.3,178.05,103.9,46.58,155.38,1.52,9.1,2.05,60.05,5.42,15.33,,87.75,0.67,355.67,6.0,,7.75,0.0,24.33
2021-11-24 20:00:00,2021-11-24 21:00:00,180.0,259.25,7.0,179.37,101.15,37.17,152.43,1.54,12.38,1.9,63.37,5.03,14.22,,89.0,0.65,4.5,6.0,,7.22,0.0,24.75
2021-11-24 21:00:00,2021-11-24 22:00:00,178.0,258.5,31.7,178.75,120.9,35.73,153.88,1.86,1.42,2.05,66.85,4.55,12.0,,89.5,0.67,120.67,6.0,,6.6,0.0,23.68
2021-11-24 22:00:00,2021-11-24 23:00:00,205.0,306.0,30.4,156.42,107.9,23.32,155.38,1.5,3.28,2.65,78.8,5.88,16.23,,90.75,0.42,64.5,6.0,,8.43,0.0,23.43
2021-11-24 23:00:00,2021-11-25 00:00:00,158.75,231.5,7.65,87.15,52.6,20.03,105.03,1.08,4.88,1.7,66.4,3.02,11.5,,93.5,0.38,15.33,6.0,,5.95,0.0,23.4
2021-11-25 00:00:00,2021-11-25 01:00:00,115.0,128.0,3.35,86.53,48.72,22.32,2.65,1.05,4.2,1.32,51.75,3.25,8.4,,93.0,0.42,92.5,6.0,,4.65,0.0,23.15
2021-11-25 01:00:00,2021-11-25 02:00:00,,,1.65,87.17,47.73,25.25,2.85,1.04,8.2,1.38,49.62,3.27,8.55,,93.25,0.35,23.25,6.0,,4.67,0.0,22.9
2021-11-25 02:00:00,2021-11-25 03:00:00,,,2.25,93.8,51.7,24.15,1.9,0.91,11.48,1.3,47.9,3.05,7.95,,93.25,0.43,355.0,5.75,,4.35,0.0,23.05
2021-11-25 03:00:00,2021-11-25 04:00:00,80.0,114.0,0.93,116.95,62.95,24.2,0.6,0.99,15.35,1.3,48.27,3.15,8.05,,94.0,0.5,354.75,6.75,,4.25,0.0,23.27
2021-11-25 04:00:00,2021-11-25 05:00:00,79.75,111.75,0.8,124.7,67.0,23.73,5.45,1.01,9.2,1.3,52.65,3.28,8.3,,94.0,0.58,349.75,6.75,,4.25,0.0,23.1
2021-11-25 05:00:00,2021-11-25 06:00:00,82.0,97.0,0.95,126.23,67.9,22.68,10.18,0.99,12.05,1.3,56.7,3.57,8.82,,94.0,0.62,345.75,7.0,,4.65,0.0,22.98
2021-11-25 06:00:00,2021-11-25 07:00:00,86.0,121.0,3.12,115.5,63.98,19.82,15.97,0.94,16.55,1.3,60.9,2.95,9.3,,94.0,0.6,353.0,12.5,,5.15,0.0,23.23
2021-11-25 07:00:00,2021-11-25 08:00:00,86.0,125.0,4.43,77.1,44.62,19.65,11.73,0.94,26.6,1.2,58.82,2.6,10.45,,93.75,0.65,351.75,23.75,,5.28,0.0,23.75
2021-11-25 08:00:00,2021-11-25 09:00:00,,,1.8,70.17,38.8,24.8,15.97,0.6,40.75,1.35,53.5,4.25,12.55,,93.0,0.68,349.5,38.5,,6.3,0.0,23.68
2021-11-25 09:00:00,2021-11-25 10:00:00,114.0,125.0,2.75,78.8,44.15,24.0,4.95,0.71,40.88,1.12,48.45,3.47,9.65,,91.25,0.65,351.33,48.0,,5.28,0.0,24.35
2021-11-25 10:00:00,2021-11-25 11:00:00,116.0,128.25,7.28,95.28,56.6,24.22,4.03,0.88,41.15,1.35,47.88,3.43,9.25,,87.5,0.82,346.5,78.0,,5.05,0.0,24.23
2021-11-25 11:00:00,2021-11-25 12:00:00,120.25,145.0,5.45,129.15,73.12,26.55,5.65,0.9,49.7,1.48,53.17,4.5,13.22,,83.5,0.73,352.75,80.5,,6.4,0.0,24.45
2021-11-25 12:00:00,2021-11-25 13:00:00,111.5,176.25,4.82,134.22,75.3,21.5,3.0,1.06,59.88,1.35,58.15,4.55,13.0,,80.25,0.65,264.25,104.25,,6.48,0.0,24.72
2021-11-25 13:00:00,2021-11-25 14:00:00,110.75,145.75,5.62,139.62,78.85,19.5,5.98,1.2,66.3,1.35,65.45,5.0,14.35,,76.25,0.62,351.5,116.0,,7.07,0.0,25.15
2021-11-25 14:00:00,2021-11-25 15:00:00,102.0,195.25,4.15,125.72,70.25,16.2,9.65,0.98,72.83,1.35,73.58,5.38,15.38,,75.25,0.65,350.25,81.25,,7.57,0.0,25.4
2021-11-25 15:00:00,2021-11-25 16:00:00,115.0,240.75,3.32,70.17,40.0,14.28,10.85,0.94,75.03,1.12,68.4,3.83,15.55,,76.75,0.6,352.75,33.75,,7.22,0.0,25.3
2021-11-25 16:00:00,2021-11-25 17:00:00,152.0,195.0,4.28,98.3,55.75,19.8,8.18,1.42,29.55,1.32,59.5,5.25,16.1,,82.5,0.67,2.75,9.75,,7.48,0.0,24.73
2021-11-25 17:00:00,2021-11-25 18:00:00,158.25,214.5,19.68,114.3,76.78,25.25,8.92,1.92,5.8,1.77,61.75,6.4,19.57,,88.25,0.7,3.75,6.0,,9.2,0.0,24.17
2021-11-25 18:00:00,2021-11-25 19:00:00,173.5,257.25,23.17,123.43,84.47,28.75,9.15,1.84,3.35,2.4,70.1,8.28,26.18,,89.75,0.7,4.67,6.75,,12.0,0.0,23.98
2021-11-25 19:00:00,2021-11-25 20:00:00,176.75,254.25,39.02,161.62,117.67,32.98,14.97,2.65,2.8,2.9,70.88,8.23,24.85,,90.75,0.65,2.5,6.5,,12.22,0.0,23.75
2021-11-25 20:00:00,2021-11-25 21:00:00,203.75,301.75,32.9,174.25,119.45,29.55,10.0,2.38,2.72,3.6,77.28,9.03,23.77,,91.75,0.62,3.75,7.0,,13.55,0.0,23.65
2021-11-25 21:00:00,2021-11-25 22:00:00,209.75,283.0,69.8,180.0,152.47,28.98,22.4,2.71,1.2,3.15,77.32,8.1,22.77,,91.75,0.62,4.25,7.0,,12.27,0.0,23.55
2021-11-25 22:00:00,2021-11-25 23:00:00,230.25,312.5,83.55,149.62,147.53,32.75,30.27,3.16,4.45,3.35,81.22,8.3,21.85,,91.25,0.53,3.25,6.75,,12.1,0.0,23.45
2021-11-25 23:00:00,2021-11-26 00:00:00,272.0,344.75,7.0,104.25,61.15,26.32,6.43,1.41,6.38,3.73,77.75,5.97,20.8,,92.5,0.25,130.5,6.25,,11.9,0.0,23.6
2021-11-26 00:00:00,2021-11-26 01:00:00,193.0,199.0,21.8,107.67,75.0,33.75,4.03,1.28,3.08,1.85,51.62,4.25,10.57,,93.75,0.4,93.75,6.25,,6.03,0.0,23.48
2021-11-26 01:00:00,2021-11-26 02:00:00,192.0,198.0,2.97,109.8,60.82,34.9,2.83,1.06,6.05,1.52,47.27,3.55,8.82,,93.25,0.3,29.75,6.5,,5.15,0.0,23.18
2021-11-26 02:00:00,2021-11-26 03:00:00,,,1.57,111.9,60.8,31.08,1.85,0.83,22.87,1.3,44.7,3.27,8.07,,93.75,0.32,22.5,6.5,,4.67,0.0,23.3
2021-11-26 03:00:00,2021-11-26 04:00:00,87.0,98.0,1.25,139.07,75.05,29.03,1.12,0.83,23.3,1.1,43.0,3.02,7.7,,94.0,0.38,273.75,6.0,,4.15,0.0,23.1
2021-11-26 04:00:00,2021-11-26 05:00:00,85.0,97.25,1.6,150.18,81.2,24.83,4.95,0.86,13.33,1.02,47.15,3.23,8.2,,94.0,0.35,100.5,7.0,,4.45,0.0,22.95
2021-11-26 05:00:00,2021-11-26 06:00:00,83.25,97.75,0.88,146.35,78.58,23.72,3.75,0.8,17.65,1.0,50.67,3.42,8.62,,94.0,0.58,352.25,7.0,,4.85,0.0,22.85
2021-11-26 06:00:00,2021-11-26 07:00:00,75.75,96.25,1.9,117.05,63.8,20.28,5.8,0.83,19.15,1.05,54.82,2.88,9.4,,93.75,0.62,350.75,16.25,,5.08,0.0,22.77
2021-11-26 07:00:00,2021-11-26 08:00:00,90.25,103.0,8.38,79.88,49.3,22.23,4.67,1.16,14.57,1.25,53.07,2.42,9.38,,93.25,0.6,355.25,36.25,,5.03,0.0,23.07
2021-11-26 08:00:00,2021-11-26 09:00:00,128.5,149.25,8.83,99.3,60.03,31.5,5.23,1.32,26.25,1.7,50.35,4.23,11.78,,90.25,0.57,267.5,59.5,,6.3,0.0,23.6
2021-11-26 09:00:00,2021-11-26 10:00:00,154.5,182.0,9.5,108.85,65.6,42.05,4.4,1.16,44.12,1.55,47.67,3.9,11.18,,81.75,0.53,197.25,75.75,,5.9,0.0,24.4
2021-11-26 10:00:00,2021-11-26 11:00:00,135.75,164.0,5.03,119.0,67.38,45.5,3.57,0.94,71.33,1.6,48.15,4.0,10.75,,73.75,0.62,245.33,113.75,,5.67,0.0,25.1
2021-11-26 11:00:00,2021-11-26 12:00:00,149.0,210.5,3.1,151.93,83.33,33.43,7.25,0.93,90.2,1.07,48.2,3.67,10.2,,71.0,0.75,349.5,219.25,,5.25,0.0,25.45
2021-11-26 12:00:00,2021-11-26 13:00:00,100.0,202.0,3.23,156.73,86.03,26.47,19.33,1.12,96.7,1.13,54.5,3.87,10.83,,66.67,0.8,350.33,110.0,,5.6,0.0,26.0
2021-11-26 13:00:00,2021-11-26 14:00:00,88.75,143.75,4.62,154.45,85.9,20.05,12.42,1.22,97.38,1.38,66.42,4.8,13.9,,60.75,0.8,349.5,101.25,,6.97,0.0,26.17
2021-11-26 14:00:00,2021-11-26 15:00:00,78.75,202.25,2.88,125.9,69.3,16.32,19.95,1.1,103.0,1.1,73.72,4.95,14.35,,57.25,0.78,352.25,80.25,,7.25,0.0,26.3
2021-11-26 15:00:00,2021-11-26 16:00:00,77.0,164.25,1.95,69.92,38.75,12.9,19.7,1.35,96.9,1.0,69.55,3.83,15.75,,60.25,0.73,266.25,33.5,,7.45,0.0,26.0
2021-11-26 16:00:00,2021-11-26 17:00:00,97.0,188.5,2.05,96.75,53.1,16.75,23.42,1.61,55.8,1.07,56.08,4.83,14.82,,68.5,0.6,5.25,10.25,,7.17,0.0,25.32
2021-11-26 17:00:00,2021-11-26 18:00:00,109.5,222.0,5.57,114.72,65.53,20.85,17.0,1.81,30.47,1.38,59.35,6.03,18.88,,74.75,0.7,5.0,6.5,,9.78,0.0,24.6
2021-11-26 18:00:00,2021-11-26 19:00:00,115.0,240.25,8.2,125.87,73.65,22.05,19.45,1.99,20.6,2.23,58.0,6.45,23.3,,78.0,0.7,4.5,6.25,,11.3,0.0,24.4
2021-11-26 19:00:00,2021-11-26 20:00:00,143.25,270.75,5.0,124.4,70.3,20.3,21.2,1.97,21.1,2.1,37.75,4.6,15.22,,81.25,0.65,5.0,6.0,,7.5,0.25,24.3
2021-11-26 20:00:00,2021-11-26 21:00:00,163.25,264.5,,,,,,,,2.15,24.42,3.65,10.95,,83.5,0.7,4.5,6.0,,5.62,0.0,24.15
2021-11-26 21:00:00,2021-11-26 22:00:00,176.0,245.25,8.95,93.2,56.85,40.25,18.9,7.95,50.7,2.25,17.38,2.92,8.18,,85.0,0.7,4.25,6.0,,4.45,0.0,24.02
2021-11-26 22:00:00,2021-11-26 23:00:00,192.75,236.75,1.78,103.33,56.42,39.02,15.95,7.08,52.95,1.6,33.67,3.15,8.38,,85.5,0.7,3.75,6.0,,4.8,0.0,23.9
2021-11-26 23:00:00,2021-11-27 00:00:00,187.25,212.5,1.2,97.0,52.55,35.52,18.27,6.24,52.83,1.12,39.67,2.77,7.38,,86.75,0.65,4.0,6.0,,4.22,0.0,23.88
2021-11-27 00:00:00,2021-11-27 01:00:00,173.25,186.0,0.88,95.12,51.3,37.7,10.4,5.64,57.73,1.05,40.27,2.62,7.0,,86.25,0.62,3.25,6.25,,3.93,0.0,23.82
2021-11-27 01:00:00,2021-11-27 02:00:00,180.0,182.0,0.68,96.25,51.75,37.08,13.7,5.46,68.2,1.1,40.77,2.75,7.15,,85.0,0.65,2.67,6.0,,4.07,0.0,23.67
2021-11-27 02:00:00,2021-11-27 03:00:00,,,0.6,99.1,53.2,36.45,9.35,5.0,58.02,1.1,39.95,2.6,6.97,,86.5,0.57,2.25,6.0,,3.82,0.0,23.58
2021-11-27 03:00:00,2021-11-27 04:00:00,148.0,169.0,1.02,133.85,72.0,36.5,,5.2,52.05,1.1,41.52,2.85,7.45,,87.0,0.6,2.0,6.0,,3.9,0.0,23.4
2021-11-27 04:00:00,2021-11-27 05:00:00,142.25,167.75,2.53,149.53,81.58,31.9,,5.52,39.28,1.02,46.25,3.02,7.92,,85.5,0.42,23.5,6.25,,4.2,0.0,23.17
2021-11-27 05:00:00,2021-11-27 06:00:00,126.75,162.5,1.85,146.02,79.17,28.75,,4.67,56.95,1.03,49.5,3.1,7.95,,83.25,0.33,25.25,6.75,,4.55,0.0,23.1
2021-11-27 06:00:00,2021-11-27 07:00:00,115.75,165.25,3.15,131.03,72.22,22.77,7.4,6.25,45.7,1.02,42.8,2.05,7.18,,83.5,0.47,181.0,15.0,,3.9,0.0,23.18
2021-11-27 07:00:00,2021-11-27 08:00:00,127.75,209.0,12.1,104.25,65.28,28.05,6.97,7.96,50.37,1.5,25.28,2.4,6.25,,80.0,0.47,126.67,33.5,,3.55,0.0,23.73
2021-11-27 08:00:00,2021-11-27 09:00:00,163.25,258.0,2.9,82.7,46.3,34.3,10.2,5.91,92.3,1.52,30.38,3.15,8.97,,76.5,0.68,344.75,56.25,,4.67,0.0,24.27
2021-11-27 09:00:00,2021-11-27 10:00:00,144.0,206.0,,,,,,,,1.2,16.57,1.52,4.97,,73.75,0.62,348.5,72.0,,2.55,0.0,24.75
2021-11-27 10:00:00,2021-11-27 11:00:00,,,3.23,117.9,65.33,34.85,30.2,,137.1,1.6,13.97,1.67,4.93,,67.25,0.7,344.75,111.0,,2.6,0.0,25.58
2021-11-27 11:00:00,2021-11-27 12:00:00,134.0,206.25,3.92,180.2,99.05,28.7,13.45,,147.22,1.1,42.55,3.18,8.68,,62.75,0.77,347.5,204.5,,4.45,0.0,25.92
2021-11-27 12:00:00,2021-11-27 13:00:00,109.25,198.0,4.17,191.28,105.12,20.75,6.2,,154.88,1.23,56.15,4.05,11.42,,60.75,0.85,348.75,106.75,,5.85,0.0,26.02
2021-11-27 13:00:00,2021-11-27 14:00:00,96.75,172.75,6.88,199.43,111.67,16.35,16.92,,137.28,1.65,69.75,5.38,16.12,,57.25,0.73,350.75,103.0,,7.85,0.0,26.52
2021-11-27 14:00:00,2021-11-27 15:00:00,73.5,155.0,5.5,165.6,92.57,12.98,68.83,,139.32,1.33,77.42,4.28,16.4,,55.75,0.78,351.5,73.5,,8.12,0.0,26.25
2021-11-27 15:00:00,2021-11-27 16:00:00,76.0,159.5,3.8,91.28,51.67,9.65,36.83,,132.12,1.0,70.65,3.3,14.92,,59.5,0.75,355.25,35.25,,6.92,0.0,26.08
2021-11-27 16:00:00,2021-11-27 17:00:00,80.75,180.5,4.55,130.18,72.95,13.1,43.12,,84.15,1.12,57.05,4.97,15.48,,65.5,0.62,4.67,10.75,,7.05,0.0,25.53
2021-11-27 17:00:00,2021-11-27 18:00:00,88.25,211.5,8.07,152.8,87.85,19.45,56.67,,57.17,1.38,57.8,5.45,17.2,,71.5,0.62,5.0,7.0,,7.95,0.0,25.0
2021-11-27 18:00:00,2021-11-27 19:00:00,113.75,248.0,8.9,173.47,99.5,26.53,60.02,5.7,49.25,1.9,57.05,5.77,18.05,,75.0,0.65,5.0,7.0,,8.75,0.0,24.6
2021-11-27 19:00:00,2021-11-27 20:00:00,157.0,277.0,4.88,223.02,122.6,34.5,39.48,5.88,57.15,2.52,60.12,5.92,18.0,,76.5,0.67,2.75,6.5,,9.1,0.0,24.55
2021-11-27 20:00:00,2021-11-27 21:00:00,167.5,293.25,2.88,223.6,121.27,32.48,18.2,4.48,68.38,2.15,61.3,5.22,15.3,,76.25,0.7,3.75,6.75,,7.77,0.0,24.28
2021-11-27 21:00:00,2021-11-27 22:00:00,148.25,234.25,3.03,221.2,120.1,33.6,32.25,3.5,66.65,1.6,61.33,4.3,12.05,,80.25,0.7,3.75,7.0,,6.3,0.0,24.12
2021-11-27 22:00:00,2021-11-27 23:00:00,151.0,223.0,3.3,186.45,101.85,28.3,5.0,3.17,67.78,1.45,63.83,3.15,10.25,,81.5,0.7,3.0,7.0,,5.88,0.0,24.02
