From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-03-04 02:00:00,2020-03-04 03:00:00,108.54,268.02,73.78,97.93,24.15,108.82,5.24,2.14,9.98,0.0,0.0,,,92.43,0.17,176.2,7.38,752.14,0.0,18.15,0.0
2020-03-04 03:00:00,2020-03-04 04:00:00,101.54,337.6,67.13,92.29,25.16,99.78,5.05,2.0,10.25,0.0,0.0,,,90.49,0.1,177.78,7.48,752.14,0.0,17.89,0.0
2020-03-04 04:00:00,2020-03-04 05:00:00,99.97,264.63,55.8,81.39,25.59,103.5,4.91,1.89,10.43,0.0,0.0,,,93.18,0.24,138.49,7.38,752.37,0.0,17.65,0.0
2020-03-04 05:00:00,2020-03-04 06:00:00,97.92,263.01,47.92,73.6,25.68,105.06,4.81,1.71,10.36,0.0,0.0,,,89.16,0.35,116.86,7.89,752.94,0.0,18.21,0.0
2020-03-04 06:00:00,2020-03-04 07:00:00,96.18,233.65,37.66,62.81,25.16,119.38,5.16,1.53,10.82,0.0,0.0,,,93.4,0.27,103.13,31.27,753.83,0.0,17.56,0.0
2020-03-04 07:00:00,2020-03-04 08:00:00,93.17,238.14,30.94,56.27,25.33,108.22,5.47,1.48,11.26,0.0,0.0,,,90.1,0.37,85.58,118.55,754.59,0.0,18.87,0.0
2020-03-04 08:00:00,2020-03-04 09:00:00,88.59,249.0,24.68,51.86,27.18,116.07,6.5,1.48,11.3,0.0,0.0,,,76.14,0.45,84.25,305.68,755.11,0.0,22.26,0.0
2020-03-04 09:00:00,2020-03-04 10:00:00,82.57,252.3,14.59,45.85,31.26,125.41,7.79,1.41,11.8,0.0,0.0,,,61.31,0.59,86.88,460.73,755.46,0.0,25.07,0.0
2020-03-04 10:00:00,2020-03-04 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 11:00:00,2020-03-04 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 12:00:00,2020-03-04 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 13:00:00,2020-03-04 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 14:00:00,2020-03-04 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 15:00:00,2020-03-04 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 16:00:00,2020-03-04 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 17:00:00,2020-03-04 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 18:00:00,2020-03-04 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 19:00:00,2020-03-04 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 20:00:00,2020-03-04 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 21:00:00,2020-03-04 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 22:00:00,2020-03-04 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-04 23:00:00,2020-03-05 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 00:00:00,2020-03-05 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 01:00:00,2020-03-05 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 02:00:00,2020-03-05 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 03:00:00,2020-03-05 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 04:00:00,2020-03-05 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 05:00:00,2020-03-05 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 06:00:00,2020-03-05 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 07:00:00,2020-03-05 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 08:00:00,2020-03-05 09:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 09:00:00,2020-03-05 10:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 10:00:00,2020-03-05 11:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 11:00:00,2020-03-05 12:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 12:00:00,2020-03-05 13:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 13:00:00,2020-03-05 14:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 14:00:00,2020-03-05 15:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 15:00:00,2020-03-05 16:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 16:00:00,2020-03-05 17:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 17:00:00,2020-03-05 18:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 18:00:00,2020-03-05 19:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 19:00:00,2020-03-05 20:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 20:00:00,2020-03-05 21:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 21:00:00,2020-03-05 22:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 22:00:00,2020-03-05 23:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-05 23:00:00,2020-03-06 00:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 00:00:00,2020-03-06 01:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 01:00:00,2020-03-06 02:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 02:00:00,2020-03-06 03:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 03:00:00,2020-03-06 04:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 04:00:00,2020-03-06 05:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 05:00:00,2020-03-06 06:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 06:00:00,2020-03-06 07:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 07:00:00,2020-03-06 08:00:00,,,,,,,,,,,,,,,,,,,,,
2020-03-06 08:00:00,2020-03-06 09:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,62.36,,,,,0.0,,0.0
2020-03-06 09:00:00,2020-03-06 10:00:00,29.58,95.22,0.77,9.34,7.3,,1.03,0.31,,1.49,6.39,,,65.33,1.56,102.42,544.87,755.83,0.0,22.22,0.0
2020-03-06 10:00:00,2020-03-06 11:00:00,27.96,108.5,1.27,6.46,5.2,13.29,0.81,0.29,,2.65,10.7,,0.89,60.63,1.42,104.92,734.03,755.87,0.0,23.51,0.0
2020-03-06 11:00:00,2020-03-06 12:00:00,12.86,77.41,1.72,6.86,3.43,17.93,0.63,0.32,18.86,1.53,7.72,,0.92,57.36,1.35,108.44,822.47,755.51,0.0,24.44,0.0
2020-03-06 12:00:00,2020-03-06 13:00:00,21.85,74.77,2.29,7.99,5.7,26.64,1.52,0.33,25.27,1.38,8.16,,0.32,56.44,1.27,114.5,848.68,754.68,0.0,25.33,0.0
2020-03-06 13:00:00,2020-03-06 14:00:00,19.02,85.68,1.66,6.54,3.66,26.57,1.38,0.23,24.3,0.47,2.42,,0.33,57.48,1.37,111.84,772.63,754.0,0.0,25.67,0.0
2020-03-06 14:00:00,2020-03-06 15:00:00,30.9,114.24,1.78,5.95,4.17,21.89,1.09,0.3,14.21,1.33,9.12,,1.07,57.03,1.15,107.44,649.16,753.38,0.0,25.96,0.0
2020-03-06 15:00:00,2020-03-06 16:00:00,22.46,101.96,1.38,5.82,4.44,19.96,1.5,0.28,10.59,1.38,14.19,,1.25,57.59,1.08,112.56,456.54,752.94,0.0,25.74,0.0
2020-03-06 16:00:00,2020-03-06 17:00:00,16.73,80.09,1.06,6.43,5.37,29.85,3.18,0.37,10.37,1.49,17.8,,1.15,62.36,1.01,93.57,181.03,752.45,0.0,24.75,0.0
2020-03-06 17:00:00,2020-03-06 18:00:00,14.8,83.2,0.77,8.26,7.49,47.28,5.3,0.42,10.56,1.74,23.07,,,71.52,0.52,83.65,28.33,752.37,0.0,22.98,0.0
2020-03-06 18:00:00,2020-03-06 19:00:00,26.13,96.87,0.83,10.11,9.28,48.19,5.96,0.46,10.43,1.97,25.27,,,76.4,0.48,81.46,7.7,752.98,0.0,21.78,0.0
2020-03-06 19:00:00,2020-03-06 20:00:00,23.37,110.86,0.9,11.46,10.57,44.98,6.4,0.54,10.69,0.56,6.51,,,75.28,0.61,85.77,7.78,754.21,0.0,21.64,0.0
2020-03-06 20:00:00,2020-03-06 21:00:00,34.46,118.72,1.5,13.61,12.11,50.35,6.86,0.6,10.36,0.0,0.0,,,77.38,0.61,87.88,7.95,754.8,0.0,21.05,0.0
2020-03-06 21:00:00,2020-03-06 22:00:00,26.5,105.63,1.29,13.95,12.65,54.37,7.16,0.61,11.07,0.0,0.0,,,73.09,1.29,107.42,7.88,754.26,0.0,20.73,0.0
2020-03-06 22:00:00,2020-03-06 23:00:00,28.74,99.85,1.07,14.2,13.12,56.37,7.17,0.57,11.54,0.0,0.0,,,78.68,1.23,118.7,8.0,754.41,0.0,20.09,0.0
2020-03-06 23:00:00,2020-03-07 00:00:00,21.86,97.34,1.2,14.12,12.91,57.02,7.05,0.54,11.47,0.0,0.0,,,84.66,1.37,117.61,7.53,754.16,0.0,19.46,0.0
2020-03-07 00:00:00,2020-03-07 01:00:00,17.92,75.68,1.23,10.56,9.33,47.5,3.56,0.46,10.8,0.0,0.0,,,86.72,0.74,80.16,8.15,754.02,0.0,18.78,0.0
2020-03-07 01:00:00,2020-03-07 02:00:00,17.18,62.24,1.49,7.79,6.3,25.33,2.96,0.46,9.35,0.0,0.0,,,88.59,0.78,92.43,7.81,753.28,0.0,17.79,0.0
2020-03-07 02:00:00,2020-03-07 03:00:00,22.16,63.47,1.5,6.85,5.35,21.32,2.37,0.46,9.67,0.0,0.0,,,91.31,0.74,89.97,7.66,752.94,0.0,17.5,0.0
2020-03-07 03:00:00,2020-03-07 04:00:00,26.59,61.83,1.64,7.01,5.36,18.59,2.26,0.45,11.02,0.0,0.0,,,89.19,0.7,60.82,8.25,753.68,0.0,17.95,0.0
2020-03-07 04:00:00,2020-03-07 05:00:00,22.91,61.9,1.24,6.85,5.61,20.79,1.84,0.43,10.21,0.0,0.0,,,89.53,0.81,89.76,8.23,753.65,0.0,17.71,0.0
2020-03-07 05:00:00,2020-03-07 06:00:00,21.63,52.8,1.28,7.03,5.75,23.33,1.73,0.42,10.5,0.0,0.0,,,90.32,0.6,62.43,8.14,754.45,0.0,17.8,0.0
2020-03-07 06:00:00,2020-03-07 07:00:00,24.18,64.89,1.46,7.41,5.95,25.48,1.59,0.41,10.71,0.0,0.0,,,90.27,0.86,83.07,31.09,755.03,0.0,17.61,0.0
2020-03-07 07:00:00,2020-03-07 08:00:00,22.34,63.57,1.39,7.74,6.36,24.23,1.61,0.42,11.0,0.0,0.0,,,86.46,1.23,100.21,145.34,755.54,0.0,18.38,0.0
2020-03-07 08:00:00,2020-03-07 09:00:00,22.77,63.57,1.45,8.07,6.62,25.72,1.85,0.44,11.62,0.0,0.0,,,76.51,1.45,99.91,389.77,755.97,0.0,20.47,0.0
2020-03-07 09:00:00,2020-03-07 10:00:00,27.93,61.17,1.31,9.96,8.66,42.17,3.24,0.46,10.93,0.0,0.0,,,69.48,1.41,106.28,596.15,756.5,0.0,22.06,0.0
2020-03-07 10:00:00,2020-03-07 11:00:00,27.1,73.94,0.81,13.0,12.18,66.2,4.6,0.45,11.45,0.0,0.0,,,65.47,0.61,153.95,311.06,757.06,0.0,22.49,0.0
2020-03-07 11:00:00,2020-03-07 12:00:00,20.33,72.62,1.22,13.66,12.44,57.67,5.41,0.43,8.98,0.0,0.0,,,64.76,0.41,78.87,318.29,756.74,0.0,23.3,0.0
2020-03-07 12:00:00,2020-03-07 13:00:00,22.05,70.06,2.38,15.33,12.95,59.44,5.99,0.45,8.61,0.0,0.0,,,76.52,0.61,77.41,110.86,756.27,0.0,21.87,0.0
2020-03-07 13:00:00,2020-03-07 14:00:00,21.16,76.41,23.25,38.91,15.66,62.66,6.64,0.49,7.75,0.0,0.0,,,73.14,0.88,70.47,425.98,755.53,0.0,22.39,0.0
2020-03-07 14:00:00,2020-03-07 15:00:00,26.02,85.59,33.16,50.83,17.67,63.39,7.33,0.49,4.94,0.0,0.0,,,64.98,0.77,65.27,603.52,754.79,0.0,24.34,0.0
2020-03-07 15:00:00,2020-03-07 16:00:00,26.75,88.31,24.5,42.99,18.49,59.48,7.9,0.48,4.24,0.0,0.0,,,63.1,0.72,66.33,370.46,754.2,0.0,24.47,0.0
