From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-08-25 19:00:00,2020-08-25 20:00:00,20.3,90.03,1.13,5.57,6.69,,2.91,0.68,35.01,4.15,0.68,1.99,6.48,74.2,0.44,212.39,0.59,750.27,0.49,31.93,0.0
2020-08-25 20:00:00,2020-08-25 21:00:00,26.32,137.86,1.04,5.3,6.34,,2.73,0.65,34.79,4.56,0.68,1.95,6.83,76.62,0.49,219.41,0.62,750.27,0.5,31.62,0.0
2020-08-25 21:00:00,2020-08-25 22:00:00,31.64,140.67,2.74,5.41,8.15,,2.66,0.64,27.88,5.05,0.67,1.81,6.75,79.66,0.47,210.04,0.54,750.28,0.53,31.32,0.0
2020-08-25 22:00:00,2020-08-25 23:00:00,39.45,138.87,1.66,4.91,6.56,,2.72,0.55,21.29,5.24,0.6,1.64,5.82,81.01,0.39,215.59,0.51,750.29,0.62,31.01,0.0
2020-08-25 23:00:00,2020-08-26 00:00:00,38.16,111.34,1.06,3.08,4.14,,2.68,0.42,21.35,5.35,0.58,1.76,6.42,79.97,0.34,231.21,0.72,750.29,0.58,30.9,0.0
2020-08-26 00:00:00,2020-08-26 01:00:00,34.53,91.28,1.17,3.25,4.42,,2.88,0.45,20.42,5.03,0.58,1.96,6.69,81.18,0.58,270.73,0.69,750.28,0.57,30.79,0.0
2020-08-26 01:00:00,2020-08-26 02:00:00,35.46,80.43,1.23,3.45,4.67,,3.18,0.54,17.53,4.92,0.58,2.03,6.63,83.78,0.75,283.82,0.72,750.27,0.53,30.48,0.0
2020-08-26 02:00:00,2020-08-26 03:00:00,37.38,103.17,1.28,3.46,4.75,,3.16,0.53,16.62,5.1,0.56,2.03,6.57,84.34,0.58,295.12,0.66,750.26,0.52,30.26,0.0
2020-08-26 03:00:00,2020-08-26 04:00:00,33.14,79.5,1.27,3.1,4.37,,3.09,0.45,19.8,5.22,0.56,2.04,6.54,83.35,0.52,229.95,0.73,750.26,0.54,30.02,0.0
2020-08-26 04:00:00,2020-08-26 05:00:00,26.79,79.37,0.96,3.39,4.35,,3.01,0.44,17.89,4.95,0.55,2.05,6.49,85.96,0.61,351.65,0.54,750.25,0.52,29.72,0.0
2020-08-26 05:00:00,2020-08-26 06:00:00,22.76,68.33,1.09,3.18,4.27,,2.96,0.53,12.03,4.94,0.55,2.05,6.46,88.77,0.43,178.91,26.12,750.26,0.51,29.58,0.0
2020-08-26 06:00:00,2020-08-26 07:00:00,24.68,77.61,1.68,3.13,4.82,,3.02,0.57,12.5,4.97,0.55,1.95,6.11,88.15,0.88,32.13,94.62,750.27,0.51,30.11,0.0
2020-08-26 07:00:00,2020-08-26 08:00:00,28.47,102.98,1.56,3.06,4.62,,2.83,0.53,20.95,5.09,0.45,1.1,3.52,87.58,1.7,50.54,246.93,750.28,0.44,30.22,0.0
2020-08-26 08:00:00,2020-08-26 09:00:00,26.09,68.65,1.42,2.62,4.04,,2.93,0.49,35.71,4.81,0.45,1.45,4.14,79.88,2.09,60.91,371.74,750.3,0.39,31.01,0.0
2020-08-26 09:00:00,2020-08-26 10:00:00,22.37,74.16,1.43,2.45,3.88,,2.99,0.43,36.5,4.7,0.47,1.62,5.39,74.16,2.1,65.51,572.89,750.3,0.42,31.13,0.0
2020-08-26 10:00:00,2020-08-26 11:00:00,19.86,48.61,1.4,2.97,4.37,,3.0,0.36,43.33,4.71,0.51,1.56,5.99,68.32,2.19,60.32,818.18,750.3,0.45,31.94,0.0
2020-08-26 11:00:00,2020-08-26 12:00:00,19.01,44.16,1.4,2.79,4.19,,3.02,0.33,47.59,4.31,0.52,1.66,6.25,65.41,2.09,54.66,796.1,750.3,0.46,32.37,0.0
2020-08-26 12:00:00,2020-08-26 13:00:00,20.33,32.91,1.45,1.88,3.33,,2.85,0.32,51.97,4.09,0.56,1.62,6.51,64.75,1.9,56.56,661.81,750.28,0.52,32.42,0.0
2020-08-26 13:00:00,2020-08-26 14:00:00,19.25,27.88,1.4,1.76,3.15,,2.85,0.31,53.0,3.93,0.57,1.71,6.73,63.16,2.09,56.28,643.63,750.27,0.53,32.55,0.0
2020-08-26 14:00:00,2020-08-26 15:00:00,17.82,46.8,0.9,1.15,2.31,5.94,2.87,0.31,54.05,3.79,0.6,1.61,6.78,62.35,1.85,52.24,501.47,750.25,0.57,32.82,0.0
2020-08-26 15:00:00,2020-08-26 16:00:00,19.19,42.74,,,0.0,,2.65,0.32,49.86,3.47,0.53,1.31,5.91,62.75,1.35,62.23,332.88,750.24,0.55,32.7,0.0
2020-08-26 16:00:00,2020-08-26 17:00:00,18.52,40.78,,,0.0,,2.9,0.39,47.83,3.54,0.55,1.39,5.74,64.98,1.51,48.16,117.48,750.25,0.53,32.16,0.0
2020-08-26 17:00:00,2020-08-26 18:00:00,16.67,66.05,,,0.48,7.33,2.81,0.4,44.48,3.55,0.53,1.3,5.23,67.72,1.27,34.24,34.81,750.26,0.52,31.61,0.0
2020-08-26 18:00:00,2020-08-26 19:00:00,19.38,76.19,0.98,2.81,3.79,6.77,2.79,0.47,37.21,3.59,0.53,1.48,4.79,72.59,1.3,30.38,1.24,750.27,0.49,30.74,0.0
2020-08-26 19:00:00,2020-08-26 20:00:00,19.18,73.87,0.99,3.24,4.23,8.3,2.83,0.52,33.61,4.16,0.54,1.7,5.05,73.05,0.93,23.99,0.38,750.27,0.43,30.59,0.0
2020-08-26 20:00:00,2020-08-26 21:00:00,18.17,88.4,1.11,2.8,3.91,,2.8,0.49,30.98,4.58,0.56,1.72,6.12,76.02,1.14,35.02,0.63,750.28,0.47,30.28,0.0
2020-08-26 21:00:00,2020-08-26 22:00:00,18.57,86.07,1.07,2.45,3.51,,2.76,0.46,27.35,4.53,0.53,1.83,6.54,78.13,0.96,34.72,0.52,750.28,0.47,29.83,0.0
2020-08-26 22:00:00,2020-08-26 23:00:00,17.56,72.63,1.08,2.41,3.48,,2.78,0.44,24.17,4.63,0.53,1.84,7.3,80.25,0.95,27.67,0.38,750.29,0.49,29.47,0.0
2020-08-26 23:00:00,2020-08-27 00:00:00,16.28,86.02,1.05,2.1,3.15,,2.78,0.4,25.73,4.62,0.52,1.87,7.75,80.51,1.4,34.06,0.6,750.28,0.48,29.4,0.0
2020-08-27 00:00:00,2020-08-27 01:00:00,15.99,83.49,1.15,1.94,3.09,,2.82,0.39,25.42,4.44,0.52,1.62,8.12,81.58,1.29,40.06,0.63,750.27,0.49,29.16,0.0
2020-08-27 01:00:00,2020-08-27 02:00:00,15.06,72.88,1.08,1.8,2.88,,2.77,0.36,28.49,4.05,0.49,1.31,8.25,80.13,1.81,46.1,0.72,750.27,0.52,29.03,0.0
2020-08-27 02:00:00,2020-08-27 03:00:00,18.66,68.48,1.06,1.74,2.8,,2.8,0.33,29.21,3.84,0.47,1.32,8.02,79.87,2.02,46.7,0.8,750.26,0.46,28.76,0.0
2020-08-27 03:00:00,2020-08-27 04:00:00,19.52,63.37,1.05,1.76,2.81,,2.81,0.32,27.88,3.58,0.45,1.25,7.78,81.39,2.36,48.62,1.01,750.26,0.46,28.34,0.0
2020-08-27 04:00:00,2020-08-27 05:00:00,17.37,55.24,0.93,1.84,2.77,,2.92,0.28,29.25,3.44,0.44,1.23,7.56,80.72,2.47,51.03,1.07,750.26,0.45,28.0,0.0
2020-08-27 05:00:00,2020-08-27 06:00:00,15.97,54.24,0.98,1.9,2.89,,2.94,0.29,27.06,3.24,0.42,1.22,7.33,81.33,2.43,49.45,19.39,750.26,0.43,27.84,0.0
2020-08-27 06:00:00,2020-08-27 07:00:00,15.23,52.09,1.16,2.03,3.18,,2.94,0.3,27.14,3.08,0.42,1.19,7.19,80.47,2.56,51.24,84.86,750.27,0.42,28.01,0.0
2020-08-27 07:00:00,2020-08-27 08:00:00,14.75,55.56,1.36,2.04,3.4,,2.93,0.32,29.74,2.99,0.4,1.06,5.97,77.17,2.67,51.57,257.04,750.27,0.41,28.92,0.0
2020-08-27 08:00:00,2020-08-27 09:00:00,14.49,50.44,1.53,1.94,3.47,,2.82,0.34,32.89,3.03,0.4,1.08,5.84,74.19,3.29,54.25,462.5,750.28,0.41,29.65,0.0
2020-08-27 09:00:00,2020-08-27 10:00:00,14.33,50.48,1.43,1.82,3.25,,2.84,0.34,38.63,3.23,0.41,1.47,6.64,72.22,2.75,55.42,386.04,750.3,0.4,30.14,0.0
2020-08-27 10:00:00,2020-08-27 11:00:00,14.41,53.36,1.4,1.75,3.15,,2.82,0.33,43.3,3.22,0.44,1.63,7.12,71.68,3.1,53.34,436.9,750.29,0.39,30.24,0.0
2020-08-27 11:00:00,2020-08-27 12:00:00,13.96,51.91,1.39,1.74,3.13,,2.87,0.33,44.48,3.23,0.45,1.67,7.28,71.33,2.93,49.85,438.35,750.28,0.4,30.47,0.0
2020-08-27 12:00:00,2020-08-27 13:00:00,13.41,53.58,1.23,1.73,2.96,,2.81,0.32,47.35,3.12,0.44,1.62,6.91,70.53,2.94,44.55,293.25,750.26,0.39,30.63,0.0
2020-08-27 13:00:00,2020-08-27 14:00:00,15.37,59.86,1.21,1.65,2.85,,2.75,0.31,48.91,2.62,0.39,1.02,3.6,68.28,2.85,50.51,439.45,750.24,0.35,31.2,0.0
2020-08-27 14:00:00,2020-08-27 15:00:00,16.11,57.99,1.13,1.69,2.82,,2.78,0.3,47.64,2.27,0.38,0.82,2.22,72.01,2.8,50.53,139.53,750.23,0.35,30.41,0.01
2020-08-27 15:00:00,2020-08-27 16:00:00,15.59,58.66,1.25,1.66,2.91,,2.77,0.3,38.85,2.51,0.4,1.0,3.85,83.92,2.13,54.69,302.19,750.22,0.38,28.62,0.0
2020-08-27 16:00:00,2020-08-27 17:00:00,18.38,56.85,1.18,1.76,2.94,,2.82,0.32,42.92,2.59,0.41,1.1,4.78,77.03,2.29,49.8,206.82,750.22,0.41,30.28,0.0
2020-08-27 17:00:00,2020-08-27 18:00:00,22.38,59.42,1.06,1.99,3.05,,2.79,0.37,41.65,2.36,0.38,0.87,3.35,80.69,1.84,48.96,42.27,750.23,0.38,29.63,0.01
2020-08-27 18:00:00,2020-08-27 19:00:00,22.07,60.03,1.0,2.04,3.05,,2.79,0.38,41.59,2.42,0.38,0.87,3.28,90.59,1.86,43.88,4.62,750.23,0.36,27.02,0.0
2020-08-27 19:00:00,2020-08-27 20:00:00,19.28,70.14,1.0,2.51,3.51,,2.81,0.45,33.1,2.9,0.39,0.9,3.61,91.6,1.11,43.82,0.83,750.25,0.36,27.28,0.0
2020-08-27 20:00:00,2020-08-27 21:00:00,22.75,66.04,1.17,2.32,3.48,,2.74,0.35,32.09,3.28,0.4,0.87,4.42,91.3,1.39,45.03,0.89,750.26,0.4,27.61,0.0
2020-08-27 21:00:00,2020-08-27 22:00:00,27.71,57.53,1.17,1.91,3.08,,2.79,0.28,36.88,3.33,0.4,0.99,4.78,88.36,1.58,56.33,1.23,750.27,0.36,27.38,0.0
2020-08-27 22:00:00,2020-08-27 23:00:00,26.21,49.8,1.17,1.65,2.81,,2.82,0.26,36.47,3.02,0.4,0.97,4.97,88.03,1.22,59.15,0.74,750.26,0.39,27.29,0.0
2020-08-27 23:00:00,2020-08-28 00:00:00,22.41,46.45,1.18,1.87,3.05,,2.81,0.25,31.89,2.74,0.39,1.03,4.99,86.26,1.37,56.52,1.01,750.26,0.38,27.48,0.0
2020-08-28 00:00:00,2020-08-28 01:00:00,21.65,39.25,1.13,2.02,3.14,,2.82,0.25,26.68,2.72,0.39,1.07,5.52,88.71,1.21,57.17,0.88,750.25,0.39,27.21,0.0
2020-08-28 01:00:00,2020-08-28 02:00:00,20.24,36.8,1.14,2.17,3.31,,2.86,0.27,24.26,2.79,0.4,1.14,5.86,89.54,1.31,52.83,0.76,750.24,0.38,27.12,0.0
2020-08-28 02:00:00,2020-08-28 03:00:00,17.91,39.27,1.17,2.54,3.7,,2.87,0.25,21.25,2.75,0.41,1.11,5.99,90.22,1.86,50.4,0.78,750.23,0.39,27.03,0.0
2020-08-28 03:00:00,2020-08-28 04:00:00,16.57,41.58,1.17,2.19,3.37,,2.81,0.26,20.42,2.9,0.42,1.12,6.0,90.39,1.44,57.22,0.77,750.23,0.4,26.89,0.0
2020-08-28 04:00:00,2020-08-28 05:00:00,15.37,39.56,1.04,1.99,3.03,,2.74,0.26,19.07,2.82,0.41,1.1,5.76,91.38,1.42,54.38,0.89,750.23,0.4,26.81,0.0
2020-08-28 05:00:00,2020-08-28 06:00:00,18.46,33.67,1.19,2.1,3.29,,2.69,0.27,18.52,2.78,0.4,1.13,5.58,90.5,1.32,52.0,6.88,750.25,0.38,26.99,0.0
2020-08-28 06:00:00,2020-08-28 07:00:00,18.67,41.29,1.25,2.14,3.39,,2.72,0.3,17.69,2.71,0.4,1.16,5.19,91.98,1.4,55.1,24.21,750.26,0.38,26.83,0.01
2020-08-28 07:00:00,2020-08-28 08:00:00,16.49,37.58,1.56,2.51,4.07,,2.69,0.32,15.85,2.82,0.4,1.19,5.28,93.35,1.38,62.5,68.51,750.27,0.38,26.8,0.0
2020-08-28 08:00:00,2020-08-28 09:00:00,19.63,43.28,1.73,2.38,4.12,,2.71,0.34,17.58,2.96,0.41,1.2,5.63,91.91,1.44,57.5,122.9,750.28,0.39,27.26,0.0
2020-08-28 09:00:00,2020-08-28 10:00:00,24.39,63.85,1.73,3.09,4.82,,2.81,0.39,21.87,3.11,0.41,1.27,5.96,92.5,1.79,49.41,193.75,750.28,0.38,27.29,0.01
2020-08-28 10:00:00,2020-08-28 11:00:00,22.85,67.57,1.53,2.27,3.8,,2.81,0.38,31.05,3.26,0.4,1.22,6.46,85.1,2.01,52.2,469.79,750.28,0.39,28.71,0.0
2020-08-28 11:00:00,2020-08-28 12:00:00,24.81,61.47,1.31,2.04,3.35,,2.84,0.36,38.74,3.35,0.41,1.2,6.55,81.84,1.98,56.0,493.37,750.27,0.4,29.33,0.0
2020-08-28 12:00:00,2020-08-28 13:00:00,29.08,56.88,1.4,1.92,3.33,,3.07,0.35,48.82,3.29,0.41,1.27,5.71,75.84,2.27,54.4,677.4,750.25,0.39,30.55,0.0
2020-08-28 13:00:00,2020-08-28 14:00:00,31.96,47.51,1.34,1.8,0.78,,3.19,0.38,53.75,3.21,0.42,1.43,4.4,73.43,2.44,54.16,536.83,750.24,0.41,30.86,0.0
2020-08-28 14:00:00,2020-08-28 15:00:00,32.85,45.4,,,0.0,,3.26,0.39,55.9,3.14,0.44,1.42,4.02,74.28,2.32,53.77,522.2,750.23,0.42,30.87,0.0
2020-08-28 15:00:00,2020-08-28 16:00:00,23.6,50.17,3.6,15.98,10.09,27.3,3.23,0.38,43.36,3.28,0.44,1.2,3.04,75.75,2.18,58.18,304.79,750.22,0.39,30.29,0.0
2020-08-28 16:00:00,2020-08-28 17:00:00,19.73,49.9,8.52,18.71,19.44,12.78,3.04,0.34,44.67,3.29,0.43,1.31,3.05,75.86,1.89,56.12,210.12,750.22,0.38,30.11,0.0
2020-08-28 17:00:00,2020-08-28 18:00:00,16.81,51.81,3.77,16.88,20.65,15.6,2.93,0.34,43.32,3.12,0.42,0.97,3.15,77.69,1.58,59.06,37.53,750.23,0.38,29.66,0.0
2020-08-28 18:00:00,2020-08-28 19:00:00,15.07,51.08,3.55,17.64,21.2,14.48,2.82,0.38,37.4,3.08,0.41,0.97,3.16,80.65,1.32,49.88,1.43,750.23,0.37,29.01,0.0
2020-08-28 19:00:00,2020-08-28 20:00:00,18.53,61.36,3.57,20.43,24.0,14.76,2.9,0.45,32.2,3.29,0.41,1.09,3.09,82.5,1.39,50.44,0.69,750.25,0.35,28.71,0.0
2020-08-28 20:00:00,2020-08-28 21:00:00,18.78,70.03,3.56,17.68,21.24,13.92,2.84,0.4,30.83,3.71,0.44,1.26,4.46,83.66,1.11,52.39,0.65,750.26,0.38,28.49,0.0
2020-08-28 21:00:00,2020-08-28 22:00:00,17.8,76.51,3.76,15.88,19.64,14.01,2.85,0.37,28.86,3.81,0.44,1.15,4.72,85.27,1.1,53.57,0.79,750.26,0.39,28.38,0.0
2020-08-28 22:00:00,2020-08-28 23:00:00,16.99,69.31,3.55,15.79,19.34,15.11,2.8,0.34,28.16,3.72,0.43,1.28,5.13,86.7,1.17,48.45,0.76,750.27,0.39,28.16,0.0
2020-08-28 23:00:00,2020-08-29 00:00:00,16.37,63.78,3.54,14.46,18.0,15.89,2.88,0.33,28.07,3.68,0.43,1.23,5.29,86.85,1.26,50.03,0.74,750.27,0.39,28.02,0.0
2020-08-29 00:00:00,2020-08-29 01:00:00,17.77,61.78,3.81,12.75,16.77,16.19,3.0,0.32,26.61,3.65,0.43,1.35,5.88,88.97,0.91,54.54,0.69,750.26,0.4,27.66,0.0
2020-08-29 01:00:00,2020-08-29 02:00:00,19.68,58.88,3.68,12.77,15.3,13.91,3.02,0.33,26.95,3.78,0.43,1.34,6.4,89.88,1.2,46.41,0.74,750.25,0.41,27.5,0.0
2020-08-29 02:00:00,2020-08-29 03:00:00,22.76,63.69,3.62,13.41,17.04,11.95,2.94,0.34,24.69,3.77,0.41,1.2,6.9,90.99,1.04,53.04,0.7,750.24,0.42,27.29,0.0
2020-08-29 03:00:00,2020-08-29 04:00:00,29.56,59.8,3.64,13.05,16.69,11.31,2.95,0.35,21.01,3.72,0.42,1.13,7.25,92.87,0.86,54.07,0.51,750.24,0.42,27.1,0.0
2020-08-29 04:00:00,2020-08-29 05:00:00,32.5,67.79,3.69,13.99,17.68,9.99,2.9,0.37,16.52,3.69,0.4,1.2,7.36,94.73,0.78,54.63,0.4,750.25,0.42,26.98,0.0
2020-08-29 05:00:00,2020-08-29 06:00:00,31.73,71.65,3.73,13.25,16.98,9.28,2.87,0.38,15.5,3.74,0.41,1.2,7.47,95.2,1.02,56.01,12.11,750.26,0.41,27.12,0.0
2020-08-29 06:00:00,2020-08-29 07:00:00,29.28,74.2,4.22,12.93,17.14,10.05,2.92,0.4,16.38,3.83,0.4,1.18,7.47,91.77,1.26,58.95,125.88,750.26,0.41,27.94,0.0
2020-08-29 07:00:00,2020-08-29 08:00:00,32.48,69.39,4.73,14.09,18.83,10.41,2.96,0.44,21.27,3.74,0.39,1.08,5.68,84.72,1.12,63.98,302.03,750.27,0.4,29.38,0.0
2020-08-29 08:00:00,2020-08-29 09:00:00,40.31,74.4,4.61,15.37,19.98,9.26,2.85,0.46,32.16,3.81,0.39,1.13,5.59,77.81,1.44,62.12,469.24,750.28,0.39,30.47,0.0
2020-08-29 09:00:00,2020-08-29 10:00:00,41.24,81.29,4.38,17.37,21.75,10.76,2.9,0.45,43.1,4.13,0.41,1.23,6.25,75.78,1.6,55.34,459.29,750.29,0.4,30.89,0.0
2020-08-29 10:00:00,2020-08-29 11:00:00,35.03,73.61,4.19,17.43,21.62,14.92,2.89,0.45,54.75,4.29,0.45,1.34,6.84,68.68,1.24,97.26,497.07,750.29,0.43,31.73,0.0
2020-08-29 11:00:00,2020-08-29 12:00:00,27.93,62.95,5.24,19.71,24.95,29.39,2.96,0.42,57.51,4.37,0.5,1.55,7.26,60.27,1.03,109.05,790.81,750.28,0.46,32.97,0.0
2020-08-29 12:00:00,2020-08-29 13:00:00,28.22,63.18,4.0,15.01,19.01,26.71,2.8,0.35,64.35,4.32,0.52,1.95,7.58,57.65,0.86,97.07,732.01,750.27,0.49,33.35,0.0
2020-08-29 13:00:00,2020-08-29 14:00:00,26.41,58.58,4.22,16.68,20.9,25.38,2.8,0.35,75.97,4.32,0.58,1.76,7.86,57.64,1.21,148.84,681.44,750.25,0.56,33.84,0.0
2020-08-29 14:00:00,2020-08-29 15:00:00,22.51,65.5,4.0,17.09,21.09,27.54,2.83,0.36,72.74,4.25,0.62,1.69,7.61,58.18,1.44,157.19,589.37,750.25,0.58,33.9,0.0
2020-08-29 15:00:00,2020-08-29 16:00:00,19.58,64.69,4.31,17.94,22.25,25.37,2.76,0.35,67.4,3.67,0.56,1.67,6.01,58.34,1.15,153.67,387.86,750.24,0.54,33.7,0.0
2020-08-29 16:00:00,2020-08-29 17:00:00,19.77,66.66,3.75,15.31,19.07,20.3,3.02,0.34,68.53,3.45,0.54,1.33,5.38,59.92,0.86,146.15,191.94,750.23,0.56,33.17,0.0
2020-08-29 17:00:00,2020-08-29 18:00:00,21.86,72.66,3.7,18.01,21.71,16.76,2.96,0.39,63.52,3.5,0.58,1.44,6.05,65.2,0.66,67.16,33.7,750.23,0.58,31.85,0.0
2020-08-29 18:00:00,2020-08-29 19:00:00,28.53,77.82,3.7,26.43,30.14,11.89,3.04,0.58,49.11,3.62,0.58,1.57,6.67,69.68,0.48,58.23,1.51,750.24,0.53,30.89,0.0
2020-08-29 19:00:00,2020-08-29 20:00:00,35.79,107.7,3.69,35.41,39.11,9.72,3.06,0.81,33.25,4.17,0.58,1.63,7.11,73.89,0.31,54.72,0.4,750.25,0.49,30.28,0.0
2020-08-29 20:00:00,2020-08-29 21:00:00,41.67,143.14,3.73,36.11,39.85,8.87,2.86,0.89,23.54,5.26,0.61,1.55,6.5,76.48,0.21,56.34,0.38,750.26,0.92,29.94,0.0
2020-08-29 21:00:00,2020-08-29 22:00:00,48.75,177.44,3.75,45.19,48.94,6.76,2.81,0.71,19.74,6.43,0.62,1.37,6.82,78.0,0.16,75.09,0.46,750.27,0.79,29.77,0.0
2020-08-29 22:00:00,2020-08-29 23:00:00,54.65,191.33,3.88,36.27,40.15,7.28,2.82,0.83,12.17,6.66,0.59,1.38,7.27,83.44,0.17,49.24,0.43,750.27,0.69,29.23,0.0
2020-08-29 23:00:00,2020-08-30 00:00:00,61.76,221.5,3.92,28.26,32.18,8.19,2.78,0.8,11.81,7.12,0.58,1.35,7.5,84.69,0.12,45.86,0.39,750.28,0.7,29.05,0.0
2020-08-30 00:00:00,2020-08-30 01:00:00,73.5,203.55,3.88,28.69,31.35,8.93,2.92,0.73,11.82,7.38,0.56,1.32,7.77,84.73,0.24,50.41,0.43,750.27,0.67,28.98,0.0
