From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-02-04 22:00:00,2023-02-04 23:00:00,139.5,250.25,180.28,92.45,195.75,63.68,5.6,4.13,32.45,14.1,,,,,76.5,0.17,100.75,8.25,17.18,0.0,
2023-02-04 23:00:00,2023-02-05 00:00:00,155.0,266.0,151.1,74.85,162.65,61.28,5.38,4.21,28.55,14.05,,,,,78.25,0.12,122.75,8.25,16.0,0.0,
2023-02-05 00:00:00,2023-02-05 01:00:00,152.0,246.0,119.9,61.92,130.43,54.65,4.7,3.9,29.4,11.92,,,,,79.5,0.2,203.25,8.25,14.75,0.0,
2023-02-05 01:00:00,2023-02-05 02:00:00,139.25,238.0,80.82,50.05,92.3,48.05,3.75,3.43,25.48,10.7,,,,,83.0,0.15,143.0,8.0,14.05,0.0,
2023-02-05 02:00:00,2023-02-05 03:00:00,122.0,230.5,64.4,47.78,77.78,44.02,3.17,2.9,21.8,8.62,,,,,84.75,0.1,127.25,8.0,13.45,0.0,
2023-02-05 03:00:00,2023-02-05 04:00:00,100.75,173.75,36.83,42.55,52.53,36.42,2.8,2.37,19.8,6.2,,,,,85.5,0.1,91.67,7.75,13.2,0.0,
2023-02-05 04:00:00,2023-02-05 05:00:00,87.75,134.5,49.15,35.22,58.7,38.08,2.92,2.08,20.12,5.7,,,,,88.0,0.12,80.25,8.0,13.08,0.0,
2023-02-05 05:00:00,2023-02-05 06:00:00,89.25,141.75,52.33,37.9,62.67,39.77,2.4,1.86,18.25,4.88,,,,,87.0,0.15,99.0,7.75,12.88,0.0,
2023-02-05 06:00:00,2023-02-05 07:00:00,86.0,120.75,79.47,41.65,86.75,44.4,2.98,1.8,19.9,4.0,,,,,88.0,0.28,93.25,10.5,12.75,0.0,
2023-02-05 07:00:00,2023-02-05 08:00:00,85.75,133.5,68.3,47.23,80.68,50.05,2.78,1.92,21.3,5.17,27.9,6.6,14.1,10.3,85.0,0.22,93.25,137.25,13.22,0.0,
2023-02-05 08:00:00,2023-02-05 09:00:00,105.75,158.25,67.7,69.1,91.8,53.05,3.33,2.28,26.8,7.83,,,,,66.5,0.38,109.5,231.5,17.55,0.0,
2023-02-05 09:00:00,2023-02-05 10:00:00,127.25,190.25,8.17,49.28,32.88,39.8,4.48,2.13,70.8,5.83,,,,,47.75,0.53,184.5,141.25,20.5,0.0,
2023-02-05 10:00:00,2023-02-05 11:00:00,74.25,147.5,3.95,37.3,23.05,33.68,14.55,1.68,89.98,3.1,9.3,1.6,3.3,2.3,42.75,0.62,159.25,118.25,25.25,0.0,
2023-02-05 11:00:00,2023-02-05 12:00:00,50.25,131.75,4.17,45.83,27.77,29.9,21.02,1.51,104.27,2.9,,,,,40.0,0.7,302.75,109.0,28.27,0.0,
2023-02-05 12:00:00,2023-02-05 13:00:00,52.75,117.75,2.65,37.55,22.12,25.77,21.38,1.45,118.45,2.97,8.5,1.3,2.4,1.7,40.25,0.82,188.25,110.5,29.33,0.0,
2023-02-05 13:00:00,2023-02-05 14:00:00,49.0,88.25,2.15,30.57,18.0,23.78,31.48,1.37,125.2,1.53,,,,,41.0,1.45,90.75,113.75,28.78,0.0,
2023-02-05 14:00:00,2023-02-05 15:00:00,44.75,83.0,1.15,22.1,12.68,22.15,24.48,1.25,131.65,1.02,,,,,35.0,1.18,79.75,206.0,29.38,0.0,
2023-02-05 15:00:00,2023-02-05 16:00:00,30.0,52.75,0.93,23.7,13.38,24.5,25.85,1.2,123.38,0.75,,,,,33.75,1.23,82.25,199.5,29.5,0.0,
2023-02-05 16:00:00,2023-02-05 17:00:00,26.5,51.75,0.55,22.08,12.15,20.52,15.55,1.17,125.5,0.7,,,,,35.0,1.12,91.0,103.0,28.6,0.0,
2023-02-05 17:00:00,2023-02-05 18:00:00,26.0,57.25,1.12,48.72,26.83,20.68,14.77,1.29,77.03,0.85,,,,,45.5,0.52,86.75,42.5,26.68,0.0,
2023-02-05 18:00:00,2023-02-05 19:00:00,34.5,109.0,17.57,97.2,65.97,28.85,8.57,1.79,17.45,3.3,,,,,56.75,0.33,88.0,9.75,23.77,0.0,
2023-02-05 19:00:00,2023-02-05 20:00:00,58.25,199.5,15.8,87.32,59.27,26.65,5.45,2.0,26.15,4.75,,,,,59.75,0.7,100.5,8.5,24.27,0.0,
2023-02-05 20:00:00,2023-02-05 21:00:00,75.25,161.5,11.15,76.05,49.52,24.82,5.63,1.98,26.85,3.62,,,,,63.25,0.47,95.0,8.5,23.6,0.0,
2023-02-05 21:00:00,2023-02-05 22:00:00,78.0,158.75,26.9,77.43,63.05,29.45,6.15,2.11,18.53,4.5,,,,,69.75,0.2,83.0,8.0,22.2,0.0,
2023-02-05 22:00:00,2023-02-05 23:00:00,99.5,195.25,36.92,73.35,69.05,33.9,7.17,2.3,18.23,6.3,,,,,73.0,0.15,117.25,8.0,21.35,0.0,
2023-02-05 23:00:00,2023-02-06 00:00:00,115.25,218.25,49.02,73.5,78.97,40.25,7.75,2.32,18.67,5.62,,,,,74.0,0.25,89.0,7.75,20.88,0.0,
2023-02-06 00:00:00,2023-02-06 01:00:00,108.75,198.5,32.42,68.32,62.7,36.25,6.82,2.13,17.65,5.08,,,,,74.75,0.17,80.25,7.75,20.22,0.0,
2023-02-06 01:00:00,2023-02-06 02:00:00,110.0,187.75,23.48,62.07,52.1,35.03,5.47,2.01,20.38,4.45,,,,,76.75,0.15,330.0,8.0,19.75,0.0,
2023-02-06 02:00:00,2023-02-06 03:00:00,113.5,196.5,14.75,55.33,41.43,32.48,4.35,1.87,20.2,4.6,,,,,82.75,0.17,59.5,7.75,18.75,0.0,
2023-02-06 03:00:00,2023-02-06 04:00:00,101.0,174.25,14.45,46.72,36.6,29.12,3.85,1.69,19.05,3.78,,,,,85.5,0.2,71.75,8.0,18.18,0.0,
2023-02-06 04:00:00,2023-02-06 05:00:00,96.0,142.5,7.58,41.0,27.98,28.2,2.95,1.52,19.05,2.93,,,,,86.25,0.28,70.5,8.0,17.85,0.0,
2023-02-06 05:00:00,2023-02-06 06:00:00,93.0,122.75,11.02,36.7,28.45,30.52,2.92,1.48,21.43,3.22,,,,,87.25,0.3,137.75,8.0,17.75,0.0,
2023-02-06 06:00:00,2023-02-06 07:00:00,102.75,115.75,28.62,35.42,42.05,37.98,3.3,1.55,17.52,3.6,,,,,88.25,0.35,99.75,10.75,17.15,0.0,
2023-02-06 07:00:00,2023-02-06 08:00:00,91.75,109.0,22.15,32.62,35.38,39.33,3.15,1.55,20.45,3.3,,,,,86.75,0.2,114.25,146.25,17.58,0.0,
2023-02-06 08:00:00,2023-02-06 09:00:00,101.25,146.75,32.35,58.1,57.25,44.97,3.75,1.75,30.53,3.45,,,,,73.75,0.6,201.5,236.25,20.93,0.0,
2023-02-06 09:00:00,2023-02-06 10:00:00,142.25,233.75,20.08,69.28,53.18,49.58,4.95,1.92,62.47,6.7,,,,,61.75,0.47,109.5,167.75,23.55,0.0,
2023-02-06 10:00:00,2023-02-06 11:00:00,144.25,243.75,10.7,52.4,36.65,42.6,6.72,1.78,92.67,4.8,,,,,48.5,0.9,120.5,125.75,25.8,0.0,
2023-02-06 11:00:00,2023-02-06 12:00:00,89.0,167.25,2.2,31.6,18.6,35.88,8.3,1.46,121.45,2.5,,,,,41.5,1.08,121.5,151.25,28.1,0.0,
2023-02-06 12:00:00,2023-02-06 13:00:00,52.25,123.25,2.02,33.1,19.23,26.15,24.6,1.37,126.5,2.23,,,,,41.25,1.38,104.0,169.25,29.2,0.0,
2023-02-06 13:00:00,2023-02-06 14:00:00,63.5,148.25,1.32,25.55,14.62,25.22,28.57,1.25,125.58,1.57,,,,,34.25,1.15,106.25,181.25,30.68,0.0,
2023-02-06 14:00:00,2023-02-06 15:00:00,38.5,94.25,1.23,21.68,12.5,26.0,13.72,1.28,114.07,0.85,,,,,29.75,1.03,203.75,196.5,31.85,0.0,
2023-02-06 15:00:00,2023-02-06 16:00:00,19.25,57.5,1.85,31.45,18.25,24.27,15.55,1.36,105.75,1.48,,,,,32.5,0.82,122.75,189.75,31.88,0.0,
2023-02-06 16:00:00,2023-02-06 17:00:00,26.5,104.0,2.62,43.67,25.38,23.4,9.48,1.41,84.0,1.65,,,,,43.0,0.67,43.5,128.5,27.1,0.0,
2023-02-06 17:00:00,2023-02-06 18:00:00,29.25,111.75,10.85,72.62,47.45,27.52,7.38,1.69,48.88,2.02,,,,,53.0,0.3,174.25,41.5,25.62,0.0,
2023-02-06 18:00:00,2023-02-06 19:00:00,49.75,164.25,5.47,72.38,42.95,23.4,4.22,1.99,33.52,6.18,,,,,66.25,0.15,53.25,8.5,24.27,0.0,
2023-02-06 19:00:00,2023-02-06 20:00:00,73.75,204.0,35.8,76.5,69.8,29.35,3.62,2.13,24.65,4.72,,,,,72.25,0.22,105.5,7.25,23.55,0.0,
2023-02-06 20:00:00,2023-02-06 21:00:00,87.0,163.0,100.1,86.62,127.47,45.75,4.72,3.02,27.88,9.25,,,,,73.25,0.38,209.25,7.5,23.62,0.0,
2023-02-06 21:00:00,2023-02-06 22:00:00,108.75,235.75,60.9,72.42,88.02,40.72,4.68,3.54,29.83,14.12,,,,,73.25,0.2,310.75,7.75,22.35,0.0,
2023-02-06 22:00:00,2023-02-06 23:00:00,134.0,299.25,39.1,72.28,70.22,44.3,4.15,3.35,22.8,10.12,,,,,76.0,0.1,282.25,8.0,18.15,0.0,
2023-02-06 23:00:00,2023-02-07 00:00:00,108.25,232.5,18.25,61.17,47.35,46.38,3.95,2.65,13.1,7.25,,,,,65.75,0.23,256.75,7.5,18.2,0.0,
2023-02-07 00:00:00,2023-02-07 01:00:00,58.75,128.5,5.0,46.92,29.02,39.72,2.65,1.77,15.42,2.83,,,,,65.0,0.12,280.5,7.5,17.88,0.0,
2023-02-07 01:00:00,2023-02-07 02:00:00,32.25,86.75,0.97,39.45,21.75,33.98,2.38,1.35,20.6,1.53,,,,,65.0,0.12,142.0,7.0,17.52,0.0,
2023-02-07 02:00:00,2023-02-07 03:00:00,23.0,59.25,0.48,28.05,15.33,23.05,1.9,1.08,32.58,0.95,,,,,64.75,0.23,192.25,7.0,17.45,0.0,
2023-02-07 03:00:00,2023-02-07 04:00:00,22.25,47.25,0.35,20.68,11.27,21.98,2.02,0.97,45.5,0.82,,,,,60.5,0.65,273.25,7.5,17.82,0.0,
2023-02-07 04:00:00,2023-02-07 05:00:00,20.0,47.75,0.47,20.15,11.08,21.7,2.25,0.96,49.08,0.75,,,,,61.75,0.47,271.5,8.0,17.55,0.0,
2023-02-07 05:00:00,2023-02-07 06:00:00,22.25,55.5,0.33,22.88,12.4,21.73,2.33,0.96,50.8,1.2,,,,,63.5,0.55,284.5,8.0,17.32,0.0,
2023-02-07 06:00:00,2023-02-07 07:00:00,34.25,91.5,0.43,25.2,13.75,27.05,2.5,1.1,58.9,2.35,,,,,64.0,0.47,269.75,10.0,17.18,0.0,
2023-02-07 07:00:00,2023-02-07 08:00:00,49.75,121.75,1.1,31.52,17.65,25.85,2.5,1.18,50.45,3.97,,,,,63.75,0.45,261.0,106.5,17.15,0.0,
2023-02-07 08:00:00,2023-02-07 09:00:00,60.5,171.25,3.0,37.4,22.35,27.5,3.2,1.33,62.9,3.4,,,,,56.75,1.08,268.75,278.75,18.0,0.0,
2023-02-07 09:00:00,2023-02-07 10:00:00,75.0,250.75,3.45,31.02,19.32,26.73,4.72,1.39,84.33,3.85,,,,,50.0,1.42,269.5,197.5,18.33,0.0,
2023-02-07 10:00:00,2023-02-07 11:00:00,70.25,179.25,3.4,29.15,18.25,22.02,4.62,1.3,96.15,3.02,,,,,47.0,1.57,270.75,124.75,23.95,0.0,
2023-02-07 11:00:00,2023-02-07 12:00:00,54.25,144.75,2.5,29.0,17.48,22.33,5.48,1.22,100.85,2.42,,,,,42.5,1.47,286.25,106.0,26.3,0.0,
2023-02-07 12:00:00,2023-02-07 13:00:00,44.0,123.75,1.77,26.07,15.3,21.78,5.4,1.16,105.3,2.72,,,,,39.5,1.35,285.75,115.75,26.75,0.0,
2023-02-07 13:00:00,2023-02-07 14:00:00,40.0,116.75,1.78,23.27,13.85,20.45,4.83,1.15,109.68,2.37,,,,,40.0,1.4,286.5,118.25,26.98,0.0,
2023-02-07 14:00:00,2023-02-07 15:00:00,34.75,103.5,1.6,23.1,13.57,23.6,3.92,1.19,111.17,1.98,6.78,0.95,2.1,1.3,36.75,1.27,282.25,208.5,27.32,0.0,
2023-02-07 15:00:00,2023-02-07 16:00:00,29.0,97.0,1.57,28.5,16.43,21.98,3.4,1.21,109.55,1.98,6.6,0.95,2.05,1.38,37.25,1.15,283.75,196.5,27.52,0.0,
2023-02-07 16:00:00,2023-02-07 17:00:00,34.0,105.25,0.88,27.38,15.28,19.62,3.42,1.22,103.58,2.0,7.55,1.05,2.38,1.57,35.0,0.68,306.0,94.25,27.45,0.0,
2023-02-07 17:00:00,2023-02-07 18:00:00,28.75,110.75,2.0,52.12,29.35,19.1,3.42,1.23,69.5,1.93,12.97,1.1,2.33,1.8,43.25,0.27,108.0,40.25,26.62,0.0,
2023-02-07 18:00:00,2023-02-07 19:00:00,38.25,128.25,3.3,65.75,37.67,19.57,2.85,1.3,38.48,3.0,14.38,1.7,3.75,3.38,56.75,0.2,63.75,8.25,25.15,0.0,
2023-02-07 19:00:00,2023-02-07 20:00:00,61.75,160.0,42.12,88.77,81.48,27.97,3.23,1.73,16.15,4.6,20.17,4.3,9.88,6.07,63.0,0.25,82.75,7.25,24.45,0.0,
2023-02-07 20:00:00,2023-02-07 21:00:00,74.67,121.67,17.67,77.47,55.57,24.73,3.13,2.03,16.37,6.7,22.47,5.07,11.5,5.37,67.33,0.13,94.33,7.0,17.0,0.0,
2023-02-07 21:00:00,2023-02-07 22:00:00,100.75,151.0,52.75,73.45,81.93,34.42,3.43,2.24,20.45,6.52,21.07,5.15,10.32,7.08,71.5,0.15,94.25,7.0,16.95,0.0,
2023-02-07 22:00:00,2023-02-07 23:00:00,90.75,182.0,91.93,78.72,116.62,45.0,4.78,2.83,28.98,13.38,37.38,12.05,18.88,14.2,75.5,0.1,104.75,7.0,16.65,0.0,
2023-02-07 23:00:00,2023-02-08 00:00:00,132.5,230.75,129.6,61.95,138.3,52.97,5.9,3.52,33.1,22.05,59.35,18.68,27.48,21.65,80.25,0.1,201.0,6.75,16.45,0.0,
2023-02-08 00:00:00,2023-02-08 01:00:00,141.25,247.0,52.25,62.47,75.73,41.1,3.85,3.31,19.8,15.65,51.9,15.15,24.62,19.42,74.5,0.1,306.5,7.0,16.55,0.0,
2023-02-08 01:00:00,2023-02-08 02:00:00,92.0,167.75,7.8,51.67,33.83,24.8,2.18,2.25,15.52,4.92,18.07,4.1,8.03,5.72,77.5,0.12,207.0,6.75,16.25,0.0,
2023-02-08 02:00:00,2023-02-08 03:00:00,67.0,167.25,4.2,47.5,28.68,21.92,2.15,1.59,13.48,2.55,9.5,1.75,3.62,2.58,75.25,0.12,274.5,6.75,16.3,0.0,
2023-02-08 03:00:00,2023-02-08 04:00:00,62.5,137.75,2.0,42.77,24.38,22.23,2.8,1.31,15.4,2.02,7.58,1.25,2.08,1.5,79.25,0.1,297.5,6.75,15.97,0.0,
2023-02-08 04:00:00,2023-02-08 05:00:00,60.5,176.0,4.3,42.08,25.88,23.28,3.15,1.19,15.57,1.82,6.3,1.02,2.0,1.28,82.0,0.17,122.5,6.5,15.82,0.0,
2023-02-08 05:00:00,2023-02-08 06:00:00,73.75,252.5,14.62,40.25,33.3,28.73,3.77,1.25,13.82,2.8,8.43,1.38,2.8,4.12,86.0,0.1,61.0,6.25,15.52,0.0,
2023-02-08 06:00:00,2023-02-08 07:00:00,76.0,177.5,26.92,43.05,44.8,31.73,3.22,1.33,14.9,3.2,7.43,1.2,2.33,2.05,84.75,0.15,91.25,9.5,15.3,0.0,
2023-02-08 07:00:00,2023-02-08 08:00:00,67.5,143.5,65.3,45.5,77.3,37.3,3.75,1.52,17.75,4.4,9.62,1.83,3.85,2.92,82.0,0.2,91.25,150.25,15.75,0.0,
2023-02-08 08:00:00,2023-02-08 09:00:00,76.25,185.75,21.12,44.6,40.9,36.17,4.62,1.67,31.75,5.35,14.07,3.02,6.5,5.15,58.0,0.57,227.5,175.5,17.52,0.0,
2023-02-08 09:00:00,2023-02-08 10:00:00,82.25,186.5,4.05,30.6,19.55,24.45,4.3,1.41,76.6,2.7,5.22,0.77,1.57,1.02,48.5,0.53,159.0,158.0,18.17,0.0,
2023-02-08 10:00:00,2023-02-08 11:00:00,55.5,106.5,3.5,28.35,17.95,22.42,4.5,1.28,91.8,2.28,5.22,0.75,1.6,1.05,44.5,0.53,190.75,119.5,20.23,0.0,
2023-02-08 11:00:00,2023-02-08 12:00:00,53.25,92.0,7.65,68.95,42.9,27.5,64.55,1.32,98.38,3.28,8.52,1.52,2.73,1.98,39.25,0.93,276.5,101.0,24.65,0.0,
2023-02-08 12:00:00,2023-02-08 13:00:00,58.0,138.0,5.85,46.38,29.42,24.35,48.38,1.32,113.12,2.35,7.65,1.42,2.48,1.82,34.5,0.88,297.75,98.0,27.85,0.0,
2023-02-08 13:00:00,2023-02-08 14:00:00,44.75,141.75,2.35,27.77,16.73,25.1,12.95,1.58,73.4,1.67,5.62,0.87,1.67,1.07,32.75,0.75,302.25,103.5,30.8,0.0,
2023-02-08 14:00:00,2023-02-08 15:00:00,28.5,139.5,1.0,22.83,12.98,21.32,5.5,1.56,89.38,1.43,5.53,0.85,1.88,1.27,31.0,0.78,320.0,202.0,30.98,0.0,
2023-02-08 15:00:00,2023-02-08 16:00:00,20.0,92.5,1.45,26.2,15.12,19.43,3.42,1.55,92.88,1.3,4.6,0.62,1.42,0.9,33.5,0.82,212.0,212.25,30.8,0.0,
2023-02-08 16:00:00,2023-02-08 17:00:00,21.25,99.25,1.12,27.77,15.73,18.45,2.67,1.58,97.43,1.9,9.5,1.75,3.93,2.72,36.5,0.7,136.25,85.75,26.82,0.0,
2023-02-08 17:00:00,2023-02-08 18:00:00,26.75,102.5,1.88,40.15,22.9,15.92,3.08,1.54,75.33,1.15,4.25,0.3,0.65,0.6,45.25,0.57,87.5,37.5,23.75,0.0,
2023-02-08 18:00:00,2023-02-08 19:00:00,32.0,122.0,3.73,87.78,49.72,21.15,2.55,1.85,16.85,2.7,14.1,2.82,6.1,4.22,57.5,0.3,80.5,7.75,22.32,0.0,
2023-02-08 19:00:00,2023-02-08 20:00:00,46.0,187.75,31.62,91.15,74.2,28.23,2.25,2.27,6.42,4.1,20.23,4.88,10.43,7.45,62.75,0.3,75.5,7.0,21.67,0.0,
2023-02-08 20:00:00,2023-02-08 21:00:00,62.75,157.75,36.17,85.8,75.05,31.0,2.53,2.62,3.65,6.38,28.98,8.22,15.85,12.27,65.5,0.25,75.25,7.0,21.5,0.0,
2023-02-08 21:00:00,2023-02-08 22:00:00,75.25,189.75,27.85,78.9,64.65,33.8,2.7,2.7,3.55,6.05,23.85,6.33,12.72,9.42,69.75,0.2,88.5,7.0,16.65,0.0,
2023-02-08 22:00:00,2023-02-08 23:00:00,81.5,154.75,51.73,78.28,83.65,38.23,2.98,2.92,3.9,7.45,28.3,7.38,14.22,10.45,72.0,0.3,93.0,7.0,14.82,0.0,
2023-02-08 23:00:00,2023-02-09 00:00:00,107.0,193.75,41.42,72.35,72.15,37.83,3.03,2.8,3.72,8.6,30.6,7.82,13.55,10.42,72.75,0.27,77.0,7.0,14.65,0.0,
2023-02-09 00:00:00,2023-02-09 01:00:00,127.0,233.25,34.95,66.47,63.73,33.55,3.6,2.35,5.05,6.92,25.23,6.25,10.5,9.78,74.5,0.17,47.25,6.75,14.45,0.0,
2023-02-09 01:00:00,2023-02-09 02:00:00,106.5,244.75,19.8,66.47,51.45,27.7,2.93,2.11,5.7,6.95,23.38,5.12,8.38,7.58,75.25,0.28,310.5,7.0,14.35,0.0,
2023-02-09 02:00:00,2023-02-09 03:00:00,114.75,210.75,8.45,65.47,41.7,26.75,2.52,1.92,4.88,5.28,16.75,3.58,6.25,3.67,76.5,0.2,188.75,6.5,14.1,0.0,
2023-02-09 03:00:00,2023-02-09 04:00:00,113.75,213.25,9.33,50.67,34.53,25.98,2.6,1.79,4.03,4.88,13.73,2.77,4.83,3.72,83.0,0.12,89.0,6.0,13.68,0.0,
2023-02-09 04:00:00,2023-02-09 05:00:00,102.25,153.75,11.95,44.52,33.4,27.0,2.58,1.71,3.45,4.35,11.85,2.3,4.0,2.72,83.75,0.15,81.25,6.0,13.6,0.0,
2023-02-09 05:00:00,2023-02-09 06:00:00,100.5,142.5,40.75,41.27,55.05,38.62,3.02,1.75,3.1,5.35,13.55,2.85,4.88,3.77,86.25,0.12,87.5,6.5,13.53,0.0,
2023-02-09 06:00:00,2023-02-09 07:00:00,104.75,147.5,76.38,39.82,83.3,42.27,3.55,1.88,3.5,5.95,15.4,3.33,6.02,4.8,86.75,0.17,77.25,10.25,13.5,0.0,
2023-02-09 07:00:00,2023-02-09 08:00:00,113.75,156.25,93.55,45.75,100.38,47.85,3.95,2.09,4.77,6.92,18.47,4.33,8.3,6.42,83.75,0.3,85.25,157.0,13.82,0.0,
2023-02-09 08:00:00,2023-02-09 09:00:00,119.5,225.0,32.67,57.93,57.38,41.45,3.85,2.12,7.4,7.52,20.55,4.95,9.25,7.22,68.75,0.8,87.0,192.75,15.02,0.0,
