From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2021-11-24 08:00:00,2021-11-24 09:00:00,,,17.23,105.67,70.23,54.63,6.73,0.32,46.9,,,,,,68.5,0.62,242.0,166.75,,,0.0,22.6
2021-11-24 09:00:00,2021-11-24 10:00:00,142.0,,13.7,81.7,54.6,43.15,7.65,2.71,64.9,,,,,,54.25,0.6,252.25,236.0,,,0.0,24.38
2021-11-24 10:00:00,2021-11-24 11:00:00,,,14.07,78.62,53.25,34.8,7.67,,97.93,,,,,,39.5,0.57,280.5,284.0,,,0.0,25.2
2021-11-24 11:00:00,2021-11-24 12:00:00,91.0,,13.45,61.92,43.9,27.73,8.18,1.11,121.4,,,,,,32.5,0.85,50.75,283.5,,,0.0,25.75
2021-11-24 12:00:00,2021-11-24 13:00:00,83.5,,13.1,50.42,37.45,22.53,9.0,0.71,138.35,,,,,,23.5,0.68,20.0,290.75,,,0.0,26.38
2021-11-24 13:00:00,2021-11-24 14:00:00,59.25,,14.23,44.62,35.28,18.98,7.98,1.07,137.57,,,,,,22.75,0.73,173.25,222.5,,,0.0,26.65
2021-11-24 14:00:00,2021-11-24 15:00:00,56.33,,15.0,46.1,36.73,19.83,8.83,0.62,140.97,,,,,,25.33,0.5,235.0,157.67,,,0.0,26.77
2021-11-24 15:00:00,2021-11-24 16:00:00,63.0,,13.25,51.27,38.02,22.5,8.22,0.37,131.6,,,,,,31.5,0.3,41.75,71.75,,,0.0,26.57
2021-11-24 16:00:00,2021-11-24 17:00:00,70.25,,13.18,59.08,42.15,25.7,6.17,1.01,96.57,,,,,,48.25,0.15,87.25,21.0,,,0.0,25.32
2021-11-24 17:00:00,2021-11-24 18:00:00,76.75,,12.28,68.5,46.4,29.17,5.75,,83.3,,,,,,54.25,0.35,89.75,12.0,,,0.0,24.0
2021-11-24 18:00:00,2021-11-24 19:00:00,85.0,,13.0,68.0,46.8,32.1,6.18,,81.4,,,,,,57.0,0.25,81.75,12.0,,,0.0,23.65
2021-11-24 19:00:00,2021-11-24 20:00:00,,,12.32,70.15,47.35,35.75,6.75,,70.55,,,,,,61.25,0.2,77.0,11.0,,,0.0,23.25
2021-11-24 20:00:00,2021-11-24 21:00:00,,,22.98,101.2,72.53,39.6,5.6,,25.2,,,,,,76.0,0.17,173.25,11.0,,,0.0,22.5
2021-11-24 21:00:00,2021-11-24 22:00:00,,,17.93,92.05,63.53,45.35,4.42,,17.7,,,,,,82.0,0.38,213.5,11.0,,,0.0,22.12
2021-11-24 22:00:00,2021-11-24 23:00:00,,,15.85,104.68,68.55,51.57,4.15,,8.33,,,,,,84.75,0.38,211.25,10.75,,,0.0,21.67
2021-11-24 23:00:00,2021-11-25 00:00:00,263.0,,15.8,105.3,68.82,55.55,5.4,2.29,12.52,,,,,,81.75,0.4,187.75,11.5,,,0.0,21.65
2021-11-25 00:00:00,2021-11-25 01:00:00,,,21.8,111.83,77.2,54.17,5.18,0.43,5.95,,,,,,87.0,0.23,228.0,11.25,,,0.0,21.37
2021-11-25 01:00:00,2021-11-25 02:00:00,247.0,,14.35,98.58,64.08,53.93,5.3,0.17,9.95,,,,,,88.0,0.28,260.75,11.75,,,0.0,21.25
2021-11-25 02:00:00,2021-11-25 03:00:00,,,16.6,108.45,71.17,50.65,5.05,0.84,5.9,,,,,,84.5,0.28,157.75,11.25,,,0.0,21.15
2021-11-25 03:00:00,2021-11-25 04:00:00,234.0,,14.83,99.82,65.2,53.8,4.62,0.79,8.2,,,,,,85.0,0.17,167.67,11.0,,,0.0,20.9
2021-11-25 04:00:00,2021-11-25 05:00:00,,,26.6,96.12,72.78,55.45,4.33,0.73,3.73,,,,,,91.0,0.12,248.5,10.0,,,0.0,20.83
2021-11-25 05:00:00,2021-11-25 06:00:00,223.0,,29.87,104.47,79.88,54.88,4.5,0.21,5.33,,,,,,87.75,0.12,139.5,10.75,,,0.0,20.65
2021-11-25 06:00:00,2021-11-25 07:00:00,223.0,229.0,17.05,97.9,65.97,55.23,5.18,0.41,20.07,,,,,,80.75,0.17,125.5,23.25,,,0.0,20.82
2021-11-25 07:00:00,2021-11-25 08:00:00,246.0,,15.43,94.2,62.67,55.73,6.0,0.47,15.8,,,,,,82.0,0.33,63.33,76.67,,,0.0,21.93
2021-11-25 08:00:00,2021-11-25 09:00:00,,,14.23,100.9,65.2,57.0,8.43,0.3,62.1,,,,,,62.25,0.62,63.0,156.0,,,0.0,23.35
2021-11-25 09:00:00,2021-11-25 10:00:00,204.0,,13.57,90.03,58.9,46.28,8.93,0.86,78.33,,,,,,53.75,0.8,46.0,220.75,,,0.0,24.05
2021-11-25 10:00:00,2021-11-25 11:00:00,,,13.65,86.07,56.88,39.42,9.05,0.88,116.42,,,,,,41.0,0.6,98.0,264.5,,,0.0,25.18
2021-11-25 11:00:00,2021-11-25 12:00:00,115.0,,13.73,75.0,51.05,34.1,8.8,0.83,135.15,,,,,,35.5,0.62,22.75,264.25,,,0.0,25.98
2021-11-25 12:00:00,2021-11-25 13:00:00,112.0,,17.75,64.0,48.5,28.98,9.05,0.47,151.12,,,,,,28.75,0.7,29.5,261.5,,,0.0,26.3
2021-11-25 13:00:00,2021-11-25 14:00:00,105.75,,14.95,53.17,40.4,24.45,9.15,0.76,156.1,,,,,,25.75,0.55,102.25,209.0,,,0.0,27.1
2021-11-25 14:00:00,2021-11-25 15:00:00,89.0,,15.38,55.27,41.9,24.6,8.93,0.72,156.75,,,,,,28.25,0.45,37.75,138.0,,,0.0,27.83
2021-11-25 15:00:00,2021-11-25 16:00:00,94.75,,12.8,58.92,41.75,27.2,8.43,0.57,140.95,,,,,,35.25,0.15,118.25,69.5,,,0.0,27.18
2021-11-25 16:00:00,2021-11-25 17:00:00,94.0,,11.9,72.1,48.0,36.5,7.32,0.58,108.57,,,,,,48.5,0.2,135.75,17.75,,,0.0,26.52
2021-11-25 17:00:00,2021-11-25 18:00:00,125.0,,13.4,78.9,52.87,39.53,6.4,0.83,87.5,,,,,,56.25,0.25,105.5,12.25,,,0.0,24.0
2021-11-25 18:00:00,2021-11-25 19:00:00,,,48.92,122.23,104.8,42.27,6.12,0.78,46.2,,,,,,68.5,0.17,168.0,11.5,,,0.0,23.12
2021-11-25 19:00:00,2021-11-25 20:00:00,336.0,,34.38,159.0,112.53,67.92,6.5,1.48,4.75,,,,,,79.25,0.22,139.5,11.75,,,0.0,22.7
2021-11-25 20:00:00,2021-11-25 21:00:00,360.5,460.75,15.5,119.1,75.97,58.95,6.67,1.28,17.55,,,,,,78.25,0.22,168.0,11.0,,,0.0,22.6
2021-11-25 21:00:00,2021-11-25 22:00:00,378.0,751.0,15.53,104.65,68.3,49.23,5.17,1.1,22.15,,,,,,81.75,0.15,264.5,11.0,,,0.0,22.18
2021-11-25 22:00:00,2021-11-25 23:00:00,,,13.05,96.78,62.1,53.4,6.83,2.45,37.02,,,,,,74.0,0.32,102.25,10.25,,,0.0,22.6
2021-11-25 23:00:00,2021-11-26 00:00:00,239.0,,15.18,101.25,66.17,54.45,4.33,1.62,13.32,,,,,,87.0,0.35,195.5,11.0,,,0.0,21.82
2021-11-26 00:00:00,2021-11-26 01:00:00,,,14.15,107.57,68.75,58.72,3.58,0.08,9.57,,,,,,90.5,0.3,250.0,11.25,,,0.0,21.47
2021-11-26 01:00:00,2021-11-26 02:00:00,238.0,,14.47,116.03,73.47,57.47,4.28,1.23,14.62,,,,,,83.25,0.25,174.5,11.75,,,0.0,21.38
2021-11-26 02:00:00,2021-11-26 03:00:00,,,10.9,106.12,65.3,56.15,4.88,0.57,19.58,,,,,,83.5,0.3,251.5,11.25,,,0.0,21.3
2021-11-26 03:00:00,2021-11-26 04:00:00,248.0,,14.03,108.1,68.88,53.58,4.78,,15.45,,,,,,84.0,0.23,263.25,11.5,,,0.0,21.15
2021-11-26 04:00:00,2021-11-26 05:00:00,,,18.45,90.35,63.05,47.73,3.95,0.35,9.0,,,,,,90.25,0.2,254.25,10.25,,,0.0,21.0
2021-11-26 05:00:00,2021-11-26 06:00:00,248.0,,21.38,96.22,68.53,49.05,3.95,1.85,7.32,,,,,,86.75,0.17,208.25,10.75,,,0.0,20.9
2021-11-26 06:00:00,2021-11-26 07:00:00,,,31.62,96.15,76.85,49.88,4.05,,2.3,,,,,,92.25,0.23,262.0,20.5,,,0.0,20.92
2021-11-26 07:00:00,2021-11-26 08:00:00,270.0,284.0,45.15,103.85,91.95,54.03,4.38,,1.0,,,,,,89.75,0.33,274.0,60.75,,,0.0,21.88
2021-11-26 08:00:00,2021-11-26 09:00:00,289.5,317.33,24.83,129.3,88.97,68.0,5.83,0.01,31.35,,,,,,78.75,0.38,301.75,119.5,,,0.0,22.62
2021-11-26 09:00:00,2021-11-26 10:00:00,351.0,370.75,11.65,97.5,61.35,65.05,7.0,4.0,60.75,,,,,,65.0,0.47,322.75,174.25,,,0.0,24.42
2021-11-26 10:00:00,2021-11-26 11:00:00,360.0,367.0,14.73,97.4,63.8,58.97,7.43,,97.15,,,,,,56.25,0.6,197.0,213.5,,,0.0,24.55
2021-11-26 11:00:00,2021-11-26 12:00:00,,,14.57,88.1,58.67,49.58,7.33,,123.77,,,,,,47.5,0.5,104.75,234.0,,,0.0,26.25
2021-11-26 12:00:00,2021-11-26 13:00:00,,,13.07,82.75,54.65,46.83,6.48,,134.82,,,,,,44.75,0.55,337.5,232.0,,,0.0,26.02
2021-11-26 13:00:00,2021-11-26 14:00:00,,,12.95,74.75,50.25,38.4,8.05,,158.78,,,,,,36.75,0.45,243.25,186.75,,,0.0,26.42
2021-11-26 14:00:00,2021-11-26 15:00:00,,,14.35,66.62,47.12,35.2,7.65,,153.7,,,,,,41.25,0.33,338.25,110.5,,,0.0,26.38
2021-11-26 15:00:00,2021-11-26 16:00:00,,,15.28,77.92,53.9,34.23,6.57,,121.1,,,,,,48.5,0.18,324.25,55.5,,,0.0,26.65
2021-11-26 16:00:00,2021-11-26 17:00:00,,,11.7,82.17,53.25,36.27,5.67,,99.6,,,,,,57.0,0.17,83.0,18.0,,,0.0,25.33
2021-11-26 17:00:00,2021-11-26 18:00:00,251.0,278.0,35.9,130.9,98.85,42.28,6.1,,52.95,,,,,,69.0,0.15,156.33,12.0,,,0.0,23.85
2021-11-26 18:00:00,2021-11-26 19:00:00,257.0,291.0,13.47,109.93,69.4,50.4,5.82,,56.58,,,,,,75.0,0.3,66.5,12.0,,,0.0,23.47
2021-11-26 19:00:00,2021-11-26 20:00:00,275.0,325.0,11.18,96.28,60.33,52.32,4.65,,48.62,,,,,,81.0,0.25,99.75,11.5,,,0.0,23.02
2021-11-26 20:00:00,2021-11-26 21:00:00,286.0,290.0,21.23,116.12,79.03,49.6,4.0,,19.65,,,,,,88.5,0.15,251.0,11.75,,,0.0,22.7
2021-11-26 21:00:00,2021-11-26 22:00:00,293.5,321.33,46.73,130.62,107.45,52.97,3.97,,3.15,,,,,,92.75,0.12,210.5,10.75,,,0.0,22.42
2021-11-26 22:00:00,2021-11-26 23:00:00,319.0,380.75,33.93,123.73,93.4,63.0,4.05,,4.12,,,,,,93.75,0.12,112.5,11.25,,,0.0,22.3
2021-11-26 23:00:00,2021-11-27 00:00:00,315.75,400.25,31.2,105.25,81.35,58.3,3.77,0.29,4.47,,,,,,95.25,0.25,263.5,11.0,,,0.0,22.1
2021-11-27 00:00:00,2021-11-27 01:00:00,279.0,328.75,43.8,121.97,100.48,62.72,3.83,0.99,1.93,,,,,,96.5,0.17,196.25,11.25,,,0.0,21.98
2021-11-27 01:00:00,2021-11-27 02:00:00,277.5,334.25,23.05,115.03,79.93,64.17,3.73,2.65,3.85,,,,,,96.75,0.35,240.75,11.5,,,0.0,21.7
2021-11-27 02:00:00,2021-11-27 03:00:00,273.0,311.0,13.55,117.72,73.65,58.85,3.57,2.08,4.35,,,,,,96.25,0.3,196.5,11.5,,,0.0,21.42
2021-11-27 03:00:00,2021-11-27 04:00:00,248.0,,15.05,111.58,71.57,56.38,3.32,1.8,7.05,,,,,,95.25,0.25,244.5,11.5,,,0.0,21.32
2021-11-27 04:00:00,2021-11-27 05:00:00,248.0,264.0,15.48,110.6,71.4,54.65,3.47,2.96,5.75,,,,,,95.0,0.23,195.5,11.0,,,0.0,21.25
2021-11-27 05:00:00,2021-11-27 06:00:00,282.0,,29.12,103.4,78.68,55.7,3.78,2.41,2.93,,,,,,95.25,0.28,255.5,11.0,,,0.0,21.3
2021-11-27 06:00:00,2021-11-27 07:00:00,285.25,311.5,24.1,98.13,71.8,57.55,3.67,1.85,2.22,,,,,,96.0,0.3,257.0,19.75,,,0.0,21.27
2021-11-27 07:00:00,2021-11-27 08:00:00,303.75,322.0,24.75,101.67,74.23,61.93,3.95,2.12,3.45,,,,,,94.5,0.3,299.75,57.75,,,0.0,21.73
2021-11-27 08:00:00,2021-11-27 09:00:00,330.0,378.0,15.05,97.03,63.85,69.95,4.45,2.2,31.9,,,,,,83.75,0.32,257.5,112.75,,,0.0,22.82
2021-11-27 09:00:00,2021-11-27 10:00:00,328.0,,11.95,113.05,69.85,76.05,5.1,2.02,62.25,,,,,,74.5,0.5,159.0,161.75,,,0.0,23.67
2021-11-27 10:00:00,2021-11-27 11:00:00,328.0,353.0,13.15,109.45,68.88,67.5,4.88,1.89,80.72,,,,,,68.75,0.62,263.75,196.0,,,0.0,24.52
2021-11-27 11:00:00,2021-11-27 12:00:00,300.0,,12.85,99.92,63.6,60.83,4.58,0.99,100.5,,,,,,63.5,0.62,265.0,205.25,,,0.0,25.05
2021-11-27 12:00:00,2021-11-27 13:00:00,300.0,335.0,14.23,95.5,62.35,59.22,4.47,,113.28,,,,,,61.25,0.67,174.25,185.25,,,0.0,25.45
2021-11-27 13:00:00,2021-11-27 14:00:00,358.0,,16.15,86.55,59.18,58.03,4.12,,113.85,,,,,,59.25,0.78,52.5,145.0,,,0.0,25.68
2021-11-27 14:00:00,2021-11-27 15:00:00,358.0,405.0,14.75,83.2,56.25,58.65,3.82,,114.8,,,,,,57.75,0.4,40.25,94.0,,,0.0,25.88
2021-11-27 15:00:00,2021-11-27 16:00:00,336.0,,16.38,87.1,59.62,54.05,4.08,,84.65,,,,,,63.75,0.27,80.0,48.75,,,0.0,25.9
2021-11-27 16:00:00,2021-11-27 17:00:00,336.0,385.0,15.13,98.95,61.88,56.7,4.27,2.43,51.88,,,,,,72.0,0.25,89.25,17.5,,,0.0,24.52
2021-11-27 17:00:00,2021-11-27 18:00:00,295.0,,23.2,125.72,85.72,59.15,4.35,2.72,33.33,,,,,,80.0,0.15,144.25,11.0,,,0.0,23.7
2021-11-27 18:00:00,2021-11-27 19:00:00,338.0,448.75,37.67,168.45,120.22,66.98,5.88,4.2,8.7,,,,,,86.75,0.25,183.25,10.5,,,0.0,23.3
2021-11-27 19:00:00,2021-11-27 20:00:00,473.5,715.0,43.22,175.47,128.5,70.75,6.15,4.99,5.03,,,,,,90.75,0.1,204.0,10.75,,,0.0,22.93
2021-11-27 20:00:00,2021-11-27 21:00:00,479.25,663.5,42.8,167.9,124.08,75.38,6.25,4.33,4.7,,,,,,93.75,0.15,127.0,11.0,,,0.0,22.73
2021-11-27 21:00:00,2021-11-27 22:00:00,432.5,626.0,57.0,177.55,140.78,84.72,6.92,4.27,2.95,,,,,,95.25,0.1,241.0,10.5,,,0.0,22.57
2021-11-27 22:00:00,2021-11-27 23:00:00,416.0,546.0,78.5,163.03,150.53,80.72,6.88,2.99,2.08,,,,,,97.0,0.1,228.25,10.5,,,0.0,22.45
2021-11-27 23:00:00,2021-11-28 00:00:00,340.0,,34.95,148.25,107.3,69.78,5.97,3.61,2.25,,,,,,98.25,0.18,218.75,11.0,,,0.0,22.28
2021-11-28 00:00:00,2021-11-28 01:00:00,340.0,394.0,24.67,135.4,92.08,65.3,4.2,4.3,2.47,,,,,,99.0,0.3,240.5,10.5,,,0.0,21.97
2021-11-28 01:00:00,2021-11-28 02:00:00,250.0,,19.45,107.15,72.8,54.95,3.0,0.24,3.08,,,,,,,0.2,175.25,10.5,,,0.0,21.73
2021-11-28 02:00:00,2021-11-28 03:00:00,,,17.82,101.92,68.67,58.08,2.67,1.98,2.83,,,,,,,0.33,244.0,10.0,,,0.0,21.52
2021-11-28 03:00:00,2021-11-28 04:00:00,183.0,,17.1,100.6,67.4,53.33,2.67,2.06,1.23,,,,,,,0.28,262.25,10.25,,,0.0,21.4
2021-11-28 04:00:00,2021-11-28 05:00:00,179.0,,15.88,103.92,68.17,50.18,2.62,2.22,0.23,,,,,,,0.27,199.5,9.75,,,0.0,21.22
2021-11-28 05:00:00,2021-11-28 06:00:00,175.5,,18.3,112.35,74.67,50.73,3.1,2.81,1.03,,,,,,,0.25,263.0,9.25,,,0.0,21.37
2021-11-28 06:00:00,2021-11-28 07:00:00,,,19.12,113.45,75.92,51.92,3.35,2.29,1.58,,,,,,,0.3,248.5,15.25,,,0.0,21.23
2021-11-28 07:00:00,2021-11-28 08:00:00,176.0,,19.55,109.05,73.92,50.9,3.57,1.64,1.17,,,,,,,0.38,245.25,40.5,,,0.0,21.07
2021-11-28 08:00:00,2021-11-28 09:00:00,,,17.32,117.72,76.7,56.88,3.6,2.25,4.67,,,,,,,0.4,301.0,77.25,,,0.0,21.68
2021-11-28 09:00:00,2021-11-28 10:00:00,,,8.35,99.8,59.9,62.65,3.6,0.35,21.65,,,,,,92.0,0.5,313.5,159.5,,,0.0,22.9
2021-11-28 10:00:00,2021-11-28 11:00:00,317.0,478.0,311.9,123.95,319.5,62.12,3.92,0.0,46.7,,,,,,78.5,0.7,313.0,211.5,,,0.0,23.95
2021-11-28 11:00:00,2021-11-28 12:00:00,319.25,478.0,341.7,126.83,345.25,65.47,4.17,0.7,73.53,,,,,,66.75,0.68,340.0,218.75,,,0.0,25.0
2021-11-28 12:00:00,2021-11-28 13:00:00,,,279.6,127.35,295.07,62.4,3.9,,98.2,,,,,,62.75,0.77,169.25,205.5,,,0.0,25.6
2021-11-28 13:00:00,2021-11-28 14:00:00,286.0,,167.03,129.68,204.78,62.3,5.05,0.27,106.0,,,,,,58.25,0.67,190.5,163.25,,,0.0,26.0
2021-11-28 14:00:00,2021-11-28 15:00:00,,,13.25,113.95,71.35,58.4,5.58,2.08,104.2,,,,,,58.25,0.53,68.75,97.25,,,0.0,26.0
2021-11-28 15:00:00,2021-11-28 16:00:00,250.0,,11.5,102.42,63.8,51.07,5.15,1.87,95.15,,,,,,61.25,0.17,133.0,53.0,,,0.0,25.93
2021-11-28 16:00:00,2021-11-28 17:00:00,,,15.73,125.6,79.62,47.8,5.05,1.82,53.05,,,,,,72.25,0.1,191.0,18.0,,,0.0,25.0
2021-11-28 17:00:00,2021-11-28 18:00:00,342.0,468.0,33.12,151.68,107.6,61.58,5.07,2.45,19.97,,,,,,81.75,0.12,73.25,11.0,,,0.0,24.4
2021-11-28 18:00:00,2021-11-28 19:00:00,414.5,563.0,45.6,153.78,118.85,92.3,7.32,2.17,14.95,,,,,,85.25,0.15,145.0,12.0,,,0.0,23.52
2021-11-28 19:00:00,2021-11-28 20:00:00,608.5,839.75,109.95,168.1,178.82,90.17,7.12,2.1,5.37,,,,,,91.0,0.12,105.25,11.75,,,0.0,23.17
2021-11-28 20:00:00,2021-11-28 21:00:00,538.25,938.0,109.07,171.15,179.7,104.1,7.53,2.88,6.4,,,,,,95.25,0.17,215.5,11.75,,,0.0,22.93
2021-11-28 21:00:00,2021-11-28 22:00:00,536.0,735.25,82.3,178.6,161.92,113.8,8.03,2.97,5.2,,,,,,96.5,0.23,265.0,11.25,,,0.0,22.75
2021-11-28 22:00:00,2021-11-28 23:00:00,531.75,625.0,33.48,192.93,129.8,114.03,7.05,2.42,5.55,,,,,,97.5,0.17,176.75,11.25,,,0.0,22.52
