From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm),Xylene (ug/m3)
2023-03-01 11:00:00,2023-03-01 12:00:00,75.75,192.5,2.95,14.8,10.28,,8.0,0.59,103.95,2.47,2.6,0.27,0.05,0.1,43.25,2.58,128.5,431.5,22.45,,
2023-03-01 12:00:00,2023-03-01 13:00:00,65.75,212.25,2.75,14.12,9.72,,7.9,0.54,117.9,1.98,1.85,0.1,,,39.25,3.03,128.25,450.5,23.47,,
2023-03-01 13:00:00,2023-03-01 14:00:00,60.25,289.0,2.73,13.77,9.57,,7.65,0.47,126.6,1.8,1.62,0.1,,0.03,36.5,3.08,128.5,418.75,23.98,,
2023-03-01 14:00:00,2023-03-01 15:00:00,51.25,215.0,2.42,13.07,8.95,,6.35,0.38,130.62,1.45,1.38,0.1,,0.03,33.75,2.83,128.5,353.75,24.38,,
2023-03-01 15:00:00,2023-03-01 16:00:00,37.5,137.75,2.62,14.02,9.57,,6.0,0.38,127.1,1.17,1.17,0.1,,0.1,32.0,2.15,128.5,242.75,24.92,,
2023-03-01 16:00:00,2023-03-01 17:00:00,32.5,125.75,2.88,13.6,9.55,,4.73,0.4,120.93,1.03,1.02,,,0.03,34.25,1.75,128.5,139.5,24.52,,
2023-03-01 17:00:00,2023-03-01 18:00:00,38.0,150.75,2.48,13.55,9.25,,2.23,0.46,106.9,0.98,0.97,,,,41.25,1.07,128.5,53.5,23.35,,
2023-03-01 18:00:00,2023-03-01 19:00:00,49.25,186.25,2.5,17.77,11.48,,1.58,0.61,91.3,1.72,1.55,0.1,0.05,0.03,47.0,0.82,128.5,27.0,22.15,,
2023-03-01 19:00:00,2023-03-01 20:00:00,60.0,189.0,2.62,18.43,11.9,,1.4,0.68,87.88,2.4,1.67,0.1,0.1,0.05,49.75,0.88,128.5,26.5,21.75,,
2023-03-01 20:00:00,2023-03-01 21:00:00,65.0,160.75,2.58,17.95,11.65,,0.3,0.7,77.08,2.92,1.77,0.1,0.08,0.03,56.25,0.5,128.5,25.5,20.48,,
2023-03-01 21:00:00,2023-03-01 22:00:00,62.75,151.5,3.1,35.25,21.27,,0.5,0.67,52.6,2.92,2.1,0.1,0.1,0.1,60.5,0.45,128.5,25.0,19.75,,
2023-03-01 22:00:00,2023-03-01 23:00:00,57.75,146.5,2.95,23.65,14.97,,0.1,0.53,69.2,1.95,1.9,0.1,0.1,0.1,58.25,0.77,128.5,25.0,19.73,,
2023-03-01 23:00:00,2023-03-02 00:00:00,58.75,146.0,3.35,24.48,15.75,,1.18,0.5,62.2,2.38,1.7,0.1,0.03,0.1,60.75,0.6,128.5,25.25,19.12,,
2023-03-02 00:00:00,2023-03-02 01:00:00,53.5,131.25,2.85,18.83,12.32,,3.8,0.48,64.95,1.75,1.35,0.05,,0.03,64.25,0.38,128.5,25.75,18.6,,
2023-03-02 01:00:00,2023-03-02 02:00:00,43.0,105.0,3.25,24.75,15.78,,1.3,0.5,44.92,1.25,1.25,,,,68.75,0.43,128.5,25.5,18.07,,
2023-03-02 02:00:00,2023-03-02 03:00:00,46.0,111.0,2.73,19.82,12.77,,0.85,0.48,51.4,1.4,1.32,,,,71.75,0.82,128.5,25.75,17.58,,
2023-03-02 03:00:00,2023-03-02 04:00:00,49.5,110.5,2.8,20.25,13.05,,1.2,0.51,50.8,1.47,1.25,0.05,,,71.0,0.52,128.25,25.0,17.25,,
2023-03-02 04:00:00,2023-03-02 05:00:00,51.25,110.75,2.5,12.65,8.75,,2.23,0.51,63.5,2.12,1.53,0.1,,,70.25,0.35,128.5,25.0,17.32,,
2023-03-02 05:00:00,2023-03-02 06:00:00,53.75,115.25,2.35,25.0,15.18,,4.45,0.58,49.88,2.35,1.93,0.12,0.08,0.1,70.75,0.28,128.5,24.25,17.28,,
2023-03-02 06:00:00,2023-03-02 07:00:00,53.0,113.0,2.63,33.47,19.97,,4.07,0.47,17.4,3.2,2.65,0.2,0.1,0.1,76.33,0.33,128.67,23.0,15.47,,
2023-03-02 07:00:00,2023-03-02 08:00:00,,,15.3,46.75,37.33,,4.2,1.21,19.32,,,,,,72.25,0.3,128.5,56.5,17.35,,
2023-03-02 08:00:00,2023-03-02 09:00:00,124.0,292.5,6.83,37.62,25.57,,7.88,1.15,45.3,,,,,,61.0,0.65,128.5,151.0,19.62,,
2023-03-02 09:00:00,2023-03-02 10:00:00,126.25,272.25,5.15,27.27,18.7,,9.3,0.93,77.45,,,,,,48.75,0.75,128.5,288.0,21.65,,
2023-03-02 10:00:00,2023-03-02 11:00:00,101.5,240.75,3.9,21.95,14.85,,10.78,0.69,109.22,,,,,,37.25,0.8,128.33,383.25,23.62,,
2023-03-02 11:00:00,2023-03-02 12:00:00,61.5,154.0,3.25,15.0,10.6,,12.35,0.44,112.8,1.67,2.38,0.15,0.15,0.2,27.0,1.3,128.5,453.75,25.0,,
2023-03-02 12:00:00,2023-03-02 13:00:00,40.75,107.25,3.08,13.57,9.7,,13.07,0.35,115.4,0.47,1.05,0.05,,0.03,21.5,1.28,128.5,472.75,25.43,,
2023-03-02 13:00:00,2023-03-02 14:00:00,26.75,94.0,3.02,16.07,10.98,,13.1,0.34,121.52,0.57,1.62,0.08,0.12,0.1,20.25,1.08,128.5,444.75,26.27,,
2023-03-02 14:00:00,2023-03-02 15:00:00,26.25,91.75,3.23,16.93,11.6,,14.03,0.34,124.33,0.58,1.85,0.15,0.23,0.18,21.75,1.32,128.5,376.5,26.2,,
2023-03-02 15:00:00,2023-03-02 16:00:00,31.25,99.75,2.9,16.27,11.0,,13.18,0.35,123.75,0.55,1.32,0.1,0.1,0.1,22.75,1.4,128.5,264.75,26.38,,
2023-03-02 16:00:00,2023-03-02 17:00:00,32.75,109.0,3.18,19.95,13.17,,11.25,0.41,113.85,0.7,1.7,0.1,0.15,0.12,24.25,1.23,128.5,150.75,26.25,,
2023-03-02 17:00:00,2023-03-02 18:00:00,35.0,121.5,3.03,23.05,14.75,,9.55,0.55,94.18,0.85,1.4,0.08,0.1,0.1,30.0,0.6,128.5,59.5,25.23,,
2023-03-02 18:00:00,2023-03-02 19:00:00,53.5,174.25,2.58,25.6,15.68,,6.6,0.74,61.13,2.0,2.2,0.15,0.17,0.15,46.5,0.45,128.5,24.5,21.73,,
2023-03-02 19:00:00,2023-03-02 20:00:00,81.25,229.25,2.6,31.98,19.1,,5.95,1.02,33.12,3.53,4.28,0.33,0.47,0.35,54.25,0.35,128.5,27.25,21.05,,
2023-03-02 20:00:00,2023-03-02 21:00:00,93.5,263.0,2.83,28.25,17.28,,6.1,0.83,40.27,4.1,5.72,0.5,0.75,0.57,55.25,0.25,128.5,27.0,20.18,,
2023-03-02 21:00:00,2023-03-02 22:00:00,85.5,178.5,2.63,24.2,15.0,,3.4,0.76,37.3,3.2,4.75,0.35,0.53,0.43,58.5,0.3,128.5,25.75,19.5,,
2023-03-02 22:00:00,2023-03-02 23:00:00,66.0,172.25,2.65,21.32,13.5,,5.15,0.46,67.67,1.73,3.1,0.22,0.3,0.22,50.5,0.62,128.5,25.25,20.5,,
2023-03-02 23:00:00,2023-03-03 00:00:00,47.25,139.0,3.35,36.25,21.98,,5.12,0.54,51.3,1.25,1.73,0.1,0.1,0.08,55.0,0.87,128.5,26.0,20.0,,
2023-03-03 00:00:00,2023-03-03 01:00:00,49.5,139.25,2.75,16.05,10.8,,3.5,0.56,57.27,2.17,1.73,0.15,0.1,0.1,62.5,0.38,128.25,25.5,18.73,,
2023-03-03 01:00:00,2023-03-03 02:00:00,55.0,129.0,3.48,28.1,17.75,,1.58,0.55,40.0,1.35,1.4,0.1,0.08,0.05,64.25,0.53,128.5,25.0,18.38,,
2023-03-03 02:00:00,2023-03-03 03:00:00,56.75,159.75,3.03,30.27,18.57,,0.9,0.53,43.03,1.75,1.55,0.1,0.03,0.05,65.0,0.5,128.5,26.0,18.32,,
2023-03-03 03:00:00,2023-03-03 04:00:00,63.0,132.75,2.9,31.93,19.35,,0.85,0.57,35.6,2.8,1.72,0.15,0.03,0.17,68.5,0.38,128.5,25.0,17.77,,
2023-03-03 04:00:00,2023-03-03 05:00:00,66.5,131.25,3.5,32.5,20.15,,0.6,0.59,16.45,2.45,1.85,0.1,0.1,0.1,76.75,0.33,128.5,24.75,16.7,,
2023-03-03 05:00:00,2023-03-03 06:00:00,62.75,127.25,4.92,31.45,20.75,,1.75,0.53,21.02,2.52,2.12,0.2,0.1,0.1,79.0,0.4,128.5,24.0,16.38,,
2023-03-03 06:00:00,2023-03-03 07:00:00,57.5,125.75,4.0,37.23,23.07,,2.18,0.63,22.62,2.1,2.02,0.12,0.1,0.05,77.75,0.35,128.5,21.0,14.82,,
2023-03-03 07:00:00,2023-03-03 08:00:00,54.0,138.0,11.0,46.8,33.8,,2.7,1.0,12.0,2.4,2.2,0.2,0.1,0.1,77.0,0.3,129.0,46.0,17.2,,
2023-03-03 08:00:00,2023-03-03 09:00:00,,,3.4,17.77,12.05,,5.23,0.36,38.33,2.2,1.8,0.1,0.1,0.1,56.0,0.8,128.67,185.67,20.13,,
2023-03-03 09:00:00,2023-03-03 10:00:00,74.0,,4.58,24.53,16.78,,6.57,0.84,66.1,2.5,2.45,0.17,0.17,0.08,51.0,1.0,128.5,292.5,22.15,,
2023-03-03 10:00:00,2023-03-03 11:00:00,65.5,159.0,3.08,12.62,9.22,,10.3,0.58,88.1,1.7,2.0,0.1,0.12,0.08,43.5,1.03,128.5,386.75,23.35,,
2023-03-03 11:00:00,2023-03-03 12:00:00,47.75,113.25,2.88,14.12,9.85,,14.65,0.53,109.45,1.05,1.18,0.05,,,35.5,0.93,128.5,445.0,24.3,,
2023-03-03 12:00:00,2023-03-03 13:00:00,39.0,101.75,2.88,12.85,9.2,,17.25,0.41,125.28,0.83,1.33,0.08,0.05,0.08,27.25,0.97,128.5,459.5,25.3,,
2023-03-03 13:00:00,2023-03-03 14:00:00,40.25,97.25,3.17,15.05,10.62,,17.88,0.43,133.12,0.67,1.25,0.08,0.05,0.05,27.5,1.07,128.5,427.5,25.7,,
2023-03-03 14:00:00,2023-03-03 15:00:00,41.0,105.0,2.85,15.85,10.75,,18.68,0.42,137.57,0.62,1.35,0.05,0.05,0.08,26.75,1.12,128.5,357.0,25.95,,
2023-03-03 15:00:00,2023-03-03 16:00:00,39.33,105.0,2.87,17.37,11.6,,18.97,0.44,137.17,0.7,1.13,0.07,0.07,0.03,27.33,1.13,128.33,266.67,25.9,,
2023-03-03 16:00:00,2023-03-03 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-03 17:00:00,2023-03-03 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-03 18:00:00,2023-03-03 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-03 19:00:00,2023-03-03 20:00:00,99.75,306.25,2.88,30.67,18.65,,8.12,1.16,46.95,3.18,5.62,0.53,0.78,0.62,56.75,0.3,128.5,26.0,21.07,,
2023-03-03 20:00:00,2023-03-03 21:00:00,115.25,300.75,6.55,43.12,28.23,,7.18,1.36,23.0,4.9,6.43,0.47,0.72,0.6,60.0,0.25,128.5,26.0,20.2,,
2023-03-03 21:00:00,2023-03-03 22:00:00,113.75,292.75,2.75,33.4,19.98,,8.15,0.97,33.58,4.08,7.7,0.67,1.0,0.78,61.0,0.28,128.5,26.0,19.83,,
2023-03-03 22:00:00,2023-03-03 23:00:00,96.0,260.75,10.65,42.85,31.42,,9.15,0.95,28.55,3.0,6.4,0.47,0.78,0.57,60.5,0.88,128.5,25.75,20.1,,
2023-03-03 23:00:00,2023-03-04 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 00:00:00,2023-03-04 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 01:00:00,2023-03-04 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 02:00:00,2023-03-04 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 03:00:00,2023-03-04 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 04:00:00,2023-03-04 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 05:00:00,2023-03-04 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 06:00:00,2023-03-04 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 07:00:00,2023-03-04 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-03-04 08:00:00,2023-03-04 09:00:00,,,1.1,10.9,5.1,,5.87,0.19,39.1,1.2,1.4,0.1,,,56.0,1.85,128.5,201.5,21.35,,
2023-03-04 09:00:00,2023-03-04 10:00:00,39.0,,2.48,13.52,9.23,,12.72,0.54,71.77,1.3,1.33,0.12,0.05,,51.5,2.48,128.5,251.5,21.52,,
2023-03-04 10:00:00,2023-03-04 11:00:00,37.25,144.0,2.9,13.62,9.57,,21.23,0.46,80.82,0.9,0.97,0.08,,,44.5,2.15,128.5,299.75,21.62,,
2023-03-04 11:00:00,2023-03-04 12:00:00,30.0,155.5,2.75,13.4,9.35,,16.93,0.4,88.53,0.57,0.9,0.05,,,41.0,2.73,128.5,318.5,22.47,,
2023-03-04 12:00:00,2023-03-04 13:00:00,22.75,130.25,2.62,11.32,8.15,,10.53,0.39,92.47,0.6,0.88,,,,39.0,2.22,128.5,440.0,23.03,,
2023-03-04 13:00:00,2023-03-04 14:00:00,21.0,95.0,2.5,10.85,7.8,,7.8,0.35,99.15,0.55,0.8,,,,35.0,2.35,128.5,413.5,21.3,,
2023-03-04 14:00:00,2023-03-04 15:00:00,,,1.7,9.38,5.9,,5.2,0.25,70.78,,,,,,33.0,1.13,129.0,185.0,26.77,,
2023-03-04 15:00:00,2023-03-04 16:00:00,24.0,,2.78,10.57,7.9,,2.13,0.46,102.43,,,,,,31.75,1.5,128.33,238.5,26.35,,
2023-03-04 16:00:00,2023-03-04 17:00:00,24.25,,2.62,9.75,7.33,,1.38,0.47,102.43,0.4,0.75,,,,31.75,1.02,128.5,149.75,26.2,,
2023-03-04 17:00:00,2023-03-04 18:00:00,26.0,,2.82,15.3,10.45,,2.92,0.61,87.12,0.65,0.95,0.03,,0.03,36.75,0.93,128.5,65.5,25.35,,
2023-03-04 18:00:00,2023-03-04 19:00:00,33.25,117.0,2.75,18.5,12.07,,2.65,0.67,75.42,1.38,1.2,0.1,0.05,,43.5,1.05,128.5,36.75,24.1,,
2023-03-04 19:00:00,2023-03-04 20:00:00,42.75,122.25,2.7,17.0,11.23,,1.1,0.62,79.67,1.35,1.27,0.08,0.05,,42.0,1.05,128.5,34.25,23.55,,
2023-03-04 20:00:00,2023-03-04 21:00:00,42.0,108.75,2.95,22.12,14.18,,0.67,0.69,61.85,1.02,1.32,0.05,0.08,0.05,49.75,0.72,128.5,32.75,21.88,,
2023-03-04 21:00:00,2023-03-04 22:00:00,35.0,113.25,3.27,26.17,16.57,,0.2,0.59,51.17,0.78,1.17,0.05,0.05,,54.5,0.97,128.5,33.5,21.43,,
2023-03-04 22:00:00,2023-03-04 23:00:00,29.75,103.0,2.92,24.12,15.23,,0.2,0.6,46.0,0.77,1.15,0.03,0.03,,60.0,0.68,128.5,33.75,20.77,,
2023-03-04 23:00:00,2023-03-05 00:00:00,30.75,96.25,5.08,36.48,23.53,,,0.55,33.73,0.88,1.42,0.1,0.05,0.05,59.5,1.25,128.5,33.25,21.12,,
2023-03-05 00:00:00,2023-03-05 01:00:00,33.25,182.25,3.02,12.72,9.22,,,0.24,65.97,0.73,1.4,0.08,0.08,0.08,53.0,2.83,128.25,32.5,21.33,,
2023-03-05 01:00:00,2023-03-05 02:00:00,25.25,313.75,2.77,11.52,8.38,,0.6,0.2,71.88,0.33,0.8,,,,57.25,1.3,128.5,25.0,19.07,,
2023-03-05 02:00:00,2023-03-05 03:00:00,17.5,40.25,2.67,12.53,8.8,,0.57,0.22,64.7,0.32,0.72,,,,58.5,0.82,128.5,28.75,19.6,,
2023-03-05 03:00:00,2023-03-05 04:00:00,18.75,41.5,4.4,20.8,14.65,,0.6,0.23,54.15,0.33,0.85,,,,62.75,0.9,128.5,29.5,19.5,,
2023-03-05 04:00:00,2023-03-05 05:00:00,19.5,41.25,3.9,18.62,13.12,,0.3,0.22,46.52,0.28,0.88,,,,64.0,1.3,128.5,29.0,19.4,,
2023-03-05 05:00:00,2023-03-05 06:00:00,16.25,35.25,3.15,12.03,8.95,,1.38,0.21,60.22,0.35,0.93,,,,62.75,2.03,128.5,32.25,20.33,,
2023-03-05 06:00:00,2023-03-05 07:00:00,13.0,33.0,3.03,17.1,11.6,,3.1,0.16,37.33,0.4,0.85,,,,64.0,1.8,128.67,31.33,19.17,,
2023-03-05 07:00:00,2023-03-05 08:00:00,,,3.45,19.8,13.32,,4.0,0.37,61.2,,,,,,55.5,1.45,128.25,71.75,21.02,,
2023-03-05 08:00:00,2023-03-05 09:00:00,36.0,,3.67,16.27,11.65,,4.67,0.42,51.45,,,,,,61.25,0.68,128.5,177.0,20.43,,
2023-03-05 09:00:00,2023-03-05 10:00:00,43.25,80.5,4.58,18.75,13.7,,5.42,0.48,66.72,,,,,,51.75,1.08,128.5,301.0,21.9,,
2023-03-05 10:00:00,2023-03-05 11:00:00,52.0,110.5,3.92,18.0,12.75,,5.35,0.35,88.8,,,,,,41.75,1.9,128.5,388.75,22.98,,
2023-03-05 11:00:00,2023-03-05 12:00:00,40.25,94.75,3.4,13.67,10.03,,5.97,0.28,100.25,,,,,,37.75,1.15,128.5,452.25,23.7,,
2023-03-05 12:00:00,2023-03-05 13:00:00,23.75,58.0,3.08,13.23,9.55,,7.08,0.3,106.35,,,,,,36.75,1.6,128.5,468.5,24.27,,
2023-03-05 13:00:00,2023-03-05 14:00:00,20.5,57.0,2.58,12.73,8.88,,8.78,0.29,115.98,,,,,,34.25,1.23,128.5,441.5,24.9,,
2023-03-05 14:00:00,2023-03-05 15:00:00,21.0,52.25,2.92,13.4,9.5,,6.97,0.29,115.72,,,,,,32.25,1.23,128.5,374.5,24.2,,
2023-03-05 15:00:00,2023-03-05 16:00:00,21.5,51.5,2.77,12.18,8.7,,5.93,0.27,116.08,,,,,,32.5,1.27,128.5,279.75,25.75,,
2023-03-05 16:00:00,2023-03-05 17:00:00,21.0,54.5,2.8,12.73,9.05,,5.75,0.29,117.9,,,,,,31.25,0.97,128.5,162.75,25.85,,
2023-03-05 17:00:00,2023-03-05 18:00:00,23.0,55.25,2.97,27.45,17.02,,5.4,0.42,97.62,,,,,,35.75,0.85,128.5,66.0,25.0,,
2023-03-05 18:00:00,2023-03-05 19:00:00,48.75,97.0,2.68,25.9,15.97,,8.42,0.74,81.0,,,,,,47.25,0.45,128.5,31.75,22.95,,
2023-03-05 19:00:00,2023-03-05 20:00:00,72.0,172.5,2.8,25.2,15.7,,5.38,0.77,58.1,,,,,,56.25,0.35,128.5,29.5,21.38,,
2023-03-05 20:00:00,2023-03-05 21:00:00,65.5,146.25,2.83,27.52,16.92,,5.3,0.93,48.05,,,,,,59.25,0.28,128.5,29.0,20.62,,
2023-03-05 21:00:00,2023-03-05 22:00:00,63.75,137.5,2.62,25.7,15.77,,7.05,0.74,40.38,,,,,,62.0,0.33,128.25,29.0,20.0,,
2023-03-05 22:00:00,2023-03-05 23:00:00,53.0,150.5,6.4,38.42,25.62,,6.65,0.64,38.12,,,,,,63.0,0.2,128.5,29.0,19.65,,
2023-03-05 23:00:00,2023-03-06 00:00:00,56.0,172.0,19.15,51.05,42.75,,6.45,0.72,7.88,,,,,,66.0,0.38,128.5,28.75,19.55,,
2023-03-06 00:00:00,2023-03-06 01:00:00,61.5,276.0,4.9,42.55,26.6,,6.0,0.69,16.95,,,,,,65.75,0.55,128.5,29.0,19.6,,
2023-03-06 01:00:00,2023-03-06 02:00:00,52.25,120.0,3.6,29.07,18.35,,5.1,0.55,34.95,,,,,,67.0,0.62,128.5,29.0,19.35,,
2023-03-06 02:00:00,2023-03-06 03:00:00,54.25,138.5,5.03,36.97,23.78,,4.35,0.47,20.85,,,,,,68.5,0.35,128.5,28.75,18.85,,
2023-03-06 03:00:00,2023-03-06 04:00:00,47.5,183.5,3.97,31.55,20.0,,4.3,0.44,20.02,,,,,,72.25,0.5,128.5,28.75,18.4,,
2023-03-06 04:00:00,2023-03-06 05:00:00,35.75,82.25,2.9,17.8,11.82,,3.83,0.4,32.2,,,,,,76.0,0.5,128.5,28.5,17.78,,
2023-03-06 05:00:00,2023-03-06 06:00:00,29.25,59.75,3.42,24.53,15.8,,4.57,0.42,17.02,,,,,,78.25,0.3,128.5,27.5,17.2,,
2023-03-06 06:00:00,2023-03-06 07:00:00,32.0,69.0,4.63,26.23,17.73,,5.55,0.39,8.05,,,,,,79.75,0.38,128.75,25.25,15.15,,
2023-03-06 07:00:00,2023-03-06 08:00:00,,,7.3,34.1,24.1,,6.5,0.74,11.5,,,,,,75.0,0.5,128.0,53.0,17.3,,
2023-03-06 08:00:00,2023-03-06 09:00:00,,,0.1,13.4,3.6,,5.2,0.0,23.5,,,,,,50.0,0.9,128.0,250.0,21.9,,
2023-03-06 09:00:00,2023-03-06 10:00:00,,,1.88,12.6,8.25,,4.38,0.51,72.33,0.73,1.03,,,,45.0,0.8,128.5,321.5,23.3,,
2023-03-06 10:00:00,2023-03-06 11:00:00,40.0,91.25,3.2,17.25,11.78,,5.75,0.62,96.35,0.85,1.35,0.05,0.05,0.05,38.5,1.02,128.5,409.25,24.12,,
2023-03-06 11:00:00,2023-03-06 12:00:00,41.5,103.5,3.42,16.43,11.53,,6.62,0.47,110.38,0.9,2.27,0.15,0.2,0.15,32.25,1.05,128.5,472.25,25.32,,
2023-03-06 12:00:00,2023-03-06 13:00:00,31.75,82.0,2.88,12.28,8.85,,5.62,0.37,107.7,0.35,1.05,0.03,0.05,0.05,28.25,1.3,128.5,497.25,25.7,,
2023-03-06 13:00:00,2023-03-06 14:00:00,19.0,56.5,2.88,11.78,8.62,,4.72,0.33,108.38,0.25,0.95,,0.03,0.03,26.0,1.32,128.5,460.5,26.15,,
2023-03-06 14:00:00,2023-03-06 15:00:00,16.75,46.75,3.28,12.57,9.35,,4.42,0.31,103.83,0.25,0.9,,,0.03,22.5,1.43,128.5,402.5,27.08,,
2023-03-06 15:00:00,2023-03-06 16:00:00,13.0,45.75,3.27,15.55,10.9,,4.4,0.34,96.27,0.35,1.25,0.1,0.08,0.12,23.25,1.45,128.5,188.5,26.65,,
2023-03-06 16:00:00,2023-03-06 17:00:00,14.0,64.25,3.85,23.95,15.88,,4.65,0.43,83.05,0.47,2.12,0.23,0.3,0.42,25.75,1.1,128.5,110.75,26.02,,
2023-03-06 17:00:00,2023-03-06 18:00:00,22.75,90.25,5.15,37.92,24.38,,4.45,0.7,58.15,0.8,3.02,0.23,0.32,0.33,28.5,0.62,128.5,60.25,26.12,,
2023-03-06 18:00:00,2023-03-06 19:00:00,42.25,156.5,5.5,47.62,29.8,,7.22,1.25,33.83,2.4,5.98,0.55,0.9,0.83,37.75,0.65,128.5,31.25,23.37,,
2023-03-06 19:00:00,2023-03-06 20:00:00,67.0,303.75,2.8,35.05,20.93,,13.53,0.64,57.4,3.65,6.92,0.72,1.0,0.88,45.25,2.02,128.5,29.0,22.52,,
2023-03-06 20:00:00,2023-03-06 21:00:00,68.0,236.75,3.05,34.95,21.1,,16.18,0.56,55.1,0.8,2.28,0.15,0.25,0.18,50.0,1.5,128.25,35.0,23.2,,
2023-03-06 21:00:00,2023-03-06 22:00:00,47.25,137.25,2.82,31.38,19.0,,13.82,0.53,58.5,0.7,1.78,0.1,0.18,0.1,50.5,1.1,128.5,31.75,22.02,,
