From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm),Xylene (ug/m3)
2022-09-09 08:00:00,2022-09-09 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 09:00:00,2022-09-09 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 10:00:00,2022-09-09 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 11:00:00,2022-09-09 12:00:00,,11.0,0.17,1.71,1.05,5.3,26.21,0.24,5.24,,,,,,,,,,,,,
2022-09-09 12:00:00,2022-09-09 13:00:00,,12.49,0.18,2.93,1.61,4.65,25.82,0.29,4.45,,,,,,,,,,,,,
2022-09-09 13:00:00,2022-09-09 14:00:00,,13.75,0.58,3.9,2.55,4.52,26.08,0.26,4.64,,,,,,,,,,,,,
2022-09-09 14:00:00,2022-09-09 15:00:00,,13.25,0.43,2.03,1.43,4.25,24.7,0.16,4.5,,,,,,,,,,,,,
2022-09-09 15:00:00,2022-09-09 16:00:00,,11.67,0.31,2.88,1.79,3.99,26.19,0.17,4.39,,,,,,,,,,,,,
2022-09-09 16:00:00,2022-09-09 17:00:00,1.88,11.0,0.57,3.02,2.08,3.46,26.44,0.16,4.24,,,,,,,,,,,,,
2022-09-09 17:00:00,2022-09-09 18:00:00,,12.5,0.64,3.44,2.35,3.2,26.42,0.22,4.93,,,,,,,,,,,,,
2022-09-09 18:00:00,2022-09-09 19:00:00,0.31,12.25,0.1,3.5,1.83,3.54,27.54,0.29,4.26,,,,,,,,,,,,,
2022-09-09 19:00:00,2022-09-09 20:00:00,1.96,11.25,0.32,4.36,2.5,2.67,26.02,0.31,4.3,,,,,,,,,,,,,
2022-09-09 20:00:00,2022-09-09 21:00:00,1.0,10.25,0.06,4.48,2.37,2.5,26.15,0.28,4.22,,,,,,,,,,,,,
2022-09-09 21:00:00,2022-09-09 22:00:00,0.88,6.26,,3.91,1.92,2.75,26.26,0.28,4.42,,,,,,,,,,,,,
2022-09-09 22:00:00,2022-09-09 23:00:00,,4.25,0.08,3.34,1.6,2.83,25.14,0.17,4.37,,,,,,,,,,,,,
2022-09-09 23:00:00,2022-09-10 00:00:00,,4.75,0.29,2.98,1.83,3.2,26.03,0.15,4.32,,,,,,,,,,,,,
2022-09-10 00:00:00,2022-09-10 01:00:00,,4.25,0.42,2.42,1.15,3.09,26.18,0.15,4.52,,,,,,,,,,,,,
2022-09-10 01:00:00,2022-09-10 02:00:00,,3.25,0.46,1.53,1.19,2.41,26.14,0.14,4.64,,,,,,,,,,,,,
2022-09-10 02:00:00,2022-09-10 03:00:00,,1.5,0.8,1.59,1.5,2.83,27.43,0.19,5.11,,,,,,,,,,,,,
2022-09-10 03:00:00,2022-09-10 04:00:00,,0.51,0.26,1.68,1.09,2.06,26.21,0.2,4.26,,,,,,,,,,,,,
2022-09-10 04:00:00,2022-09-10 05:00:00,,,0.32,1.46,1.04,1.87,26.24,0.2,4.11,,,,,,,,,,,,,
2022-09-10 05:00:00,2022-09-10 06:00:00,,13.92,0.2,2.08,1.03,2.52,25.96,0.21,4.05,,,,,,,,,,,,,
2022-09-10 06:00:00,2022-09-10 07:00:00,,10.27,0.29,2.45,1.54,2.93,25.44,0.17,4.46,,,,,,,,,,,,,
2022-09-10 07:00:00,2022-09-10 08:00:00,,9.75,0.55,2.35,1.7,3.39,26.0,0.17,4.28,,,,,,,,,,,,,
2022-09-10 08:00:00,2022-09-10 09:00:00,,9.25,0.81,2.46,1.97,3.01,25.82,0.19,4.18,,,,,,,,,,,,,
2022-09-10 09:00:00,2022-09-10 10:00:00,,14.23,0.42,2.94,1.91,2.31,26.06,0.22,3.85,,,,,,,,,,,,,
2022-09-10 10:00:00,2022-09-10 11:00:00,,12.28,0.29,2.64,1.5,2.35,27.26,0.26,4.57,,,,,,,,,,,,,
2022-09-10 11:00:00,2022-09-10 12:00:00,,13.23,0.09,2.45,1.29,2.06,26.43,0.26,3.9,,,,,,,,,,,,,
2022-09-10 12:00:00,2022-09-10 13:00:00,,11.77,0.83,4.78,3.23,1.94,26.17,0.29,4.19,,,,,,,,,,,,,
2022-09-10 13:00:00,2022-09-10 14:00:00,2.12,17.73,0.67,3.92,2.62,2.45,26.18,0.28,4.6,,,,,,,,,,,,,
2022-09-10 14:00:00,2022-09-10 15:00:00,5.0,22.64,0.57,3.65,2.4,2.68,25.71,0.24,4.94,,,,,,,,,,,,,
2022-09-10 15:00:00,2022-09-10 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 16:00:00,2022-09-10 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 17:00:00,2022-09-10 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 18:00:00,2022-09-10 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 19:00:00,2022-09-10 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 20:00:00,2022-09-10 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 21:00:00,2022-09-10 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 22:00:00,2022-09-10 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-10 23:00:00,2022-09-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 00:00:00,2022-09-11 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 01:00:00,2022-09-11 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 02:00:00,2022-09-11 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 03:00:00,2022-09-11 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 04:00:00,2022-09-11 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 05:00:00,2022-09-11 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 06:00:00,2022-09-11 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 07:00:00,2022-09-11 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 08:00:00,2022-09-11 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 09:00:00,2022-09-11 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 10:00:00,2022-09-11 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 11:00:00,2022-09-11 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 12:00:00,2022-09-11 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 13:00:00,2022-09-11 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 14:00:00,2022-09-11 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 15:00:00,2022-09-11 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 16:00:00,2022-09-11 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 17:00:00,2022-09-11 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 18:00:00,2022-09-11 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 19:00:00,2022-09-11 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 20:00:00,2022-09-11 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 21:00:00,2022-09-11 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 22:00:00,2022-09-11 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-11 23:00:00,2022-09-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 00:00:00,2022-09-12 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 01:00:00,2022-09-12 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 02:00:00,2022-09-12 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 03:00:00,2022-09-12 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 04:00:00,2022-09-12 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 05:00:00,2022-09-12 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 06:00:00,2022-09-12 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 07:00:00,2022-09-12 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 08:00:00,2022-09-12 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 09:00:00,2022-09-12 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 10:00:00,2022-09-12 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 11:00:00,2022-09-12 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 12:00:00,2022-09-12 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 13:00:00,2022-09-12 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 14:00:00,2022-09-12 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 15:00:00,2022-09-12 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 16:00:00,2022-09-12 17:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 17:00:00,2022-09-12 18:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 18:00:00,2022-09-12 19:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 19:00:00,2022-09-12 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 20:00:00,2022-09-12 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 21:00:00,2022-09-12 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 22:00:00,2022-09-12 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 23:00:00,2022-09-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 00:00:00,2022-09-13 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 01:00:00,2022-09-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 02:00:00,2022-09-13 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 03:00:00,2022-09-13 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 04:00:00,2022-09-13 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 05:00:00,2022-09-13 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 06:00:00,2022-09-13 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 07:00:00,2022-09-13 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 08:00:00,2022-09-13 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 09:00:00,2022-09-13 10:00:00,,25.0,0.43,4.22,2.6,1.28,27.69,0.36,4.71,,,,,,73.23,1.04,189.56,0.0,964.71,28.26,,
2022-09-13 10:00:00,2022-09-13 11:00:00,5.04,37.0,0.28,3.18,1.85,0.86,25.45,0.33,4.46,,,,,,70.12,1.17,188.31,0.0,964.39,29.25,,
2022-09-13 11:00:00,2022-09-13 12:00:00,5.92,36.26,0.41,2.81,1.81,1.03,25.98,0.29,3.99,,,,,,64.38,1.08,201.66,0.0,963.94,30.39,,
2022-09-13 12:00:00,2022-09-13 13:00:00,4.04,29.3,0.63,3.34,2.28,1.49,26.38,0.31,4.61,,,,,,59.72,1.1,204.9,0.0,963.28,31.53,,
2022-09-13 13:00:00,2022-09-13 14:00:00,4.91,27.0,0.39,3.54,1.93,1.92,25.43,0.22,4.6,,,,,,61.73,1.09,205.73,0.0,962.39,31.35,,
2022-09-13 14:00:00,2022-09-13 15:00:00,3.0,27.5,0.19,3.07,1.58,1.85,25.77,0.2,4.02,,,,,,63.23,1.31,188.4,0.0,961.7,30.82,,
2022-09-13 15:00:00,2022-09-13 16:00:00,2.19,30.24,0.65,3.69,2.49,2.75,26.43,0.22,4.23,,,,,,64.25,1.17,191.9,0.0,961.31,30.77,,
2022-09-13 16:00:00,2022-09-13 17:00:00,7.04,35.47,0.53,3.79,2.45,2.49,26.22,0.23,4.61,,,,,,64.19,1.25,187.79,0.0,961.33,30.24,,
2022-09-13 17:00:00,2022-09-13 18:00:00,7.92,35.51,0.47,3.57,2.28,2.96,27.57,0.34,4.56,,,,,,70.15,1.13,195.24,0.0,961.82,28.57,,
2022-09-13 18:00:00,2022-09-13 19:00:00,5.96,30.53,0.67,4.71,3.04,2.56,26.57,0.37,4.23,,,,,,78.74,0.95,199.46,0.0,962.4,26.45,,
2022-09-13 19:00:00,2022-09-13 20:00:00,5.12,27.5,0.34,5.61,3.26,2.12,26.08,0.39,3.61,,,,,,82.1,0.81,200.88,0.0,963.08,25.6,,
2022-09-13 20:00:00,2022-09-13 21:00:00,8.0,27.0,0.36,5.99,3.46,2.32,25.9,0.41,5.87,,,,,,82.52,0.65,189.18,0.0,963.61,25.32,,
2022-09-13 21:00:00,2022-09-13 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 22:00:00,2022-09-13 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-13 23:00:00,2022-09-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 00:00:00,2022-09-14 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 01:00:00,2022-09-14 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 02:00:00,2022-09-14 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 03:00:00,2022-09-14 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 04:00:00,2022-09-14 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 05:00:00,2022-09-14 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 06:00:00,2022-09-14 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 07:00:00,2022-09-14 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 08:00:00,2022-09-14 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 09:00:00,2022-09-14 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-14 10:00:00,2022-09-14 11:00:00,4.0,,,3.75,1.6,2.02,26.11,0.33,4.3,,,,,,64.79,0.75,188.88,0.0,966.16,30.57,,
2022-09-14 11:00:00,2022-09-14 12:00:00,,33.0,0.11,3.84,1.9,1.82,25.57,0.33,4.45,,,,,,65.03,0.97,188.56,0.0,965.81,30.81,,
2022-09-14 12:00:00,2022-09-14 13:00:00,5.04,34.49,0.38,3.54,2.19,2.26,26.25,0.3,4.44,,,,,,63.37,1.02,206.68,0.0,965.11,31.5,,
2022-09-14 13:00:00,2022-09-14 14:00:00,5.92,36.49,0.34,2.52,1.46,3.11,26.48,0.33,4.74,,,,,,60.32,1.15,203.06,0.0,964.07,32.22,,
2022-09-14 14:00:00,2022-09-14 15:00:00,3.96,38.49,0.37,2.59,1.59,3.56,26.16,0.33,5.0,,,,,,60.17,1.07,207.78,0.0,963.4,32.29,,
2022-09-14 15:00:00,2022-09-14 16:00:00,3.04,35.28,0.5,3.3,2.06,3.88,25.31,0.3,3.93,,,,,,59.78,1.12,200.59,0.0,963.12,31.99,,
2022-09-14 16:00:00,2022-09-14 17:00:00,4.04,32.51,0.18,3.27,1.84,3.97,26.04,0.26,4.47,,,,,,59.42,1.06,186.26,0.0,963.15,31.42,,
2022-09-14 17:00:00,2022-09-14 18:00:00,4.92,29.77,0.41,3.34,2.12,3.02,26.14,0.24,4.8,,,,,,62.44,1.06,192.3,0.0,963.58,29.15,,
2022-09-14 18:00:00,2022-09-14 19:00:00,3.0,26.02,0.92,4.69,3.24,3.44,26.48,0.33,4.76,,,,,,75.47,0.9,199.0,0.0,964.25,26.59,,
2022-09-14 19:00:00,2022-09-14 20:00:00,3.19,22.77,0.32,6.77,3.85,3.23,26.95,0.4,4.88,,,,,,84.93,0.96,195.73,0.0,965.08,24.83,,
2022-09-14 20:00:00,2022-09-14 21:00:00,7.92,22.0,0.76,7.12,4.41,2.56,25.75,0.39,4.08,,,,,,87.88,0.79,196.84,0.0,965.79,24.15,,
2022-09-14 21:00:00,2022-09-14 22:00:00,5.88,22.0,0.29,7.05,3.9,2.42,25.67,0.39,4.75,,,,,,89.88,0.74,199.98,0.0,966.66,23.74,,
2022-09-14 22:00:00,2022-09-14 23:00:00,2.92,17.52,0.97,7.01,4.51,2.41,25.48,0.32,4.27,,,,,,91.12,0.75,194.84,0.0,966.84,23.5,,
2022-09-14 23:00:00,2022-09-15 00:00:00,0.96,14.51,0.27,5.99,3.4,2.49,25.38,0.24,4.37,,,,,,91.32,0.81,185.85,0.0,966.71,23.34,,
2022-09-15 00:00:00,2022-09-15 01:00:00,0.83,17.73,0.48,4.14,2.59,2.85,25.94,0.21,4.14,,,,,,91.51,0.72,191.05,0.0,966.31,23.23,,
2022-09-15 01:00:00,2022-09-15 02:00:00,4.89,20.31,0.4,4.05,2.22,2.92,26.0,0.22,5.04,,,,,,91.44,0.71,196.39,0.0,965.62,23.07,,
2022-09-15 02:00:00,2022-09-15 03:00:00,2.96,14.3,0.51,4.17,2.64,2.72,26.39,0.26,4.13,,,,,,91.39,0.66,206.29,0.0,965.11,22.96,,
2022-09-15 03:00:00,2022-09-15 04:00:00,2.12,9.77,0.53,3.74,2.42,2.56,26.72,0.3,4.49,,,,,,92.57,0.6,210.93,0.0,964.88,22.74,,
2022-09-15 04:00:00,2022-09-15 05:00:00,5.04,9.75,0.41,3.57,2.13,2.0,25.96,0.3,4.54,,,,,,92.73,0.58,216.63,0.0,965.02,22.66,,
2022-09-15 05:00:00,2022-09-15 06:00:00,5.88,15.96,0.18,4.37,2.35,2.08,26.02,0.31,4.47,,,,,,93.08,0.51,207.35,0.0,965.3,22.5,,
