From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2020-09-04 12:00:00,2020-09-04 13:00:00,12.62,57.0,2.09,2.69,5.1,1.2,11.4,0.34,11.47,0.0,,,,76.53,1.33,184.54,,850.79,,25.27,0.0
2020-09-04 13:00:00,2020-09-04 14:00:00,8.5,58.0,2.1,2.93,5.29,1.09,11.34,0.31,10.69,0.0,,,,79.98,0.75,220.09,,849.92,,24.84,0.0
2020-09-04 14:00:00,2020-09-04 15:00:00,11.5,56.0,1.92,2.98,5.23,1.2,11.62,0.32,10.93,0.0,,,,80.85,1.59,219.94,,849.2,,24.85,0.0
2020-09-04 15:00:00,2020-09-04 16:00:00,15.5,61.0,2.13,2.74,5.21,1.23,11.87,0.31,10.79,0.0,,,,87.68,1.22,210.21,,848.85,,23.68,0.0
2020-09-04 16:00:00,2020-09-04 17:00:00,17.75,61.0,2.16,2.88,5.38,1.08,11.76,0.34,10.98,0.0,,,,91.86,0.83,194.6,,848.76,,22.59,0.0
2020-09-04 17:00:00,2020-09-04 18:00:00,24.12,74.0,2.09,2.95,5.34,1.07,11.87,0.38,11.73,0.0,,,,94.42,0.76,179.57,,848.91,,21.79,0.0
2020-09-04 18:00:00,2020-09-04 19:00:00,33.75,76.0,2.01,2.9,5.16,1.05,11.76,0.43,12.46,0.0,,,,97.05,0.61,269.56,,849.5,,21.17,0.0
2020-09-04 19:00:00,2020-09-04 20:00:00,42.0,88.0,2.13,2.75,5.18,1.08,11.55,0.47,12.96,0.0,,,,96.88,0.93,119.16,,850.19,,21.19,0.0
2020-09-04 20:00:00,2020-09-04 21:00:00,34.25,60.0,2.4,2.41,5.2,1.09,11.41,0.43,11.81,0.0,,,,96.03,2.1,83.38,,850.34,,20.88,0.0
2020-09-04 21:00:00,2020-09-04 22:00:00,20.75,34.0,2.11,2.72,5.14,1.05,11.47,0.36,11.12,0.0,,,,94.38,1.89,84.56,,850.25,,20.44,0.0
2020-09-04 22:00:00,2020-09-04 23:00:00,12.88,33.0,2.19,2.46,5.08,1.06,11.73,0.31,10.04,0.0,,,,92.86,1.8,128.4,,850.19,,20.15,0.0
2020-09-04 23:00:00,2020-09-05 00:00:00,10.33,28.0,2.17,2.74,5.24,1.09,11.96,0.29,9.68,0.0,,,,92.98,0.83,222.26,,850.33,,19.69,0.0
2020-09-05 00:00:00,2020-09-05 01:00:00,11.0,52.0,2.19,2.81,5.33,0.85,12.15,0.26,8.78,0.0,,,,91.06,1.4,135.54,,849.71,,19.82,0.0
2020-09-05 01:00:00,2020-09-05 02:00:00,9.25,16.0,2.4,2.57,5.38,1.2,11.73,0.24,8.84,0.0,,,,94.99,0.38,156.65,,849.38,,19.5,0.0
2020-09-05 02:00:00,2020-09-05 03:00:00,15.12,32.0,2.36,2.46,5.21,0.93,11.69,0.23,9.13,0.0,,,,95.1,0.62,261.68,,849.4,,19.41,0.0
2020-09-05 03:00:00,2020-09-05 04:00:00,11.62,29.0,2.06,2.75,5.09,1.07,11.66,0.23,8.87,0.0,,,,94.31,1.01,174.66,,849.12,,19.31,0.0
2020-09-05 04:00:00,2020-09-05 05:00:00,9.25,21.0,2.13,2.93,5.36,1.18,11.76,0.21,8.52,0.0,,,,94.0,0.84,235.36,,849.35,,19.02,0.0
2020-09-05 05:00:00,2020-09-05 06:00:00,11.62,38.0,2.02,2.67,4.99,1.01,11.66,0.21,9.06,0.0,,,,91.64,1.35,104.33,,849.49,,19.69,0.0
2020-09-05 06:00:00,2020-09-05 07:00:00,17.25,27.0,2.15,2.56,5.1,0.98,11.8,0.23,9.32,0.0,,,,80.95,0.69,235.89,,850.01,,22.87,0.0
2020-09-05 07:00:00,2020-09-05 08:00:00,21.5,61.0,2.02,2.78,5.12,1.27,11.8,0.26,10.42,0.0,,,,69.34,0.74,147.5,,850.46,,26.46,0.0
2020-09-05 08:00:00,2020-09-05 09:00:00,23.75,53.0,2.23,2.83,5.38,1.13,11.87,0.29,11.33,0.0,,,,65.55,1.73,77.81,,850.51,,27.03,0.0
2020-09-05 09:00:00,2020-09-05 10:00:00,17.88,33.0,2.06,3.0,5.34,1.13,12.62,0.3,11.6,0.0,,,,66.98,1.1,240.34,,850.46,,27.28,0.0
2020-09-05 10:00:00,2020-09-05 11:00:00,13.5,52.0,2.24,2.72,5.29,1.02,12.59,0.3,10.96,0.0,,,,69.08,1.03,82.95,,850.29,,26.38,0.0
2020-09-05 11:00:00,2020-09-05 12:00:00,17.38,58.0,2.33,2.57,5.34,1.0,11.94,0.32,11.3,0.0,,,,73.99,1.18,236.08,,849.95,,25.29,0.0
2020-09-05 12:00:00,2020-09-05 13:00:00,21.5,65.0,2.18,2.7,5.25,1.04,12.01,0.32,12.27,0.0,,,,77.57,1.18,199.06,,849.1,,25.04,0.0
2020-09-05 13:00:00,2020-09-05 14:00:00,18.5,65.0,2.13,2.85,5.31,1.14,11.73,0.32,11.84,0.0,,,,65.09,1.35,127.53,,847.99,,27.52,0.0
2020-09-05 14:00:00,2020-09-05 15:00:00,18.88,51.0,2.08,2.49,4.88,1.14,11.83,0.32,12.21,0.0,,,,81.03,1.1,212.47,,847.54,,24.76,0.0
2020-09-05 15:00:00,2020-09-05 16:00:00,30.38,69.0,2.33,2.54,5.27,1.02,11.8,0.33,12.78,0.0,,,,82.11,0.64,164.49,,847.01,,24.98,0.0
2020-09-05 16:00:00,2020-09-05 17:00:00,27.62,65.0,2.13,2.57,5.01,0.97,11.9,0.35,13.93,0.0,,,,90.04,1.14,239.56,,847.31,,22.7,0.0
2020-09-05 17:00:00,2020-09-05 18:00:00,33.12,83.0,2.23,2.74,5.32,1.11,13.01,0.4,15.91,0.0,,,,94.99,0.94,215.56,,847.45,,21.65,0.0
2020-09-05 18:00:00,2020-09-05 19:00:00,42.75,95.0,1.98,2.85,5.03,1.01,13.33,0.46,16.88,0.0,,,,96.27,1.14,238.16,,848.14,,21.18,0.0
2020-09-05 19:00:00,2020-09-05 20:00:00,40.5,98.0,2.03,2.85,5.12,1.02,13.59,0.48,16.37,0.0,,,,95.82,0.51,190.63,,848.65,,20.56,0.0
2020-09-05 20:00:00,2020-09-05 21:00:00,38.25,94.0,1.98,2.72,4.96,1.07,13.58,0.51,15.75,0.0,,,,96.23,0.59,182.81,,849.07,,20.27,0.0
2020-09-05 21:00:00,2020-09-05 22:00:00,38.88,84.0,2.04,2.98,5.25,1.03,13.51,0.49,15.05,0.0,,,,94.15,1.06,130.49,,849.11,,20.3,0.0
2020-09-05 22:00:00,2020-09-05 23:00:00,39.88,86.0,2.04,2.75,5.03,1.03,13.47,0.49,14.92,0.0,,,,94.83,0.7,258.54,,849.16,,20.23,0.0
2020-09-05 23:00:00,2020-09-06 00:00:00,28.33,65.0,2.19,2.5,5.07,0.97,13.35,0.45,14.54,0.0,,,,95.58,1.87,99.28,,848.87,,19.93,0.0
2020-09-06 00:00:00,2020-09-06 01:00:00,20.0,46.0,2.35,2.64,5.45,1.12,13.16,0.36,13.75,0.0,,,,94.84,1.85,78.74,,848.45,,19.9,0.0
2020-09-06 01:00:00,2020-09-06 02:00:00,17.38,33.0,2.18,2.9,5.36,1.21,13.19,0.33,12.73,0.0,,,,93.12,0.3,118.33,,848.02,,19.89,0.0
2020-09-06 02:00:00,2020-09-06 03:00:00,21.38,59.0,2.04,2.44,4.81,1.11,13.12,0.32,11.71,0.0,,,,90.46,0.68,282.45,,847.9,,19.54,0.0
2020-09-06 03:00:00,2020-09-06 04:00:00,19.38,50.0,2.24,2.59,5.23,0.95,13.15,0.29,11.49,0.0,,,,89.56,0.47,269.77,,847.94,,19.62,0.0
2020-09-06 04:00:00,2020-09-06 05:00:00,18.12,36.0,2.08,2.7,5.1,1.12,12.98,0.29,11.22,0.0,,,,88.21,0.42,164.65,,848.11,,19.83,0.0
2020-09-06 05:00:00,2020-09-06 06:00:00,18.88,31.0,2.03,2.98,5.31,1.07,12.94,0.27,11.22,0.0,,,,83.29,0.76,136.58,,848.45,,20.9,0.0
2020-09-06 06:00:00,2020-09-06 07:00:00,22.5,37.0,2.01,2.93,5.14,1.04,12.94,0.29,11.71,0.0,,,,81.09,0.58,151.16,,848.9,,21.93,0.0
2020-09-06 07:00:00,2020-09-06 08:00:00,47.5,88.0,1.91,2.72,4.86,1.05,13.05,0.32,14.01,0.0,,,,79.8,1.19,202.12,,849.69,,22.46,0.0
2020-09-06 08:00:00,2020-09-06 09:00:00,34.38,71.0,2.28,2.54,5.25,1.18,13.01,0.34,14.57,0.0,,,,79.88,0.94,159.75,,850.04,,22.88,0.0
2020-09-06 09:00:00,2020-09-06 10:00:00,34.62,58.0,2.15,2.8,5.27,1.03,13.01,0.34,14.89,0.0,,,,72.92,1.71,110.11,,850.02,,24.59,0.0
2020-09-06 10:00:00,2020-09-06 11:00:00,29.75,51.0,2.16,2.82,5.23,1.15,13.23,0.34,14.68,0.0,,,,70.69,0.92,148.24,,849.74,,25.95,0.0
2020-09-06 11:00:00,2020-09-06 12:00:00,22.88,49.0,2.29,2.67,5.25,1.22,13.72,0.33,13.45,0.0,,,,71.5,1.1,118.59,,849.58,,25.83,0.0
2020-09-06 12:00:00,2020-09-06 13:00:00,15.88,51.0,2.03,2.52,4.79,1.11,13.83,0.32,13.47,0.0,,,,71.88,1.24,244.12,,849.14,,26.45,0.0
2020-09-06 13:00:00,2020-09-06 14:00:00,15.0,40.0,2.11,2.67,5.05,1.12,13.94,0.3,13.26,0.0,,,,78.77,0.74,123.39,,848.41,,25.23,0.0
2020-09-06 14:00:00,2020-09-06 15:00:00,16.75,44.0,2.06,2.75,5.03,1.02,14.16,0.3,13.18,0.0,,,,92.89,0.87,245.89,,847.86,,22.05,0.0
2020-09-06 15:00:00,2020-09-06 16:00:00,18.75,34.0,2.18,2.93,5.36,1.08,14.19,0.32,13.07,0.0,,,,97.72,0.93,230.04,,847.71,,20.58,0.0
2020-09-06 16:00:00,2020-09-06 17:00:00,17.25,24.0,2.2,2.8,5.27,1.05,14.01,0.34,13.15,0.0,,,,98.05,1.23,245.52,,847.62,,20.44,0.0
2020-09-06 17:00:00,2020-09-06 18:00:00,16.12,19.0,2.18,2.44,4.94,1.05,13.91,0.36,12.83,0.0,,,,99.06,0.66,278.45,,847.96,,19.89,0.0
2020-09-06 18:00:00,2020-09-06 19:00:00,15.12,33.0,2.23,2.31,4.88,1.22,13.69,0.39,12.62,0.0,,,,99.71,0.81,208.0,,848.55,,19.67,0.0
2020-09-06 19:00:00,2020-09-06 20:00:00,22.88,28.0,2.21,2.85,5.38,1.01,13.55,0.37,13.82,0.0,,,,100.0,2.45,82.25,,849.17,,19.73,0.0
2020-09-06 20:00:00,2020-09-06 21:00:00,21.38,26.0,2.11,2.46,4.88,1.1,13.47,0.34,13.07,0.0,,,,100.0,0.54,71.46,,849.74,,19.72,0.0
2020-09-06 21:00:00,2020-09-06 22:00:00,19.25,35.0,2.14,2.59,5.1,1.06,13.55,0.34,12.3,0.0,,,,100.0,0.56,137.12,,849.98,,19.57,0.0
2020-09-06 22:00:00,2020-09-06 23:00:00,19.88,43.0,2.06,2.7,5.07,1.03,13.44,0.32,11.6,0.0,,,,99.84,1.24,88.28,,850.1,,19.49,0.0
2020-09-06 23:00:00,2020-09-07 00:00:00,15.83,29.0,2.19,2.53,5.1,0.99,13.16,0.3,10.89,0.0,,,,99.88,1.55,92.67,,849.73,,19.48,0.0
2020-09-07 00:00:00,2020-09-07 01:00:00,12.0,14.0,1.97,2.91,5.12,0.96,13.11,0.25,10.93,0.0,,,,100.0,2.1,85.62,,849.23,,19.18,0.0
2020-09-07 01:00:00,2020-09-07 02:00:00,9.38,13.0,2.08,2.59,4.99,1.05,13.01,0.23,9.97,0.0,,,,98.05,0.59,197.45,,848.89,,18.91,0.0
2020-09-07 02:00:00,2020-09-07 03:00:00,16.88,40.0,2.34,2.59,5.36,0.86,13.05,0.22,9.7,0.0,,,,99.38,1.12,97.82,,848.8,,18.5,0.0
2020-09-07 03:00:00,2020-09-07 04:00:00,6.62,20.0,2.25,2.47,5.1,1.15,13.02,0.21,9.56,0.0,,,,100.0,0.95,159.8,,848.9,,18.05,0.0
2020-09-07 04:00:00,2020-09-07 05:00:00,9.38,20.0,2.11,2.67,5.12,1.09,13.12,0.21,9.16,0.0,,,,95.98,0.56,283.55,,849.09,,18.44,0.0
2020-09-07 05:00:00,2020-09-07 06:00:00,14.38,46.0,2.18,2.67,5.27,0.99,12.83,0.22,9.48,0.0,,,,93.01,0.29,280.96,,849.44,,19.27,0.0
2020-09-07 06:00:00,2020-09-07 07:00:00,28.12,81.0,2.12,2.62,5.09,1.15,13.01,0.26,11.01,0.0,,,,77.39,0.62,145.76,,850.01,,23.65,0.0
2020-09-07 07:00:00,2020-09-07 08:00:00,43.12,75.0,2.23,2.8,5.36,1.07,13.09,0.29,11.54,0.0,,,,71.3,1.08,146.79,,850.72,,24.81,0.0
2020-09-07 08:00:00,2020-09-07 09:00:00,23.12,55.0,2.16,2.41,4.9,0.98,13.19,0.3,11.62,0.0,,,,64.73,1.46,112.92,,850.49,,26.54,0.0
2020-09-07 09:00:00,2020-09-07 10:00:00,16.5,42.0,2.04,2.88,5.21,1.02,13.44,0.29,12.11,0.0,,,,63.96,1.74,73.03,,850.43,,26.68,0.0
2020-09-07 10:00:00,2020-09-07 11:00:00,9.0,29.0,2.03,2.95,5.25,1.01,13.65,0.29,11.65,0.0,,,,68.24,1.2,147.56,,850.28,,26.76,0.0
2020-09-07 11:00:00,2020-09-07 12:00:00,10.62,50.0,2.11,2.67,5.07,1.17,14.01,0.31,13.15,0.0,,,,74.93,0.67,194.79,,849.96,,25.29,0.0
2020-09-07 12:00:00,2020-09-07 13:00:00,14.5,47.0,2.16,2.49,4.94,1.13,14.34,0.33,11.89,0.0,,,,76.62,1.42,197.65,,849.44,,25.27,0.0
2020-09-07 13:00:00,2020-09-07 14:00:00,6.25,60.0,2.18,2.67,5.18,1.15,14.45,0.34,11.14,0.0,,,,82.26,0.82,135.03,,848.84,,23.68,0.0
2020-09-07 14:00:00,2020-09-07 15:00:00,12.88,48.0,2.01,2.82,5.07,1.05,14.3,0.33,12.46,0.0,,,,89.37,1.04,160.6,,848.48,,21.7,0.0
2020-09-07 15:00:00,2020-09-07 16:00:00,15.75,19.0,2.04,2.75,5.05,1.23,14.12,0.3,12.96,0.0,,,,79.98,1.06,68.1,,848.12,,23.98,0.0
2020-09-07 16:00:00,2020-09-07 17:00:00,17.75,44.0,1.89,3.19,5.21,1.16,14.05,0.35,15.22,0.0,,,,85.24,0.86,111.18,,848.02,,22.67,0.0
2020-09-07 17:00:00,2020-09-07 18:00:00,40.75,75.0,1.96,2.74,4.94,1.33,14.23,0.47,17.36,0.0,,,,91.92,0.69,206.5,,848.16,,21.38,0.0
2020-09-07 18:00:00,2020-09-07 19:00:00,37.88,98.0,2.2,2.54,5.01,1.08,14.23,0.5,16.93,0.0,,,,95.38,0.62,238.26,,848.49,,20.73,0.0
2020-09-07 19:00:00,2020-09-07 20:00:00,25.62,55.0,2.13,2.54,4.96,1.18,13.94,0.45,15.86,0.0,,,,96.83,1.97,136.75,,848.81,,20.23,0.0
2020-09-07 20:00:00,2020-09-07 21:00:00,31.88,45.0,2.45,2.49,5.34,1.23,13.94,0.41,15.88,0.0,,,,96.99,0.53,194.17,,849.77,,20.15,0.0
2020-09-07 21:00:00,2020-09-07 22:00:00,26.0,74.0,2.28,2.54,5.18,1.11,13.76,0.36,13.93,0.0,,,,98.61,0.81,170.64,,850.28,,20.01,0.0
2020-09-07 22:00:00,2020-09-07 23:00:00,11.88,27.0,2.26,2.36,4.99,1.02,13.73,0.29,12.4,0.0,,,,99.12,0.66,211.08,,850.61,,19.8,0.0
2020-09-07 23:00:00,2020-09-08 00:00:00,8.33,39.0,2.3,2.6,5.27,1.04,13.73,0.24,11.36,0.0,,,,99.11,0.56,313.45,,850.35,,19.52,0.0
2020-09-08 00:00:00,2020-09-08 01:00:00,15.0,28.0,2.06,2.88,5.24,1.1,13.49,0.23,12.04,0.0,,,,98.82,0.79,146.51,,850.04,,19.24,0.0
2020-09-08 01:00:00,2020-09-08 02:00:00,10.62,32.0,2.11,2.7,5.19,0.9,13.37,0.2,11.36,0.0,,,,99.85,1.53,77.89,,849.72,,18.88,0.0
2020-09-08 02:00:00,2020-09-08 03:00:00,6.5,14.0,1.98,2.85,5.12,0.97,13.3,0.18,10.58,0.0,,,,99.28,0.54,145.06,,849.48,,19.2,0.0
2020-09-08 03:00:00,2020-09-08 04:00:00,8.62,22.0,2.23,2.93,5.55,1.17,13.23,0.19,10.47,0.0,,,,97.69,0.63,87.45,,849.5,,18.89,0.0
2020-09-08 04:00:00,2020-09-08 05:00:00,8.12,26.0,2.18,2.83,5.32,1.18,12.98,0.2,10.42,0.0,,,,99.18,1.15,128.16,,849.86,,18.23,0.0
2020-09-08 05:00:00,2020-09-08 06:00:00,12.38,24.0,2.26,2.46,5.14,1.17,13.02,0.21,14.71,0.0,,,,96.19,1.72,98.54,,849.97,,18.71,0.0
2020-09-08 06:00:00,2020-09-08 07:00:00,22.62,31.0,2.11,2.54,4.95,1.08,13.12,0.24,15.35,0.0,,,,81.81,1.51,69.19,,850.16,,22.44,0.0
2020-09-08 07:00:00,2020-09-08 08:00:00,19.62,34.0,2.14,2.8,5.31,1.03,12.98,0.25,14.25,0.0,,,,64.44,0.94,112.9,,850.68,,26.71,0.0
2020-09-08 08:00:00,2020-09-08 09:00:00,18.12,48.0,2.03,2.72,5.05,0.95,13.26,0.27,13.45,0.0,,,,61.86,0.77,244.02,,850.74,,27.69,0.0
2020-09-08 09:00:00,2020-09-08 10:00:00,12.75,46.0,2.23,2.56,5.14,1.0,13.59,0.27,13.61,0.0,,,,65.16,1.6,268.32,,851.01,,26.99,0.0
2020-09-08 10:00:00,2020-09-08 11:00:00,14.62,58.0,2.14,2.85,5.29,1.12,14.01,0.33,13.02,0.0,,,,67.64,1.32,106.25,,850.99,,26.54,0.0
2020-09-08 11:00:00,2020-09-08 12:00:00,7.12,50.0,2.08,2.95,5.29,1.12,14.34,0.36,13.39,0.0,,,,75.09,1.44,217.58,,850.78,,24.77,0.0
2020-09-08 12:00:00,2020-09-08 13:00:00,12.12,46.0,2.02,2.9,5.18,0.9,14.3,0.34,14.47,0.0,,,,76.69,1.31,237.2,,850.11,,24.76,0.0
2020-09-08 13:00:00,2020-09-08 14:00:00,14.75,53.0,2.17,2.62,5.09,1.18,14.59,0.3,14.12,0.0,,,,77.92,1.13,204.0,,849.21,,24.77,0.0
2020-09-08 14:00:00,2020-09-08 15:00:00,11.5,43.0,2.15,2.62,5.03,1.1,14.59,0.32,14.06,0.0,,,,83.57,1.13,206.67,,848.6,,24.09,0.0
2020-09-08 15:00:00,2020-09-08 16:00:00,18.88,56.0,1.96,2.77,4.96,1.03,14.66,0.36,15.96,0.0,,,,94.64,1.43,258.84,,848.36,,21.47,0.0
2020-09-08 16:00:00,2020-09-08 17:00:00,26.12,48.0,2.08,2.8,5.12,1.21,14.3,0.42,18.13,0.0,,,,96.53,1.03,226.04,,848.29,,21.09,0.0
2020-09-08 17:00:00,2020-09-08 18:00:00,33.12,67.0,2.01,2.9,5.16,1.06,14.34,0.46,19.45,0.0,,,,96.95,1.02,263.77,,848.59,,20.75,0.0
2020-09-08 18:00:00,2020-09-08 19:00:00,28.75,59.0,1.9,2.92,4.98,0.98,14.08,0.44,18.3,0.0,,,,98.28,1.23,258.4,,849.16,,20.17,0.0
2020-09-08 19:00:00,2020-09-08 20:00:00,24.5,56.0,2.03,2.7,4.94,1.07,13.94,0.46,18.62,0.0,,,,98.0,1.19,169.3,,849.92,,20.22,0.0
2020-09-08 20:00:00,2020-09-08 21:00:00,43.25,63.0,1.92,2.77,4.92,1.19,13.84,0.47,20.17,0.0,,,,96.94,1.94,71.12,,850.66,,20.25,0.0
2020-09-08 21:00:00,2020-09-08 22:00:00,32.0,42.0,1.99,2.95,5.16,1.08,13.8,0.4,18.4,0.0,,,,97.67,1.52,83.42,,850.84,,20.12,0.0
2020-09-08 22:00:00,2020-09-08 23:00:00,25.62,32.0,2.19,2.59,5.12,1.31,13.69,0.33,15.91,0.0,,,,98.24,0.72,101.18,,850.85,,19.84,0.0
2020-09-08 23:00:00,2020-09-09 00:00:00,25.0,51.0,2.3,2.57,5.3,1.08,13.06,0.31,13.47,0.0,,,,96.83,0.82,223.0,,850.67,,20.06,0.0
2020-09-09 00:00:00,2020-09-09 01:00:00,20.0,54.0,2.17,2.67,5.15,1.17,12.15,0.28,12.04,0.0,,,,98.55,0.89,269.95,,850.59,,19.57,0.0
2020-09-09 01:00:00,2020-09-09 02:00:00,13.88,39.0,2.28,2.29,4.99,1.06,12.44,0.25,11.52,0.0,,,,98.65,0.7,266.72,,850.35,,19.57,0.0
2020-09-09 02:00:00,2020-09-09 03:00:00,13.88,32.0,2.2,2.62,5.21,1.22,12.19,0.22,10.85,0.0,,,,99.28,0.84,249.99,,849.92,,19.46,0.0
2020-09-09 03:00:00,2020-09-09 04:00:00,12.25,21.0,2.29,2.77,5.45,1.08,11.65,0.2,9.99,0.0,,,,99.23,0.48,245.36,,849.81,,19.54,0.0
2020-09-09 04:00:00,2020-09-09 05:00:00,13.75,29.0,2.26,2.52,5.14,1.18,11.58,0.2,11.87,0.0,,,,98.68,0.99,166.09,,849.96,,19.42,0.0
2020-09-09 05:00:00,2020-09-09 06:00:00,11.38,21.0,1.93,2.69,4.83,0.95,11.62,0.2,10.34,0.0,,,,98.96,0.77,68.17,,850.23,,19.58,0.0
2020-09-09 06:00:00,2020-09-09 07:00:00,21.5,27.0,2.21,2.46,5.03,1.05,11.69,0.22,10.45,0.0,,,,95.03,1.6,73.05,,850.35,,20.62,0.0
2020-09-09 07:00:00,2020-09-09 08:00:00,21.25,38.0,1.91,2.49,4.66,1.22,11.76,0.23,10.74,0.0,,,,92.21,2.25,76.73,,850.54,,21.32,0.0
2020-09-09 08:00:00,2020-09-09 09:00:00,21.0,24.0,2.18,2.65,5.14,0.94,11.83,0.24,10.74,0.0,,,,73.15,1.57,94.22,,850.91,,26.0,0.0
2020-09-09 09:00:00,2020-09-09 10:00:00,14.88,33.0,2.12,2.57,5.05,1.0,11.73,0.28,10.71,0.0,,,,82.02,1.27,271.83,,850.99,,24.0,0.0
2020-09-09 10:00:00,2020-09-09 11:00:00,16.62,71.0,2.11,2.51,4.94,1.05,11.76,0.3,11.33,0.0,,,,81.12,0.61,243.59,,850.49,,24.43,0.0
2020-09-09 11:00:00,2020-09-09 12:00:00,17.0,69.0,2.2,2.67,5.22,1.16,11.9,0.32,10.98,0.0,,,,76.33,1.23,242.43,,849.88,,25.66,0.0
2020-09-09 12:00:00,2020-09-09 13:00:00,13.5,54.0,2.28,2.46,5.12,1.16,11.41,0.32,11.41,0.0,,,,72.16,1.73,271.99,,848.9,,26.2,0.0
2020-09-09 13:00:00,2020-09-09 14:00:00,16.5,46.0,2.09,2.57,4.92,0.94,11.41,0.3,11.57,0.0,,,,74.48,1.92,244.36,,847.91,,25.33,0.0
2020-09-09 14:00:00,2020-09-09 15:00:00,13.5,59.0,2.19,2.59,5.18,1.11,11.69,0.29,10.8,0.0,,,,79.23,0.95,169.19,,847.11,,25.26,0.0
2020-09-09 15:00:00,2020-09-09 16:00:00,18.25,60.0,2.08,2.75,5.14,1.04,11.97,0.3,11.17,0.0,,,,87.88,1.31,254.8,,846.69,,23.42,0.0
2020-09-09 16:00:00,2020-09-09 17:00:00,26.0,71.0,2.21,2.57,5.12,1.17,12.15,0.33,12.08,0.0,,,,90.59,1.09,248.53,,846.51,,22.71,0.0
2020-09-09 17:00:00,2020-09-09 18:00:00,28.75,88.0,2.12,2.57,5.05,1.1,11.94,0.38,12.62,0.0,,,,94.48,0.9,248.77,,846.8,,21.79,0.0
2020-09-09 18:00:00,2020-09-09 19:00:00,41.25,98.0,2.21,2.51,5.1,0.97,11.94,0.42,13.18,0.0,,,,97.04,1.1,266.28,,847.35,,21.32,0.06
2020-09-09 19:00:00,2020-09-09 20:00:00,22.0,48.0,2.23,2.65,5.21,1.0,11.87,0.39,12.13,0.0,,,,99.45,0.97,151.73,,848.18,,20.49,0.06
2020-09-09 20:00:00,2020-09-09 21:00:00,6.75,19.0,2.15,2.59,5.03,1.13,11.47,0.36,10.42,0.0,,,,99.95,1.08,105.42,,848.95,,20.44,0.0
